in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,494
23,456
24,1364
25,2502
26,2743
27,1266
28,489
29,2749
30,450
31,1185
32,2787
33,1921
34,1317
35,449
36,1919
37,2504
38,1919
39,2705
40,2440
41,2537
42,2398
43,1048
44,1264
45,1265
46,2827
47,478
48,1188
49,2629
50,926
51,2472
52,1189
53,2404
54,630
55,1185
56,453
57,2521
58,1202
59,451
60,2381
61,1177
62,485
63,2655
64,1285
65,452
66,1232
67,1352
68,1215
69,1184
70,2787
71,1189
72,1280
73,575
74,2387
75,1183
76,1921
77,1252
78,2595
79,2519
80,1042
81,2468
82,933
83,469
84,1157
85,459
86,1187
87,2520
88,2443
89,1919
90,2831
91,489
92,491
93,458
94,1351
95,485
96,629
97,1179
98,2571
99,739
100,1266
101,1408
102,1147
103,495
104,2474
105,2466
106,2352
107,2357
108,476
109,1264
110,1359
111,457
112,451
113,1948
114,1322
115,1329
116,2387
117,914
118,2567
119,2381
120,629
121,2746
122,1266
123,1928
124,777
125,490
126,2623
127,1279
128,2775
129,1186
130,1251
131,483
132,2630
133,484
134,430
135,1242
136,1168
137,593
138,744
139,2666
140,1354
141,2395
142,484
143,2430
144,1233
145,2445
146,2369
147,2564
148,436
149,1232
150,1212
151,483
152,483
153,482
154,482
155,482
156,482
157,482
158,483
159,1266
160,654
161,449
162,1369
163,2509
164,456
165,1921
166,743
167,2469
168,424
169,2433
170,560
171,1264
172,1192
173,458
174,585
175,1206
176,451
177,2464
178,449
179,975
180,1186
181,2391
182,466
183,1264
184,465
185,1168
186,2459
187,457
188,1252
189,445
190,610
191,2394
192,437
193,1442
194,471
195,1353
196,351
197,425
198,1920
199,488
200,961
201,1222
202,1222
203,2485
204,1235
205,2497
206,1153
207,2567
208,478
209,801
210,1232
211,2434
212,763
213,429
214,791
215,2785
216,1266
217,2548
218,428
219,800
220,451
221,742
222,1188
223,481
224,1247
225,1938
226,1219
227,603
228,1948
229,573
230,1421
231,1302
232,1168
233,2785
234,609
235,2755
236,451
237,2564
238,612
239,2466
240,2476
241,1235
242,1258
243,2658
244,1211
245,485
246,1213
247,1946
248,466
249,2508
250,561
251,2489
252,2571
253,1190
254,2428
255,1244
256,2498
257,1250
258,1190
259,430
260,578
261,1213
262,493
263,2468
264,1290
265,2709
266,585
267,2660
268,1367
269,1165
270,1266
271,1186
272,1167
273,2430
274,2525
275,476
276,465
277,469
278,2387
279,2596
280,629
281,2627
282,489
283,1257
284,1240
285,2712
286,2459
287,2787
288,1354
289,481
290,764
291,1239
292,586
293,1177
294,2433
295,2401
296,449
297,2456
298,1314
299,960
300,1244
301,2835
302,2837
303,477
304,789
305,1438
306,483
307,961
308,1189
309,457
310,747
311,590
312,1185
313,2440
314,1197
315,1237
316,443
317,472
318,2504
319,470
320,829
321,1218
322,2829
323,2829
324,2604
325,2473
326,998
327,1194
328,1147
329,1945
330,490
331,2561
332,2389
333,1242
334,1328
335,1250
336,587
337,451
338,472
339,2440
340,1946
341,1259
342,2390
343,1322
344,2504
345,1233
346,2391
347,1925
348,469
349,2834
350,2749
351,2519
352,2348
353,444
354,469
355,1248
356,483
357,1167
358,1177
359,2463
360,360
361,2835
362,431
363,471
364,463
365,1238
366,1887
367,1254
368,2421
369,458
370,2622
371,490
372,1265
373,2439
374,2544
375,581
376,1345
377,477
378,456
379,2662
380,2574
381,1945
382,2434
383,1245
384,620
385,2472
386,1948
387,1185
388,1979
389,933
390,1284
391,1938
392,1258
393,471
394,2650
395,884
396,815
397,1301
398,1353
399,2831
400,561
401,2548
402,2566
403,1047
404,1166
405,933
406,1242
407,558
408,2348
409,2660
410,746
411,2457
412,469
413,460
414,2711
415,1251
416,2433
417,1258
418,2590
419,443
420,771
421,2425
422,1938
423,2663
424,2476
425,925
426,2404
427,1188
428,430
429,1184
430,495
431,465
432,2661
433,1926
434,2465
435,2394
436,818
437,1947
438,1189
439,458
440,1926
441,2831
442,1364
443,2432
444,1236
445,2524
446,2595
447,2834
448,1235
449,913
450,2437
451,817
452,1196
453,2754
454,623
455,449
456,735
457,1925
458,1359
459,482
460,1249
461,469
462,2399
463,2397
464,2674
465,511
466,2548
467,471
468,2553
469,1216
470,2499
471,1153
472,928
473,1907
474,1233
475,877
476,826
477,2568
478,2657
479,2457
480,1156
481,480
482,2498
483,749
484,350
485,441
486,789
487,1439
488,1916
489,489
490,2831
491,1146
492,1939
493,1187
494,596
495,1256
496,351
497,1145
498,2373
499,1176
500,1165
501,1972
