in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1364
10,2501
11,2743
12,1278
13,489
14,2828
15,450
16,1185
17,2787
18,1921
19,1354
20,2743
21,1234
22,449
23,1916
24,2498
25,1919
26,2648
27,2439
28,2548
29,2398
30,581
31,1264
32,1264
33,2827
34,481
35,1188
36,2630
37,925
38,2472
39,1223
40,2404
41,630
42,1188
43,456
44,2829
45,2580
46,1202
47,451
48,468
49,1186
50,485
51,1233
52,1280
53,1280
54,452
55,1232
56,1215
57,1184
58,1189
59,1280
60,577
61,2376
62,1183
63,1921
64,1252
65,2595
66,360
67,1042
68,2465
69,933
70,469
71,1144
72,1187
73,2525
74,2442
75,1918
76,2831
77,486
78,491
79,458
80,485
81,624
82,1179
83,2657
84,2571
85,742
86,1322
87,1365
88,1146
89,496
90,2474
91,2466
92,2392
93,2357
94,476
95,1264
96,1352
97,458
98,451
99,1948
100,1369
101,2387
102,914
103,2628
104,2382
105,2740
106,612
107,2747
108,1266
109,1438
110,777
111,455
112,490
113,2623
114,1279
115,2459
116,1186
117,612
118,1251
119,484
120,2631
121,484
122,2394
123,430
124,1242
125,1168
126,593
127,2525
128,741
129,2666
130,2437
131,2394
132,928
133,483
134,2431
135,2655
136,2423
137,2368
138,2623
139,436
140,1232
141,1212
142,482
143,482
144,482
145,482
146,482
147,482
148,482
149,1266
150,742
151,432
152,1279
153,2504
154,455
155,456
156,1887
157,747
158,2469
159,429
160,2427
161,2434
162,1254
163,1192
164,458
165,585
166,451
167,2384
168,449
169,483
170,1210
171,1186
172,2389
173,466
174,1264
175,466
176,1168
177,2611
178,457
179,1256
180,2403
181,447
182,608
183,437
184,471
185,352
186,424
187,1920
188,1193
189,1222
190,1222
191,2482
192,1235
193,2497
194,1153
195,2567
196,478
197,1232
198,2572
199,360
200,430
201,784
202,2785
203,1263
204,508
205,428
206,817
207,1188
208,481
209,1247
210,1938
211,1218
212,622
213,2435
214,1948
215,560
216,1422
217,2829
218,1299
219,1172
220,2785
221,612
222,2755
223,343
224,454
225,2564
226,629
227,2467
228,2476
229,2663
230,1234
231,1256
232,2659
233,2641
234,1211
235,361
236,482
237,1214
238,1947
239,466
240,2516
241,562
242,2485
243,458
244,2557
245,1190
246,1314
247,1250
248,2498
249,1251
250,432
251,2833
252,576
253,1232
254,763
255,493
256,2470
257,1287
258,585
259,1363
260,1165
261,1266
262,1187
263,1248
264,2525
265,475
266,467
267,469
268,2387
269,2596
270,644
271,2628
272,483
273,1257
274,1248
275,2712
276,2459
277,1354
278,481
279,764
280,1239
281,2356
282,562
283,2433
284,2401
285,449
286,2456
287,1229
288,2429
289,1185
290,2837
291,350
292,789
293,1927
294,489
295,472
296,951
297,1189
298,457
299,747
300,563
301,2526
302,1185
303,1197
304,428
305,2504
306,2400
307,2621
308,470
309,750
310,840
311,1218
312,2829
313,2834
314,2599
315,2476
316,998
317,1194
318,1146
319,2456
320,1945
321,489
322,2561
323,2389
324,1244
325,1324
326,1244
327,587
328,449
329,472
330,2440
331,1946
332,1259
333,2465
334,1320
335,1210
336,2485
337,814
338,1233
339,2391
340,458
341,1925
342,2834
343,2749
