0.0,5.11,23.91,3.37,30.37,29.71,30.36,2.77,14.19,23.8,21.06,4.63,4.2,7.98,7.52,13.24,27.29,8.69,25.69,8.21,8.17,30.02,6.33,19.63,33.28,15.44,6.36,18.09,17.17,10.07,4.51,26.49,25.41,8.04,7.41,29.65,18.62,4.41,7.0,13.97,24.57,2.48,10.12,26.91,28.88,9.03,28.84,9.54,22.68,34.79,22.46,3.45,16.79,19.29,4.31,20.02,19.0,30.47,4.2,20.67,3.04,19.11,20.28,7.44,5.84,4.41,5.77,17.74,3.93,9.18,26.11,9.5,12.15,10.34,24.62,24.53,6.4,19.51,30.35,16.14,17.95,2.63,5.05,9.66,18.05,11.93,18.49,10.53,24.71,14.08,8.5,17.55,3.16,19.0,6.89,17.39,4.2,28.26,28.09,2.61,5.35,7.23,21.22,9.42,25.06,4.13,12.35,22.12,21.91,31.96,18.71,4.3,3.02,12.17,3.25,7.41,21.82,10.93,9.17,30.46,20.58,20.43,17.24,28.13,25.68,27.47,27.33,5.84,21.35,9.67,2.78,6.25,17.64,15.84,32.8,12.07,19.8,4.95,20.51,26.14,30.81,22.47,8.32,17.45,15.63,18.91,15.89,4.63,23.21,5.19,23.57,3.04,5.58,20.94,5.02,19.41,20.15,20.33,22.58,7.71,26.82,22.22,31.52,28.53,20.6,29.17,2.36,9.04,10.18,2.19,7.42,5.07,7.33,23.6,5.52,19.38,28.29,9.22,3.05,2.62,26.13,24.69,27.28,23.84
5.1,0.0,30.38,1.94,33.84,32.84,33.77,6.56,15.39,18.96,25.99,9.49,5.7,3.3,12.45,14.44,32.22,9.89,28.82,3.38,9.37,33.16,11.14,24.56,36.42,16.73,11.29,23.01,12.34,5.24,8.25,32.25,30.34,2.48,2.12,32.79,23.55,2.47,11.11,15.17,27.67,7.57,15.05,30.38,32.02,7.92,33.42,5.02,23.88,37.93,25.6,6.62,21.71,24.22,0.9,24.95,14.16,33.61,9.13,25.6,6.05,24.04,15.45,2.61,10.7,1.41,2.83,22.66,3.32,14.11,31.04,4.67,4.68,11.54,19.78,27.67,1.28,24.44,33.48,17.34,22.88,7.56,10.29,10.86,22.97,13.13,23.41,5.7,27.85,9.24,4.87,22.47,7.62,23.93,3.04,16.72,9.13,31.39,33.02,2.95,7.88,8.43,26.15,4.56,29.99,7.89,7.43,27.04,27.61,36.89,23.64,9.73,7.07,13.37,8.07,3.06,26.74,12.13,2.95,33.6,25.51,26.89,22.17,33.05,30.6,30.58,32.26,5.22,26.27,4.72,5.18,10.23,15.27,17.16,35.94,4.61,14.97,6.15,21.71,31.07,35.74,27.4,12.86,22.38,16.83,20.11,17.09,9.23,28.14,6.39,28.5,7.97,4.44,16.11,1.82,20.61,25.07,25.87,28.28,5.15,29.96,27.14,36.44,33.46,21.8,32.31,7.32,3.51,5.35,6.0,3.69,7.31,6.49,29.31,10.45,24.3,31.42,3.7,2.79,6.34,31.06,19.85,30.47,26.95
24.69,28.94,0.0,27.2,4.16,4.14,4.1,22.36,16.47,42.72,5.87,17.98,26.44,32.64,22.69,20.31,3.23,22.36,9.94,32.86,23.25,17.34,24.71,9.71,13.95,20.57,23.51,6.42,33.72,31.57,25.21,2.52,4.71,32.69,32.06,9.97,7.43,29.93,18.45,17.7,5.87,23.85,19.7,6.92,16.2,24.36,3.75,26.74,21.51,17.44,8.79,26.45,12.33,12.5,28.14,7.17,37.92,7.71,21.32,3.8,27.69,7.41,39.21,32.09,26.55,27.77,30.42,15.51,28.97,19.27,5.4,32.31,34.45,21.7,43.54,11.85,31.98,6.86,17.67,15.61,10.74,21.86,17.86,21.03,6.39,18.81,14.03,31.4,8.18,35.3,34.59,8.19,25.44,13.55,31.54,22.52,22.96,7.83,8.28,26.12,19.49,23.86,4.51,28.19,7.17,19.78,33.17,3.88,5.53,9.38,11.13,18.22,24.87,19.05,23.43,34.64,2.87,23.99,33.82,10.17,5.7,9.0,8.73,6.73,4.97,2.88,5.94,25.91,2.77,27.91,25.4,17.18,22.77,20.98,15.32,34.52,38.72,25.59,11.83,3.56,8.24,1.82,26.38,9.86,17.77,23.02,15.39,18.01,3.4,25.67,5.4,21.65,27.04,39.86,30.48,18.89,8.02,7.97,4.69,26.33,14.14,2.93,8.94,5.95,25.31,16.49,21.82,33.69,27.87,24.85,30.77,19.87,25.01,1.95,19.66,8.1,15.61,33.88,28.65,27.99,6.32,43.61,5.9,5.15
3.36,1.94,28.44,0.0,31.9,30.9,31.83,4.28,13.45,21.01,24.24,7.56,3.47,5.2,10.7,12.5,31.02,7.95,26.89,5.42,7.43,31.22,9.4,22.82,34.48,14.7,9.54,21.27,14.39,7.29,6.51,30.31,28.6,4.33,4.62,30.85,21.81,1.64,9.18,13.23,25.74,5.83,13.31,28.44,30.08,8.29,31.48,5.89,21.94,35.99,23.66,4.88,19.97,22.48,1.63,23.21,16.21,31.67,7.39,23.86,3.77,22.3,17.5,4.66,8.96,2.48,2.82,20.92,1.57,12.36,29.29,6.72,6.62,9.6,21.83,25.73,3.17,22.7,31.55,15.4,21.13,5.82,8.35,8.93,21.23,11.19,21.67,7.75,25.91,11.29,6.8,20.73,5.88,22.19,3.9,16.65,7.39,29.46,31.28,0.81,5.95,6.49,24.4,6.39,28.25,5.92,9.48,25.3,25.67,32.5,21.9,8.42,5.33,11.43,6.33,4.99,25.0,10.19,4.89,31.66,23.76,24.95,20.43,31.31,28.86,28.64,30.52,3.65,24.53,6.89,3.44,8.29,16.9,15.11,34.0,6.54,17.02,4.21,19.77,29.33,34.0,25.66,11.12,20.64,14.9,18.17,15.16,7.29,26.4,4.45,26.76,6.23,3.05,18.15,2.26,18.68,23.33,23.93,26.34,4.7,28.02,25.4,34.7,31.71,19.87,30.37,5.04,6.25,7.39,4.26,5.63,5.07,6.59,27.38,8.71,22.56,29.49,6.44,0.85,3.6,29.31,21.9,28.54,25.01
30.6,34.34,4.3,32.02,0.0,1.29,0.11,30.71,18.97,45.22,10.85,23.9,28.94,35.14,28.6,22.81,2.44,24.86,4.83,35.36,25.75,10.41,30.62,12.21,5.79,23.07,29.42,12.33,36.22,34.07,31.12,3.76,8.7,35.19,34.56,5.67,13.35,32.43,24.36,20.2,8.37,29.76,25.61,3.27,9.27,26.86,0.94,29.24,24.01,10.74,8.53,32.36,14.83,17.48,33.54,13.08,40.42,3.43,27.24,7.83,30.19,13.32,41.71,34.59,32.46,33.68,32.92,20.49,31.47,25.19,10.91,34.81,36.95,24.2,46.04,7.42,34.48,12.78,10.74,18.11,13.24,27.77,23.77,23.53,12.3,21.31,16.53,33.9,5.49,37.8,37.09,14.11,31.35,18.54,34.04,25.02,28.88,3.67,13.27,31.43,25.41,26.36,8.64,30.69,12.15,25.7,35.67,9.9,9.87,1.57,13.63,24.13,30.79,21.55,29.35,37.14,8.86,26.49,36.32,5.36,9.26,11.5,14.64,11.05,8.97,3.9,10.26,28.41,6.8,30.41,31.31,23.1,25.27,23.48,7.16,37.02,41.22,28.09,14.33,3.68,4.97,5.85,33.91,15.77,20.27,25.52,17.89,23.93,8.38,28.17,10.39,27.56,29.54,42.36,32.98,21.39,13.93,10.47,8.59,28.83,6.93,6.93,2.52,4.95,27.81,9.56,27.74,36.19,30.37,30.77,37.75,30.09,27.51,5.46,25.58,14.01,8.68,36.38,31.15,30.49,11.3,46.11,3.05,7.65
30.36,33.34,4.0,31.02,1.29,0.0,2.13,29.7,17.97,44.22,8.15,21.82,27.94,34.14,28.34,21.81,2.42,23.86,4.97,34.36,24.75,10.55,30.38,11.21,6.05,22.07,29.18,12.31,35.22,33.07,30.88,3.74,8.67,34.19,33.56,5.95,13.32,31.43,22.29,19.19,7.37,29.52,25.35,2.91,9.41,25.86,1.78,28.23,23.01,9.59,7.39,32.12,13.83,17.45,32.54,9.71,39.42,3.68,27.0,7.77,29.19,13.29,40.7,33.59,32.22,33.25,31.92,20.47,30.47,24.93,10.91,33.81,35.95,23.2,45.04,6.56,33.48,12.75,10.88,17.1,12.24,27.53,21.7,22.53,12.27,20.31,15.53,32.9,4.64,36.8,36.09,14.08,31.11,18.51,33.04,24.02,28.64,3.81,13.24,30.43,28.25,25.36,7.13,29.69,12.13,23.62,34.67,9.88,8.87,2.22,12.63,22.05,30.54,20.55,29.1,36.14,6.88,25.49,35.32,6.14,7.76,10.49,14.61,11.06,8.94,2.4,10.27,27.41,6.77,29.41,31.07,21.02,24.27,22.48,7.42,36.02,40.22,27.09,13.33,3.65,6.56,4.81,32.03,15.75,19.27,24.52,16.89,21.85,8.36,27.17,10.36,27.32,28.54,41.36,31.98,20.39,13.9,9.47,6.52,27.83,7.07,5.93,3.17,4.92,26.81,9.7,30.47,35.19,29.37,30.52,36.74,29.09,26.51,4.47,25.33,13.99,8.81,35.38,30.15,29.48,11.27,45.11,2.19,6.65
30.54,34.27,4.23,31.95,0.11,2.13,0.0,30.64,18.9,45.15,10.78,23.83,28.87,35.07,28.53,22.74,2.37,24.8,4.94,35.29,25.68,10.52,30.56,12.14,5.9,23.0,29.35,12.26,36.15,34.0,31.05,3.69,8.63,35.12,34.49,5.78,13.28,32.37,24.29,20.13,8.3,29.69,25.54,3.38,9.38,26.79,0.87,29.17,23.94,10.6,11.22,32.3,14.76,17.41,33.47,13.02,40.35,3.54,27.17,7.76,30.12,13.25,41.64,34.52,32.39,33.61,32.86,20.42,31.4,25.12,10.84,34.74,36.88,24.13,45.97,7.53,34.41,12.71,10.85,18.04,13.17,27.7,23.7,23.46,12.23,21.24,16.46,33.83,5.6,37.74,37.02,14.04,31.28,18.47,33.98,24.96,28.81,3.78,13.2,31.36,25.34,26.3,8.57,30.62,12.09,25.63,35.6,9.83,9.8,1.68,13.56,24.06,30.72,21.48,29.28,37.07,8.79,26.43,36.25,5.47,9.19,11.43,14.57,10.98,8.9,3.84,10.19,28.34,6.73,30.34,31.24,23.03,25.21,23.41,7.27,36.96,41.15,28.02,14.26,3.61,5.22,5.78,33.84,15.71,20.2,25.45,17.82,23.86,8.31,28.11,10.32,27.49,29.47,42.29,32.91,21.32,13.86,10.4,8.52,28.76,7.04,6.86,2.63,4.88,27.75,9.67,27.67,36.12,30.3,30.7,37.68,30.02,27.44,5.4,25.51,13.94,8.79,36.31,31.08,30.42,11.23,46.04,3.16,7.58
2.76,6.55,22.16,4.01,28.62,29.54,28.61,0.0,12.09,22.7,19.31,3.61,1.62,6.88,7.96,11.14,25.54,6.59,23.93,7.11,6.07,28.27,8.0,17.88,31.53,13.34,6.8,16.33,16.07,8.97,6.87,24.74,23.66,6.94,6.31,27.9,16.87,4.42,5.27,11.87,24.38,7.59,8.4,25.15,27.13,6.93,27.09,7.44,20.58,33.04,20.71,6.64,15.03,17.54,5.52,18.27,17.9,28.72,4.54,18.92,0.69,17.36,19.18,6.34,8.2,6.24,4.67,16.01,3.22,7.46,24.36,8.4,11.05,8.24,23.51,22.78,6.23,17.76,28.59,14.04,16.2,4.53,3.95,7.56,16.29,9.83,16.73,9.43,22.96,12.98,11.38,15.79,7.64,17.28,5.79,15.29,6.1,26.5,27.92,3.41,1.75,5.13,19.47,8.32,24.65,1.36,11.17,20.36,20.16,30.21,16.96,3.2,7.1,10.07,5.61,9.57,20.06,5.13,8.07,28.71,18.83,18.68,15.49,26.37,23.92,27.28,25.58,3.62,19.59,8.57,5.82,4.77,15.54,13.74,31.05,10.97,18.7,2.73,18.41,24.39,29.06,20.72,9.16,15.7,13.53,16.81,13.8,3.35,21.46,3.03,21.82,4.86,4.92,19.84,4.73,17.31,18.39,18.57,20.82,5.61,25.07,20.46,29.76,26.77,18.5,27.42,0.79,7.94,9.08,6.02,10.1,1.48,5.23,21.85,5.48,17.62,26.53,8.12,3.13,0.67,25.96,23.59,25.53,23.65
14.19,15.88,15.37,13.56,18.83,17.83,18.76,12.25,0.0,26.76,13.58,12.41,10.48,16.68,19.25,2.21,17.95,6.4,13.81,16.9,7.29,18.15,20.72,12.59,21.41,4.61,18.09,22.63,17.76,15.61,17.83,17.24,19.8,16.73,16.1,17.78,19.62,13.98,9.21,1.86,12.66,17.15,25.42,15.37,17.01,8.4,18.41,10.78,8.55,22.92,10.59,16.2,13.9,27.78,15.08,19.13,21.96,18.6,15.83,16.9,11.73,18.22,23.25,16.13,20.28,15.79,14.46,30.79,13.01,25.0,21.27,16.35,18.49,5.74,27.58,12.66,16.02,20.82,18.47,2.1,12.31,17.14,13.2,5.07,22.6,2.85,15.6,15.44,12.84,19.34,18.63,18.77,17.2,28.83,15.58,6.57,18.71,16.38,23.95,12.97,10.79,7.91,15.17,12.23,22.45,12.48,17.21,20.2,12.59,19.43,12.7,13.27,16.65,3.09,17.65,18.68,19.16,8.04,17.86,18.59,13.78,11.88,24.94,21.41,20.06,15.56,20.62,9.95,16.72,11.95,15.37,11.64,6.81,5.02,20.93,18.57,22.76,9.63,6.7,18.22,22.9,16.1,22.44,15.98,1.81,7.06,1.85,12.14,18.68,9.72,20.68,17.55,11.08,23.9,14.52,5.6,19.25,10.86,13.27,10.37,14.94,15.77,23.6,20.61,9.36,17.3,13.01,17.73,11.91,15.58,19.29,11.63,9.05,14.3,20.03,19.34,16.41,17.92,12.69,12.03,21.6,27.65,15.46,11.94
23.67,19.02,41.59,21.24,45.05,44.05,44.98,22.66,26.6,0.0,39.79,26.1,21.8,17.11,29.65,24.21,44.17,26.5,40.03,17.33,25.98,44.37,29.69,38.81,47.63,22.82,28.49,39.84,9.75,14.25,28.32,43.46,46.02,17.21,16.92,44.0,40.37,19.33,27.72,27.96,38.88,27.64,30.95,41.59,43.23,24.11,44.63,21.16,35.09,49.14,36.81,26.69,40.11,41.04,20.09,45.35,6.07,44.82,26.24,43.12,22.14,44.44,4.29,17.1,30.77,20.43,19.46,38.64,19.76,30.09,47.49,15.3,17.06,28.14,0.82,38.88,18.17,41.26,44.69,28.54,38.52,27.63,26.89,27.47,39.8,26.22,41.82,14.33,39.06,10.49,17.21,39.3,27.69,39.91,18.74,22.8,29.2,42.6,50.17,22.11,24.49,25.03,41.38,18.54,48.67,23.99,15.78,46.42,38.81,45.64,38.92,25.83,27.15,25.35,28.14,17.25,45.38,28.73,17.02,44.81,40.0,38.1,39.0,47.63,46.28,41.78,46.84,21.63,42.94,17.79,25.87,26.84,21.35,23.24,47.15,17.14,4.78,22.76,32.92,44.44,49.11,42.32,32.93,42.2,28.04,26.04,28.3,25.83,44.9,22.99,46.9,28.05,20.52,3.24,18.9,31.8,45.47,37.07,39.49,21.23,41.16,41.99,49.82,46.83,32.99,43.52,23.42,15.64,17.33,26.07,17.86,23.41,22.82,40.52,27.28,41.13,42.63,15.87,21.5,22.44,47.81,0.76,41.68,38.16
