in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1364
10,2751
11,1279
12,1231
13,486
14,2828
15,450
16,1185
17,2785
18,1921
19,1359
20,2743
21,1234
22,450
23,2499
24,1925
25,2439
26,2548
27,2398
28,424
29,581
30,1264
31,1264
32,2827
33,478
34,1188
35,2629
36,926
37,2497
38,1223
39,2421
40,629
41,1185
42,456
43,2829
44,2521
45,1202
46,451
47,1177
48,485
49,1233
50,1285
51,452
52,1232
53,1215
54,1189
55,1278
56,576
57,2373
58,1183
59,2705
60,1921
61,1188
62,1042
63,2465
64,2468
65,933
66,469
67,1152
68,1215
69,2520
70,1918
71,486
72,491
73,458
74,466
75,624
76,1179
77,2571
78,742
79,1322
80,1364
81,1145
82,496
83,2481
84,2466
85,2392
86,461
87,479
88,1264
89,1359
90,458
91,451
92,1948
93,1329
94,2387
95,1178
96,2626
97,467
98,629
99,2748
100,1266
101,1927
102,737
103,455
104,2477
105,2623
106,2623
107,1278
108,2775
109,1186
110,1250
111,483
112,2621
113,484
114,429
115,1184
116,1168
117,566
118,736
119,2666
120,2437
121,1354
122,2392
123,483
124,2436
125,2655
126,2448
127,2393
128,2623
129,436
130,1213
131,1212
132,482
133,482
134,483
135,483
136,483
137,482
138,482
139,482
140,482
141,1266
142,742
143,432
144,1369
145,2516
146,456
147,748
148,2469
149,429
150,2427
151,1264
152,1197
153,581
154,585
155,1208
156,451
157,487
158,449
159,482
160,2414
161,1186
162,2389
163,466
164,1265
165,465
166,1168
167,2611
168,457
169,1252
170,2394
171,447
172,608
173,2394
174,470
175,471
176,1341
177,350
178,424
179,488
180,961
181,1222
182,2482
183,1236
184,2497
185,1153
186,2567
187,482
188,1232
189,2401
190,757
191,431
192,784
193,2785
194,1266
195,2537
196,432
197,451
198,742
199,1188
200,481
201,1243
202,1938
203,1218
204,618
205,1948
206,560
207,1422
208,2829
209,1224
210,1168
211,2785
212,612
213,2755
214,350
215,454
216,2511
217,623
218,2466
219,2476
220,1351
221,1264
222,2659
223,1211
224,2341
225,485
226,1211
227,1938
228,466
229,2518
230,562
231,2496
232,458
233,2557
234,1190
235,2441
236,1244
237,2498
238,1250
239,432
240,2831
241,581
242,1231
243,763
244,493
245,2470
246,1290
247,1368
248,585
249,1363
250,1163
251,1278
252,1187
253,1157
254,2520
255,480
256,467
257,469
258,2387
259,2597
260,645
261,2394
262,2566
263,489
264,1258
265,1240
266,2708
267,2459
268,1353
269,481
270,764
271,1239
272,2356
273,586
274,1176
275,2434
276,2401
277,449
278,2456
279,1236
280,1244
281,2835
282,2836
283,350
284,790
285,1402
286,483
287,472
288,951
289,1189
290,458
291,457
292,1185
293,1197
294,1237
295,427
296,476
297,2519
298,2400
299,2780
300,470
301,751
302,840
303,1220
304,2829
305,2834
306,2592
307,2473
308,998
309,1196
310,1147
311,2456
312,1945
313,489
314,2561
315,2389
316,1242
317,1324
318,1245
319,591
320,451
321,472
322,2440
323,1947
324,1258
325,1322
326,2485
327,1233
328,2391
329,458
330,1925
331,469
332,2834
333,2823
334,458
335,2519
336,446
337,1190
338,1248
339,483
340,1167
341,1177
342,2470
343,2341
344,2835
