in,Node
1,1428
2,456
3,1364
4,2743
5,1279
6,1231
7,486
8,2827
9,1176
10,454
11,1185
12,2785
13,1921
14,1354
15,2754
16,1230
17,450
18,1925
19,2504
20,1919
21,2439
22,2548
23,2393
24,2398
25,995
26,1265
27,1265
28,2827
29,478
30,1186
31,2629
32,932
33,2472
34,1299
35,2404
36,1189
37,630
38,1185
39,456
40,2521
41,1218
42,451
43,468
44,1177
45,1233
46,1285
47,452
48,1232
49,1352
50,1216
51,1189
52,1280
53,577
54,2376
55,1183
56,2664
57,1921
58,1252
59,2595
60,360
61,1042
62,2472
63,2465
64,933
65,469
66,1152
67,1187
68,2520
69,2443
70,1913
71,486
72,491
73,458
74,485
75,629
76,2571
77,742
78,1322
79,1365
80,1047
81,495
82,2474
83,2465
84,2355
85,2357
86,476
87,1265
88,1359
89,458
90,451
91,1948
92,1322
93,2387
94,914
95,2628
96,629
97,2745
98,1266
99,1930
100,737
101,490
102,2596
103,1279
104,2672
105,1186
106,1224
107,1250
108,484
109,2631
110,484
111,429
112,1242
113,1168
114,593
115,744
116,2666
117,2437
118,2370
119,479
120,2436
121,1233
122,2448
123,2367
124,2623
125,436
126,1232
127,1220
128,482
129,482
130,482
131,482
132,483
133,482
134,482
135,482
136,1266
137,742
138,449
139,1369
140,2509
141,456
142,1887
143,747
144,2469
145,429
146,2400
147,559
148,2401
149,1256
150,1192
151,458
152,581
153,585
154,451
155,487
156,449
157,482
158,1210
159,1186
160,2464
161,466
162,1264
163,466
164,1168
165,2612
166,457
167,1252
168,2392
169,448
170,609
171,470
172,1443
173,471
174,350
175,425
176,1920
177,961
178,1220
179,2482
180,1235
181,2497
182,1153
183,2627
184,478
185,1232
186,2434
187,757
188,431
189,777
190,2785
191,1263
192,2537
193,428
194,817
195,1188
196,481
197,1243
198,1935
199,1221
200,605
201,1948
202,560
203,1422
204,2829
205,1223
206,1168
207,2785
208,612
209,2755
210,343
211,454
212,2506
213,629
214,2467
215,2476
216,1234
217,1266
218,2659
219,1212
220,485
221,1213
222,1938
223,485
224,2508
225,562
226,2496
227,2568
228,1191
229,1244
230,2498
231,1251
232,431
233,2833
234,578
235,763
236,493
237,2471
238,1290
239,2709
240,591
241,1363
242,1165
243,1278
244,1186
245,1249
246,2520
247,472
248,465
249,469
250,2387
251,2438
252,2597
253,630
254,2628
255,489
256,1258
257,1248
258,2708
259,2459
260,1354
261,481
262,1239
263,562
264,2434
265,2401
266,449
267,1355
268,2456
269,1236
270,1230
271,1244
272,2835
273,2837
274,350
275,789
276,1438
277,489
278,472
279,961
280,1187
281,458
282,457
283,829
284,564
285,1183
286,1197
287,1237
288,443
289,476
290,2517
291,2400
292,2779
293,436
294,750
295,827
296,1219
297,2829
298,2834
299,2604
300,2473
301,1062
302,1194
303,1146
304,2456
305,1940
306,489
307,2561
308,2389
309,1242
310,1324
311,1246
312,591
313,451
314,472
315,2440
316,1946
317,1258
318,2388
319,1322
320,1210
321,2485
322,815
323,1233
324,2391
325,458
326,1925
327,469
328,2834
329,2503
330,444
331,449
332,1190
333,1248
334,483
335,1157
336,1177
337,2475
338,2343
339,2835
340,431
341,471
342,459
343,1239
344,1921
345,1256
346,2428
347,2477
348,1277
349,2435
350,2544
351,581
352,1379
353,477
354,2749
355,2655
356,2577
357,1944
358,1353
359,2435
360,1250
361,614
362,2472
363,1185
364,1979
365,932
366,1277
367,1342
368,1256
369,471
370,2798
371,884
372,1303
373,1354
374,2834
375,561
376,2561
377,2566
378,1150
379,1166
380,1222
381,933
382,1238
383,562
384,461
385,2456
386,469
387,460
388,2422
389,2711
390,1258
391,2427
392,426
393,1224
394,813
395,1215
396,2425
397,1939
398,1167
399,2664
400,946
401,2600
402,1359
403,2403
404,1188
405,430
406,1184
407,496
408,2440
409,2831
410,1325
411,2787
412,1188
413,2344
414,4798
415,1329
416,454
417,2566
418,1374
419,1235
420,2500
421,1183
422,2597
423,2710
424,2832
425,1235
426,2387
427,478
428,2426
429,2754
430,609
431,448
432,799
433,1945
434,1168
435,2519
436,960
437,2385
438,1249
439,469
440,2401
441,2659
442,2525
443,481
444,2500
445,471
446,1204
447,457
448,1223
449,428
450,1182
451,1911
452,2831
453,1278
454,636
455,1359
456,2568
457,2642
458,2440
459,1155
460,1186
461,480
462,2476
463,2835
464,1237
465,2447
466,2711
467,1435
468,1355
469,489
470,2829
471,1139
472,1133
473,2473
474,2387
475,2525
476,609
477,2377
478,1167
479,1972
480,2618
481,2582
482,477
483,495
484,2403
485,995
486,446
487,2401
488,1359
489,467
490,1148
491,1182
492,1910
493,1227
494,1168
495,1236
496,1192
497,455
498,1249
499,2787
500,1157
501,1329
502,1342
503,470
504,481
505,2382
506,2661
507,2745
508,1157
509,802
510,449
511,455
512,2501
513,822
514,482
515,1352
516,2395
517,1166
518,1167
519,2437
520,1948
521,616
522,739
523,1926
524,736
525,2433
526,2596
527,1215
528,1369
529,1924
530,2399
531,824
532,1357
533,472
534,4793
535,1192
536,2476
537,482
538,1264
539,2523
540,483
541,928
542,2548
543,1265
544,1086
545,2377
546,1145
547,1925
548,1209
549,1278
550,2663
551,352
552,1188
553,561
554,2831
555,2775
556,1194
557,436
558,2780
559,2391
560,1225
561,1366
562,1947
563,1188
564,2373
565,1356
566,1358
567,1256
568,598
569,2476
570,2748
571,2521
572,2400
573,2502
574,2552
575,452
576,462
577,1249
578,2595
579,1150
580,827
581,1156
582,2561
583,1907
584,1166
585,2567
586,2426
587,2637
588,465
589,2457
590,455
591,1253
592,737
593,1216
594,1939
595,1220
596,1153
597,1914
598,2525
599,1187
600,2432
601,735
602,352
603,425
604,485
605,1925
606,483
607,1173
608,1140
609,2551
610,471
611,1247
612,1232
613,480
614,1217
615,2564
616,2470
617,1916
618,458
619,2469
620,2471
