in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,494
23,456
24,1232
25,1365
26,2501
27,1267
28,486
29,2828
30,454
31,1185
32,2787
33,1921
34,1359
35,2743
36,1350
37,450
38,1919
39,2504
40,1919
41,2708
42,2439
43,2548
44,2377
45,2398
46,995
47,1264
48,1264
49,2827
50,478
51,1188
52,2623
53,926
54,2469
55,1189
56,2421
57,1189
58,630
59,1185
60,453
61,2829
62,2580
63,1202
64,451
65,468
66,1233
67,1285
68,452
69,1215
70,2787
71,1189
72,1278
73,575
74,2373
75,1183
76,1921
77,1253
78,2595
79,769
80,2580
81,1042
82,2472
83,933
84,469
85,1157
86,1215
87,2520
88,1919
89,489
90,491
91,458
92,485
93,624
94,1179
95,2571
96,742
97,1266
98,1364
99,1145
100,496
101,2474
102,2466
103,2352
104,461
105,479
106,1264
107,1359
108,458
109,451
110,1948
111,1279
112,1329
113,2387
114,914
115,2626
116,2743
117,629
118,2747
119,1266
120,1929
121,737
122,455
123,2479
124,2623
125,2623
126,1278
127,2775
128,1186
129,1250
130,484
131,2631
132,494
133,430
134,1244
135,1168
136,593
137,2525
138,744
139,2665
140,2439
141,2370
142,484
143,2431
144,2655
145,2369
146,2623
147,432
148,1213
149,1212
150,482
151,483
152,482
153,482
154,482
155,482
156,482
157,483
158,1266
159,432
160,1290
161,2504
162,456
163,1887
164,748
165,2469
166,429
167,2427
168,558
169,2434
170,1264
171,1190
172,581
173,585
174,1208
175,451
176,763
177,2460
178,449
179,482
180,1210
181,1186
182,2469
183,466
184,1264
185,465
186,1168
187,2459
188,457
189,1256
190,2394
191,445
192,608
193,437
194,1442
195,471
196,351
197,424
198,1920
199,490
200,961
201,1220
202,1220
203,2481
204,1235
205,2497
206,1153
207,2628
208,478
209,2572
210,757
211,431
212,784
213,2785
214,1266
215,2532
216,428
217,454
218,818
219,1188
220,481
221,1247
222,1938
223,1218
224,607
225,2582
226,1948
227,573
228,1421
229,2829
230,1339
231,1223
232,1172
233,2785
234,612
235,2755
236,350
237,454
238,2507
239,629
240,2467
241,2476
242,2663
243,1350
244,1256
245,2658
246,1211
247,481
248,1214
249,1938
250,466
251,2515
252,562
253,2495
254,458
255,2557
256,1190
257,1244
258,2498
259,1250
260,1190
261,432
262,2756
263,578
264,1231
265,764
266,493
267,2471
268,1280
269,585
270,1363
271,1163
272,1278
273,1186
274,1157
275,2520
276,476
277,465
278,469
279,2387
280,2438
281,2597
282,644
283,2394
284,2567
285,483
286,1258
287,1241
288,2667
289,2711
290,2459
291,1353
292,481
293,1240
294,586
295,1176
296,2434
297,2401
298,449
299,1123
300,2456
301,1236
302,1314
303,2441
304,1244
305,1979
306,2839
307,789
308,1438
309,489
310,961
311,1189
312,590
313,1185
314,2438
315,1197
316,1237
317,427
318,476
319,2517
320,2780
321,470
322,751
323,840
324,1220
325,2829
326,2592
327,2473
328,998
329,961
330,1143
331,2456
332,1945
333,489
334,2548
335,2389
336,1242
337,1324
338,1245
339,587
340,450
341,472
342,2440
343,1947
344,1258
345,2390
346,1329
347,1214
348,2508
349,813
350,1233
351,2391
352,458
353,1925
354,449
355,2834
356,458
357,2503
358,446
359,469
360,1248
361,483
362,1157
363,1186
364,2470
365,360
366,2868
367,431
368,471
369,461
370,1239
371,1921
372,1256
373,2421
374,458
375,2622
376,2481
377,1277
378,2435
379,2546
380,581
381,1379
382,471
383,456
384,2577
385,1944
386,1353
387,1250
388,618
389,2497
390,1244
391,1972
392,925
393,1277
394,1256
395,471
396,2787
397,2424
398,876
399,1320
400,1354
401,2831
402,561
403,2561
404,2566
405,1239
406,1166
407,946
408,1184
409,562
410,461
411,2662
412,469
413,460
414,2400
415,1258
416,2427
417,426
418,1215
419,813
420,1216
421,1939
422,2663
423,946
424,2584
425,1359
426,1136
427,466
428,430
429,1182
430,496
431,462
432,2660
433,1330
434,2787
435,1188
436,826
437,1947
438,1188
439,458
440,1924
441,2831
442,1235
443,1084
444,1352
445,2522
446,2595
447,1352
448,1156
449,2525
450,2387
451,1078
452,824
453,1196
454,1926
455,2426
456,1940
457,1268
458,2519
459,2385
460,1265
461,477
462,425
463,2397
464,2829
465,481
466,2551
467,2561
468,488
469,457
470,1223
471,428
472,1182
473,1907
474,2637
475,879
476,747
477,432
478,1166
479,2657
480,2457
481,1152
482,1183
483,475
484,1948
485,2498
486,1979
487,928
488,2447
489,2709
490,772
491,2524
492,484
493,2829
494,1045
495,1133
496,605
497,1256
498,352
499,2440
500,975
501,2391
