in,x,y,q,tc,tr,te,tl
2,-15.72,8.834,3.0,0.051000000000000004,8.0,8.0,20.0
3,-0.524,0.961,3.0,0.051000000000000004,8.0,8.0,20.0
4,-9.792,12.76,3.0,0.051000000000000004,8.0,8.0,20.0
5,-0.752,-2.533,3.0,0.051000000000000004,8.0,8.0,20.0
6,-2.886,0.301,3.0,0.051000000000000004,8.0,8.0,20.0
7,-14.616,13.52,3.0,0.051000000000000004,8.0,8.0,20.0
8,2.343,3.419,3.0,0.051000000000000004,8.0,8.0,20.0
9,-4.385,-5.086,3.0,0.051000000000000004,8.0,8.0,20.0
10,-18.463,9.414,3.0,0.051000000000000004,8.0,8.0,20.0
11,-2.45,14.843,3.0,0.051000000000000004,8.0,8.0,20.0
12,2.997,-1.508,3.0,0.051000000000000004,8.0,8.0,20.0
13,-1.052,0.917,3.0,0.051000000000000004,8.0,8.0,20.0
14,-2.14,-0.082,3.0,0.051000000000000004,8.0,8.0,20.0
15,-19.466,10.535,3.0,0.051000000000000004,8.0,8.0,20.0
16,-10.495,13.589,3.0,0.051000000000000004,8.0,8.0,20.0
17,2.714,-0.964,3.0,0.051000000000000004,8.0,8.0,20.0
18,-1.66,3.187,3.0,0.051000000000000004,8.0,8.0,20.0
19,-7.778,11.001,3.0,0.051000000000000004,8.0,8.0,20.0
20,-11.973,18.173,3.0,0.051000000000000004,8.0,8.0,20.0
21,-11.111,8.59,3.0,0.051000000000000004,8.0,8.0,20.0
22,-10.987,10.313,3.0,0.051000000000000004,8.0,8.0,20.0
23,-2.693,-14.748,3.0,0.051000000000000004,8.0,8.0,20.0
24,-0.514,-4.196,3.0,0.051000000000000004,8.0,8.0,20.0
25,-0.681,-4.08,3.0,0.051000000000000004,8.0,8.0,20.0
26,2.509,3.25,3.0,0.051000000000000004,8.0,8.0,20.0
27,-17.036,12.14,3.0,0.051000000000000004,8.0,8.0,20.0
28,-2.456,-4.403,3.0,0.051000000000000004,8.0,8.0,20.0
29,-8.705,16.461,3.0,0.051000000000000004,8.0,8.0,20.0
30,-8.783,-0.873,3.0,0.051000000000000004,8.0,8.0,20.0
31,-11.739,12.135,3.0,0.051000000000000004,8.0,8.0,20.0
32,-2.063,-2.377,3.0,0.051000000000000004,8.0,8.0,20.0
33,-8.862,6.695,3.0,0.051000000000000004,8.0,8.0,20.0
34,-2.361,-2.652,3.0,0.051000000000000004,8.0,8.0,20.0
35,-0.378,-17.561,3.0,0.051000000000000004,8.0,8.0,20.0
36,-2.538,-4.976,3.0,0.051000000000000004,8.0,8.0,20.0
37,-17.14,8.758,3.0,0.051000000000000004,8.0,8.0,20.0
38,-9.119,13.553,3.0,0.051000000000000004,8.0,8.0,20.0
39,-3.871,-1.181,3.0,0.051000000000000004,8.0,8.0,20.0
40,-18.339,10.566,3.0,0.051000000000000004,8.0,8.0,20.0
41,-12.559,9.724,3.0,0.051000000000000004,8.0,8.0,20.0
42,-3.071,2.336,3.0,0.051000000000000004,8.0,8.0,20.0
43,0.474,-3.651,3.0,0.051000000000000004,8.0,8.0,20.0
44,-17.387,6.315,3.0,0.051000000000000004,8.0,8.0,20.0
45,-3.292,1.372,3.0,0.051000000000000004,8.0,8.0,20.0
46,-3.623,-1.625,3.0,0.051000000000000004,8.0,8.0,20.0
47,-2.075,-6.307,3.0,0.051000000000000004,8.0,8.0,20.0
48,-2.904,13.211,3.0,0.051000000000000004,8.0,8.0,20.0
49,-2.145,-2.733,3.0,0.051000000000000004,8.0,8.0,20.0
50,0.338,-2.975,3.0,0.051000000000000004,8.0,8.0,20.0
51,-2.684,-17.672,3.0,0.051000000000000004,8.0,8.0,20.0
52,-11.384,8.84,3.0,0.051000000000000004,8.0,8.0,20.0
53,-3.598,-4.786,3.0,0.051000000000000004,8.0,8.0,20.0
54,2.919,-1.086,3.0,0.051000000000000004,8.0,8.0,20.0
55,-1.7,-4.224,3.0,0.051000000000000004,8.0,8.0,20.0
56,-9.756,13.894,3.0,0.051000000000000004,8.0,8.0,20.0
57,-3.219,-6.818,3.0,0.051000000000000004,8.0,8.0,20.0
58,-11.953,12.005,3.0,0.051000000000000004,8.0,8.0,20.0
59,-7.768,0.18,3.0,0.051000000000000004,8.0,8.0,20.0
60,-19.64,11.933,3.0,0.051000000000000004,8.0,8.0,20.0
61,-1.091,-7.444,3.0,0.051000000000000004,8.0,8.0,20.0
62,-3.646,-2.302,3.0,0.051000000000000004,8.0,8.0,20.0
63,-9.841,14.844,3.0,0.051000000000000004,8.0,8.0,20.0
64,-7.166,7.689,3.0,0.051000000000000004,8.0,8.0,20.0
65,2.224,-0.555,3.0,0.051000000000000004,8.0,8.0,20.0
66,-14.186,13.026,3.0,0.051000000000000004,8.0,8.0,20.0
67,-14.688,15.472,3.0,0.051000000000000004,8.0,8.0,20.0
68,-17.126,10.549,3.0,0.051000000000000004,8.0,8.0,20.0
69,-14.759,11.171,3.0,0.051000000000000004,8.0,8.0,20.0
70,-1.228,-17.353,3.0,0.051000000000000004,8.0,8.0,20.0
71,-3.881,-3.67,3.0,0.051000000000000004,8.0,8.0,20.0
72,-3.821,3.915,3.0,0.051000000000000004,8.0,8.0,20.0
73,-10.419,18.346,3.0,0.051000000000000004,8.0,8.0,20.0
74,-9.376,-5.791,3.0,0.051000000000000004,8.0,8.0,20.0
75,-0.779,-2.252,3.0,0.051000000000000004,8.0,8.0,20.0
76,-0.309,1.369,3.0,0.051000000000000004,8.0,8.0,20.0
77,-1.867,-7.452,3.0,0.051000000000000004,8.0,8.0,20.0
78,-14.068,17.33,3.0,0.051000000000000004,8.0,8.0,20.0
79,-12.342,13.511,3.0,0.051000000000000004,8.0,8.0,20.0
80,-12.341,13.05,3.0,0.051000000000000004,8.0,8.0,20.0
81,-12.492,11.727,3.0,0.051000000000000004,8.0,8.0,20.0
82,-11.409,6.732,3.0,0.051000000000000004,8.0,8.0,20.0
83,-12.802,7.158,3.0,0.051000000000000004,8.0,8.0,20.0
84,-17.962,14.147,3.0,0.051000000000000004,8.0,8.0,20.0
85,-0.292,-3.375,3.0,0.051000000000000004,8.0,8.0,20.0
86,-1.263,1.202,3.0,0.051000000000000004,8.0,8.0,20.0
87,-16.551,10.175,3.0,0.051000000000000004,8.0,8.0,20.0
88,-18.678,10.684,3.0,0.051000000000000004,8.0,8.0,20.0
89,4.018,1.96,3.0,0.051000000000000004,8.0,8.0,20.0
90,-0.182,-2.33,3.0,0.051000000000000004,8.0,8.0,20.0
91,-0.359,-2.088,3.0,0.051000000000000004,8.0,8.0,20.0
92,-11.212,9.342,3.0,0.051000000000000004,8.0,8.0,20.0
93,-5.617,-2.847,3.0,0.051000000000000004,8.0,8.0,20.0
94,-9.183,16.974,3.0,0.051000000000000004,8.0,8.0,20.0
95,-0.079,-18.113,3.0,0.051000000000000004,8.0,8.0,20.0
96,1.19,2.694,3.0,0.051000000000000004,8.0,8.0,20.0
97,-0.747,-2.838,3.0,0.051000000000000004,8.0,8.0,20.0
98,1.996,0.432,3.0,0.051000000000000004,8.0,8.0,20.0
99,-11.214,-3.008,3.0,0.051000000000000004,8.0,8.0,20.0
100,-15.18,8.364,3.0,0.051000000000000004,8.0,8.0,20.0
101,-13.181,14.628,3.0,0.051000000000000004,8.0,8.0,20.0
102,-9.208,15.972,3.0,0.051000000000000004,8.0,8.0,20.0
103,-0.026,-2.574,3.0,0.051000000000000004,8.0,8.0,20.0
104,-6.141,11.891,3.0,0.051000000000000004,8.0,8.0,20.0
105,-3.642,-3.954,3.0,0.051000000000000004,8.0,8.0,20.0
106,-0.577,-5.379,3.0,0.051000000000000004,8.0,8.0,20.0
107,-16.129,14.572,3.0,0.051000000000000004,8.0,8.0,20.0
108,-7.094,16.566,3.0,0.051000000000000004,8.0,8.0,20.0
109,-22.979,10.159,3.0,0.051000000000000004,8.0,8.0,20.0
110,-1.576,-5.749,3.0,0.051000000000000004,8.0,8.0,20.0
111,0.953,-7.191,3.0,0.051000000000000004,8.0,8.0,20.0
112,-2.731,-19.863,3.0,0.051000000000000004,8.0,8.0,20.0
113,-11.372,-4.281,3.0,0.051000000000000004,8.0,8.0,20.0
114,-2.672,3.343,3.0,0.051000000000000004,8.0,8.0,20.0
115,-8.078,10.041,3.0,0.051000000000000004,8.0,8.0,20.0
116,-11.166,7.465,3.0,0.051000000000000004,8.0,8.0,20.0
117,-17.279,15.062,3.0,0.051000000000000004,8.0,8.0,20.0
118,-8.475,9.34,3.0,0.051000000000000004,8.0,8.0,20.0
119,-2.717,1.959,3.0,0.051000000000000004,8.0,8.0,20.0
120,-6.593,6.908,3.0,0.051000000000000004,8.0,8.0,20.0
121,-12.308,8.014,3.0,0.051000000000000004,8.0,8.0,20.0
122,-9.435,16.57,3.0,0.051000000000000004,8.0,8.0,20.0
123,-22.145,11.742,3.0,0.051000000000000004,8.0,8.0,20.0
124,-3.448,0.708,3.0,0.051000000000000004,8.0,8.0,20.0
125,-3.953,-0.502,3.0,0.051000000000000004,8.0,8.0,20.0
126,-15.543,13.746,3.0,0.051000000000000004,8.0,8.0,20.0
