in,x,y,q,tc,tr,te,tl
490,-13.89673078,14.21496811,3,0.767,8.103693349,8.103693349,20
491,-20.40053642,9.956612307,3,0.349,8.139924693,8.139924693,20
492,-5.146277107,15.66639945,3,0.132,8.156940545,8.156940545,20
493,3.069022706,1.506265553,3,0.269,8.219914977,8.219914977,20
494,-8.879665306,14.80929854,3,0.14,8.261160453,8.261160453,20
495,-3.508291366,-0.196525494,3,0.142,8.296249984,8.296249984,20
496,-9.409862737,8.964765733,3,0.184,8.386224802,8.386224802,20
497,-1.614207004,14.05459569,3,0.37,8.433924109,8.433924109,20
498,-2.432912202,-3.877875586,3,0.133,8.436353961,8.436353961,20
499,-4.011985944,15.0244752,3,0.235,8.45530713,8.45530713,20
500,-6.926358631,10.67816907,3,0.16,8.516460895,8.516460895,20
501,-19.90235634,11.7070523,3,0.466,8.583061317,8.583061317,20
502,-19.42254039,14.1891222,3,0.25,8.59149692,8.59149692,20
503,-3.988162497,-1.071846149,3,0.083,8.656886614,8.656886614,20
504,-2.262477984,14.59807,6,0.574,8.790385139,8.790385139,20
505,-0.723674008,1.392885785,3,0.148,8.875204293,8.875204293,20
506,-10.73035154,9.00011196,3,0.141,8.898165548,8.898165548,20
507,-9.621447326,15.61834946,3,0.312,9.001866207,9.001866207,20
508,-2.92886173,0.307459065,3,0.169,9.061708938,9.061708938,20
509,-6.381026595,9.306365033,3,0.154,9.132025092,9.132025092,20
510,0.365000531,-2.050861966,3,0.282,9.13408737,9.13408737,20
511,-0.899025964,-3.089645914,3,0.177,9.149805589,9.149805589,20
512,-2.900208987,-15.88206128,3,0.165,9.166547428,9.166547428,20
513,3.205032265,5.595215128,3,0.183,9.167184253,9.167184253,20
514,-2.442006753,-0.32009817,3,0.086,9.254214113,9.254214113,20
515,-11.41360657,10.3168993,3,0.149,9.277895113,9.277895113,20
516,-9.241736589,15.22000893,3,0.229,9.340422072,9.340422072,20
517,-9.60373976,-3.642570332,3,0.159,9.450768197,9.450768197,20
518,-9.329047415,7.852697645,3,0.071,9.465950334,9.465950334,20
519,-1.611748903,0.588363536,3,0.178,9.485796492,9.485796492,20
520,-2.058115156,-6.34261211,3,0.114,9.513420628,9.513420628,20
521,-11.34136746,12.81088928,3,0.363,9.52610152,9.52610152,20
522,-4.916627769,1.828170818,3,0.147,9.581120831,9.581120831,20
523,-7.687371548,7.447270177,3,0.578,9.598478495,9.598478495,20
524,-2.43682837,-0.925191736,3,0.262,9.659206663,9.659206663,20
525,-3.084779363,14.86828814,3,0.166,9.795937932,9.795937932,20
526,-9.228911996,-3.863433231,3,0.143,9.914234131,9.914234131,20
527,-0.427251518,-3.450366146,3,0.168,9.930339717,9.930339717,20
528,-10.82160001,-3.074573229,3,0.126,9.978755372,9.978755372,20
529,-5.444781454,1.841267229,3,0.149,10.02880603,10.02880603,20
530,-3.327853678,-0.446408725,3,0.215,10.1240257,10.1240257,20
531,-0.342874083,-7.9951791,3,0.264,10.21800023,10.21800023,20
532,-11.33605198,12.54216929,3,0.305,10.23133606,10.23133606,20
533,3.176438175,4.087731764,3,0.182,10.24619976,10.24619976,20
534,-3.139880642,14.35394087,3,0.305,10.45336222,10.45336222,20
535,-12.3977866,12.20541168,3,0.074,10.50938398,10.50938398,20
536,-8.947413648,-5.618872754,3,0.146,10.53214298,10.53214298,20
537,-9.117967203,13.87196471,3,0.327,10.54333689,10.54333689,20
538,-9.329988633,10.04465554,3,0.182,10.55966993,10.55966993,20
