in,Node
1,1428
2,2778
3,1188
4,1186
5,2597
6,1183
7,2631
8,2629
9,2524
10,2523
11,2516
12,2520
13,2517
14,2525
15,2525
16,1183
17,2595
18,2593
19,2595
20,2571
21,2567
22,2627
23,2567
24,2567
25,2562
26,2568
27,2552
28,2562
29,2551
30,2548
31,493
32,2535
33,484
34,495
35,495
36,2561
37,2544
38,2561
39,1247
40,2561
41,494
42,484
43,480
44,494
45,2787
46,1244
47,2526
48,2496
49,2511
50,2485
51,2482
52,2482
53,490
54,492
55,491
56,1042
57,491
58,483
59,483
60,489
61,489
62,489
63,489
64,476
65,473
66,472
67,1184
68,469
69,437
70,1238
71,469
72,476
73,2787
74,476
75,471
76,478
77,470
78,471
79,486
80,482
81,482
82,482
83,478
84,485
85,481
86,2473
87,2787
88,2474
89,488
90,486
91,488
92,2467
93,2475
94,2470
95,2467
96,2473
97,2472
98,1247
99,2517
100,2503
101,2498
102,2504
103,2476
104,1245
105,2500
106,2502
107,2501
108,2469
109,2497
110,2472
111,2472
112,2472
113,2469
114,2500
115,1242
116,2573
117,2617
118,2581
119,2591
120,2434
121,2582
122,2582
123,2572
124,2459
125,2440
126,2457
127,2457
128,2456
129,2439
130,2440
131,2435
132,2435
133,2401
134,2400
135,2400
136,2433
137,2426
138,2432
139,2427
140,2430
141,2442
142,2444
143,2453
144,2399
145,2401
146,2391
147,2390
148,2390
149,2464
150,467
151,2380
152,2386
153,2382
154,2389
155,2385
156,2385
157,2398
158,1157
159,2401
160,2400
161,2387
162,2387
163,2387
164,2373
165,2377
166,2377
167,2372
168,2377
169,1153
170,1153
171,2369
172,481
173,481
174,458
175,458
176,485
177,485
178,481
179,481
180,471
181,1154
182,451
183,458
184,458
185,466
186,465
187,466
188,465
189,466
190,458
191,458
192,457
193,457
194,451
195,457
196,449
197,451
198,471
199,469
200,436
201,1167
202,469
203,469
204,430
205,432
206,436
207,431
208,449
209,449
210,451
211,1168
212,451
213,451
214,454
215,450
216,428
217,448
218,428
219,430
220,429
221,425
222,427
223,424
224,429
225,1166
226,1173
227,443
228,426
229,1166
230,446
231,2403
232,442
233,350
234,453
235,456
236,456
237,455
238,455
239,455
240,459
241,461
242,455
243,459
244,452
245,2394
246,2392
247,2392
248,2357
249,2348
250,2355
251,2394
252,2450
253,763
254,2441
255,2425
256,801
257,2404
258,925
259,2421
260,2421
261,2403
262,2833
263,2834
264,2834
265,2834
266,2837
267,2829
268,2829
269,2829
270,2829
271,2829
272,2745
273,2749
274,2749
275,2831
276,932
277,2831
278,2831
279,2754
280,2755
281,2743
282,2743
283,2743
284,2738
285,925
286,2737
287,2736
288,2726
289,2667
290,2667
291,2661
292,946
293,2646
294,930
295,2660
296,2660
297,2665
298,2664
299,2663
300,777
301,2655
302,2656
303,2640
304,922
305,2637
306,1233
307,1355
308,2413
309,2356
310,750
311,2712
312,734
313,2709
314,1363
315,1358
316,743
317,2709
318,2734
319,1422
320,1939
321,1948
322,1939
323,1948
324,2827
325,1938
326,2835
327,1948
328,1948
329,2830
330,1948
331,1972
332,2835
333,2835
334,1974
335,1945
336,1943
337,1929
338,1926
339,1924
340,1925
341,1919
342,1916
343,1919
344,1918
345,1910
346,1921
347,1920
348,1921
349,1887
350,1911
351,2776
352,1868
353,1927
354,1420
355,1432
356,1378
357,2778
358,1364
359,1364
360,1359
361,1359
362,1357
363,1358
364,1352
365,1354
366,1354
367,1354
368,1361
369,1111
370,1354
371,1342
372,1354
373,1354
374,1011
375,1341
376,1342
377,998
378,1214
379,995
380,1236
381,581
382,1237
383,1233
384,1233
385,1232
386,1232
387,1232
388,1236
389,1236
390,1235
391,1352
392,1235
393,1235
394,1232
395,1213
396,1231
397,1211
398,1231
399,1222
400,1235
401,1234
402,2787
403,1210
404,975
405,1209
406,934
407,933
408,933
409,933
410,933
411,1194
412,2785
413,1204
414,1212
415,1196
416,644
417,1203
418,1194
419,961
420,1202
421,2785
422,1181
423,1192
424,962
425,951
426,1192
427,1317
428,1314
429,1220
430,624
431,1220
432,1220
433,1218
434,1225
435,1224
436,2622
437,1215
438,1224
439,1300
440,1337
441,1318
442,1321
443,1371
444,636
445,609
446,612
447,602
448,1322
449,1329
450,1374
451,1369
452,1278
453,1266
454,1266
455,1322
456,573
457,1266
458,1278
459,1280
460,1285
461,1277
462,1265
463,1264
464,1264
465,1264
466,1264
467,1303
468,562
469,1189
470,1223
471,1257
472,1256
473,1258
474,1188
475,1256
476,1189
477,1188
478,1187
479,1186
480,1186
481,1188
482,1252
483,1256
484,1177
485,1177
486,1177
487,1177
488,912
489,1176
490,1176
491,561
492,561
493,913
494,1180
495,1190
496,1190
497,1190
498,914
499,1188
500,1146
501,2435
502,747
503,478
504,2657
505,2828
506,1211
507,2577
508,2476
509,484
510,1157
511,2385
512,587
513,2456
514,1184
515,2525
516,1940
517,481
518,1210
519,2551
520,2427
521,1353
522,1185
523,2786
524,738
525,2785
526,2441
527,1202
528,477
529,814
530,817
531,1243
532,2662
533,2595
534,1250
535,746
536,1259
537,2426
538,2787
539,458
540,2459
541,1188
542,2661
543,482
544,2596
545,789
546,1210
547,2657
548,458
549,2497
550,2472
551,2787
552,480
553,961
554,741
555,1230
556,1439
557,2622
558,1187
559,1360
560,2465
561,642
562,468
563,1177
564,1215
565,469
566,2785
567,1231
568,1187
569,1252
570,1432
571,2787
572,2394
573,1921
574,2524
575,495
576,469
577,2433
578,472
579,1206
580,1263
581,2456
582,2498
583,1222
584,1925
585,2584
586,2439
587,478
588,1202
589,1227
590,1939
591,1179
592,1926
593,1945
594,2655
595,2568
596,2476
597,2616
598,457
599,1352
600,1225
601,1221
602,2834
603,2439
604,1947
605,749
606,471
607,2521
608,449
609,827
610,1165
611,1351
612,2521
613,882
614,1443
615,2834
