in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1364
24,2501
25,2751
26,1266
27,1231
28,486
29,2828
30,1176
31,450
32,2787
33,1912
34,1354
35,2743
36,1230
37,449
38,2498
39,1919
40,2708
41,2440
42,2548
43,2398
44,424
45,1048
46,1264
47,1265
48,2827
49,481
50,1186
51,2630
52,925
53,2472
54,1189
55,2404
56,630
57,1185
58,456
59,2834
60,2580
61,1202
62,451
63,2382
64,1177
65,2655
66,1285
67,452
68,1215
69,1184
70,2786
71,1189
72,1278
73,576
74,2373
75,1183
76,2664
77,1921
78,1252
79,2595
80,769
81,2519
82,1042
83,2465
84,933
85,470
86,1153
87,1181
88,2520
89,2442
90,1918
91,486
92,458
93,624
94,1179
95,2571
96,742
97,1322
98,1365
99,1047
100,496
101,2474
102,2465
103,2352
104,2358
105,479
106,1278
107,1359
108,458
109,451
110,1948
111,1369
112,1279
113,2387
114,950
115,2626
116,629
117,2747
118,1266
119,777
120,492
121,2623
122,1267
123,2616
124,1186
125,1250
126,483
127,2631
128,494
129,430
130,443
131,1242
132,1168
133,573
134,741
135,2665
136,1354
137,480
138,2427
139,2655
140,2448
141,2393
142,2623
143,436
144,1232
145,1212
146,482
147,483
148,482
149,483
150,482
151,483
152,482
153,482
154,1266
155,449
156,1369
157,2509
158,456
159,1887
160,748
161,2500
162,424
163,2433
164,1264
165,1197
166,458
167,581
168,585
169,1196
170,451
171,2464
172,449
173,482
174,1210
175,1186
176,2391
177,466
178,1264
179,465
180,1168
181,2611
182,457
183,1256
184,2352
185,445
186,608
187,437
188,471
189,1339
190,351
191,423
192,1920
193,488
194,961
195,2482
196,2497
197,1153
198,2567
199,483
200,1232
201,2572
202,757
203,429
204,777
205,2785
206,1266
207,2549
208,428
209,742
210,481
211,1243
212,1943
213,605
214,2582
215,1948
216,563
217,1422
218,2829
219,1223
220,1168
221,2785
222,611
223,2755
224,350
225,451
226,2513
227,629
228,2467
229,2476
230,1234
231,1264
232,2659
233,1212
234,485
235,1213
236,1946
237,466
238,2508
239,562
240,2495
241,458
242,2571
243,1190
244,2441
245,1244
246,2498
247,1251
248,432
249,2756
250,576
251,2467
252,1280
253,585
254,1367
255,1165
256,1266
257,1187
258,1248
259,2520
260,476
261,465
262,469
263,2387
264,2438
265,2596
266,644
267,2627
268,489
269,1257
270,1240
271,2712
272,2459
273,2786
274,1353
275,481
276,1239
277,562
278,1176
279,2434
280,2401
281,449
282,2663
283,1123
284,2456
285,1185
286,2835
287,2830
288,477
289,350
290,789
291,1927
292,489
293,961
294,1189
295,457
296,747
297,573
298,496
299,1185
300,1190
301,427
302,2504
303,2400
304,2780
305,436
306,840
307,1220
308,2829
309,2834
310,2599
311,2473
312,997
313,1194
314,1147
315,2456
316,1945
317,489
318,2561
319,2389
320,1242
321,1307
322,1245
323,591
324,451
325,472
326,2440
327,1972
328,1258
329,2390
330,1322
331,1210
332,2485
333,815
334,1233
335,2398
336,458
337,1925
338,469
339,2834
340,458
341,2503
342,444
343,449
344,1249
345,483
346,1167
347,1177
348,2475
349,2345
350,2835
351,429
352,471
353,461
354,1238
355,1921
356,1256
357,2421
358,458
359,2621
360,490
361,1265
362,2435
363,2543
364,581
365,1349
366,2656
367,2577
368,1945
369,2435
370,1250
371,2497
372,2835
373,1243
374,932
375,1277
376,1256
377,361
378,471
379,2787
380,2424
381,882
382,1303
383,1353
384,2831
385,561
386,2548
387,2562
388,1047
389,1166
390,1222
391,946
392,1184
393,548
394,461
395,2660
396,746
397,460
398,1251
399,2400
400,1258
401,2427
402,444
403,1224
404,816
405,1215
406,2425
407,1939
408,1157
409,2663
410,2470
411,930
412,2476
413,1218
414,926
415,1354
416,2421
417,1136
418,1188
419,489
420,430
421,1182
422,495
423,462
424,2661
425,1926
426,2469
427,1188
428,818
429,1947
430,458
431,1951
432,2831
433,1369
434,1089
435,2500
436,1183
437,2596
438,1352
439,1155
440,2525
441,2387
442,1012
443,824
444,1196
445,2754
446,1925
447,2429
448,1940
449,1167
450,2517
451,2385
452,1278
453,477
454,425
455,2595
456,481
457,2500
458,471
459,1212
460,457
461,1223
462,2519
463,1153
464,930
465,1188
466,1233
467,877
468,826
469,432
470,1166
471,580
472,1225
473,2399
474,475
475,448
476,746
477,350
478,473
479,449
480,2711
481,1439
482,1916
483,2523
484,1222
485,2596
486,1939
487,2472
488,2385
489,609
490,2722
491,974
492,1163
493,1973
494,2582
495,1247
496,484
497,931
498,1868
499,2584
500,2401
501,2784
