in,Node
1,1428
2,456
3,1365
4,2743
5,1322
6,1231
7,486
8,2828
9,1176
10,454
11,1185
12,2787
13,1921
14,1354
15,2743
16,1317
17,449
18,2504
19,1919
20,2705
21,2439
22,2552
23,2399
24,1048
25,1265
26,1264
27,2827
28,478
29,1188
30,2630
31,932
32,2497
33,1223
34,2421
35,1189
36,629
37,1185
38,456
39,2521
40,1202
41,451
42,468
43,1233
44,1285
45,1285
46,452
47,1232
48,1215
49,1184
50,1189
51,1280
52,576
53,2377
54,1183
55,2664
56,1921
57,1188
58,2594
59,1042
60,2465
61,2465
62,933
63,469
64,1146
65,459
66,1215
67,2521
68,1913
69,2831
70,489
71,491
72,458
73,485
74,629
75,2566
76,742
77,1322
78,1364
79,1047
80,495
81,2474
82,2466
83,2392
84,463
85,476
86,1264
87,1359
88,457
89,451
90,1948
91,1279
92,1279
93,2387
94,914
95,2626
96,2743
97,629
98,2747
99,1266
100,737
101,455
102,2479
103,2623
104,1278
105,2614
106,1186
107,1250
108,483
109,2631
110,494
111,2394
112,429
113,1242
114,1168
115,573
116,744
117,2665
118,2439
119,2394
120,483
121,2436
122,2655
123,2369
124,2656
125,2623
126,431
127,1232
128,1212
129,483
130,482
131,482
132,482
133,483
134,482
135,482
136,482
137,1266
138,432
139,1279
140,2509
141,455
142,456
143,1887
144,748
145,2469
146,430
147,2397
148,559
149,2401
150,1264
151,1199
152,458
153,1048
154,585
155,451
156,2390
157,2418
158,449
159,482
160,1210
161,1186
162,2391
163,466
164,1264
165,465
166,1168
167,2612
168,457
169,1255
170,445
171,608
172,437
173,471
174,1341
175,350
176,427
177,957
178,1220
179,1220
180,2481
181,1235
182,2497
183,1153
184,2567
185,482
186,802
187,1232
188,2572
189,757
190,430
191,791
192,2785
193,1259
194,508
195,428
196,451
197,817
198,481
199,1247
200,1944
201,1218
202,607
203,1948
204,573
205,1421
206,1224
207,1174
208,2785
209,612
210,2755
211,343
212,454
213,2510
214,629
215,2467
216,2498
217,2663
218,1235
219,1256
220,2658
221,1211
222,485
223,1214
224,1947
225,466
226,2517
227,585
228,2496
229,2568
230,1190
231,2428
232,1250
233,2498
234,1250
235,432
236,2831
237,581
238,1231
239,763
240,493
241,2471
242,1280
243,1368
244,586
245,2658
246,1367
247,1163
248,1266
249,1187
250,1249
251,2524
252,472
253,465
254,2387
255,2438
256,2597
257,629
258,2392
259,2567
260,489
261,1258
262,1242
263,2708
264,2459
265,1354
266,481
267,1240
268,562
269,2433
270,2401
271,449
272,2655
273,2456
274,1229
275,960
276,1185
277,2835
278,2836
279,471
280,349
281,789
282,1402
283,489
284,472
285,961
286,1188
287,458
288,457
289,2490
290,1185
291,1197
292,1237
293,427
294,472
295,2514
296,2400
297,2621
298,469
299,840
300,1220
301,2829
302,2834
303,2604
304,2474
305,998
306,1194
307,1144
308,2438
309,1945
310,490
311,2561
312,2389
313,1240
314,1307
315,1245
316,591
317,450
318,472
319,2440
320,1972
321,1259
322,2390
323,1322
324,1210
325,2485
326,814
327,1233
328,2391
329,458
330,1925
331,449
332,2834
333,2749
334,2503
335,446
336,449
337,950
338,1249
339,483
340,1157
341,1177
342,2475
343,2343
344,2835
345,481
346,461
347,1238
348,1924
349,1256
350,2421
351,458
352,490
353,1265
354,2439
355,2548
356,581
357,1378
358,471
359,456
360,2828
361,2655
362,2577
363,1944
364,1353
365,2436
366,1250
367,614
368,2472
369,1948
370,1243
371,925
372,1277
373,1256
374,360
375,471
376,2424
377,877
378,1304
379,1353
380,2831
381,561
382,2561
383,2562
384,1145
385,1166
386,1222
387,933
388,1184
389,558
390,2348
391,746
392,2456
393,469
394,460
395,2744
396,1250
397,1258
398,443
399,813
400,2425
401,1938
402,1358
403,487
404,2476
405,1218
406,1359
407,1351
408,1176
409,465
410,1112
411,1173
412,462
413,2660
414,1926
415,2395
416,1186
417,2344
418,561
419,1329
420,1924
421,2831
422,1290
423,1364
424,1089
425,1352
426,2523
427,2595
428,2829
429,1351
430,2387
431,479
432,2426
433,2663
434,1926
435,2429
436,1940
437,1168
438,741
439,1209
440,1248
441,469
442,2401
443,2377
444,2775
445,2550
446,2561
447,486
448,2553
449,1223
450,432
451,1182
452,1920
453,2831
454,879
455,827
456,436
457,1168
458,579
459,1225
460,1177
461,1183
462,475
463,2476
464,349
465,2432
466,1367
467,1440
468,1916
469,2564
470,1202
471,2829
472,1139
473,2471
474,2385
475,2525
476,609
477,2373
478,2391
479,1187
480,452
481,2499
482,437
483,1245
484,1253
485,352
486,1920
487,2584
488,2400
489,2784
490,1148
491,1182
492,1918
493,1270
494,2400
495,1359
496,455
497,1249
498,452
499,1157
500,1329
501,1342
502,2567
503,562
504,481
505,2595
506,1181
507,430
508,458
509,467
510,482
511,1153
512,1359
513,744
514,480
515,600
516,491
517,2517
518,446
519,2459
520,1188
521,2403
522,2469
523,921
524,2427
525,2552
526,1384
527,1258
528,1183
529,1361
530,2835
531,1225
532,1979
533,2503
534,1278
535,494
536,2436
537,1254
538,2525
539,1186
540,623
541,2595
542,1176
543,1256
544,1249
545,360
546,1171
547,1247
548,491
549,1152
550,768
551,818
552,2500
553,1216
554,1948
555,2582
556,1237
557,1224
558,1154
559,946
560,2433
561,2500
562,1192
563,1212
564,1157
565,561
566,2597
567,493
568,1145
569,1203
570,482
571,1236
572,2596
573,2476
574,2657
575,818
576,435
577,1167
578,482
579,642
580,428
581,930
582,1371
583,2831
584,1142
585,450
586,2457
587,2741
588,2387
589,482
590,425
591,2584
592,470
593,736
594,2399
595,1203
596,1150
597,1280
598,1167
599,2562
600,1235
601,458
602,1184
603,1044
604,922
605,1352
606,471
607,1925
608,2787
609,2566
610,1215
611,1244
612,491
613,2662
614,2472
615,471
616,2618
617,995
618,2420
619,1225
