in,Node
1,1428
2,456
3,1364
4,2743
5,1266
6,1231
7,486
8,2828
9,450
10,2787
11,1921
12,1354
13,2743
14,1234
15,449
16,2504
17,1919
18,2708
19,2648
20,2440
21,2537
22,2377
23,2398
24,995
25,1264
26,1264
27,2827
28,478
29,1188
30,2630
31,925
32,2472
33,1189
34,2428
35,1189
36,630
37,1185
38,453
39,2834
40,2521
41,1218
42,451
43,2386
44,466
45,2655
46,1285
47,452
48,1215
49,1184
50,1189
51,1280
52,576
53,2377
54,1186
55,2664
56,1924
57,1252
58,1042
59,2468
60,933
61,469
62,1147
63,459
64,1187
65,2520
66,2451
67,1918
68,486
69,491
70,458
71,485
72,630
73,2570
74,742
75,1263
76,1364
77,1147
78,496
79,2474
80,2464
81,2352
82,2358
83,476
84,1264
85,1359
86,457
87,451
88,1948
89,1279
90,1279
91,2387
92,914
93,2567
94,2380
95,629
96,2745
97,1266
98,737
99,455
100,2479
101,2623
102,1279
103,2616
104,1186
105,1250
106,484
107,2631
108,429
109,1184
110,1168
111,595
112,2525
113,744
114,2666
115,1354
116,484
117,2430
118,2655
119,2448
120,2369
121,2623
122,432
123,1213
124,1204
125,482
126,482
127,482
128,482
129,482
130,482
131,482
132,482
133,1266
134,449
135,1369
136,2504
137,456
138,1887
139,747
140,2469
141,424
142,2427
143,558
144,2434
145,1264
146,1192
147,581
148,585
149,1206
150,451
151,487
152,449
153,482
154,1210
155,1186
156,2465
157,458
158,1264
159,458
160,1168
161,2602
162,457
163,1252
164,2344
165,445
166,611
167,437
168,1443
169,471
170,1341
171,352
172,424
173,1920
174,488
175,961
176,1220
177,2484
178,2497
179,1163
180,2627
181,482
182,2572
183,360
184,429
185,784
186,2785
187,1266
188,2549
189,428
190,814
191,818
192,1188
193,481
194,1247
195,1934
196,1221
197,613
198,2439
199,1948
200,560
201,1421
202,2829
203,1223
204,1172
205,2785
206,612
207,2755
208,454
209,2507
210,612
211,2466
212,2476
213,1235
214,1264
215,2658
216,1212
217,485
218,1214
219,1947
220,466
221,2518
222,562
223,2496
224,2557
225,1190
226,2428
227,1245
228,2498
229,1250
230,1190
231,432
232,2833
233,576
234,763
235,505
236,2470
237,1280
238,1368
239,585
240,1363
241,1163
242,1278
243,1187
244,1249
245,2430
246,2525
247,475
248,465
249,2387
250,2596
251,644
252,2392
253,2566
254,489
255,1257
256,1241
257,2711
258,1342
259,481
260,764
261,1150
262,562
263,2434
264,2401
265,449
266,2663
267,1122
268,2456
269,1236
270,1313
271,1185
272,1979
273,2839
274,350
275,790
276,1927
277,489
278,472
279,961
280,1189
281,457
282,1185
283,950
284,427
285,2830
286,2514
287,2780
288,436
289,750
290,827
291,1220
292,2829
293,2834
294,2599
295,2473
296,998
297,961
298,1146
299,2456
300,1941
301,489
302,2561
303,2389
304,1244
305,1320
306,1250
307,587
308,451
309,472
310,2440
311,1972
312,1263
313,2464
314,1329
315,1210
316,2485
317,1233
318,2391
319,458
320,1940
321,469
322,2834
323,2749
324,2503
325,2351
326,447
327,469
328,1248
329,483
330,1157
331,1177
332,2475
333,2341
334,2835
335,431
336,471
337,461
338,1921
339,1256
340,2422
341,458
342,2778
343,490
344,1265
345,2435
346,2545
347,1378
348,471
349,456
350,2749
351,2655
352,2574
353,1946
354,2434
355,1245
356,614
357,2472
358,1185
359,1979
360,932
361,1230
362,1284
363,1339
364,1256
365,360
366,471
367,882
368,801
369,1261
370,1353
371,2834
372,561
373,2561
374,2566
375,1047
376,1166
377,1222
378,1184
379,548
380,461
381,2660
382,2456
383,469
384,460
385,2739
386,2400
387,1256
388,2591
389,2427
390,426
391,1224
392,813
393,1215
394,2425
395,495
396,1939
397,1157
398,2663
399,2462
400,2476
401,926
402,482
403,1137
404,489
405,1090
406,1173
407,462
408,2661
409,2469
410,2394
411,818
412,1948
413,1329
414,454
415,2562
416,1369
417,1361
418,1086
419,1352
420,2523
421,2595
422,2834
423,1351
424,950
425,2734
426,479
427,2426
428,623
429,448
430,2502
431,1925
432,2520
433,482
434,1248
435,1277
436,477
437,425
438,2595
439,481
440,2401
441,471
442,1212
443,1216
444,2502
445,1156
446,925
447,1186
448,2655
449,877
450,827
451,436
452,1166
453,578
454,1225
455,2345
456,1185
457,2827
458,2476
459,2835
460,441
461,449
462,734
463,772
464,1237
465,491
466,2831
467,1146
468,1130
469,595
470,1256
471,609
472,2440
473,974
474,2391
475,1187
476,452
477,2501
478,2573
479,437
480,495
481,352
482,1868
483,2582
484,2401
485,2784
486,1357
487,1182
488,1911
489,1168
490,1236
491,1191
492,2471
493,2745
494,2440
495,2787
496,1157
497,1369
498,1342
499,2567
500,562
501,481
502,2521
503,2385
504,2831
505,452
506,2568
507,1232
508,1157
509,2756
510,2787
511,1359
512,1167
513,2596
514,2447
515,2399
516,2745
517,2426
518,1430
519,1352
520,1209
521,1188
522,930
523,482
524,480
525,1259
526,467
527,2567
528,2561
529,2553
530,1182
531,2457
532,1278
533,1167
534,349
535,1152
536,1980
537,2596
538,1183
539,1926
540,2457
541,1235
542,1909
543,482
544,1945
545,1188
546,448
547,1167
548,995
549,458
550,2618
551,2551
552,1244
553,1216
554,442
555,428
556,1264
557,644
558,1227
559,1352
560,1178
561,2523
562,746
563,2657
564,1265
565,1951
566,1149
567,1156
568,2459
569,2596
570,2400
571,1248
572,480
573,1182
574,2561
575,2525
576,449
577,482
578,1245
579,1222
580,470
581,2775
582,430
583,2377
584,1148
585,487
586,1253
587,849
588,1203
589,1231
590,2377
591,2350
592,2473
593,2711
594,1192
595,1196
596,2433
597,1916
598,1046
599,2497
600,1939
601,2500
602,1361
603,495
604,2421
605,2437
606,1188
607,2600
608,1223
609,1176
610,1359
611,2387
612,1940
613,446
614,2401
