in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1232
10,1365
11,2502
12,2743
13,1266
14,486
15,2828
16,450
17,1185
18,2785
19,1912
20,1354
21,2743
22,1317
23,450
24,2504
25,1919
26,2439
27,2552
28,2398
29,1048
30,1264
31,1264
32,2827
33,481
34,1186
35,2596
36,926
37,2497
38,1223
39,2421
40,629
41,1185
42,454
43,2521
44,1217
45,451
46,2655
47,1285
48,455
49,1232
50,1216
51,1184
52,1189
53,1278
54,577
55,2373
56,1183
57,1924
58,1253
59,2595
60,360
61,2519
62,1042
63,2468
64,933
65,469
66,1153
67,2451
68,1187
69,2521
70,1913
71,485
72,484
73,458
74,630
75,1179
76,2571
77,739
78,1266
79,1365
80,1145
81,493
82,2474
83,2464
84,2392
85,463
86,479
87,1264
88,1359
89,458
90,451
91,1972
92,1329
93,1369
94,2387
95,914
96,2626
97,629
98,2747
99,1278
100,1441
101,777
102,1124
103,2483
104,2623
105,1279
106,2616
107,1186
108,1250
109,484
110,2631
111,2394
112,429
113,1184
114,1168
115,573
116,744
117,2665
118,2437
119,1354
120,483
121,2436
122,2655
123,2423
124,2369
125,2623
126,436
127,1232
128,1212
129,482
130,483
131,482
132,483
133,482
134,483
135,482
136,483
137,483
138,1259
139,449
140,1279
141,2504
142,456
143,1887
144,748
145,2469
146,424
147,2427
148,559
149,2401
150,1264
151,1192
152,458
153,585
154,451
155,468
156,449
157,482
158,1210
159,1186
160,2389
161,466
162,1264
163,465
164,1168
165,2602
166,457
167,1252
168,447
169,608
170,2394
171,437
172,471
173,1339
174,351
175,424
176,1920
177,488
178,961
179,1222
180,2482
181,2497
182,1157
183,2571
184,478
185,802
186,2572
187,360
188,430
189,780
190,2785
191,1263
192,2535
193,428
194,814
195,451
196,742
197,1188
198,481
199,1243
200,1938
201,1218
202,607
203,1948
204,563
205,1421
206,1224
207,2785
208,612
209,2755
210,350
211,454
212,2564
213,629
214,2467
215,2476
216,2663
217,1350
218,1256
219,2659
220,1211
221,485
222,1209
223,1938
224,466
225,2517
226,562
227,2493
228,458
229,2571
230,1190
231,1244
232,2498
233,1250
234,432
235,2756
236,576
237,493
238,2470
239,1287
240,1363
241,1163
242,1278
243,1187
244,1248
245,2525
246,480
247,465
248,469
249,2387
250,2597
251,629
252,2394
253,2567
254,489
255,1257
256,1248
257,2711
258,2459
259,2786
260,1354
261,481
262,1240
263,562
264,2433
265,2401
266,449
267,1355
268,2456
269,1236
270,1313
271,1244
272,2835
273,2840
274,789
275,1927
276,483
277,472
278,961
279,1189
280,458
281,457
282,563
283,492
284,1185
285,962
286,476
287,2830
288,2519
289,2780
290,469
291,840
292,1220
293,2829
294,2834
295,2599
296,2473
297,997
298,961
299,1144
300,2456
301,1945
302,492
303,2561
304,2389
305,1242
306,1321
307,1245
308,591
309,451
310,472
311,2440
312,1946
313,1258
314,2390
315,1329
316,2485
317,814
318,1233
319,2398
320,458
321,1940
322,469
323,2834
324,2580
325,444
326,469
327,1248
328,483
329,1157
330,1177
331,2470
332,2341
333,2868
334,431
335,481
336,461
337,1924
338,1256
339,2421
340,458
341,2618
342,2477
343,1265
344,2435
