in,Node
1,1428
2,2778
3,2596
4,2596
5,2631
6,2623
7,2623
8,2629
9,2524
10,2525
11,2524
12,2523
13,2516
14,2520
15,2517
16,2525
17,2787
18,2525
19,2595
20,2521
21,2593
22,2521
23,2595
24,2571
25,2567
26,2567
27,2562
28,2568
29,2552
30,2562
31,2551
32,2548
33,2535
34,495
35,495
36,2561
37,2561
38,494
39,484
40,480
41,494
42,2787
43,2526
44,2496
45,2511
46,2485
47,2482
48,2482
49,490
50,492
51,491
52,491
53,483
54,483
55,489
56,489
57,489
58,476
59,473
60,472
61,469
62,437
63,469
64,476
65,2787
66,472
67,476
68,471
69,478
70,470
71,471
72,486
73,482
74,482
75,482
76,478
77,478
78,485
79,481
80,481
81,2473
82,2787
83,2474
84,488
85,486
86,488
87,2467
88,2475
89,2470
90,2472
91,2503
92,2498
93,2504
94,2498
95,2476
96,2476
97,2476
98,2502
99,2500
100,2502
101,2502
102,2501
103,2465
104,2469
105,2497
106,2497
107,2472
108,2472
109,2472
110,2469
111,2573
112,2435
113,2617
114,2581
115,2590
116,2591
117,2434
118,2582
119,2582
120,2572
121,2459
122,2610
123,2616
124,2440
125,2457
126,2456
127,2439
128,2439
129,2440
130,2435
131,2435
132,2434
133,2401
134,2400
135,2427
136,2400
137,2433
138,2431
139,2426
140,2432
141,2456
142,2427
143,2426
144,2430
145,2442
146,2444
147,2399
148,2401
149,2389
150,2391
151,2390
152,2390
153,2464
154,468
155,467
156,2380
157,2382
158,2391
159,2389
160,2385
161,2385
162,2398
163,2401
164,2400
165,2387
166,2387
167,2385
168,2387
169,2373
170,2377
171,2377
172,2372
173,2377
174,2369
175,481
176,481
177,458
178,458
179,485
180,485
181,481
182,481
183,471
184,451
185,458
186,458
187,466
188,465
189,466
190,465
191,466
192,458
193,458
194,457
195,457
196,457
197,449
198,451
199,471
200,471
201,471
202,469
203,436
204,449
205,469
206,469
207,432
208,436
209,431
210,449
211,449
212,449
213,451
214,451
215,451
216,454
217,450
218,448
219,428
220,430
221,429
222,425
223,445
224,447
225,443
226,424
227,429
228,443
229,426
230,452
231,446
232,442
233,462
234,456
235,456
236,455
237,455
238,455
239,459
240,455
241,459
242,2348
243,455
244,452
245,2394
246,2394
247,2392
248,2392
249,2357
250,2348
251,2355
252,2394
253,2450
254,2441
255,2441
256,2425
257,2404
258,2421
259,2424
260,2421
261,2403
262,2834
263,2833
264,2834
265,2834
266,2837
267,2829
268,2829
269,2834
270,2829
271,2829
272,2829
273,2828
274,2745
275,2749
276,2831
277,2754
278,2755
279,2743
280,2743
281,2743
282,2738
283,2737
284,2736
285,2710
286,2726
287,2667
288,2667
289,2646
290,2661
291,2660
292,2658
293,2660
294,2662
295,2664
296,2663
297,2664
298,2655
299,2640
300,2637
301,1233
302,2655
303,2655
304,1355
305,2413
306,2356
307,2712
308,2708
309,1363
310,1358
311,2709
312,2734
313,1422
314,1939
315,1948
316,1939
317,1948
318,2827
319,1938
320,2835
321,1948
322,1948
323,2830
324,1948
325,1972
326,2835
327,2835
328,1974
329,1945
330,1945
331,1929
332,1940
333,1925
334,1926
335,1924
336,1926
337,1921
338,1919
339,1916
340,2786
341,1919
342,1918
343,1910
344,1921
345,1920
346,1921
347,1887
348,1911
349,2776
350,1868
351,1443
352,1927
353,1420
354,1432
355,1378
356,2778
357,1364
358,1364
359,1359
360,1360
361,1359
362,1358
363,1352
364,1352
365,1354
366,1354
367,1361
368,1354
369,1342
370,1354
371,1354
372,1353
373,1341
374,1342
375,1214
376,1236
377,1237
378,1233
379,1233
380,1232
381,1232
382,1236
383,1236
384,1235
385,1352
386,1236
387,1235
388,1235
389,1232
390,1213
391,1231
392,1211
393,1211
394,1231
395,1231
396,1222
397,1235
398,1210
399,2787
400,1210
401,975
402,1209
403,934
404,933
405,933
406,933
407,933
408,1194
409,2785
410,1204
411,1212
412,1196
413,1203
414,1194
415,1202
416,2785
417,1202
418,1181
419,962
420,961
421,1192
422,1317
423,1314
424,1230
425,1220
426,1218
427,1221
428,1225
429,1227
430,1224
431,2622
432,1215
433,1224
434,1337
435,1313
436,1321
437,1371
438,1329
439,1369
440,1322
441,1329
442,1374
443,1280
444,1267
445,1278
446,1266
447,1266
448,1263
449,1278
450,1285
451,1277
452,1265
453,1264
454,1264
455,1303
456,1189
457,1223
458,1187
459,1187
460,1189
461,1189
462,1257
463,1256
464,1258
465,1188
466,1256
467,1189
468,1188
469,1187
470,1186
471,1186
472,1188
473,1252
474,1256
475,1179
476,1177
477,1177
478,1177
479,1177
480,912
481,1176
482,1176
483,913
484,1180
485,1190
486,1190
487,1190
488,914
489,1188
490,469
491,2661
492,1206
493,2472
494,2834
495,2787
496,1351
497,2544
498,1237
499,2561
500,2459
501,1234
502,2778
503,1280
504,478
505,2473
506,1232
507,1369
508,1947
509,458
510,472
511,477
512,495
513,2785
514,428
515,1237
516,2500
517,2584
518,493
519,2622
520,2597
521,2657
522,458
523,453
524,2386
525,484
526,427
527,1215
528,1925
529,2831
530,2787
531,2787
532,2567
533,2517
534,1979
535,2785
536,1220
537,1355
538,2627
539,482
540,2437
541,469
542,1177
543,2595
544,1943
545,2467
546,489
547,2577
548,2749
549,456
550,1939
551,1439
552,457
553,1264
554,1252
555,448
556,2568
557,961
558,2657
559,1216
560,484
561,2438
562,1300
563,1220
564,951
565,2525
566,2785
567,430
568,1188
569,1264
570,2831
571,1225
572,1354
573,2433
574,1322
575,2439
576,1266
577,2656
578,461
579,2456
580,2747
581,1259
582,1222
583,490
584,1187
585,2453
586,2709
587,1318
588,2457
589,1278
590,2665
591,2787
592,1192
593,2786
594,1357
595,451
