in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,456
8,1365
9,2743
10,1322
11,1231
12,486
13,2828
14,1176
15,454
16,1185
17,2787
18,1921
19,1354
20,2743
21,1317
22,449
23,2504
24,1919
25,2705
26,2439
27,2552
28,2399
29,1048
30,1265
31,1264
32,2827
33,478
34,1188
35,2630
36,932
37,2497
38,1223
39,2421
40,1189
41,629
42,1185
43,456
44,2521
45,1202
46,451
47,468
48,1233
49,1285
50,1285
51,452
52,1232
53,1215
54,1184
55,1189
56,1280
57,576
58,2377
59,1183
60,2664
61,1921
62,1188
63,2594
64,1042
65,2465
66,2465
67,933
68,469
69,1146
70,459
71,1215
72,2521
73,1913
74,2831
75,489
76,491
77,458
78,485
79,629
80,2566
81,742
82,1322
83,1364
84,1047
85,495
86,2474
87,2466
88,2392
89,463
90,476
91,1264
92,1359
93,457
94,451
95,1948
96,1279
97,1279
98,2387
99,914
100,2626
101,2743
102,629
103,2747
104,1266
105,737
106,455
107,2479
108,2623
109,1278
110,2614
111,1186
112,1250
113,483
114,2631
115,494
116,2394
117,429
118,1242
119,1168
120,573
121,744
122,2665
123,2439
124,2394
125,483
126,2436
127,2655
128,2369
129,2656
130,2623
131,431
132,1232
133,1212
134,483
135,482
136,482
137,482
138,483
139,482
140,482
141,482
142,1266
143,432
144,1279
145,2509
146,455
147,456
148,1887
149,748
150,2469
151,430
152,2397
153,559
154,2401
155,1264
156,1199
157,458
158,1048
159,585
160,451
161,2390
162,2418
163,449
164,482
165,1210
166,1186
167,2391
168,466
169,1264
170,465
171,1168
172,2612
173,457
174,1255
175,445
176,608
177,437
178,471
179,1341
180,350
181,427
182,957
183,1220
184,1220
185,2481
186,1235
187,2497
188,1153
189,2567
190,482
191,802
192,1232
193,2572
194,757
195,430
196,791
197,2785
198,1259
199,508
200,428
201,451
202,817
203,481
204,1247
205,1944
206,1218
207,607
208,1948
209,573
210,1421
211,1224
212,1174
213,2785
214,612
215,2755
216,343
217,454
218,2510
219,629
220,2467
221,2498
222,2663
223,1235
224,1256
225,2658
226,1211
227,485
228,1214
229,1947
230,466
231,2517
232,585
233,2496
234,2568
235,1190
236,2428
237,1250
238,2498
239,1250
240,432
241,2831
242,581
243,1231
244,763
245,493
246,2471
247,1280
248,1368
249,586
250,2658
251,1367
252,1163
253,1266
254,1187
255,1249
256,2524
257,472
258,465
259,2387
260,2438
261,2597
262,629
263,2392
264,2567
265,489
266,1258
267,1242
268,2708
269,2459
270,1354
271,481
272,1240
273,562
274,2433
275,2401
276,449
277,2655
278,2456
279,1229
280,960
281,1185
282,2835
283,2836
284,471
285,349
286,789
287,1402
288,489
289,472
290,961
291,1188
292,458
293,457
294,2490
295,1185
296,1197
297,1237
298,427
299,472
300,2514
301,2400
302,2621
303,469
304,840
305,1220
306,2829
307,2834
308,2604
309,2474
310,998
311,1194
312,1144
313,2438
314,1945
315,490
316,2561
317,2389
318,1240
319,1307
320,1245
321,591
322,450
323,472
324,2440
325,1972
326,1259
327,2390
328,1322
329,1210
330,2485
331,814
332,1233
333,2391
334,458
335,1925
336,449
337,2834
338,2749
339,2503
340,446
341,449
342,950
343,1249
