in,Node
1,1428
2,494
3,456
4,1232
5,1364
6,1266
7,1231
8,486
9,2827
10,450
11,2787
12,1921
13,1354
14,2754
15,1234
16,450
17,1919
18,2504
19,1919
20,2646
21,2440
22,2537
23,2377
24,2398
25,995
26,1264
27,1264
28,2827
29,481
30,1188
31,2629
32,926
33,2472
34,1189
35,2421
36,1189
37,630
38,1185
39,453
40,2580
41,1202
42,451
43,468
44,1233
45,1285
46,452
47,1232
48,1352
49,1216
50,1184
51,1189
52,1278
53,575
54,2376
55,1183
56,2664
57,1921
58,1253
59,2593
60,1042
61,2465
62,933
63,469
64,1146
65,1215
66,2525
67,2446
68,1917
69,2831
70,490
71,491
72,458
73,485
74,624
75,1179
76,2649
77,2571
78,742
79,1263
80,1364
81,1147
82,495
83,2481
84,2465
85,2355
86,2358
87,476
88,1264
89,1359
90,457
91,451
92,1948
93,1329
94,1329
95,2387
96,1180
97,2628
98,612
99,2745
100,1266
101,492
102,2623
103,1278
104,2459
105,1186
106,1250
107,484
108,2631
109,484
110,2392
111,429
112,1184
113,1168
114,560
115,2525
116,744
117,2665
118,2439
119,1354
120,2395
121,483
122,2430
123,2655
124,2423
125,2393
126,2623
127,431
128,1232
129,1204
130,483
131,483
132,483
133,482
134,482
135,483
136,482
137,482
138,482
139,1266
140,1266
141,432
142,1369
143,2504
144,456
145,1887
146,747
147,2500
148,429
149,2433
150,558
151,2401
152,1264
153,1198
154,458
155,585
156,1206
157,451
158,487
159,2417
160,449
161,482
162,1210
163,1186
164,2465
165,466
166,1264
167,466
168,1168
169,2459
170,457
171,1256
172,2342
173,445
174,611
175,470
176,1443
177,471
178,351
179,427
180,1921
181,488
182,961
183,1220
184,2482
185,1235
186,2497
187,1163
188,2567
189,478
190,2434
191,757
192,429
193,780
194,2785
195,1259
196,2533
197,428
198,814
199,818
200,1188
201,481
202,1243
203,1943
204,621
205,2573
206,1948
207,560
208,1422
209,1223
210,1172
211,2785
212,612
213,2755
214,350
215,451
216,2513
217,629
218,2467
219,2476
220,2663
221,1234
222,1256
223,2660
224,1211
225,485
226,1209
227,1947
228,466
229,2518
230,562
231,2493
232,2557
233,1190
234,1314
235,1245
236,2498
237,1251
238,432
239,578
240,764
241,494
242,2470
243,1292
244,1363
245,1163
246,1266
247,1187
248,1248
249,2520
250,480
251,465
252,469
253,2387
254,2597
255,644
256,2392
257,2567
258,489
259,1257
260,1240
261,2711
262,2459
263,1353
264,482
265,764
266,1150
267,562
268,1176
269,2433
270,2401
271,449
272,1355
273,2456
274,1236
275,1313
276,1244
277,1979
278,2839
279,789
280,1438
281,483
282,472
283,961
284,1187
285,457
286,748
287,1197
288,1237
289,476
290,2504
291,2397
292,470
293,829
294,839
295,1220
296,2829
297,2834
298,2592
299,2473
300,998
301,1194
302,1146
303,1941
304,489
305,2561
306,2389
307,1248
308,1323
309,1250
310,591
311,449
312,472
313,2440
314,1948
315,1259
316,1322
317,1210
318,2485
319,1214
320,2391
321,458
322,1925
323,2834
324,2749
325,458
326,2503
327,444
328,469
329,1248
330,483
331,1167
332,1186
333,2463
334,360
335,2868
336,471
337,461
338,1239
339,1921
340,1256
341,2421
342,458
343,2622
344,490
345,1265
346,2437
347,1349
348,471
349,456
350,2747
351,2655
352,2577
353,1945
354,1250
355,2472
356,1185
357,1979
358,932
359,1277
360,1339
361,1256
362,360
363,451
364,2798
365,2650
366,877
367,801
368,1303
369,1354
370,2834
371,561
372,2561
373,2562
374,1150
375,1171
376,1234
377,933
378,1238
379,560
380,2348
381,2456
382,469
383,460
384,2711
385,1256
386,2427
387,442
388,1215
389,768
390,1215
391,2425
392,1939
393,1157
394,2664
395,2460
396,946
397,2476
398,2440
