in,x,y,q,tc,tr,te,tl
2,-17.429,17.276,3.0,0.051000000000000004,8.0,8.0,20.0
3,-15.256,8.948,3.0,0.051000000000000004,8.0,8.0,20.0
4,-0.351,0.941,3.0,0.051000000000000004,8.0,8.0,20.0
5,-9.897,12.868,3.0,0.051000000000000004,8.0,8.0,20.0
6,0.363,4.758,3.0,0.051000000000000004,8.0,8.0,20.0
7,-0.43,-2.488,3.0,0.051000000000000004,8.0,8.0,20.0
8,-14.43,13.839,3.0,0.051000000000000004,8.0,8.0,20.0
9,1.622,3.413,3.0,0.051000000000000004,8.0,8.0,20.0
10,-19.086,9.556,3.0,0.051000000000000004,8.0,8.0,20.0
11,-2.145,-4.716,3.0,0.051000000000000004,8.0,8.0,20.0
12,-1.852,14.373,3.0,0.051000000000000004,8.0,8.0,20.0
13,3.013,-1.268,3.0,0.051000000000000004,8.0,8.0,20.0
14,-1.778,-0.248,3.0,0.051000000000000004,8.0,8.0,20.0
15,-19.943,10.23,3.0,0.051000000000000004,8.0,8.0,20.0
16,2.469,-0.304,3.0,0.051000000000000004,8.0,8.0,20.0
17,-10.376,13.711,3.0,0.051000000000000004,8.0,8.0,20.0
18,2.395,-0.617,3.0,0.051000000000000004,8.0,8.0,20.0
19,-1.103,2.605,3.0,0.051000000000000004,8.0,8.0,20.0
20,-7.892,10.845,3.0,0.051000000000000004,8.0,8.0,20.0
21,-12.266,18.167,3.0,0.051000000000000004,8.0,8.0,20.0
22,-10.897,10.327,3.0,0.051000000000000004,8.0,8.0,20.0
23,-2.686,-15.061,3.0,0.051000000000000004,8.0,8.0,20.0
24,-0.716,-4.335,3.0,0.051000000000000004,8.0,8.0,20.0
25,-0.36,-4.357,3.0,0.051000000000000004,8.0,8.0,20.0
26,2.688,2.824,3.0,0.051000000000000004,8.0,8.0,20.0
27,-16.967,12.229,3.0,0.051000000000000004,8.0,8.0,20.0
28,-2.614,-4.102,3.0,0.051000000000000004,8.0,8.0,20.0
29,-8.029,17.127,3.0,0.051000000000000004,8.0,8.0,20.0
30,-8.574,-0.922,3.0,0.051000000000000004,8.0,8.0,20.0
31,-11.672,12.044,3.0,0.051000000000000004,8.0,8.0,20.0
32,-2.082,-2.557,3.0,0.051000000000000004,8.0,8.0,20.0
33,-9.12,6.936,3.0,0.051000000000000004,8.0,8.0,20.0
34,-0.353,-17.438,3.0,0.051000000000000004,8.0,8.0,20.0
35,-2.454,-4.854,3.0,0.051000000000000004,8.0,8.0,20.0
36,-17.523,8.774,3.0,0.051000000000000004,8.0,8.0,20.0
37,-9.284,13.747,3.0,0.051000000000000004,8.0,8.0,20.0
38,-4.047,-0.902,3.0,0.051000000000000004,8.0,8.0,20.0
39,-17.781,10.561,3.0,0.051000000000000004,8.0,8.0,20.0
40,-12.375,9.839,3.0,0.051000000000000004,8.0,8.0,20.0
