in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.018,8,8,20
3,-3.306237834,-4.831508916,3,0.114,8,8,20
4,-6.934205883,16.519647,3,0.041,8,8,20
5,-9.290331859,16.46556578,3,0.024,8,8,20
6,-9.031624119,15.95129766,3,0.109,8,8,20
7,-8.11059065,16.6624215,3,0.025,8,8,20
8,-10.04407602,15.76578858,3,0.043,8,8,20
9,-10.24165601,15.12080536,3,0.016,8,8,20
10,-10.34385649,14.55115914,3,0.073,8,8,20
11,-10.01188847,14.90534997,3,0.022,8,8,20
12,-9.844785939,14.32425452,3,0.028,8,8,20
13,-9.458434114,14.66453763,3,0.087,8,8,20
14,-1.614207004,14.05459569,3,0.042,8,8,20
15,-9.241736589,15.22000893,3,0.022,8,8,20
16,-8.407901029,14.3044991,3,0.028,8,8,20
17,-9.571570909,13.65812032,3,0.038,8,8,20
18,-9.117967203,13.87196471,3,0.035,8,8,20
19,-8.919364646,14.04691445,3,0.021,8,8,20
20,-10.84410027,19.14936847,3,0.039,8,8,20
21,-9.987247597,18.86856102,3,0.017,8,8,20
22,-8.932786191,18.70474748,3,0.018,8,8,20
23,-9.636771015,17.82362071,3,0.024,8,8,20
24,-9.910141013,17.58673591,3,0.082,8,8,20
25,-10.72506808,17.81421777,3,0.037,8,8,20
26,-11.12410657,18.41312838,3,0.037,8,8,20
27,-11.78232313,18.9351327,3,0.026,8,8,20
28,-10.65577951,18.31477095,3,0.042,8,8,20
29,-13.2088632,19.02805409,3,0.028,8,8,20
30,-11.87067612,18.01037358,3,0.025,8,8,20
31,-15.24285085,18.27121608,3,0.014,8,8,20
32,-12.57515066,17.70459676,3,0.041,8,8,20
33,-14.4806901,16.453272,3,0.021,8,8,20
34,-13.7469145,16.74627717,3,0.041,8,8,20
35,-13.73565643,15.99828623,3,0.059,8,8,20
36,-11.55791228,16.92145414,3,0.047,8,8,20
37,-2.059290998,-4.83019173,3,0.048,8,8,20
38,-11.83364889,16.65552648,3,0.034,8,8,20
39,-11.03644236,17.54209166,3,0.035,8,8,20
40,-17.22526239,16.04807786,3,0.031,8,8,20
41,-16.36388366,16.46040875,3,0.025,8,8,20
42,-18.73914159,16.48180123,3,0.024,8,8,20
43,-1.877606535,-5.217580444,3,0.028,8,8,20
44,-17.59877961,16.92040353,3,0.023,8,8,20
45,-1.878523919,-5.453174942,3,0.047,8,8,20
46,-2.564432608,-5.337521815,3,0.035,8,8,20
47,-12.62525089,15.83873306,3,0.023,8,8,20
48,-11.55362464,15.23663682,3,0.032,8,8,20
49,-10.88687796,15.59065877,3,0.037,8,8,20
50,-11.31223395,14.53944364,3,0.048,8,8,20
