in,Node
1,1428
2,456
3,1364
4,2501
5,2751
6,1266
7,1231
8,486
9,2828
10,1176
11,450
12,2787
13,1912
14,1354
15,2743
16,1230
17,449
18,2498
19,1919
20,2708
21,2440
22,2548
23,2398
24,424
25,1048
26,1264
27,1265
28,2827
29,481
30,1186
31,2630
32,925
33,2472
34,1189
35,2404
36,630
37,1185
38,456
39,2834
40,2580
41,1202
42,451
43,2382
44,1177
45,2655
46,1285
47,452
48,1215
49,1184
50,2786
51,1189
52,1278
53,576
54,2373
55,1183
56,2664
57,1921
58,1252
59,2595
60,769
61,2519
62,1042
63,2465
64,933
65,470
66,1153
67,1181
68,2520
69,2442
70,1918
71,486
72,458
73,624
74,1179
75,2571
76,742
77,1322
78,1365
79,1047
80,496
81,2474
82,2465
83,2352
84,2358
85,479
86,1278
87,1359
88,458
89,451
90,1948
91,1369
92,1279
93,2387
94,950
95,2626
96,629
97,2747
98,1266
99,777
100,492
101,2623
102,1267
103,2616
104,1186
105,1250
106,483
107,2631
108,494
109,430
110,443
111,1242
112,1168
113,573
114,741
115,2665
116,1354
117,480
118,2427
119,2655
120,2448
121,2393
122,2623
123,436
124,1232
125,1212
126,482
127,483
128,482
129,483
130,482
131,483
132,482
133,482
134,1266
135,449
136,1369
137,2509
138,456
139,1887
140,748
141,2500
142,424
143,2433
144,1264
145,1197
146,458
147,581
148,585
149,1196
150,451
151,2464
152,449
153,482
154,1210
155,1186
156,2391
157,466
158,1264
159,465
160,1168
161,2611
162,457
163,1256
164,2352
165,445
166,608
167,437
168,471
169,1339
170,351
171,423
172,1920
173,488
174,961
175,2482
176,2497
177,1153
178,2567
179,483
180,1232
181,2572
182,757
183,429
184,777
185,2785
186,1266
187,2549
188,428
189,742
190,481
191,1243
192,1943
193,605
194,2582
195,1948
196,563
197,1422
198,2829
199,1223
200,1168
201,2785
202,611
203,2755
204,350
205,451
206,2513
207,629
208,2467
209,2476
210,1234
211,1264
212,2659
213,1212
214,485
215,1213
216,1946
217,466
218,2508
219,562
220,2495
221,458
222,2571
223,1190
224,2441
225,1244
226,2498
227,1251
228,432
229,2756
230,576
231,2467
232,1280
233,585
234,1367
235,1165
236,1266
237,1187
238,1248
239,2520
240,476
241,465
242,469
243,2387
244,2438
245,2596
246,644
247,2627
248,489
249,1257
250,1240
251,2712
252,2459
253,2786
254,1353
255,481
256,1239
257,562
258,1176
259,2434
260,2401
261,449
262,2663
263,1123
264,2456
265,1185
266,2835
267,2830
268,477
269,350
270,789
271,1927
272,489
273,961
274,1189
275,457
276,747
277,573
278,496
279,1185
280,1190
281,427
282,2504
283,2400
284,2780
285,436
286,840
287,1220
288,2829
289,2834
290,2599
291,2473
292,997
293,1194
294,1147
295,2456
296,1945
297,489
298,2561
299,2389
300,1242
301,1307
302,1245
303,591
304,451
305,472
306,2440
307,1972
308,1258
309,2390
310,1322
311,1210
312,2485
313,815
314,1233
315,2398
316,458
317,1925
318,469
319,2834
320,458
321,2503
322,444
323,449
324,1249
325,483
326,1167
327,1177
328,2475
329,2345
330,2835
331,429
332,471
333,461
334,1238
335,1921
336,1256
337,2421
338,458
339,2621
340,490
341,1265
342,2435
343,2543
344,581
345,1349
346,2656
347,2577
348,1945
349,2435
350,1250
351,2497
352,2835
353,1243
354,932
355,1277
356,1256
357,361
358,471
359,2787
360,2424
361,882
362,1303
363,1353
364,2831
365,561
366,2548
367,2562
368,1047
369,1166
370,1222
371,946
372,1184
373,548
374,461
375,2660
376,746
377,460
378,1251
379,2400
380,1258
381,2427
382,444
383,1224
384,816
385,1215
386,2425
387,1939
388,1157
389,2663
390,2470
391,930
392,2476
393,1218
394,926
395,1354
396,2421
397,1136
398,1188
399,489
400,430
401,1182
402,495
403,462
404,2661
405,1926
406,2469
407,1188
408,818
409,1947
410,458
411,1951
412,2831
413,1369
414,1089
415,2500
416,1183
417,2596
418,1352
419,1155
420,2525
421,2387
422,1012
423,824
424,1196
425,2754
426,1925
427,2429
428,1940
429,1167
430,2517
431,2385
432,1278
433,477
434,425
435,2595
436,481
437,2500
438,471
439,1212
440,457
441,1223
442,2519
443,1153
444,930
445,1188
446,1233
447,877
448,826
449,432
450,1166
451,580
452,1225
453,2399
454,475
455,448
456,746
457,350
458,473
459,449
460,2711
461,1439
462,1916
463,2523
464,1222
465,2596
466,1939
467,2472
468,2385
469,609
470,2722
471,974
472,1163
473,1973
474,2582
475,1247
476,484
477,931
478,1868
479,2584
480,2401
481,2784
482,1148
483,1182
484,1918
485,561
486,1217
487,2661
488,1359
489,455
490,1249
491,2385
492,2785
493,1157
494,455
495,2497
496,2565
497,562
498,481
499,2595
500,2457
501,482
502,2561
503,2582
504,2432
505,2476
506,1224
507,1110
508,2457
509,2834
510,789
511,480
512,1044
513,491
514,2382
515,2401
516,2550
517,2831
518,735
519,1182
520,2525
521,623
522,2552
523,2674
524,2829
525,737
526,1247
527,449
528,2501
529,1237
530,2391
531,470
532,482
533,442
534,1236
535,735
536,1235
537,2394
538,2427
539,642
540,2747
541,1352
542,1359
543,2548
544,491
545,2568
546,2433
547,1342
548,1371
549,477
550,1047
551,1236
552,2831
553,1359
554,909
555,1331
556,2649
557,2459
558,1192
559,482
560,1166
561,1254
562,2377
563,478
564,1150
565,1249
566,1278
567,1168
568,1265
569,2524
570,768
571,2373
572,2502
573,454
574,1258
575,1925
576,1157
577,1264
578,1131
579,1324
580,1364
581,777
582,428
583,480
584,1386
585,602
586,1329
587,469
588,2472
589,467
590,352
591,2595
592,1290
593,2429
594,1227
595,2436
596,482
597,1192
598,2344
599,1173
600,1909
601,2562
602,487
603,1361
604,930
605,452
606,1222
607,1154
608,2835
609,1187
