in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1232
10,1364
11,1266
12,1231
13,486
14,2827
15,450
16,2787
17,1921
18,1354
19,2754
20,1234
21,450
22,1919
23,2504
24,1919
25,2646
26,2440
27,2537
28,2377
29,2398
30,995
31,1264
32,1264
33,2827
34,481
35,1188
36,2629
37,926
38,2472
39,1189
40,2421
41,1189
42,630
43,1185
44,453
45,2580
46,1202
47,451
48,468
49,1233
50,1285
51,452
52,1232
53,1352
54,1216
55,1184
56,1189
57,1278
58,575
59,2376
60,1183
61,2664
62,1921
63,1253
64,2593
65,1042
66,2465
67,933
68,469
69,1146
70,1215
71,2525
72,2446
73,1917
74,2831
75,490
76,491
77,458
78,485
79,624
80,1179
81,2649
82,2571
83,742
84,1263
85,1364
86,1147
87,495
88,2481
89,2465
90,2355
91,2358
92,476
93,1264
94,1359
95,457
96,451
97,1948
98,1329
99,1329
100,2387
101,1180
102,2628
103,612
104,2745
105,1266
106,492
107,2623
108,1278
109,2459
110,1186
111,1250
112,484
113,2631
114,484
115,2392
116,429
117,1184
118,1168
119,560
120,2525
121,744
122,2665
123,2439
124,1354
125,2395
126,483
127,2430
128,2655
129,2423
130,2393
131,2623
132,431
133,1232
134,1204
135,483
136,483
137,483
138,482
139,482
140,483
141,482
142,482
143,482
144,1266
145,1266
146,432
147,1369
148,2504
149,456
150,1887
151,747
152,2500
153,429
154,2433
155,558
156,2401
157,1264
158,1198
159,458
160,585
161,1206
162,451
163,487
164,2417
165,449
166,482
167,1210
168,1186
169,2465
170,466
171,1264
172,466
173,1168
174,2459
175,457
176,1256
177,2342
178,445
179,611
180,470
181,1443
182,471
183,351
184,427
185,1921
186,488
187,961
188,1220
189,2482
190,1235
191,2497
192,1163
193,2567
194,478
195,2434
196,757
197,429
198,780
199,2785
200,1259
201,2533
202,428
203,814
204,818
205,1188
206,481
207,1243
208,1943
209,621
210,2573
211,1948
212,560
213,1422
214,1223
215,1172
216,2785
217,612
218,2755
219,350
220,451
221,2513
222,629
223,2467
224,2476
225,2663
226,1234
227,1256
228,2660
229,1211
230,485
231,1209
232,1947
233,466
234,2518
235,562
236,2493
237,2557
238,1190
239,1314
240,1245
241,2498
242,1251
243,432
244,578
245,764
246,494
247,2470
248,1292
249,1363
250,1163
251,1266
252,1187
253,1248
254,2520
255,480
256,465
257,469
258,2387
259,2597
260,644
261,2392
262,2567
263,489
264,1257
265,1240
266,2711
267,2459
268,1353
269,482
270,764
271,1150
272,562
273,1176
274,2433
275,2401
276,449
277,1355
278,2456
279,1236
280,1313
281,1244
282,1979
283,2839
284,789
285,1438
286,483
287,472
288,961
289,1187
290,457
291,748
292,1197
293,1237
294,476
295,2504
296,2397
297,470
298,829
299,839
300,1220
301,2829
302,2834
303,2592
304,2473
305,998
306,1194
307,1146
308,1941
309,489
310,2561
311,2389
312,1248
313,1323
314,1250
315,591
316,449
317,472
318,2440
319,1948
320,1259
321,1322
322,1210
323,2485
324,1214
325,2391
326,458
327,1925
328,2834
329,2749
330,458
331,2503
332,444
333,469
334,1248
335,483
336,1167
337,1186
338,2463
339,360
340,2868
341,471
342,461
343,1239
