in,x,y,q,tc,tr,te,tl
493,-6.413984026,7.491707587,3,0.036,8.045979855,8.045979855,20
494,-7.418135367,11.72313608,3,0.028,8.126989924,8.126989924,20
495,-0.429386418,-3.075717942,3,0.056,8.223662498,8.223662498,20
496,-2.806476526,-1.443394713,3,0.033,8.229921376,8.229921376,20
497,-3.430925184,-1.818290072,3,0.029,8.234552339,8.234552339,20
498,2.077490744,3.237479007,3,0.026,8.249344718,8.249344718,20
499,4.892117116,1.999946061,3,0.018,8.316443741,8.316443741,20
500,-8.026725069,9.483520351,3,0.044,8.347141248,8.347141248,20
501,-0.919861241,-17.5071516,3,0.029,8.393659755,8.393659755,20
502,-16.3969447,13.4602845,3,0.034,8.428631679,8.428631679,20
503,-1.336848351,-0.524094913,3,0.029,8.679994854,8.679994854,20
504,-3.327853678,-0.446408725,3,0.024,8.785427337,8.785427337,20
505,-2.950839355,3.342792032,3,0.017,8.78917361,8.78917361,20
506,-11.84168769,9.373608419,3,0.019,8.811677039,8.811677039,20
507,-3.008347323,-2.359887379,3,0.022,8.823343754,8.823343754,20
508,-19.30985446,6.950853239,3,0.081,8.920773927,8.920773927,20
509,-19.01873706,14.19311638,3,0.019,8.954964179,8.954964179,20
510,-15.40582996,10.81370241,3,0.043,9.021514044,9.021514044,20
511,-1.345250387,-7.72245297,3,0.041,9.130723,9.130723,20
512,1.238298178,0.645364956,3,0.03,9.151574965,9.151574965,20
513,-12.95374728,10.19312964,3,0.02,9.233461348,9.233461348,20
514,-15.33772178,16.67046953,3,0.059,9.246318581,9.246318581,20
515,0.179316678,-8.00359173,3,0.02,9.256078438,9.256078438,20
516,-3.908272076,3.644801677,3,0.014,9.28433511,9.28433511,20
517,-0.723674008,1.392885785,3,0.022,9.330418855,9.330418855,20
518,-5.146277107,15.66639945,3,0.022,9.421769727,9.421769727,20
519,-20.52028542,12.27310338,3,0.051,9.490079415,9.490079415,20
520,-18.73914159,16.48180123,3,0.023,9.518536628,9.518536628,20
521,1.267691601,1.424496465,3,0.014,9.616949987,9.616949987,20
522,-2.581220563,1.818872293,3,0.035,9.776983409,9.776983409,20
523,-3.306237834,-4.831508916,3,0.12,9.803808272,9.803808272,20
524,-1.933665452,-11.0221441,3,0.027,9.840881323,9.840881323,20
525,3.46123386,5.982116359,3,0.031,9.8646884,9.8646884,20
526,-7.433024593,9.442534815,3,0.035,9.870848865,9.870848865,20
527,-11.83364889,16.65552648,3,0.015,9.944690699,9.944690699,20
528,-20.89582769,9.696114874,3,0.078,9.995343702,9.995343702,20
529,2.502638868,1.655614193,3,0.022,10.00354654,10.00354654,20
530,-2.058115156,-6.34261211,3,0.021,10.03157414,10.03157414,20
531,3.129487183,-0.65084559,3,0.016,10.11061611,10.11061611,20
532,-2.330038101,13.44954003,3,0.035,10.19869729,10.19869729,20
533,-11.26003992,13.62494965,3,0.03,10.21025811,10.21025811,20
534,-10.84410027,19.14936847,3,0.045,10.30434305,10.30434305,20
535,-3.988162497,-1.071846149,3,0.035,10.40096716,10.40096716,20
536,-2.262477984,14.59807,9,0.099,10.41273267,10.41273267,20
537,-16.0533778,15.15597517,3,0.022,10.47123739,10.47123739,20
538,-20.58039444,10.7274136,3,0.04,10.47216298,10.47216298,20
539,-9.329988633,10.04465554,3,0.027,10.51238741,10.51238741,20
540,-1.976196815,0.11292816,3,0.038,10.52078185,10.52078185,20
541,-6.695940918,11.47075291,3,0.021,10.59796155,10.59796155,20
542,-13.2088632,19.02805409,3,0.043,10.60472178,10.60472178,20
543,-9.636771015,17.82362071,3,0.039,10.65988873,10.65988873,20
544,0.79342821,0.765527825,3,0.019,10.69292825,10.69292825,20
545,-20.89839763,8.562487324,3,0.013,10.69367932,10.69367932,20
546,-18.4916511,8.065633814,3,0.024,10.98583615,10.98583615,20
547,-3.508291366,-0.196525494,3,0.018,11.0410623,11.0410623,20
548,-2.88097529,-15.52403194,3,0.024,11.08523512,11.08523512,20
549,-13.89673078,14.21496811,3,0.073,11.15655405,11.15655405,20
550,-9.241736589,15.22000893,3,0.014,11.18705599,11.18705599,20
551,-20.20789053,14.17780296,3,0.04,11.21017573,11.21017573,20
552,1.026433083,4.045897812,3,0.038,11.21971646,11.21971646,20
553,-15.24285085,18.27121608,3,0.023,11.23003749,11.23003749,20
554,-1.757104347,-20.7702091,3,0.03,11.35217388,11.35217388,20
555,-7.947783812,16.16144809,3,0.018,11.39989279,11.39989279,20
556,-2.100095547,15.16798043,3,0.043,11.50733665,11.50733665,20
557,-11.33605198,12.54216929,3,0.03,11.56828442,11.56828442,20
558,-2.833731531,-0.313962965,3,0.011,11.5846955,11.5846955,20
559,-3.084779363,14.86828814,3,0.022,11.61067046,11.61067046,20
560,2.175491698,4.615505095,3,0.04,11.65904952,11.65904952,20
561,-3.18800712,-0.674613301,3,0.04,11.9369391,11.9369391,20
562,-4.31392136,-4.589362475,3,0.037,11.99809437,11.99809437,20
563,-11.92829862,13.19772991,3,0.019,12.14900744,12.14900744,20
564,-7.165130781,-5.734291937,3,0.061,12.20037479,12.20037479,20
565,-0.957288023,0.785079381,3,0.013,12.20046255,12.20046255,20
566,-20.40053642,9.956612307,3,0.064,12.2597524,12.2597524,20
567,-9.289615285,-5.003584263,3,0.017,12.27027499,12.27027499,20
568,-2.239188663,14.24258703,3,0.05,12.31843245,12.31843245,20
569,-11.25174089,17.2293966,3,0.039,12.3342608,12.3342608,20
570,-2.942570358,3.090218897,3,0.012,12.37525183,12.37525183,20
571,-16.87871054,10.31110638,3,0.075,12.38507977,12.38507977,20
572,-20.43897191,7.665663335,3,0.041,12.49264184,12.49264184,20
573,-16.00270323,8.849893561,3,0.032,12.53075237,12.53075237,20
574,-9.076755589,17.78132314,3,0.01,12.58755445,12.58755445,20
575,-12.37233137,9.657090866,3,0.032,12.67056528,12.67056528,20
576,-4.071047682,-3.504038967,3,0.029,12.67814552,12.67814552,20
577,-2.8085273,-1.194664322,3,0.142,12.75412447,12.75412447,20
578,3.176438175,4.087731764,3,0.024,12.96217234,12.96217234,20
579,-15.68804543,9.346817516,3,0.09,13.07295699,13.07295699,20
580,-1.614207004,14.05459569,3,0.059,13.07859427,13.07859427,20
581,-0.442715106,-7.490923628,3,0.034,13.08075651,13.08075651,20
582,-3.375734748,2.804224607,3,0.018,13.08814425,13.08814425,20
583,-3.291088333,-2.828063891,3,0.016,13.17649591,13.17649591,20
584,-17.4176249,13.53206949,3,0.019,13.19840137,13.19840137,20
585,1.337818026,5.54553194,3,0.027,13.27799978,13.27799978,20
586,-3.396248153,0.167925308,3,0.038,13.28179391,13.28179391,20
587,-3.139880642,14.35394087,3,0.051,13.32570804,13.32570804,20
588,-1.349979675,0.16208372,3,0.021,13.32772299,13.32772299,20
589,-7.920691072,10.79836604,3,0.025,13.39469662,13.39469662,20
590,0.177472691,-1.639402472,3,0.065,13.42570452,13.42570452,20
591,-10.22569733,11.79331271,3,0.024,13.44469306,13.44469306,20
592,-0.643335359,2.762545192,3,0.013,13.51386275,13.51386275,20
593,-1.380154638,-2.81652335,3,0.029,13.55190215,13.55190215,20
594,3.205032265,5.595215128,3,0.021,13.55660419,13.55660419,20
595,-12.3977866,12.20541168,3,0.015,13.63398341,13.63398341,20
596,-3.061079148,2.187826761,3,0.022,13.64633519,13.64633519,20
597,-1.849257492,-1.88474831,3,0.015,13.68104249,13.68104249,20
598,-12.99293321,14.76809174,3,0.048,13.70505404,13.70505404,20
599,4.438864534,4.671743219,3,0.033,13.73559117,13.73559117,20
600,-5.806026912,-1.262216188,3,0.024,13.77521999,13.77521999,20
601,-6.933811241,9.442895034,3,0.031,13.83276033,13.83276033,20
602,-18.58550726,13.51679623,3,0.044,13.90842462,13.90842462,20
