in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,456
8,1232
9,1364
10,2500
11,2743
12,1266
13,1235
14,486
15,2828
16,1176
17,450
18,1185
19,2785
20,1921
21,1354
22,1317
23,449
24,2504
25,1921
26,2708
27,2440
28,2537
29,2398
30,1048
31,1264
32,1264
33,2827
34,478
35,1188
36,2629
37,926
38,2497
39,1223
40,2421
41,1189
42,629
43,1185
44,453
45,2521
46,1202
47,451
48,2382
49,466
50,1233
51,1285
52,452
53,1216
54,1184
55,1189
56,1278
57,575
58,2377
59,1183
60,2663
61,1921
62,1252
63,2595
64,769
65,2594
66,1042
67,2472
68,933
69,469
70,1153
71,2452
72,1215
73,2525
74,2445
75,1918
76,486
77,458
78,1419
79,485
80,623
81,1179
82,2571
83,742
84,1266
85,1365
86,1146
87,493
88,2481
89,2466
90,2352
91,2358
92,476
93,1264
94,1359
95,457
96,451
97,1948
98,1279
99,1279
100,2387
101,914
102,2567
103,629
104,2745
105,1266
106,1928
107,777
108,490
109,2623
110,1278
111,2775
112,1186
113,1224
114,1250
115,484
116,2630
117,484
118,430
119,1184
120,1168
121,593
122,2525
123,744
124,2665
125,2439
126,1354
127,483
128,2430
129,2655
130,2368
131,2656
132,2623
133,431
134,1232
135,1212
136,482
137,483
138,482
139,483
140,483
141,482
142,483
143,482
144,1266
145,449
146,1369
147,2514
148,456
149,1887
150,747
151,2401
152,429
153,2427
154,559
155,2434
156,1264
157,1192
158,458
159,585
160,1203
161,451
162,468
163,449
164,1210
165,1186
166,2389
167,466
168,1264
169,466
170,1166
171,2602
172,457
173,1256
174,2394
175,447
176,610
177,2394
178,435
179,1443
180,451
181,1341
182,351
183,427
184,1921
185,488
186,961
187,1222
188,2482
189,1235
190,2497
191,1153
192,2567
193,478
194,801
195,1232
196,2572
197,360
198,431
199,784
200,2785
201,1266
202,2531
203,428
204,454
205,742
206,481
207,1247
208,1935
209,1225
210,618
211,2582
212,1948
213,560
214,1422
215,2829
216,1299
217,1172
218,2785
219,612
220,2755
221,350
222,451
223,2564
224,629
225,2468
226,2476
227,2663
228,1235
229,1264
230,2658
231,1211
232,485
233,1209
234,1946
235,466
236,2517
237,585
238,2496
239,2571
240,1190
241,1244
242,2498
243,1251
244,432
245,2833
246,578
247,1231
248,763
249,504
250,2470
251,1291
252,1368
253,587
254,1363
255,1163
256,1266
257,1187
258,1249
259,2516
260,473
261,465
262,469
263,2387
264,2597
265,630
266,2392
267,2567
268,489
269,1258
270,1242
271,2667
272,2711
273,1354
274,481
275,785
276,1240
277,562
278,1176
279,2433
280,2401
281,449
282,2663
283,2456
284,1229
285,934
286,1185
287,2835
288,2836
289,350
290,789
291,1438
292,489
293,472
294,961
295,1189
296,573
297,1185
298,1197
299,427
300,476
301,2515
302,2400
303,470
304,840
305,1219
306,2829
307,2829
308,2590
309,2473
310,1011
311,1196
312,1141
313,1940
314,489
315,2548
316,2389
317,1242
318,1323
319,1245
320,587
321,451
322,472
323,2440
324,1948
325,1258
326,1322
327,1210
328,2485
329,1233
330,2391
331,458
332,1925
333,2834
334,458
335,2580
336,2354
337,446
338,469
339,1190
340,1248
341,483
342,1157
