in,Node
1,1428
2,2778
3,2596
4,2596
5,1186
6,2597
7,2631
8,2623
9,2629
10,2524
11,2523
12,2516
13,2520
14,2517
15,2525
16,2525
17,2595
18,2521
19,2593
20,2521
21,2571
22,2627
23,2567
24,2567
25,2562
26,2568
27,2552
28,2562
29,2551
30,2548
31,493
32,2535
33,484
34,495
35,495
36,2561
37,2544
38,2561
39,2561
40,494
41,484
42,480
43,2787
44,1185
45,2526
46,2496
47,2511
48,2485
49,2482
50,2482
51,490
52,492
53,491
54,1042
55,491
56,483
57,483
58,489
59,489
60,489
61,476
62,473
63,472
64,1184
65,469
66,1242
67,1238
68,469
69,476
70,2787
71,476
72,1182
73,471
74,478
75,470
76,471
77,486
78,482
79,482
80,482
81,482
82,478
83,478
84,485
85,481
86,481
87,2787
88,2474
89,488
90,486
91,488
92,2467
93,2475
94,2470
95,2467
96,2473
97,2472
98,1264
99,2577
100,2503
101,2498
102,2504
103,2498
104,2476
105,2476
106,2500
107,2502
108,2469
109,2497
110,2497
111,2472
112,2472
113,2472
114,2469
115,1242
116,2573
117,2435
118,1240
119,2617
120,2581
121,2590
122,1248
123,2591
124,2582
125,2582
126,2572
127,1248
128,2616
129,2457
130,2457
131,1239
132,2456
133,2456
134,2439
135,2439
136,2440
137,2435
138,2435
139,2433
140,2401
141,2400
142,2433
143,2426
144,2432
145,2438
146,2456
147,2427
148,2426
149,2430
150,2442
151,1239
152,2444
153,2399
154,2401
155,2391
156,2390
157,2390
158,2464
159,467
160,2380
161,2386
162,1145
163,1148
164,2382
165,2391
166,2389
167,2385
168,2385
169,2398
170,1157
171,2401
172,2400
173,2387
174,2387
175,2387
176,2373
177,2377
178,2372
179,2377
180,1153
181,1153
182,2369
183,481
184,481
185,458
186,458
187,485
188,485
189,481
190,481
191,471
192,1154
193,451
194,458
195,458
196,465
197,466
198,465
199,1132
200,458
201,458
202,457
203,457
204,457
205,449
206,451
207,471
208,471
209,469
210,436
211,449
212,469
213,469
214,469
215,436
216,431
217,449
218,451
219,1168
220,451
221,451
222,454
223,450
224,448
225,428
226,430
227,429
228,425
229,447
230,427
231,424
232,429
233,1168
234,1173
235,443
236,446
237,350
238,456
239,455
240,455
241,459
242,455
243,459
244,2348
245,452
246,2394
247,2394
248,2392
249,2392
250,2348
251,2355
252,2450
253,2441
254,2425
255,2404
256,2421
257,2421
258,2403
259,2834
260,2833
261,2834
262,2837
263,2829
264,2829
265,2829
266,2829
267,2829
268,2745
269,2749
270,2749
271,2831
272,2831
273,2754
274,2743
275,2743
276,925
277,2737
278,2736
279,930
280,2710
281,2726
282,2667
283,2667
284,2661
285,946
286,2646
287,2657
288,2661
289,2660
290,2658
291,2657
292,2660
293,2662
294,780
295,2664
296,2663
297,777
298,2655
299,2656
300,922
301,2655
302,2413
303,2356
304,2712
305,2708
306,744
307,1363
308,1358
309,735
310,827
311,2709
312,2734
313,1422
314,1939
315,1948
316,1939
317,1948
318,2827
319,1939
320,2835
321,1948
322,1948
323,2830
324,1948
325,1972
326,1979
327,1974
328,1945
329,824
330,1945
331,1943
332,1929
333,1940
334,1925
335,1926
336,1124
337,1924
338,1926
339,1919
340,1916
341,2786
342,1919
343,1918
344,1910
345,1921
346,1920
347,1921
348,1887
349,1911
350,2776
351,1868
352,1443
353,1927
354,1420
355,1432
356,1378
357,2778
358,1364
359,1364
360,1359
361,1359
362,1358
363,1352
364,1352
365,1354
366,1354
367,1361
368,1111
369,1354
370,1342
371,1351
372,1354
373,1354
374,1353
375,1011
376,1341
377,1342
378,998
379,1214
380,1236
381,581
382,1233
383,630
384,1232
385,1232
386,1236
387,1236
388,1235
389,1352
390,1235
391,1235
392,1232
393,1213
394,1211
395,1222
396,1235
397,2787
398,1210
399,975
400,1209
401,934
402,933
403,933
404,933
405,933
406,1194
407,1206
408,2785
409,1204
410,1212
411,1196
412,644
413,1203
414,1194
415,1202
416,2785
417,1202
418,1181
419,1192
420,962
421,961
422,1192
423,1317
424,1314
425,1220
426,1220
427,1218
428,1225
429,1224
430,1215
431,2622
432,1216
433,620
434,1225
435,1215
436,629
437,1337
438,1321
439,1371
440,1329
441,636
442,608
443,1322
444,1329
445,1369
446,1267
447,1278
448,1266
449,1266
450,585
451,1263
452,1278
453,1265
454,1264
455,1303
456,562
457,1189
458,1223
459,1187
460,1187
461,1189
462,1257
463,1259
464,1256
465,1258
466,1188
467,1256
468,1189
469,1188
470,1187
471,1186
472,1186
473,1188
474,1188
475,1252
476,1256
477,1179
478,1177
479,1177
480,1177
481,1177
482,912
483,1176
484,1176
485,561
486,913
487,1180
488,1190
489,1190
490,1190
491,914
492,1188
493,2459
494,2665
495,1231
496,746
497,2439
498,2834
499,2622
500,1318
501,451
502,2453
503,2524
504,453
505,458
506,1231
507,1220
508,581
509,477
510,2738
511,951
512,1157
513,1300
514,469
515,2501
516,1224
517,452
518,2787
519,1938
520,1202
521,2500
522,1280
523,2377
524,747
525,1247
526,2568
527,2709
528,478
529,738
530,1234
531,1374
532,2834
533,1202
534,2584
535,1432
536,489
537,2473
538,2385
539,2394
540,1921
541,2441
542,1227
543,2525
544,2828
545,2459
546,1439
547,1177
548,2743
549,2655
550,2465
551,624
552,1360
553,1189
554,458
555,1355
556,430
557,2787
558,2785
559,1232
560,1925
561,2787
562,2472
563,1210
564,1153
565,1264
566,1230
567,961
568,448
569,1264
570,2831
571,472
572,1221
573,2787
574,442
575,763
576,817
577,1243
578,1280
579,1210
580,468
581,1918
582,1183
583,2476
584,2786
585,1357
586,2785
587,1146
588,2434
589,2595
590,2517
591,1237
592,428
593,1264
594,1354
595,1222
596,587
597,495
598,466
599,457
600,1211
601,1278
602,360
603,2623
