in,Node
1,1428
2,2778
3,1183
4,2631
5,2623
6,2623
7,2629
8,2524
9,2523
10,2516
11,2520
12,2517
13,2525
14,2787
15,2525
16,2595
17,2593
18,2521
19,2595
20,2568
21,2571
22,2567
23,2567
24,2567
25,2562
26,2568
27,2552
28,2562
29,2551
30,2548
31,493
32,2535
33,495
34,495
35,495
36,2561
37,1185
38,2544
39,2561
40,494
41,484
42,480
43,1243
44,494
45,1244
46,1185
47,2526
48,2496
49,2511
50,2485
51,2482
52,2482
53,490
54,491
55,1042
56,491
57,483
58,483
59,489
60,489
61,489
62,489
63,476
64,473
65,472
66,1184
67,472
68,469
69,1238
70,478
71,477
72,476
73,2787
74,476
75,1182
76,471
77,478
78,470
79,471
80,486
81,482
82,482
83,482
84,482
85,478
86,485
87,481
88,481
89,2787
90,2474
91,488
92,486
93,488
94,2467
95,2475
96,2470
97,2467
98,2517
99,2503
100,1250
101,2498
102,2504
103,2498
104,2476
105,2476
106,2500
107,2502
108,2469
109,2497
110,2472
111,2472
112,2472
113,2469
114,2500
115,2573
116,2581
117,1248
118,2591
119,2434
120,2582
121,2582
122,2584
123,2572
124,2616
125,2439
126,2440
127,2457
128,1239
129,2456
130,2439
131,2439
132,2440
133,2435
134,2435
135,2434
136,2401
137,2400
138,2433
139,2426
140,2432
141,2438
142,2427
143,2426
144,2430
145,2442
146,1239
147,2453
148,2399
149,2401
150,2391
151,2390
152,468
153,467
154,2380
155,1148
156,2382
157,2389
158,2385
159,2385
160,2398
161,1157
162,2401
163,2400
164,2387
165,2387
166,2373
167,2377
168,2377
169,1153
170,1153
171,2369
172,481
173,481
174,458
175,485
176,485
177,481
178,481
179,471
180,1146
181,451
182,458
183,458
184,458
185,465
186,466
187,465
188,466
189,458
190,458
191,458
192,457
193,457
194,457
195,451
196,457
197,449
198,451
199,471
200,469
201,436
202,449
203,469
204,469
205,469
206,430
207,1172
208,431
209,449
210,449
211,451
212,1168
213,451
214,451
215,454
216,450
217,1167
218,448
219,448
220,428
221,429
222,425
223,443
224,427
225,424
226,429
227,1166
228,1168
229,1173
230,452
231,446
232,2403
233,2344
234,769
235,462
236,352
237,453
238,456
239,456
240,455
241,352
242,360
243,455
244,455
245,459
246,2348
247,452
248,2394
249,2392
250,764
251,2392
252,2355
253,2450
254,2441
255,2441
256,2425
257,2404
258,2421
259,2421
260,2403
261,2834
262,2833
263,2834
264,2834
265,2837
266,2829
267,2829
268,2834
269,2829
270,2829
271,2745
272,2749
273,2831
274,2754
275,2755
276,2743
277,2743
278,2743
279,925
280,2737
281,2736
282,2726
283,2667
284,2667
285,2646
286,930
287,2657
288,2657
289,2662
290,780
291,2664
292,2663
293,777
294,2655
295,2656
296,922
297,2637
298,2655
299,1237
300,746
301,2413
302,2356
303,750
304,749
305,2712
306,2708
307,744
308,2709
309,1363
310,1358
311,2747
312,747
313,743
314,2709
315,2734
316,1939
317,1947
318,1939
319,1948
320,2827
321,2835
322,1948
323,1948
324,2830
325,1948
326,1972
327,2835
328,1979
329,1974
330,738
331,824
332,1945
333,1940
334,1925
335,1926
336,1924
337,1921
338,1919
339,1916
340,2786
341,1919
342,1918
343,1910
344,1921
345,1920
346,1921
347,1887
348,1911
349,2776
350,1868
351,1443
352,1439
353,1927
354,1420
355,1432
356,1378
357,2778
358,1364
359,1364
360,1359
361,1360
362,1359
363,1358
364,1352
365,1122
366,1352
367,1354
368,1354
369,1361
370,1354
371,1342
372,1354
373,1354
374,1011
375,1341
376,1342
377,1214
378,576
379,1237
380,1233
381,630
382,1232
383,1232
384,1232
385,1236
386,1236
387,1235
388,1352
389,1235
390,1232
391,1213
392,1231
393,1211
394,1231
395,1222
396,1235
397,2787
398,1210
399,975
400,934
401,933
402,933
403,933
404,933
405,1194
406,1206
407,2785
408,1204
409,1212
410,1196
411,1203
412,1194
413,961
414,1202
415,2785
416,1202
417,1181
418,962
419,951
420,1192
421,1317
422,1314
423,1220
424,624
425,1220
426,1222
427,1218
428,1221
429,1225
430,1224
431,1215
432,2622
433,1216
434,620
435,1225
436,623
437,1215
438,629
439,1337
440,1313
441,1321
442,1371
443,612
444,608
445,602
446,1322
447,1329
448,1278
449,1266
450,1266
451,585
452,573
453,1263
454,563
455,1278
456,1285
457,1265
458,562
459,562
460,1264
461,1303
462,1187
463,558
464,1187
465,1257
466,1259
467,1256
468,585
469,1188
470,1256
471,1189
472,1188
473,1187
474,1186
475,1186
476,1188
477,1252
478,1256
479,1179
480,1177
481,1177
482,1177
483,912
484,1176
485,561
486,561
487,913
488,1180
489,1190
490,1190
491,914
492,747
493,1177
494,1353
495,2433
496,2660
497,2561
498,2831
499,581
500,2749
501,2377
502,2596
503,2627
504,1300
505,1237
506,2785
507,2521
508,1210
509,1153
510,2473
511,2829
512,2456
513,1210
514,772
515,1264
516,763
517,478
518,1230
519,2459
520,1351
521,2465
522,1165
523,2525
524,1374
525,2787
526,2385
527,1948
528,2435
529,1264
530,1190
531,1202
532,2785
533,2444
534,442
535,2497
536,741
537,350
538,2738
539,1220
540,1192
541,2661
542,2524
543,466
544,2472
545,2577
546,1188
547,2476
548,575
549,1188
550,428
551,2828
552,2834
553,2595
554,2787
555,2459
556,2394
557,882
558,1938
559,469
560,2437
561,1234
562,1354
563,1354
564,2464
565,2386
566,2431
567,1357
568,1189
569,2472
570,443
571,961
572,492
573,2785
574,2597
575,1227
576,1266
577,1211
578,1202
579,1929
580,1939
581,480
582,1280
583,1369
584,1231
585,461
586,1945
587,1224
588,1278
589,2372
590,2787
591,2622
592,2473
593,2787
594,2551
595,1177
596,2456
597,1943
598,1264
599,2665
600,484
601,1925
602,2661
