in,Node
1,1428
2,456
3,1365
4,2743
5,1279
6,486
7,2827
8,454
9,1185
10,2787
11,1921
12,1354
13,2743
14,1317
15,448
16,2498
17,1925
18,2646
19,2439
20,2537
21,2399
22,995
23,1264
24,1264
25,2827
26,478
27,1186
28,2623
29,925
30,2469
31,1223
32,2421
33,1189
34,629
35,1185
36,454
37,2521
38,1202
39,451
40,1233
41,1285
42,452
43,1215
44,1184
45,2786
46,1189
47,1278
48,575
49,2373
50,1183
51,1921
52,1253
53,2595
54,769
55,1042
56,2468
57,933
58,469
59,1153
60,2348
61,1187
62,2525
63,2450
64,1916
65,2831
66,486
67,491
68,458
69,485
70,629
71,1179
72,2571
73,739
74,1322
75,1365
76,1047
77,493
78,2474
79,2465
80,2352
81,2357
82,476
83,1265
84,1359
85,458
86,451
87,1948
88,1279
89,2387
90,1180
91,2628
92,467
93,629
94,2747
95,1278
96,1931
97,777
98,455
99,2483
100,2623
101,1267
102,2616
103,1186
104,636
105,1250
106,484
107,2631
108,494
109,429
110,1242
111,1168
112,593
113,744
114,2665
115,2437
116,2392
117,483
118,2430
119,2655
120,2393
121,2623
122,436
123,1213
124,1212
125,482
126,483
127,482
128,482
129,482
130,482
131,483
132,1266
133,1266
134,742
135,449
136,1369
137,2504
138,456
139,1887
140,748
141,2401
142,424
143,2433
144,2434
145,1264
146,1192
147,581
148,585
149,1206
150,451
151,487
152,449
153,482
154,1210
155,1186
156,2465
157,466
158,1265
159,466
160,1168
161,2602
162,457
163,1255
164,2352
165,445
166,610
167,437
168,471
169,1341
170,351
171,424
172,1921
173,488
174,957
175,1220
176,1222
177,2485
178,1235
179,2476
180,1153
181,2571
182,482
183,801
184,1232
185,2572
186,360
187,431
188,789
189,2785
190,1259
191,2537
192,428
193,814
194,451
195,818
196,1188
197,481
198,1243
199,1934
200,1218
201,613
202,2435
203,1948
204,573
205,1421
206,2829
207,1300
208,2785
209,612
210,2755
211,454
212,2507
213,623
214,2467
215,2476
216,1234
217,1256
218,2658
219,1211
220,485
221,1209
222,1938
223,466
224,2508
225,562
226,2496
227,2556
228,1190
229,1245
230,2498
231,1251
232,1190
233,432
234,2833
235,576
236,494
237,2467
238,1280
239,591
240,1367
241,1163
242,1278
243,1186
244,1157
245,2520
246,476
247,465
248,469
249,2387
250,2597
251,644
252,2394
253,2567
254,489
255,1257
256,1240
257,2667
258,2711
259,2459
260,1354
261,481
262,1240
263,2410
264,562
265,2433
266,2401
267,449
268,2456
269,1313
270,1244
271,1948
272,2839
273,349
274,789
275,1927
276,489
277,961
278,1189
279,458
280,1185
281,962
282,427
283,472
284,2517
285,2780
286,436
287,751
288,827
289,1220
290,2829
291,2834
292,2605
293,2473
294,1000
295,959
296,1147
297,1945
298,489
299,2548
300,2389
301,1242
302,1320
303,1245
304,587
305,450
306,472
307,2440
308,1946
309,1258
310,2390
311,1322
312,1210
313,2485
314,1214
315,2391
316,1925
317,469
318,2834
319,458
320,2503
321,444
322,449
323,1190
324,1248
325,483
326,1157
327,1177
328,2475
329,360
330,2835
331,431
332,481
333,461
334,1239
335,1924
336,1256
337,2421
338,458
339,2621
340,490
341,1265
342,2436
343,2544
344,581
345,1349
346,471
347,2749
348,2577
349,1946
350,1247
351,2472
352,1243
353,1979
354,932
355,1936
356,1284
357,1339
358,1256
359,451
360,2787
361,2424
362,901
363,814
364,1263
365,1353
366,2834
367,561
368,2548
369,2562
370,1150
371,1166
372,1222
373,946
374,1242
375,562
376,461
377,2660
378,2456
379,469
380,460
381,1250
382,1258
383,1432
384,2427
385,426
386,1223
387,813
388,1216
389,2425
390,1938
391,933
392,1157
393,2663
394,2462
395,946
396,2476
397,2584
398,1217
399,921
400,2404
401,1152
402,1188
403,430
404,1182
405,495
406,462
407,2661
408,1926
409,2469
410,2394
411,1352
412,2344
413,1329
414,1924
415,2756
416,1235
417,1089
418,2500
419,1183
420,2596
421,1352
422,1155
423,2525
424,2398
425,479
426,2426
427,746
428,1921
429,2429
430,735
431,1925
432,2519
433,482
434,2387
435,1248
436,471
437,2401
438,2397
439,2829
440,481
441,2500
442,451
443,2557
444,1224
445,2501
446,1153
447,930
448,1186
449,1278
450,642
451,1354
452,2552
453,2657
454,2457
455,1152
456,1183
457,480
458,1948
459,1232
460,350
461,1237
462,450
463,2711
464,772
465,1237
466,489
467,2831
468,1132
469,1187
470,602
471,2525
472,609
473,2440
474,2373
475,2391
476,1187
477,453
478,2501
479,2583
480,1245
481,1254
482,352
483,1887
484,2584
485,2401
486,2783
487,1148
488,1182
489,1911
490,1227
491,1168
492,2400
493,1359
494,452
495,1248
496,446
497,1157
498,455
499,2472
500,2567
501,562
502,481
503,2457
504,735
505,423
506,1192
507,1223
508,2551
509,2394
510,922
511,488
512,471
513,1138
514,746
515,1185
516,1225
517,2831
518,2385
519,1217
520,789
521,482
522,436
523,1326
524,2674
525,1192
526,2726
527,470
528,440
529,1188
530,1166
531,1361
532,1910
533,1163
534,1369
535,1148
536,747
537,1371
538,1236
539,623
540,442
541,1280
542,2835
543,913
544,1182
545,2751
546,465
547,952
548,1157
549,2787
550,2787
551,2468
552,1196
553,2433
554,1947
555,561
556,1178
557,849
558,1113
559,1369
560,1173
561,428
562,1925
563,2782
564,1133
565,360
566,1342
567,1940
568,2561
569,2442
570,1202
571,877
572,1351
573,476
574,1196
575,2399
576,480
577,2566
578,1265
579,448
580,1359
581,2473
582,1171
583,1168
584,2561
585,483
586,2440
587,817
588,1354
589,995
590,457
591,495
592,458
593,1945
594,1979
595,1176
596,1176
597,2595
598,2829
599,2596
600,2522
601,2476
602,2525
603,467
604,2459
605,2432
606,1145
607,578
608,1277
609,492
610,2595
611,2524
612,1918
613,1352
614,1248
615,2834
