0.0,28.71,7.82,30.91,29.6,8.03,9.76,35.0,29.58,3.64,1.06,1.57,24.63,5.63,23.84,2.96,23.29,23.4,22.65,21.23,18.88,20.69,22.37,7.49,26.38,21.67,19.02,33.15,27.67,16.06,18.24,28.73,20.28,23.56,9.5,15.93,8.09,20.42,3.64,26.66,6.83,27.13,9.63,2.93,2.87,26.5,18.48,21.44
29.58,0.0,31.04,5.23,9.66,31.79,22.49,9.31,8.19,24.95,27.6,28.32,8.78,27.41,9.45,26.41,4.7,8.05,8.75,41.86,12.79,9.4,7.92,28.84,8.2,5.81,11.55,5.04,3.07,21.23,36.78,10.55,10.26,6.27,35.85,22.34,36.71,9.44,26.28,7.67,35.2,8.95,35.99,30.78,29.67,10.65,13.49,9.36
8.65,30.24,0.0,35.2,29.93,15.09,11.53,39.28,29.91,9.1,8.64,9.65,30.35,7.41,29.56,11.92,27.06,23.7,28.37,16.04,20.71,22.78,25.6,2.21,26.71,27.39,24.74,37.44,31.95,17.83,13.05,29.06,25.48,23.86,4.31,11.71,6.62,25.16,8.31,26.99,3.34,27.46,4.44,5.29,6.39,32.22,20.3,27.16
31.51,4.72,35.93,0.0,8.66,33.71,27.39,6.03,7.61,26.87,29.53,30.24,10.71,32.3,11.37,28.33,9.6,12.94,10.68,46.75,14.71,14.29,12.81,33.73,9.64,12.25,13.47,3.6,4.67,26.12,41.67,12.0,15.15,12.75,40.75,27.23,38.15,14.33,28.2,10.43,37.48,9.75,40.88,33.66,29.49,12.57,15.42,11.28
30.03,9.95,30.52,8.64,0.0,32.24,21.97,10.23,2.27,25.39,28.05,28.77,19.71,26.88,20.37,26.86,14.46,11.1,19.68,41.33,17.59,10.19,13.01,28.31,4.33,15.98,19.22,5.37,19.35,16.29,36.25,2.03,13.63,8.93,35.33,21.82,36.18,12.56,22.88,5.12,34.67,3.07,35.46,30.26,29.15,21.57,14.34,21.97
7.91,30.31,16.3,32.51,31.2,0.0,17.63,36.6,31.18,8.52,7.57,6.92,26.23,13.5,25.32,4.46,24.89,25.0,24.25,28.92,20.49,22.29,23.97,15.36,27.98,23.27,20.62,34.75,29.27,23.93,25.92,30.33,21.88,25.16,17.98,23.8,15.84,22.03,10.71,28.26,14.16,28.73,18.11,10.34,10.4,26.12,20.08,23.04
10.91,22.15,10.1,27.11,21.85,17.35,0.0,31.2,21.83,11.44,11.25,11.9,24.22,6.46,24.89,14.18,18.97,15.61,24.19,25.32,22.11,14.7,17.52,7.89,18.63,20.49,23.74,29.35,23.87,7.07,20.25,20.98,17.39,15.77,14.91,6.24,17.23,17.07,9.55,18.9,14.25,19.38,15.05,9.84,8.73,26.08,18.86,24.79
35.78,9.5,40.21,6.07,9.79,37.99,31.66,0.0,9.25,31.15,33.8,34.52,14.99,36.58,15.65,32.61,13.87,17.21,14.95,51.03,18.99,18.57,17.09,38.0,14.01,16.52,17.75,6.31,8.94,30.4,45.95,13.87,19.42,17.03,45.02,31.51,42.43,18.6,32.48,14.8,41.76,12.46,45.16,37.94,33.76,16.85,19.69,15.56
30.18,8.18,30.67,7.28,1.97,32.39,22.12,9.4,0.0,25.55,28.2,28.92,19.86,27.04,20.53,27.01,14.62,11.25,19.83,41.49,17.75,10.34,13.16,28.46,4.13,11.82,19.37,3.54,10.84,16.45,36.41,3.54,13.79,9.09,35.48,21.97,36.34,12.71,23.04,4.92,34.82,3.22,35.62,30.41,29.3,21.73,14.5,22.12
3.8,24.45,9.33,26.65,25.34,10.21,9.72,30.74,25.32,0.0,3.21,6.74,20.37,4.85,19.58,4.83,19.04,19.14,18.39,22.75,14.63,16.43,18.11,7.45,22.12,17.41,14.76,28.89,23.41,16.02,19.75,24.47,16.02,19.3,11.01,15.89,14.65,16.17,2.11,22.4,10.36,22.87,11.15,10.16,2.96,23.82,14.22,17.18
0.97,28.06,8.23,30.26,28.95,5.8,10.17,34.34,28.93,3.14,0.0,1.59,23.98,6.05,23.19,2.31,22.64,22.74,22.0,21.65,18.23,20.04,21.72,7.9,25.73,21.02,18.37,32.5,27.02,16.47,18.65,28.08,19.63,22.91,9.91,16.34,9.64,19.77,3.47,26.0,9.25,26.48,10.05,3.67,3.13,25.85,17.83,20.79
1.45,28.14,9.39,30.34,29.04,5.56,10.72,34.43,29.01,4.85,1.59,0.0,24.06,6.6,23.27,2.39,22.73,22.83,22.08,22.8,18.32,20.12,21.8,8.45,25.81,21.11,18.45,32.58,27.1,17.02,19.81,28.16,19.71,22.99,11.07,16.89,7.92,19.86,4.85,26.09,7.25,26.56,11.21,3.43,5.74,25.93,17.91,20.87
25.21,8.76,33.33,10.96,20.63,25.8,24.49,15.04,17.21,20.58,23.23,23.95,0.0,20.82,1.7,22.04,6.23,10.04,1.8,43.85,8.42,11.4,9.92,30.83,17.41,5.95,7.18,13.2,7.71,23.23,38.78,19.76,10.03,9.86,35.01,24.34,31.85,11.43,21.91,17.68,31.19,18.16,35.14,27.37,23.19,2.44,9.12,2.7
5.6,27.93,5.32,27.15,27.63,12.04,5.84,31.23,27.6,4.72,5.94,6.59,20.87,0.0,20.08,8.87,24.75,21.39,18.88,21.33,13.3,20.48,16.79,3.11,24.4,17.63,14.93,29.39,23.9,12.14,18.34,26.76,14.7,21.55,9.6,12.01,11.92,14.84,3.08,24.68,8.94,25.16,9.73,4.53,2.65,22.73,12.9,17.68
24.54,9.25,32.66,11.45,21.11,24.36,24.98,15.53,17.69,19.9,22.56,23.28,1.7,20.14,0.0,21.37,5.09,10.53,1.19,44.34,7.75,11.88,6.77,31.32,17.89,5.09,6.51,13.69,8.2,23.72,39.26,20.24,9.36,10.34,34.34,24.83,31.18,7.95,21.24,18.16,30.52,18.64,34.47,26.69,22.52,2.59,8.45,2.41
3.6,26.28,11.72,28.48,27.17,4.44,13.05,32.56,27.15,4.48,2.31,2.34,22.2,8.92,21.41,0.0,20.86,20.96,20.21,25.13,16.45,18.25,19.93,10.78,23.95,19.24,16.59,30.72,25.23,19.35,22.14,26.3,17.85,21.12,13.4,19.22,10.24,17.99,5.04,24.22,9.58,24.7,13.54,5.76,8.07,24.06,16.04,19.01
24.16,4.7,27.73,9.67,15.32,26.37,19.19,13.75,10.29,19.53,22.18,22.9,6.19,24.1,5.08,20.99,0.0,4.74,3.88,38.55,7.37,6.09,3.07,25.53,12.1,1.53,5.36,11.91,6.42,17.92,33.47,14.45,5.38,4.55,32.55,19.03,33.4,4.79,20.11,12.37,31.89,12.85,32.68,27.47,26.36,8.05,6.11,3.36
23.96,8.08,24.43,13.04,12.02,26.16,15.88,17.12,12.0,19.32,21.98,22.69,10.15,20.8,10.81,20.78,4.9,0.0,10.11,35.25,6.24,1.62,1.92,22.22,8.8,4.61,6.09,15.28,9.79,14.62,30.17,11.15,2.58,2.04,29.24,15.73,30.1,1.97,16.81,9.07,28.58,9.55,29.38,24.17,23.06,12.01,3.99,8.09
23.35,8.44,31.46,10.64,20.31,25.55,24.17,14.73,16.89,18.71,21.36,22.08,1.8,18.95,1.19,20.17,3.89,9.73,0.0,43.54,6.55,11.08,5.57,22.06,17.09,3.89,5.31,12.88,7.4,22.91,38.46,19.44,8.17,9.54,33.14,24.02,29.99,6.76,20.04,17.36,29.32,17.84,33.28,25.5,21.33,3.77,7.25,1.22
