in,Node
1,1428
2,2778
3,2785
4,2596
5,1183
6,2631
7,2623
8,2629
9,2524
10,2525
11,2524
12,2523
13,2516
14,2520
15,2517
16,2525
17,2787
18,2595
19,2593
20,2521
21,2571
22,2567
23,2567
24,2562
25,2568
26,2552
27,2562
28,2551
29,2548
30,493
31,495
32,495
33,495
34,2561
35,1185
36,2561
37,484
38,480
39,1243
40,494
41,2526
42,2496
43,2511
44,2485
45,1183
46,2482
47,2482
48,490
49,490
50,491
51,1042
52,491
53,483
54,483
55,489
56,489
57,489
58,476
59,473
60,472
61,1184
62,469
63,469
64,437
65,1238
66,478
67,476
68,2787
69,1182
70,471
71,478
72,470
73,471
74,486
75,482
76,482
77,482
78,482
79,478
80,485
81,481
82,481
83,2473
84,2787
85,2474
86,488
87,486
88,488
89,2467
90,2475
91,2470
92,2467
93,2472
94,1247
95,2517
96,2503
97,2498
98,2504
99,2498
100,2476
101,2476
102,2502
103,2500
104,2502
105,2501
106,2469
107,2497
108,2472
109,2472
110,2472
111,2469
112,2500
113,1244
114,2573
115,2435
116,1240
117,2581
118,2590
119,1248
120,2591
121,2434
122,2582
123,2582
124,1248
125,2584
126,2572
127,2459
128,1248
129,2616
130,2457
131,1239
132,2456
133,2456
134,2439
135,2440
136,2435
137,2435
138,2434
139,2433
140,2401
141,2400
142,2433
143,2431
144,2426
145,2432
146,2456
147,2427
148,2426
149,2430
150,2442
151,1239
152,2444
153,2453
154,2399
155,2401
156,2389
157,2391
158,2390
159,468
160,467
161,2380
162,1148
163,2382
164,2391
165,2389
166,2385
167,2385
168,2398
169,2401
170,2400
171,1157
172,2387
173,2387
174,2385
175,2387
176,2373
177,2377
178,2372
179,2377
180,1153
181,2369
182,481
183,481
184,458
185,485
186,485
187,481
188,481
189,471
190,1154
191,1146
192,451
193,458
194,1146
195,458
196,466
197,465
198,466
199,465
200,466
201,458
202,458
203,457
204,451
205,457
206,449
207,451
208,471
209,1152
210,471
211,469
212,436
213,449
214,469
215,469
216,1172
217,431
218,449
219,1168
220,451
221,451
222,454
223,450
224,428
225,448
226,448
227,428
228,430
229,429
230,425
231,445
232,443
233,424
234,429
235,452
236,446
237,2403
238,2352
239,2344
240,442
241,360
242,462
243,453
244,456
245,456
246,455
247,455
248,360
249,455
250,459
251,455
252,459
253,814
254,455
255,814
256,452
257,2394
258,2394
259,2392
260,2392
261,2357
262,2355
263,2450
264,763
265,2441
266,2425
267,2404
268,2421
269,2424
270,2421
271,2403
272,2833
273,2834
274,2834
275,2834
276,2837
277,2829
278,2829
279,2829
280,2828
281,2745
282,2749
283,2749
284,2831
285,2831
286,2754
287,2755
288,2743
289,2743
290,2743
291,2738
292,2737
293,2736
294,2726
295,2667
296,2667
297,946
298,2646
299,2660
300,2658
301,2657
302,2664
303,2663
304,777
305,2664
306,2655
307,922
308,2655
309,746
310,1237
311,1355
312,2356
313,749
314,2712
315,2708
316,744
317,2709
318,1363
319,1358
320,735
321,2709
322,2734
323,741
324,1422
325,1939
326,1948
327,1939
328,1948
329,2827
330,818
331,1938
332,2835
333,1948
334,1948
335,2830
336,1948
337,1972
338,2835
339,2835
340,1979
341,1974
342,1945
343,1929
344,1940
345,1925
346,1926
347,1924
348,1921
349,1919
350,1916
351,2786
352,1919
353,1918
354,1910
355,1921
356,1920
357,1921
358,1887
359,1911
360,2776
361,1868
362,1927
363,1420
364,1432
365,1378
366,2778
367,1364
368,1364
369,1359
370,1360
371,1359
372,1358
373,1122
374,1352
375,1354
376,1354
377,1361
378,1354
379,1342
380,1354
381,1354
382,1011
383,1341
384,1342
385,1214
386,1236
387,581
388,576
389,1233
390,1232
391,1232
392,1236
393,1236
394,1235
395,1352
396,1235
397,1235
398,1232
399,1213
400,1231
401,1211
402,1211
403,1231
404,1231
405,1222
406,1235
407,1234
408,1210
409,2787
410,1210
411,975
412,1209
413,934
414,933
415,933
416,933
417,933
418,1194
419,2785
420,1204
421,1212
422,1196
423,1194
424,1202
425,2785
426,1202
427,1181
428,962
429,951
430,1192
431,1317
432,1314
433,624
434,1220
435,1220
436,1218
437,1225
438,1224
439,2622
440,620
441,1225
442,579
443,1215
444,629
445,1300
446,629
447,1337
448,1321
449,1371
450,636
451,608
452,1322
453,1329
454,1278
455,1266
456,1266
457,559
458,563
459,1278
460,1285
461,1277
462,1265
463,562
464,1264
465,1264
466,1264
467,1303
468,562
469,1189
470,1223
471,558
472,1189
473,1189
474,1257
475,1256
476,1258
477,585
478,1188
479,1256
480,1189
481,1188
482,1187
483,1186
484,1252
485,1256
486,1177
487,1177
488,1177
489,1177
490,912
491,1176
492,561
493,913
494,1180
495,1190
496,1190
497,914
498,1188
499,1252
500,2657
501,484
502,443
503,1222
504,2567
505,472
506,480
507,430
508,738
509,472
510,2476
511,1192
512,1187
513,2786
514,961
515,457
516,1351
517,1111
518,2787
519,1318
520,1352
521,2464
522,734
523,2622
524,471
525,2785
526,2561
527,492
528,2837
529,2439
530,1237
531,1210
532,1943
533,1202
534,2662
535,2829
536,477
537,2829
538,457
539,2787
540,1188
541,2785
542,2459
543,1187
544,1354
545,2787
546,2525
547,2787
548,2457
549,1947
550,1369
551,2831
552,1945
553,2747
554,2834
555,1206
556,1439
557,930
558,2656
559,458
560,2778
561,1263
562,1374
563,2551
564,476
565,1443
566,2473
567,2834
568,1322
569,1278
570,1227
571,1939
572,2394
573,2597
574,1177
575,427
576,2544
577,1236
578,2497
579,2472
580,2627
581,2343
582,1224
583,2377
584,2535
585,1221
586,747
587,1925
588,1232
589,1215
590,2595
591,1179
592,1190
593,2661
594,2465
595,2438
596,2521
597,2386
598,2661
599,1220
600,478
601,469
602,2568
603,1264
604,458
605,1353
606,2577
607,1202
608,961
609,2665
610,1230
611,2439
612,484
613,489
614,1188
