in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,480
8,456
9,1364
10,2743
11,1266
12,1231
13,486
14,2827
15,454
16,1185
17,2785
18,1921
19,1354
20,2743
21,1314
22,450
23,1916
24,2499
25,1919
26,2440
27,2552
28,2377
29,2398
30,581
31,1264
32,1265
33,2827
34,478
35,1188
36,2629
37,926
38,2497
39,1257
40,2421
41,1189
42,630
43,1185
44,453
45,2580
46,1202
47,451
48,2382
49,1177
50,2655
51,1285
52,455
53,1216
54,1189
55,1280
56,577
57,2377
58,1183
59,2664
60,1921
61,1252
62,2595
63,1042
64,2465
65,933
66,470
67,1147
68,1187
69,2520
70,1916
71,486
72,491
73,458
74,624
75,2566
76,742
77,1320
78,1364
79,1047
80,496
81,2474
82,2474
83,2464
84,2355
85,2367
86,476
87,1264
88,1359
89,458
90,451
91,1948
92,1322
93,2387
94,914
95,2628
96,2380
97,2743
98,629
99,2740
100,1278
101,777
102,455
103,490
104,2623
105,1278
106,2616
107,1186
108,636
109,1251
110,483
111,2631
112,494
113,429
114,1242
115,1168
116,566
117,2525
118,741
119,2666
120,2437
121,2370
122,480
123,2431
124,2655
125,2423
126,2369
127,2656
128,2628
129,436
130,1232
131,1204
132,483
133,483
134,483
135,482
136,482
137,483
138,482
139,482
140,482
141,1266
142,449
143,1369
144,2498
145,456
146,1887
147,826
148,2500
149,424
150,2427
151,558
152,2434
153,1254
154,1198
155,585
156,1208
157,451
158,2464
159,449
160,482
161,1210
162,1186
163,2389
164,466
165,1265
166,466
167,1168
168,2459
169,457
170,1256
171,445
172,609
173,437
174,1443
175,471
176,1353
177,351
178,424
179,488
180,961
181,1220
182,1220
183,2482
184,2497
185,1153
186,2571
187,478
188,2434
189,757
190,430
191,793
192,2785
193,1259
194,2549
195,428
196,817
197,1188
198,481
199,1247
200,1946
201,1225
202,606
203,2667
204,2582
205,1948
206,573
207,1421
208,2829
209,1299
210,1168
211,2785
212,612
213,2755
214,350
215,451
216,2507
217,629
218,2467
219,2476
220,1351
221,1264
222,2658
223,2640
224,1211
225,769
226,481
227,1213
228,1947
229,466
230,2510
231,562
232,2495
233,458
234,2571
235,1190
236,2441
237,1244
238,2498
239,1250
240,432
241,2833
242,576
243,1231
244,494
245,2470
246,1280
247,587
248,1363
249,1165
250,1278
251,1186
252,1248
253,2520
254,476
255,465
256,469
257,2387
258,2596
259,629
260,2566
261,489
262,1258
263,1242
264,2712
265,2459
266,1354
267,481
268,764
269,1240
270,563
271,1176
272,2433
273,2401
274,449
275,1115
276,2456
277,1314
278,1185
279,2835
280,2839
281,477
282,350
283,789
284,1438
285,483
286,951
287,1187
288,458
289,457
290,829
291,563
292,1197
293,443
294,476
295,2519
296,2780
297,470
298,751
299,840
300,1220
301,2829
302,2829
303,2606
304,2473
305,998
306,1193
307,1147
308,2456
309,1945
310,489
311,2548
312,2389
313,1248
314,1323
315,1245
316,591
317,450
318,472
319,2440
320,1946
321,1258
322,2384
323,1322
324,1210
325,2485
326,814
327,2398
328,458
329,1925
330,469
331,2834
332,458
333,2580
334,444
335,449
336,1190
337,1248
338,483
339,1157
340,1177
341,2471
342,2343
343,2868
344,481
