in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,494
23,456
24,1365
25,2501
26,2743
27,1279
28,1231
29,486
30,2827
31,447
32,1185
33,2786
34,1921
35,1354
36,2743
37,1234
38,449
39,2498
40,1919
41,2648
42,2440
43,2552
44,2398
45,581
46,1264
47,1265
48,2827
49,478
50,1188
51,2629
52,925
53,2469
54,1189
55,2428
56,1189
57,630
58,1185
59,453
60,2829
61,2580
62,1202
63,451
64,1177
65,466
66,2655
67,1285
68,452
69,1232
70,1216
71,1184
72,2785
73,1189
74,1278
75,576
76,2373
77,1183
78,2664
79,1924
80,1252
81,2519
82,1042
83,2472
84,933
85,470
86,1157
87,2453
88,1181
89,2519
90,1918
91,2831
92,486
93,491
94,451
95,485
96,624
97,1177
98,2571
99,742
100,1322
101,1408
102,1147
103,495
104,2481
105,2466
106,2355
107,2357
108,479
109,1278
110,1359
111,457
112,451
113,1948
114,1279
115,2387
116,1190
117,2567
118,629
119,2747
120,1278
121,1441
122,737
123,455
124,2479
125,2623
126,1267
127,2775
128,1186
129,1224
130,1250
131,483
132,2631
133,494
134,429
135,1242
136,1168
137,593
138,744
139,2665
140,1354
141,483
142,2436
143,1233
144,2446
145,2393
146,2656
147,2623
148,431
149,1232
150,1212
151,482
152,483
153,482
154,483
155,482
156,482
157,483
158,483
159,1266
160,432
161,1369
162,2509
163,456
164,1887
165,826
166,2469
167,424
168,2427
169,560
170,1264
171,1192
172,458
173,581
174,585
175,1208
176,451
177,2464
178,449
179,482
180,1210
181,1186
182,2389
183,466
184,1264
185,466
186,1168
187,2611
188,457
189,1252
190,2394
191,445
192,610
193,435
194,471
195,351
196,425
197,1920
198,486
199,961
200,1222
201,2481
202,2497
203,1153
204,2571
205,478
206,2572
207,360
208,431
209,791
210,2785
211,1263
212,2530
213,428
214,817
215,1188
216,481
217,1243
218,1943
219,1218
220,623
221,2435
222,1948
223,560
224,1422
225,2829
226,1300
227,1168
228,2785
229,612
230,2755
231,343
232,454
233,2564
234,623
235,2467
236,2476
237,1351
238,1264
239,2659
240,1212
241,485
242,1214
243,1947
244,466
245,562
246,458
247,2568
248,1190
249,1244
250,2498
251,1251
252,432
253,2769
254,576
255,493
256,2471
257,1290
258,2709
259,585
260,1360
261,1165
262,1266
263,1186
264,1248
265,2518
266,480
267,465
268,469
269,2387
270,2597
271,630
272,2392
273,2567
274,489
275,1257
276,1240
277,2712
278,2459
279,1354
280,481
281,805
282,1150
283,586
284,1177
285,2434
286,2401
287,449
288,2456
289,1314
290,1244
291,2835
292,2836
293,350
294,789
295,1437
296,489
297,472
298,961
299,1187
300,589
301,496
302,1183
303,1195
304,1237
305,427
306,476
307,2830
308,2517
309,2400
310,2780
311,470
312,751
313,840
314,1220
315,2829
316,2829
317,2592
318,2473
319,998
320,1193
321,1146
322,2447
323,1944
324,489
325,2561
326,2389
327,1242
328,1324
329,1245
330,591
331,450
332,472
333,2440
334,1946
335,1259
336,2464
337,1322
338,1210
339,2495
340,815
341,1232
342,2391
343,458
344,1925
345,449
346,2834
347,2503
348,446
349,469
350,1248
351,483
352,1167
353,1177
354,2463
355,2345
356,2835
357,481
358,461
359,1887
360,1254
361,2441
362,458
363,2621
364,2481
365,1265
366,2435
367,2544
368,581
369,1349
370,471
371,456
372,2662
373,2580
374,1941
375,2435
376,1247
377,622
378,2472
379,1243
380,1979
381,936
382,1281
383,1339
384,1258
385,471
386,2787
387,876
388,1303
389,1353
390,2831
391,561
392,2561
393,2562
394,1150
395,1166
396,1222
397,946
398,1184
399,548
400,2348
401,746
402,469
403,460
404,2711
405,1250
406,2400
407,1258
408,2427
409,426
410,1223
411,813
412,1215
413,2425
414,1938
415,2482
416,934
417,1157
418,2663
419,2462
420,2476
421,802
422,2403
423,1176
424,465
425,1114
426,1173
427,462
428,2660
429,1343
430,2394
431,739
432,1948
433,1329
434,450
435,2566
436,1290
437,1084
438,2500
439,1183
440,2596
441,1352
442,1156
443,2525
444,2387
445,2436
446,817
447,1196
448,1926
449,2426
450,735
451,1925
452,1363
453,482
454,2385
455,1248
456,469
457,2401
458,2377
459,2829
460,481
461,2500
462,471
463,2553
464,1189
465,428
466,1182
467,1907
468,2831
469,1265
470,642
471,1359
472,2562
473,2657
474,2457
475,1155
476,912
477,1183
478,480
479,448
480,2835
481,1237
482,2432
483,793
484,1439
485,2564
486,2829
487,1045
488,1133
489,2472
490,2387
491,2525
492,609
493,2439
494,1186
495,2391
496,1187
497,453
498,2476
499,2583
