in,x,y,q,tc,tr,te,tl
495,2.427604272,1.458614939,3,0.021,8.204368314,8.204368314,20
496,-14.65735414,10.81467102,3,0.031,8.36365507,8.36365507,20
497,-12.95374728,10.19312964,3,0.04,8.388545083,8.388545083,20
498,-9.329988633,10.04465554,3,0.023,8.39311812,8.39311812,20
499,-19.01873706,14.19311638,3,0.029,8.437722194,8.437722194,20
500,-4.493120903,-1.481965062,3,0.015,8.45922297,8.45922297,20
501,-3.200561399,4.357377813,3,0.022,8.467169376,8.467169376,20
502,-1.060881407,-2.760194757,3,0.045,8.541963916,8.541963916,20
503,-2.239188663,14.24258703,3,0.049,8.583207755,8.583207755,20
504,-4.31392136,-4.589362475,3,0.016,8.583793429,8.583793429,20
505,-2.059290998,-4.83019173,3,0.048,8.635720523,8.635720523,20
506,-8.879665306,14.80929854,3,0.025,8.678663299,8.678663299,20
507,-15.68804543,9.346817516,3,0.06,8.717379495,8.717379495,20
508,-11.33605198,12.54216929,3,0.025,8.848412147,8.848412147,20
509,-2.93966451,1.059350567,3,0.034,8.852422376,8.852422376,20
510,-2.806476526,-1.443394713,3,0.053,8.931945208,8.931945208,20
511,-10.24988182,13.96887074,3,0.035,8.958376313,8.958376313,20
512,0.365000531,-2.050861966,3,0.03,9.000131218,9.000131218,20
513,-6.061320316,11.47785702,3,0.03,9.040542168,9.040542168,20
514,-15.24285085,18.27121608,3,0.033,9.050571497,9.050571497,20
515,-2.330038101,13.44954003,3,0.036,9.071050428,9.071050428,20
516,-1.933665452,-11.0221441,3,0.018,9.092970401,9.092970401,20
517,-4.168616746,0.712292055,3,0.025,9.11300547,9.11300547,20
518,-2.942570358,3.090218897,3,0.015,9.13821771,9.13821771,20
519,2.890708262,6.618517245,3,0.053,9.175177869,9.175177869,20
520,1.907089328,0.533480751,3,0.024,9.178487236,9.178487236,20
521,3.46123386,5.982116359,3,0.037,9.196613491,9.196613491,20
522,-11.99110811,12.56429391,3,0.037,9.255089418,9.255089418,20
523,1.267691601,1.424496465,3,0.011,9.377796525,9.377796525,20
524,-1.877606535,-5.217580444,3,0.061,9.41940615,9.41940615,20
525,-6.773574297,11.23315531,3,0.043,9.52883317,9.52883317,20
526,-2.100095547,15.16798043,3,0.043,9.576900385,9.576900385,20
527,-9.305931632,13.7064968,3,0.015,9.648915787,9.648915787,20
528,-1.611748903,0.588363536,3,0.024,9.823889446,9.823889446,20
529,-2.058203346,-3.869907412,3,0.012,10.01795915,10.01795915,20
530,-10.84410027,19.14936847,3,0.044,10.14189904,10.14189904,20
531,-2.900208987,-15.88206128,3,0.035,10.14508975,10.14508975,20
532,-0.957288023,0.785079381,3,0.021,10.21469748,10.21469748,20
533,-3.084779363,14.86828814,3,0.031,10.23137596,10.23137596,20
534,-1.336848351,-0.524094913,3,0.126,10.35374519,10.35374519,20
535,-5.146277107,15.66639945,3,0.028,10.36558746,10.36558746,20
536,-4.916627769,1.828170818,3,0.027,10.43185018,10.43185018,20
537,-13.80174187,15.20862984,3,0.027,10.43669582,10.43669582,20
538,-2.442006753,-0.32009817,3,0.028,10.49875671,10.49875671,20
539,0.312602575,-18.01626909,3,0.02,10.56768283,10.56768283,20
540,-2.557782284,-2.327046298,3,0.029,10.57909978,10.57909978,20
541,-11.34136746,12.81088928,3,0.029,10.5845894,10.5845894,20
542,2.695481844,0.798301022,3,0.017,10.70204252,10.70204252,20
543,-10.53911598,6.203589535,3,0.046,10.72685555,10.72685555,20
544,-11.07571935,13.30559731,3,0.032,10.82498137,10.82498137,20
545,-10.26754757,0.528851058,3,0.01,10.98730056,10.98730056,20
546,2.875233154,-0.090702766,3,0.02,11.06031566,11.06031566,20
547,-6.136028632,-1.276125296,3,0.013,11.07766653,11.07766653,20
548,0.538948421,-2.666413663,3,0.022,11.08325833,11.08325833,20
549,-7.418135367,11.72313608,3,0.034,11.10970507,11.10970507,20
550,-12.0160936,12.20592281,3,0.033,11.12125451,11.12125451,20
551,2.502638868,1.655614193,3,0.011,11.13227844,11.13227844,20
552,-9.228911996,-3.863433231,3,0.031,11.14913622,11.14913622,20
553,-4.011985944,15.0244752,3,0.035,11.17571403,11.17571403,20
554,-2.177590794,-4.324319056,3,0.035,11.21149614,11.21149614,20
555,-9.405262581,15.43999333,3,0.015,11.21840735,11.21840735,20
556,-11.83364889,16.65552648,3,0.071,11.42374728,11.42374728,20
557,-6.06173505,-0.779308007,3,0.016,11.50652462,11.50652462,20
558,3.202978278,2.152707478,3,0.023,11.57735767,11.57735767,20
