in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.34,8,8,20
3,-2.620913129,-4.317255639,3,0.146,8,8,20
4,-6.934205883,16.519647,3,0.234,8,8,20
5,-9.031624119,15.95129766,3,0.376,8,8,20
6,-8.11059065,16.6624215,3,0.507,8,8,20
7,-10.04407602,15.76578858,3,0.142,8,8,20
8,-9.405262581,15.43999333,3,0.292,8,8,20
9,-10.24165601,15.12080536,3,0.077,8,8,20
10,-10.34385649,14.55115914,3,0.247,8,8,20
11,-10.01188847,14.90534997,3,0.187,8,8,20
12,-9.844785939,14.32425452,3,0.212,8,8,20
13,-9.458434114,14.66453763,3,0.17,8,8,20
14,-1.614207004,14.05459569,3,0.176,8,8,20
15,-2.74830046,-4.819167811,3,0.243,8,8,20
16,-8.407901029,14.3044991,3,0.242,8,8,20
17,-9.305931632,13.7064968,3,0.31,8,8,20
18,-9.571570909,13.65812032,3,0.285,8,8,20
19,-9.117967203,13.87196471,3,0.136,8,8,20
20,-8.919364646,14.04691445,3,0.222,8,8,20
21,-10.84410027,19.14936847,3,0.233,8,8,20
22,-9.987247597,18.86856102,3,0.137,8,8,20
23,-8.932786191,18.70474748,3,0.319,8,8,20
24,-9.910141013,17.58673591,3,0.423,8,8,20
25,-10.72506808,17.81421777,3,0.208,8,8,20
26,-11.12410657,18.41312838,3,0.342,8,8,20
27,-11.78232313,18.9351327,3,0.496,8,8,20
28,-10.65577951,18.31477095,3,0.099,8,8,20
29,-13.2088632,19.02805409,3,0.182,8,8,20
30,-11.87067612,18.01037358,3,0.282,8,8,20
31,-13.7469145,16.74627717,3,0.295,8,8,20
32,-13.73565643,15.99828623,3,0.278,8,8,20
33,-11.55791228,16.92145414,3,0.102,8,8,20
34,-11.03644236,17.54209166,3,0.452,8,8,20
35,-17.22526239,16.04807786,3,0.132,8,8,20
36,-16.36388366,16.46040875,3,0.232,8,8,20
37,-18.73914159,16.48180123,3,0.232,8,8,20
38,-2.239188663,14.24258703,3,0.418,8,8,20
39,-1.878523919,-5.453174942,3,0.236,8,8,20
40,-2.564432608,-5.337521815,3,0.384,8,8,20
41,-12.62525089,15.83873306,3,0.251,8,8,20
42,-11.55362464,15.23663682,3,0.247,8,8,20
43,-10.88687796,15.59065877,3,0.384,8,8,20
44,-11.31223395,14.53944364,3,0.291,8,8,20
45,-12.11053988,14.19579533,3,0.317,8,8,20
46,-12.10575301,14.74116519,3,0.225,8,8,20
47,-13.03470857,14.19991703,3,0.488,8,8,20
48,-14.6616908,15.65939741,3,0.218,8,8,20
49,-3.230269784,-6.972757908,3,0.284,8,8,20
50,-14.92994021,15.2178364,3,0.306,8,8,20
51,-16.87591567,14.77600706,3,0.289,8,8,20
52,-16.10002899,14.18558911,3,0.235,8,8,20
53,-14.81916533,14.21647016,3,0.274,8,8,20
54,-14.81808045,14.71789205,3,0.365,8,8,20
55,-13.89673078,14.21496811,3,0.744,8,8,20
56,-13.84126746,14.71546541,3,0.41,8,8,20
57,-19.04589697,14.95146143,3,0.14,8,8,20
58,-20.66551957,15.05436495,3,0.305,8,8,20
59,-19.9339352,14.68163607,3,0.374,8,8,20
60,-2.556423285,-5.853287306,3,0.12,8,8,20
61,-19.45338199,12.29706414,3,0.325,8,8,20
62,-1.876093508,-5.677242808,3,0.113,8,8,20
63,-20.52517085,13.54106156,3,0.159,8,8,20
64,-18.58550726,13.51679623,3,0.207,8,8,20
65,-18.20565708,14.19760938,3,0.355,8,8,20
66,-2.262477984,14.59807,27,2.955,8,8,20
67,-19.42254039,14.1891222,3,0.52,8,8,20
68,-19.01873706,14.19311638,3,0.271,8,8,20
69,-3.187896092,-6.347110314,3,0.099,8,8,20
70,-17.90034804,12.16368232,3,0.158,8,8,20
71,-17.57867763,12.45410853,3,0.257,8,8,20
72,-19.27817235,12.67722749,3,0.386,8,8,20
73,-18.5882982,12.1570138,3,0.225,8,8,20
74,-14.72963524,13.21375728,3,0.235,8,8,20
75,-15.65532333,13.51701499,3,0.185,8,8,20
76,-15.3820696,13.07915284,3,0.21,8,8,20
77,-16.24703489,12.82668357,3,0.517,8,8,20
78,-16.85654036,13.4365578,3,0.345,8,8,20
79,-16.94409389,12.28948333,3,0.074,8,8,20
80,-14.95481094,12.20273728,3,0.113,8,8,20
81,-15.90339157,12.19766384,3,0.076,8,8,20
82,-16.45131732,12.23681506,3,0.142,8,8,20
83,-1.006907303,13.85904939,3,0.168,8,8,20
84,-12.37943992,13.43774342,3,0.187,8,8,20
85,-13.49653371,13.40165876,3,0.302,8,8,20
86,-14.01648858,13.12422836,3,0.273,8,8,20
87,-13.59192065,12.43090624,3,0.227,8,8,20
88,-12.89462728,12.45641053,3,0.175,8,8,20
89,-12.38849107,12.81932335,3,0.122,8,8,20
90,-12.39362489,12.56882974,3,0.08,8,8,20
91,-12.3977866,12.20541168,3,0.096,8,8,20
92,-11.97388133,12.81998038,3,0.136,8,8,20
93,-12.0160936,12.20592281,3,0.312,8,8,20
94,-1.371517599,-4.814518656,3,0.091,8,8,20
95,-9.41010559,12.72118093,3,0.189,8,8,20
96,-10.24988182,13.96887074,3,0.196,8,8,20
97,-9.70897858,13.34983147,3,0.08,8,8,20
98,-10.73675389,13.70859843,3,0.12,8,8,20
99,-10.80463715,14.31854774,3,0.106,8,8,20
100,-11.43826299,13.17766988,3,0.227,8,8,20
101,-11.34136746,12.81088928,3,0.327,8,8,20
102,-11.07571935,13.30559731,3,0.295,8,8,20
103,-0.545672234,-5.197557063,3,0.092,8,8,20
104,-9.888923491,11.96406143,3,0.429,8,8,20
105,-11.95609952,11.72470457,3,0.282,8,8,20
106,-11.5098634,11.77356368,3,0.416,8,8,20
107,-11.33605198,12.54216929,3,0.17,8,8,20
108,-11.03501695,12.63548667,3,0.111,8,8,20
109,-11.61493162,12.08534878,3,0.22,8,8,20
110,-11.60798629,12.31228196,3,0.146,8,8,20
111,-11.5842685,12.6750518,3,0.13,8,8,20
112,-10.71183144,11.54518835,3,0.169,8,8,20
113,-8.587751067,12.10235894,3,0.22,8,8,20
114,-8.496417821,11.32621696,3,0.259,8,8,20
115,-1.239645537,-5.942684242,3,0.161,8,8,20
