in,Node
1,1428
2,455
3,1364
4,1279
5,1231
6,486
7,2828
8,450
9,1185
10,2787
11,1921
12,1354
13,1317
14,449
15,2504
16,1919
17,2708
18,2440
19,2552
20,2398
21,995
22,1264
23,1264
24,2827
25,478
26,1188
27,2623
28,932
29,2497
30,1189
31,2404
32,630
33,1185
34,453
35,2834
36,2521
37,1202
38,451
39,468
40,2381
41,485
42,2655
43,1285
44,455
45,1232
46,1216
47,1184
48,1189
49,1278
50,576
51,2377
52,1183
53,1924
54,1253
55,2595
56,2593
57,1042
58,2472
59,2472
60,933
61,469
62,1153
63,1215
64,2520
65,2451
66,1919
67,2831
68,486
69,491
70,458
71,1235
72,485
73,629
74,2657
75,2571
76,742
77,1320
78,1364
79,1145
80,493
81,2475
82,2465
83,2352
84,2358
85,476
86,1278
87,1359
88,458
89,451
90,1948
91,1329
92,2387
93,914
94,2571
95,467
96,629
97,2745
98,1278
99,1443
100,777
101,2479
102,2623
103,1278
104,2457
105,1186
106,1250
107,484
108,2631
109,494
110,429
111,1184
112,1168
113,593
114,2525
115,744
116,2665
117,1354
118,2394
119,483
120,2436
121,1233
122,2423
123,2367
124,2623
125,431
126,1232
127,1212
128,482
129,482
130,483
131,482
132,482
133,482
134,482
135,1259
136,1259
137,432
138,1290
139,2509
140,455
141,456
142,1887
143,748
144,2469
145,429
146,2427
147,1254
148,1192
149,585
150,1196
151,451
152,763
153,2460
154,2413
155,449
156,1210
157,1186
158,2389
159,466
160,1265
161,466
162,1168
163,2459
164,457
165,1252
166,445
167,611
168,2394
169,437
170,471
171,351
172,424
173,1920
174,488
175,957
176,1222
177,1220
178,2482
179,1235
180,2497
181,1163
182,2567
183,478
184,1232
185,2434
186,763
187,431
188,777
189,2785
190,1259
191,2549
192,432
193,742
194,481
195,1247
196,1943
197,1225
198,621
199,2573
200,1948
201,560
202,1421
203,2829
204,1300
205,1172
206,2785
207,609
208,2755
209,454
210,2513
211,612
212,2468
213,2476
214,1350
215,1256
216,2658
217,1212
218,485
219,1209
