in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.18,8,8,20
3,-7.947783812,16.16144809,3,0.148,8,8,20
4,-8.639766184,15.75023127,3,0.089,8,8,20
5,-6.934205883,16.519647,3,0.123,8,8,20
6,-9.290331859,16.46556578,3,0.175,8,8,20
7,-9.031624119,15.95129766,3,0.816,8,8,20
8,-8.11059065,16.6624215,3,0.519,8,8,20
9,-10.04407602,15.76578858,3,0.158,8,8,20
10,-9.405262581,15.43999333,3,0.219,8,8,20
11,-9.621447326,15.61834946,3,0.239,8,8,20
12,-10.24165601,15.12080536,3,0.105,8,8,20
13,-10.34385649,14.55115914,3,0.166,8,8,20
14,-10.01188847,14.90534997,3,0.205,8,8,20
15,-9.844785939,14.32425452,3,0.194,8,8,20
16,-9.458434114,14.66453763,3,0.649,8,8,20
17,-1.614207004,14.05459569,6,0.489,8,8,20
18,-9.657001215,14.48963826,3,0.129,8,8,20
19,-8.407901029,14.3044991,3,0.161,8,8,20
20,-9.305931632,13.7064968,3,0.256,8,8,20
21,-9.571570909,13.65812032,3,0.305,8,8,20
22,-9.117967203,13.87196471,3,0.146,8,8,20
23,-8.919364646,14.04691445,3,0.284,8,8,20
24,-9.987247597,18.86856102,3,0.143,8,8,20
25,-8.932786191,18.70474748,3,0.136,8,8,20
26,-9.910141013,17.58673591,3,0.46,8,8,20
27,-10.72506808,17.81421777,3,0.365,8,8,20
28,-11.12410657,18.41312838,3,0.275,8,8,20
29,-11.78232313,18.9351327,3,0.709,8,8,20
30,-10.65577951,18.31477095,3,0.268,8,8,20
31,-13.2088632,19.02805409,3,0.232,8,8,20
32,-11.87067612,18.01037358,3,0.269,8,8,20
33,-12.57515066,17.70459676,3,0.177,8,8,20
34,-13.7469145,16.74627717,3,0.31,8,8,20
35,-13.73565643,15.99828623,3,0.942,8,8,20
36,-11.55791228,16.92145414,3,0.505,8,8,20
37,-11.03644236,17.54209166,3,0.535,8,8,20
38,-17.22526239,16.04807786,3,0.31,8,8,20
39,-16.36388366,16.46040875,3,0.243,8,8,20
40,-18.73914159,16.48180123,3,0.275,8,8,20
41,-17.59877961,16.92040353,3,0.29,8,8,20
42,-2.239188663,14.24258703,6,1.343,8,8,20
43,-12.62525089,15.83873306,3,0.156,8,8,20
44,-11.55362464,15.23663682,3,0.142,8,8,20
45,-10.88687796,15.59065877,3,0.33,8,8,20
46,-11.31223395,14.53944364,3,0.166,8,8,20
47,-12.11053988,14.19579533,3,0.228,8,8,20
48,-12.10575301,14.74116519,3,0.289,8,8,20
49,-13.03470857,14.19991703,3,0.343,8,8,20
50,-13.80174187,15.20862984,3,0.436,8,8,20
51,-14.6616908,15.65939741,3,0.387,8,8,20
52,-14.92994021,15.2178364,3,0.41,8,8,20
53,-16.87591567,14.77600706,3,0.17,8,8,20
54,-16.10002899,14.18558911,3,0.219,8,8,20
55,-14.81916533,14.21647016,3,0.16,8,8,20
56,-14.81808045,14.71789205,3,0.322,8,8,20
