in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1232
10,1365
11,2501
12,1267
13,486
14,2828
15,454
16,1185
17,2787
18,1921
19,1359
20,2743
21,1350
22,450
23,1919
24,2504
25,1919
26,2708
27,2439
28,2548
29,2377
30,2398
31,995
32,1264
33,1264
34,2827
35,478
36,1188
37,2623
38,926
39,2469
40,1189
41,2421
42,1189
43,630
44,1185
45,453
46,2829
47,2580
48,1202
49,451
50,468
51,1233
52,1285
53,452
54,1215
55,2787
56,1189
57,1278
58,575
59,2373
60,1183
61,1921
62,1253
63,2595
64,769
65,2580
66,1042
67,2472
68,933
69,469
70,1157
71,1215
72,2520
73,1919
74,489
75,491
76,458
77,485
78,624
79,1179
80,2571
81,742
82,1266
83,1364
84,1145
85,496
86,2474
87,2466
88,2352
89,461
90,479
91,1264
92,1359
93,458
94,451
95,1948
96,1279
97,1329
98,2387
99,914
100,2626
101,2743
102,629
103,2747
104,1266
105,1929
106,737
107,455
108,2479
109,2623
110,2623
111,1278
112,2775
113,1186
114,1250
115,484
116,2631
117,494
118,430
119,1244
120,1168
121,593
122,2525
123,744
124,2665
125,2439
126,2370
127,484
128,2431
129,2655
130,2369
131,2623
132,432
133,1213
134,1212
135,482
136,483
137,482
138,482
139,482
140,482
141,482
142,483
143,1266
144,432
145,1290
146,2504
147,456
148,1887
149,748
150,2469
151,429
152,2427
153,558
154,2434
155,1264
156,1190
157,581
158,585
159,1208
160,451
161,763
162,2460
163,449
164,482
165,1210
166,1186
167,2469
168,466
169,1264
170,465
171,1168
172,2459
173,457
174,1256
175,2394
176,445
177,608
178,437
179,1442
180,471
181,351
182,424
183,1920
184,490
185,961
186,1220
187,1220
188,2481
189,1235
190,2497
191,1153
192,2628
193,478
194,2572
195,757
196,431
197,784
198,2785
199,1266
200,2532
201,428
202,454
203,818
204,1188
205,481
206,1247
207,1938
208,1218
209,607
210,2582
211,1948
212,573
213,1421
214,2829
215,1339
216,1223
217,1172
218,2785
219,612
220,2755
221,350
222,454
223,2507
224,629
225,2467
226,2476
227,2663
228,1350
229,1256
230,2658
231,1211
232,481
233,1214
234,1938
235,466
236,2515
237,562
238,2495
239,458
240,2557
241,1190
242,1244
243,2498
244,1250
245,1190
246,432
247,2756
248,578
249,1231
250,764
251,493
252,2471
253,1280
254,585
255,1363
256,1163
257,1278
258,1186
259,1157
260,2520
261,476
262,465
263,469
264,2387
265,2438
266,2597
267,644
268,2394
269,2567
270,483
271,1258
272,1241
273,2667
274,2711
275,2459
276,1353
277,481
278,1240
279,586
280,1176
281,2434
282,2401
283,449
284,1123
285,2456
286,1236
287,1314
288,2441
289,1244
290,1979
291,2839
292,789
293,1438
294,489
295,961
296,1189
297,590
298,1185
299,2438
300,1197
301,1237
302,427
303,476
304,2517
305,2780
306,470
307,751
308,840
309,1220
310,2829
311,2592
312,2473
313,998
314,961
315,1143
316,2456
317,1945
318,489
319,2548
320,2389
321,1242
322,1324
323,1245
324,587
325,450
326,472
327,2440
328,1947
329,1258
330,2390
331,1329
332,1214
333,2508
334,813
335,1233
336,2391
337,458
338,1925
339,449
340,2834
341,458
342,2503
343,446
