in,Node
1,1428
2,2778
3,2596
4,2597
5,2631
6,2623
7,2629
8,2524
9,2525
10,2524
11,2523
12,2516
13,2520
14,2517
15,2525
16,1183
17,2595
18,2595
19,2521
20,2593
21,2521
22,2571
23,2567
24,2562
25,2568
26,2552
27,2562
28,2551
29,2548
30,2535
31,495
32,484
33,495
34,495
35,2561
36,2561
37,1247
38,484
39,480
40,494
41,2787
42,1244
43,2526
44,2496
45,2511
46,2485
47,2482
48,2482
49,490
50,492
51,491
52,1042
53,491
54,483
55,483
56,489
57,489
58,489
59,476
60,473
61,472
62,1184
63,469
64,1242
65,437
66,1238
67,476
68,2787
69,472
70,1182
71,471
72,478
73,470
74,471
75,486
76,482
77,482
78,482
79,478
80,478
81,485
82,481
83,481
84,2787
85,2474
86,488
87,486
88,488
89,2467
90,2475
91,2470
92,2473
93,2472
94,2472
95,2577
96,2517
97,2503
98,2498
99,2504
100,2476
101,2476
102,2476
103,2500
104,2501
105,2465
106,2469
107,2497
108,2472
109,2472
110,2472
111,2469
112,1244
113,2573
114,1240
115,2581
116,2590
117,2591
118,2434
119,2582
120,2582
121,1248
122,2572
123,2459
124,1248
125,2610
126,2616
127,2456
128,2456
129,2439
130,2439
131,2435
132,2435
133,2401
134,2400
135,2433
136,2426
137,2432
138,2427
139,2426
140,2430
141,2442
142,2444
143,2399
144,2401
145,1145
146,2389
147,2391
148,2390
149,2390
150,2464
151,467
152,2380
153,1145
154,1148
155,2382
156,2389
157,2385
158,2385
159,2398
160,2401
161,2400
162,2387
163,2387
164,2387
165,2373
166,2377
167,2377
168,2372
169,1153
170,2377
171,1153
172,481
173,481
174,458
175,458
176,485
177,485
178,481
179,481
180,471
181,1154
182,1146
183,451
184,458
185,458
186,466
187,465
188,466
189,465
190,466
191,1131
192,458
193,458
194,457
195,457
196,451
197,457
198,449
199,451
200,471
201,471
202,1152
203,469
204,436
205,469
206,469
207,469
208,430
209,432
210,436
211,431
212,449
213,449
214,451
215,1168
216,451
217,451
218,454
219,450
220,448
221,428
222,430
223,429
224,425
225,447
226,443
227,424
228,429
229,1168
230,1173
231,446
232,2403
233,2352
234,453
235,456
236,455
237,455
238,352
239,455
240,459
241,461
242,455
243,459
244,814
245,814
246,452
247,2394
248,2392
249,2392
250,2357
251,2348
252,2355
253,2394
254,2450
255,763
256,2441
257,2441
258,2425
259,2404
260,925
261,2421
262,2421
263,2403
264,2834
265,2833
266,2834
267,2837
268,2829
269,2829
270,2829
271,2829
272,2745
273,2749
274,2749
275,2831
276,2831
277,2754
278,2743
279,2738
280,2737
281,2736
282,2726
283,2667
284,2667
285,2661
286,2646
287,930
288,2661
289,2660
290,2658
291,2665
292,2664
293,2663
294,777
295,2655
296,2640
297,922
298,2637
299,1233
300,2655
301,1355
302,2413
303,2356
304,750
305,2712
306,2708
307,744
308,1363
309,1358
310,2709
311,2734
312,1422
313,1939
314,1948
315,1939
316,1948
317,2827
318,1938
319,2835
320,1948
321,1948
322,2830
323,817
324,1972
325,2835
326,1974
327,1945
328,1945
329,1943
330,1929
331,1940
332,1925
333,1926
334,1924
335,1921
336,1925
337,1919
338,1916
339,2786
340,1919
341,1918
342,1910
343,1921
344,1920
345,1921
346,1887
347,1911
348,2776
349,1868
350,1439
351,1927
352,1420
353,1432
354,1378
355,2778
356,1364
357,1364
358,1359
359,1359
360,1358
361,1352
362,1352
363,1354
364,1354
365,1361
366,1354
367,1342
368,1351
369,1354
370,1354
371,1011
372,1341
373,1342
374,998
375,1214
376,995
377,1236
378,1233
379,630
380,1232
381,1232
382,1232
383,1236
384,1236
385,1235
386,1352
387,1235
388,1235
389,1232
390,1213
391,1231
392,1211
393,1211
394,1231
395,1222
396,1235
397,1210
398,2787
399,1210
400,975
401,934
402,933
403,933
404,933
405,933
406,1194
407,1206
408,2785
409,1204
410,1212
411,1196
412,1194
413,1202
414,2785
415,1202
416,1181
417,1192
418,962
419,961
420,1192
421,1317
422,1314
423,1230
424,1220
425,1218
426,1225
427,1227
428,1224
429,2622
430,620
431,621
432,579
433,1215
434,1224
435,629
436,629
437,1337
438,1313
439,1321
440,1371
441,612
442,608
443,1322
444,1329
445,1374
446,1369
447,1267
448,1278
449,1266
450,1266
451,573
452,1263
453,563
454,1278
455,1280
456,1285
457,1265
458,1264
459,1264
460,1264
461,1264
462,1303
463,562
464,1189
465,1223
466,1257
467,1256
468,1258
469,585
470,1188
471,1256
472,1189
473,1188
474,1187
475,1186
476,1188
477,1188
478,1252
479,1256
480,1177
481,1177
482,1177
483,1177
484,912
485,1176
486,1176
487,913
488,1180
489,1190
490,1190
491,1190
492,914
493,2453
494,2584
495,1278
496,1216
497,1215
498,2828
499,1979
500,2437
501,624
502,482
503,1318
504,1220
505,2660
506,2385
507,1187
508,442
509,476
510,458
511,1146
512,1439
513,468
514,484
515,1165
516,2657
517,1360
518,2622
519,469
520,480
521,1443
522,1237
523,1183
524,1111
525,2834
526,2438
527,2544
528,428
529,1939
530,1184
531,1926
532,2786
533,2498
534,2568
535,1202
536,2787
537,484
538,449
539,2433
540,1234
541,2459
542,2551
543,2567
544,1432
545,427
546,452
547,1222
548,581
549,489
550,2525
551,472
552,2743
553,493
554,587
555,2596
556,2787
557,2497
558,1220
559,2785
560,2831
561,1221
562,1177
563,2473
564,882
565,1354
566,448
567,818
568,2787
569,2561
570,2662
571,458
572,443
573,456
574,2627
575,2386
576,1179
577,1225
578,2829
579,457
580,2787
581,1157
582,2656
583,1187
584,478
585,2831
586,1231
587,2785
588,1353
589,2439
590,1371
591,2500
592,2709
593,1259
594,2834
595,2467
596,2655
597,1300
598,490
599,2837
600,951
601,2456
602,477
