in,Node
1,1428
2,480
3,456
4,1364
5,2743
6,1266
7,1231
8,486
9,2827
10,454
11,1185
12,2785
13,1921
14,1354
15,2743
16,1314
17,450
18,1916
19,2499
20,1919
21,2440
22,2552
23,2377
24,2398
25,581
26,1264
27,1265
28,2827
29,478
30,1188
31,2629
32,926
33,2497
34,1257
35,2421
36,1189
37,630
38,1185
39,453
40,2580
41,1202
42,451
43,2382
44,1177
45,2655
46,1285
47,455
48,1216
49,1189
50,1280
51,577
52,2377
53,1183
54,2664
55,1921
56,1252
57,2595
58,1042
59,2465
60,933
61,470
62,1147
63,1187
64,2520
65,1916
66,486
67,491
68,458
69,624
70,2566
71,742
72,1320
73,1364
74,1047
75,496
76,2474
77,2474
78,2464
79,2355
80,2367
81,476
82,1264
83,1359
84,458
85,451
86,1948
87,1322
88,2387
89,914
90,2628
91,2380
92,2743
93,629
94,2740
95,1278
96,777
97,455
98,490
99,2623
100,1278
101,2616
102,1186
103,636
104,1251
105,483
106,2631
107,494
108,429
109,1242
110,1168
111,566
112,2525
113,741
114,2666
115,2437
116,2370
117,480
118,2431
119,2655
120,2423
121,2369
122,2656
123,2628
124,436
125,1232
126,1204
127,483
128,483
129,483
130,482
131,482
132,483
133,482
134,482
135,482
136,1266
137,449
138,1369
139,2498
140,456
141,1887
142,826
143,2500
144,424
145,2427
146,558
147,2434
148,1254
149,1198
150,585
151,1208
152,451
153,2464
154,449
155,482
156,1210
157,1186
158,2389
159,466
160,1265
161,466
162,1168
163,2459
164,457
165,1256
166,445
167,609
168,437
169,1443
170,471
171,1353
172,351
173,424
174,488
175,961
176,1220
177,1220
178,2482
179,2497
180,1153
181,2571
182,478
183,2434
184,757
185,430
186,793
187,2785
188,1259
189,2549
190,428
191,817
192,1188
193,481
194,1247
195,1946
196,1225
197,606
198,2667
199,2582
200,1948
201,573
202,1421
203,2829
204,1299
205,1168
206,2785
207,612
208,2755
209,350
210,451
211,2507
212,629
213,2467
214,2476
215,1351
216,1264
217,2658
218,2640
219,1211
220,769
221,481
222,1213
223,1947
224,466
225,2510
226,562
227,2495
228,458
229,2571
230,1190
231,2441
232,1244
233,2498
234,1250
235,432
236,2833
237,576
238,1231
239,494
240,2470
241,1280
242,587
243,1363
244,1165
245,1278
246,1186
247,1248
248,2520
249,476
250,465
251,469
252,2387
253,2596
254,629
255,2566
256,489
257,1258
258,1242
259,2712
260,2459
261,1354
262,481
263,764
264,1240
265,563
266,1176
267,2433
268,2401
269,449
270,1115
271,2456
272,1314
273,1185
274,2835
275,2839
276,477
277,350
278,789
279,1438
280,483
281,951
282,1187
283,458
284,457
285,829
