in,x,y,q,tc,tr,te,tl
7,-17.594,16.654,3.0,0.051000000000000004,8.0,8.0,20.0
8,-15.289,8.948,3.0,0.051000000000000004,8.0,8.0,20.0
9,-0.451,0.959,3.0,0.051000000000000004,8.0,8.0,20.0
10,-10.309,12.469,3.0,0.051000000000000004,8.0,8.0,20.0
11,0.337,4.492,3.0,0.051000000000000004,8.0,8.0,20.0
12,-0.259,-2.718,3.0,0.051000000000000004,8.0,8.0,20.0
13,-15.096,13.859,3.0,0.051000000000000004,8.0,8.0,20.0
14,2.024,3.243,3.0,0.051000000000000004,8.0,8.0,20.0
15,-19.413,9.276,3.0,0.051000000000000004,8.0,8.0,20.0
16,-1.971,-4.932,3.0,0.051000000000000004,8.0,8.0,20.0
17,-2.183,14.83,3.0,0.051000000000000004,8.0,8.0,20.0
18,2.77,-1.066,3.0,0.051000000000000004,8.0,8.0,20.0
19,-1.24,0.654,3.0,0.051000000000000004,8.0,8.0,20.0
20,0.7,4.322,3.0,0.051000000000000004,8.0,8.0,20.0
21,-2.041,-0.079,3.0,0.051000000000000004,8.0,8.0,20.0
22,-19.83,10.175,3.0,0.051000000000000004,8.0,8.0,20.0
23,2.258,-0.294,3.0,0.051000000000000004,8.0,8.0,20.0
24,-10.811,13.984,3.0,0.051000000000000004,8.0,8.0,20.0
25,2.501,-0.439,3.0,0.051000000000000004,8.0,8.0,20.0
26,-4.544,4.155,3.0,0.051000000000000004,8.0,8.0,20.0
27,-7.929,10.97,3.0,0.051000000000000004,8.0,8.0,20.0
28,-11.568,17.969,3.0,0.051000000000000004,8.0,8.0,20.0
29,-11.105,10.459,3.0,0.051000000000000004,8.0,8.0,20.0
30,-3.134,-15.285,3.0,0.051000000000000004,8.0,8.0,20.0
31,-0.773,-4.49,3.0,0.051000000000000004,8.0,8.0,20.0
32,-0.408,-4.253,3.0,0.051000000000000004,8.0,8.0,20.0
33,2.713,3.054,3.0,0.051000000000000004,8.0,8.0,20.0
34,-16.965,11.956,3.0,0.051000000000000004,8.0,8.0,20.0
35,-2.457,-4.203,3.0,0.051000000000000004,8.0,8.0,20.0
36,-7.659,16.411,3.0,0.051000000000000004,8.0,8.0,20.0
37,-8.829,0.116,3.0,0.051000000000000004,8.0,8.0,20.0
38,-11.742,12.101,3.0,0.051000000000000004,8.0,8.0,20.0
39,-2.326,-2.227,3.0,0.051000000000000004,8.0,8.0,20.0
40,-8.74,6.669,3.0,0.051000000000000004,8.0,8.0,20.0
41,-0.334,-17.227,3.0,0.051000000000000004,8.0,8.0,20.0
42,-2.555,-4.579,3.0,0.051000000000000004,8.0,8.0,20.0
43,-16.944,8.938,3.0,0.051000000000000004,8.0,8.0,20.0
44,3.635,5.837,3.0,0.051000000000000004,8.0,8.0,20.0
45,-9.086,13.539,3.0,0.051000000000000004,8.0,8.0,20.0
46,-4.085,-1.248,3.0,0.051000000000000004,8.0,8.0,20.0
47,-17.99,10.616,3.0,0.051000000000000004,8.0,8.0,20.0
48,-13.228,10.132,3.0,0.051000000000000004,8.0,8.0,20.0
49,-3.737,-4.153,3.0,0.051000000000000004,8.0,8.0,20.0
50,-14.163,11.364,3.0,0.051000000000000004,8.0,8.0,20.0
51,-3.114,2.136,3.0,0.051000000000000004,8.0,8.0,20.0
52,0.344,-3.402,3.0,0.051000000000000004,8.0,8.0,20.0
53,0.411,-3.088,3.0,0.051000000000000004,8.0,8.0,20.0
54,-17.832,6.691,3.0,0.051000000000000004,8.0,8.0,20.0
55,-3.28,1.373,3.0,0.051000000000000004,8.0,8.0,20.0
56,-3.394,-1.86,3.0,0.051000000000000004,8.0,8.0,20.0
57,-2.072,-6.465,3.0,0.051000000000000004,8.0,8.0,20.0
58,-1.989,-2.904,3.0,0.051000000000000004,8.0,8.0,20.0
59,0.263,-2.968,3.0,0.051000000000000004,8.0,8.0,20.0
60,-2.692,-17.668,3.0,0.051000000000000004,8.0,8.0,20.0
61,-12.092,9.054,3.0,0.051000000000000004,8.0,8.0,20.0
62,-3.307,-4.874,3.0,0.051000000000000004,8.0,8.0,20.0
63,2.801,-0.978,3.0,0.051000000000000004,8.0,8.0,20.0
64,-1.784,-4.108,3.0,0.051000000000000004,8.0,8.0,20.0
65,-8.483,13.989,3.0,0.051000000000000004,8.0,8.0,20.0
66,-13.218,0.793,3.0,0.051000000000000004,8.0,8.0,20.0
