0.0,24.33,1.95,6.42,5.06,5.6,27.91,20.42,2.89,3.9,1.58,2.35,27.39,22.26,5.82,5.62,29.52,26.44,22.83,18.36,22.16,26.45,6.37,9.42,3.57,6.04,4.83,20.99,8.68,2.53,30.21,10.67,11.43,10.37,7.11,15.81,26.67,27.71,21.04,28.2,3.74,9.49,26.21,20.84,31.47,3.42,29.39,3.27,21.4,27.59,21.59,3.69,23.89,23.8,16.84,22.36,28.64,29.56,33.5,8.15,17.27,18.42,30.27,4.78,24.24,6.43,30.49,29.76,29.26,30.38,30.56,29.71,18.72,2.91,25.41,16.32,33.23,20.15,7.62,24.47,24.87,30.99,11.45,25.47,4.97,8.73,25.26,28.96,34.8,3.33,30.93,27.1,6.59,22.6,27.91,12.6,19.98,33.86,4.1,31.41,28.15,3.33,20.49,5.21,1.98,4.48,20.78,7.0,27.61,21.2,22.69,4.79,7.1,9.3,24.49,24.72,28.6,7.76,6.18,9.51,6.7,23.71,3.74,2.99,4.14,9.42,31.97,32.63,23.5,26.41,4.54,6.43,17.49,3.01,8.71,19.53,30.99,16.66,7.59,6.29,32.3,12.92,27.02,6.34,25.28,7.98,32.47,19.28,32.4,15.53,5.86,19.89,16.9,10.21,3.0,26.54,25.28,7.78,7.5,29.66,18.99,5.02,24.57,7.43,5.7,26.73,32.8,4.66,20.71,31.74,29.01,8.03,18.84,39.43,22.49,6.01,25.7,25.12,19.92,18.92,30.27,4.35,20.98,19.96,7.55,22.87,5.8,3.31,2.83,29.39,18.63,4.14,9.33,25.57,9.53,12.49,10.56,25.44,5.82,23.24,5.28,30.07,16.28,5.79,2.76,3.68,26.77,18.11,11.58,17.46,10.28,6.87,27.42,16.37,8.35,5.57,24.38,5.97,2.72,18.46,7.0,21.29,2.91,28.92,28.05,2.82,2.29,21.13,9.58,24.86,3.93,12.09,21.87,21.69,15.2,18.94,8.06,20.94,31.51,12.21,3.38,7.68,8.89,9.68,9.01,3.88,30.6,21.36,20.56,15.82,27.52,25.44,26.45,29.11,5.55,21.3,11.0,11.31,6.92,4.23,22.56,2.43,27.97,20.68,5.25,20.37,26.1,5.85,5.48,8.44,8.94,32.41,30.13,3.96,1.36,26.8,6.6,10.54,7.14,21.57,23.22,7.94,9.41,8.12,4.71,19.64,10.68,32.62,28.47,15.39,3.44,7.63,2.43,23.76,9.01,10.04,1.99,25.73,5.43,20.4,23.31,4.75,19.22,20.73,25.96,23.02,26.96,31.78,18.66,21.49
24.95,0.0,21.88,19.25,18.17,21.77,4.25,22.34,22.24,22.77,23.92,24.46,15.21,7.54,27.6,27.42,4.72,15.0,8.64,7.94,35.81,2.76,21.09,22.02,27.67,17.73,26.02,36.01,24.62,24.64,4.76,23.88,18.9,27.96,22.85,9.44,6.63,3.04,36.06,18.48,25.36,27.85,8.84,6.37,8.29,18.58,4.77,25.51,5.86,16.24,36.61,27.78,0.8,15.16,18.71,37.38,15.25,16.17,9.84,30.62,18.51,12.05,7.42,16.47,14.24,21.04,5.13,5.01,6.4,5.39,5.32,4.78,19.95,27.0,1.51,17.55,9.57,10.24,19.94,39.49,7.5,7.33,17.3,8.1,27.61,30.46,1.44,5.3,9.7,24.08,7.27,9.72,21.2,9.39,17.91,14.45,10.9,10.2,25.8,7.75,3.61,22.67,35.51,25.14,22.8,23.2,22.28,21.45,3.29,36.22,10.06,26.94,20.83,17.27,3.07,39.74,17.47,28.51,29.14,18.67,18.37,8.46,20.77,21.17,28.23,30.17,9.49,8.97,15.42,16.4,25.73,18.43,13.8,24.37,29.46,9.8,5.84,11.87,28.34,26.17,6.71,14.4,8.01,24.21,12.14,19.15,9.03,8.45,8.74,16.76,23.27,16.17,30.73,27.8,23.44,11.82,14.2,28.53,28.26,5.04,14.09,25.77,7.19,16.71,16.76,2.45,9.14,21.88,16.5,8.08,6.62,23.63,13.77,12.86,2.25,26.76,1.84,10.66,10.32,33.94,5.97,21.73,15.6,10.87,28.3,9.25,26.76,21.87,23.78,5.09,19.86,25.23,21.32,14.48,28.18,30.34,18.02,40.46,15.09,1.86,26.03,6.41,11.85,22.62,22.27,17.42,9.39,14.65,15.71,9.17,31.03,27.62,6.81,32.45,30.59,16.26,0.5,15.24,24.67,7.01,25.01,7.46,24.41,4.3,18.43,26.91,22.23,10.64,23.85,16.32,18.58,29.01,17.32,6.9,30.56,20.18,19.43,35.96,7.86,15.33,23.82,30.33,21.21,18.55,29.76,27.97,5.98,8.46,5.77,19.58,15.34,14.35,5.95,19.5,22.29,11.48,29.2,17.73,24.52,28.32,37.54,22.23,18.36,35.7,21.99,7.79,12.71,24.68,17.17,26.61,20.25,10.47,5.5,20.27,22.95,8.38,24.01,27.27,22.89,36.59,14.91,17.44,22.91,29.86,25.67,21.94,27.41,7.28,15.08,13.51,26.32,20.65,21.88,2.87,29.76,23.5,24.71,40.76,21.51,7.5,8.9,21.98,13.96,23.18,2.74,9.39,16.95,7.57,9.45,16.93
2.14,22.23,0.0,4.35,3.31,5.28,25.8,18.36,1.18,2.71,3.72,4.02,25.29,20.15,6.77,6.59,27.42,24.37,20.73,16.26,22.08,24.35,5.68,9.34,5.34,4.07,5.19,20.91,8.6,4.2,28.11,10.59,10.74,10.29,6.41,13.71,24.57,25.61,20.96,27.68,4.43,9.41,24.11,18.74,29.37,1.13,27.29,4.51,19.3,25.52,21.5,5.13,21.79,21.69,14.74,22.28,26.54,27.46,31.39,11.3,16.57,16.32,28.16,3.26,22.14,5.74,28.39,27.66,27.16,28.28,28.46,27.61,18.02,4.45,23.3,15.62,31.13,18.05,6.92,24.39,22.77,28.88,6.4,23.37,6.78,12.17,23.16,26.86,32.7,1.95,28.82,24.99,4.56,20.5,27.4,11.9,17.88,31.76,4.79,29.3,26.04,4.37,20.41,5.9,1.41,3.87,18.71,7.32,25.51,21.12,20.58,6.11,4.48,5.55,22.39,24.63,28.08,7.68,8.31,7.44,3.51,21.6,1.74,1.51,5.58,9.34,29.86,30.53,21.4,25.89,4.9,4.92,15.39,1.3,8.63,17.43,28.89,14.56,7.51,6.55,30.19,12.23,24.92,6.26,23.18,7.28,30.37,17.17,30.3,14.83,5.59,17.78,16.82,10.13,4.74,24.44,23.18,7.7,7.43,27.56,16.89,4.94,22.46,5.92,4.19,24.62,30.69,4.27,18.61,29.64,26.91,7.95,18.15,37.33,20.39,5.93,23.6,23.02,17.82,18.84,28.17,3.98,18.88,17.85,7.47,20.77,7.54,4.19,1.8,27.29,17.93,4.4,7.26,23.47,9.45,12.41,9.86,25.36,4.31,21.14,5.2,27.97,15.59,4.86,3.81,1.93,24.66,16.0,10.89,15.36,10.2,6.79,25.32,16.29,12.29,4.06,22.28,4.46,2.84,16.36,6.92,20.59,3.61,26.82,27.53,4.37,0.51,19.02,9.5,24.1,1.79,11.92,19.77,19.59,15.12,18.25,6.35,20.86,29.41,11.51,5.12,10.95,8.19,8.99,8.93,5.42,28.5,19.26,18.45,13.72,25.42,23.34,24.34,28.59,4.86,19.2,10.92,10.61,6.84,5.78,22.48,0.62,27.45,20.6,4.56,19.68,24.0,7.0,3.97,9.99,8.24,30.3,28.02,2.45,2.45,24.7,6.33,10.46,6.84,21.49,21.11,5.84,9.34,11.57,6.45,20.92,10.6,30.52,26.37,14.69,5.2,6.94,0.63,21.66,8.93,9.96,3.66,25.65,4.73,18.3,21.21,4.36,17.12,18.66,23.86,20.91,26.44,29.68,16.56,19.39
7.23,19.29,4.16,0.0,6.55,2.53,22.87,14.01,4.51,5.81,6.2,6.74,24.34,17.21,14.38,14.2,24.48,20.02,17.79,13.32,27.29,21.41,13.29,16.95,9.95,6.81,12.8,28.52,16.21,6.92,25.17,18.2,18.35,17.9,14.02,10.77,21.63,22.67,28.57,23.33,10.38,17.02,21.17,15.8,26.43,4.18,24.35,9.75,16.36,21.18,29.11,10.06,18.85,21.2,11.8,29.89,23.6,24.52,28.46,14.52,24.18,13.38,25.22,5.54,19.2,13.35,25.45,24.72,24.22,25.34,25.52,24.67,25.63,9.28,20.36,23.23,28.19,15.11,14.54,32.0,19.83,25.95,8.39,20.43,11.34,14.48,20.22,23.92,29.76,5.49,25.89,22.06,7.8,17.56,23.05,19.51,14.94,28.82,10.65,26.36,23.1,4.95,28.02,7.42,5.08,11.64,14.36,2.97,22.57,28.73,17.65,11.74,7.71,8.79,19.45,32.24,23.73,15.29,12.55,3.09,6.74,18.67,3.04,3.44,10.51,16.95,26.93,27.59,19.83,21.54,12.51,3.37,12.45,4.84,16.24,14.49,25.95,11.62,15.12,8.45,27.25,19.84,21.98,13.87,20.24,14.9,27.43,14.23,27.36,22.45,5.55,14.85,24.43,17.74,5.72,21.5,20.24,15.31,15.03,24.62,13.95,12.54,19.53,8.2,6.46,21.69,27.76,1.75,15.67,26.7,23.97,15.56,25.45,34.39,17.45,13.54,20.66,20.08,14.88,26.45,25.23,2.27,15.94,14.91,15.08,17.83,9.04,4.15,5.39,24.35,25.55,11.09,2.91,22.67,17.06,15.13,17.48,32.97,5.03,18.2,12.81,25.03,23.53,12.71,4.55,4.4,21.73,13.07,18.5,12.42,17.81,14.4,22.38,23.9,14.25,6.33,19.34,4.61,9.88,13.42,14.53,19.14,9.38,23.88,23.18,9.19,4.51,16.09,17.11,19.75,4.69,19.53,16.83,16.65,22.73,25.86,14.97,28.47,26.47,19.12,6.1,14.06,15.8,16.6,16.54,10.25,25.56,16.32,15.52,10.78,22.48,20.4,21.4,24.24,12.47,16.26,18.53,18.23,14.45,10.6,27.3,4.5,23.1,28.21,12.17,19.47,21.06,6.96,6.25,10.17,15.86,27.36,25.08,3.57,5.22,21.76,4.03,18.07,14.06,29.09,18.18,2.21,16.94,14.5,7.95,16.58,18.21,27.58,23.43,18.88,8.6,14.55,4.16,18.72,16.54,17.57,6.99,33.26,12.34,15.36,18.27,1.55,14.18,14.31,20.92,17.97,22.09,26.74,13.62,16.45
5.75,18.19,3.32,6.37,0.0,7.78,21.77,20.37,2.05,1.32,6.99,8.24,23.07,16.12,7.1,6.93,23.38,20.69,17.55,12.22,22.42,20.31,2.75,6.64,6.51,1.78,5.53,21.25,6.35,8.02,28.14,8.89,6.13,10.62,3.35,10.59,26.51,21.57,21.29,23.88,4.87,9.74,24.36,14.7,27.15,2.35,23.25,5.02,15.26,21.93,21.84,6.03,17.75,19.48,16.75,22.61,24.32,25.25,27.36,11.63,13.51,12.29,25.95,1.98,19.92,1.92,28.02,27.91,28.41,28.29,28.22,27.89,14.96,5.24,19.27,12.55,27.09,14.02,3.86,24.72,23.02,24.85,4.11,23.62,7.11,12.5,19.12,22.82,30.48,1.48,24.79,25.24,1.32,18.0,23.6,8.84,13.85,27.72,5.3,25.27,26.38,9.39,20.74,11.17,4.25,2.71,20.73,9.33,21.47,21.45,18.37,6.45,1.52,3.26,22.64,24.97,24.28,8.02,8.65,9.46,0.98,23.99,4.27,3.18,6.47,9.68,27.65,26.49,19.19,22.09,5.24,4.92,17.4,1.94,8.96,13.39,24.85,12.46,7.85,12.29,27.98,9.16,22.71,4.77,27.67,4.22,28.16,13.14,26.26,11.77,8.08,16.36,17.15,10.46,8.95,22.23,20.97,8.03,7.76,23.52,14.32,5.27,22.71,4.45,2.76,20.59,26.66,6.77,16.74,25.6,24.7,5.29,15.08,30.38,16.35,6.26,19.56,26.18,13.79,19.17,24.13,6.47,15.84,13.82,7.81,18.27,11.8,6.68,1.79,23.25,14.87,4.29,9.27,21.26,9.78,12.75,6.8,25.7,3.63,17.1,5.54,23.93,12.52,2.03,8.83,3.05,24.91,14.89,7.82,11.32,9.99,7.12,27.01,16.62,12.63,2.77,18.24,3.47,2.94,12.32,7.25,17.52,3.91,22.78,23.73,5.15,2.7,16.3,7.2,20.54,2.05,12.26,17.55,15.55,15.46,15.18,3.39,21.2,25.37,8.45,9.08,11.29,5.13,4.32,9.27,6.21,24.47,15.23,14.42,15.73,23.21,21.12,24.59,24.79,1.79,16.98,11.25,7.55,5.01,6.57,22.81,2.54,23.66,20.93,1.49,16.61,21.79,9.49,1.49,14.12,5.18,28.09,23.99,3.64,5.18,22.49,8.82,10.8,3.38,21.82,18.9,6.63,6.63,11.9,10.7,22.94,10.93,28.31,24.16,11.62,7.6,4.01,2.88,21.91,9.26,8.2,6.74,25.99,1.66,14.27,24.42,6.86,14.2,20.68,19.82,18.42,22.64,25.64,12.53,17.17
6.27,21.8,5.26,3.64,8.57,0.0,25.37,16.37,6.53,10.59,5.24,5.78,26.7,19.72,13.42,13.24,26.99,22.38,20.29,15.82,26.33,23.92,12.33,15.99,8.99,8.83,11.84,27.56,15.25,5.96,27.68,17.24,17.39,16.94,13.07,13.28,24.14,25.17,27.61,25.69,9.42,16.06,23.68,18.31,28.94,6.2,26.86,8.79,18.87,23.53,28.15,9.1,21.36,21.26,14.31,28.93,26.1,27.03,30.96,13.57,23.23,15.89,27.73,7.56,21.71,12.39,27.95,27.23,26.73,27.85,28.03,27.18,24.68,8.32,22.87,22.27,30.69,17.62,13.58,31.04,22.34,28.45,10.41,22.94,10.39,13.52,22.73,26.42,32.27,6.62,28.39,24.56,12.55,20.06,25.41,18.56,17.45,31.32,9.69,28.87,25.61,3.99,27.06,4.83,4.41,10.68,16.72,2.24,25.08,27.77,20.15,10.78,13.06,10.74,21.95,31.28,26.09,14.33,11.59,4.88,8.76,21.17,5.3,5.7,9.55,15.99,29.43,30.1,20.97,23.9,11.55,5.88,14.95,6.58,15.28,16.99,28.45,14.13,14.16,5.86,29.76,18.88,24.49,12.91,22.75,13.94,29.94,16.74,29.86,21.49,3.11,17.35,23.47,16.78,4.76,24.01,22.75,14.35,14.07,27.13,16.45,11.59,22.03,10.22,8.48,24.19,30.26,1.17,18.18,29.21,26.48,14.6,24.8,36.9,19.96,12.58,23.17,22.58,17.39,25.49,27.74,1.48,18.45,17.42,14.12,20.34,8.08,2.58,6.31,26.86,24.59,10.13,4.15,23.04,16.1,14.17,16.52,32.01,7.54,20.71,11.85,27.53,22.24,11.75,3.34,6.47,24.23,15.57,17.54,14.93,16.85,13.44,24.89,22.94,13.29,8.35,21.85,7.11,8.92,15.93,13.57,21.65,8.42,26.39,25.54,8.23,5.69,18.59,16.15,22.11,6.71,18.57,19.34,19.15,21.77,24.9,14.01,27.51,28.98,18.17,5.14,13.1,14.85,15.64,15.58,9.29,28.07,18.83,18.02,13.28,24.99,22.9,23.91,26.6,11.51,18.76,17.57,17.27,13.49,9.64,26.34,5.94,25.46,27.25,11.21,21.97,23.57,4.37,8.26,6.5,14.9,29.87,27.59,5.83,4.56,24.27,3.04,17.11,13.1,28.14,20.68,4.69,15.98,13.54,6.99,18.94,17.25,30.09,25.94,21.39,7.64,13.59,5.72,21.23,15.58,16.61,6.03,32.3,11.39,17.87,20.77,1.43,16.69,16.67,23.43,20.48,24.45,29.25,16.13,18.95
28.51,4.71,25.44,22.81,21.73,25.34,0.0,25.9,25.8,26.33,27.48,28.02,18.77,11.1,31.16,30.98,4.48,18.56,12.21,11.5,39.37,1.36,24.65,25.58,31.23,21.29,29.58,39.58,28.18,28.2,5.17,27.44,22.46,31.52,26.41,13.0,9.2,2.66,39.62,22.04,28.92,31.41,12.4,9.93,6.21,22.14,2.35,29.08,9.42,19.8,40.17,31.35,4.37,18.72,22.27,40.94,9.02,10.25,7.92,34.18,22.07,15.61,7.15,20.03,17.8,24.6,6.87,6.75,8.63,6.63,6.56,7.01,23.51,30.56,2.74,21.11,7.65,13.8,23.5,43.05,11.06,3.57,20.86,11.66,31.17,34.02,4.39,2.4,6.87,27.65,5.35,13.28,24.77,12.95,21.47,18.01,14.46,6.36,29.36,3.95,4.69,26.24,39.07,28.7,26.36,26.77,25.84,25.01,2.44,39.78,13.62,30.51,24.39,20.83,7.32,43.3,21.03,32.08,32.7,22.23,21.93,12.03,24.33,24.73,31.79,33.74,6.65,5.21,18.98,19.97,29.29,21.99,17.36,27.93,33.02,13.36,3.41,15.44,31.9,29.73,4.96,17.96,9.58,27.77,15.7,22.72,6.19,12.01,4.97,20.32,26.83,19.73,34.29,31.36,27.0,15.38,17.76,32.09,31.82,2.62,17.65,29.33,10.75,20.27,20.32,3.7,5.04,25.44,20.06,4.31,8.85,27.19,17.33,7.99,5.81,30.32,4.41,14.22,13.88,37.5,4.23,25.29,19.16,14.43,31.86,12.81,30.32,25.43,27.34,3.35,23.43,28.79,24.88,18.04,31.74,33.9,21.58,44.02,18.65,5.52,29.59,4.49,15.41,26.18,25.83,20.98,12.95,18.21,19.27,12.73,34.59,31.18,9.38,36.02,34.15,19.82,4.76,18.8,28.23,10.57,28.57,11.03,27.97,1.87,22.0,30.47,25.8,14.2,27.41,19.88,22.14,32.57,20.88,10.46,34.12,23.74,23.0,39.53,3.66,18.89,27.38,33.89,24.77,22.11,33.32,31.53,3.56,12.02,9.33,23.14,18.9,17.91,12.63,23.06,25.85,15.04,32.76,21.29,28.08,31.89,41.1,25.79,21.92,39.26,25.55,11.35,16.27,28.24,20.73,30.17,23.81,7.63,3.08,23.83,26.51,9.95,27.57,30.83,26.45,40.15,18.47,21.0,26.47,33.42,29.23,25.5,30.97,5.0,18.64,17.07,29.88,24.21,25.44,7.12,33.32,27.06,28.27,44.32,25.08,11.06,12.46,25.54,17.52,26.74,6.44,12.95,20.51,4.74,13.01,20.49
20.97,22.99,17.89,15.04,20.29,15.44,26.57,0.0,18.25,19.55,19.94,20.47,11.92,11.84,28.11,27.94,21.29,7.6,15.57,14.9,41.03,25.11,27.03,30.69,23.68,20.55,26.54,42.26,29.95,20.65,19.15,31.94,34.14,31.63,27.76,13.75,14.35,20.76,42.3,10.91,24.12,30.75,13.79,21.62,19.15,17.92,22.81,23.49,18.56,8.75,42.85,23.8,22.55,8.78,8.92,43.63,16.32,17.25,28.91,28.26,33.75,11.25,17.95,19.28,8.81,27.09,18.17,18.56,16.95,18.07,18.25,17.4,35.19,23.02,24.07,32.79,29.49,11.68,28.27,45.73,15.94,25.01,22.13,15.83,25.08,28.22,20.1,27.62,22.48,19.23,29.59,14.01,21.53,14.89,10.63,29.68,9.58,27.47,24.39,26.5,18.81,18.69,41.76,17.25,18.81,25.37,0.44,14.17,22.65,42.46,14.04,25.47,21.45,22.52,18.05,45.98,11.31,29.03,26.28,11.95,20.48,14.41,16.78,17.18,24.25,30.69,19.65,23.58,7.41,9.12,26.25,17.11,9.47,18.58,29.98,11.63,25.03,11.69,28.86,18.33,19.98,29.64,14.71,27.61,12.93,28.63,20.16,12.62,24.28,32.0,15.31,8.43,38.16,31.47,19.45,14.23,10.49,29.04,28.77,24.28,9.68,26.28,17.03,21.51,20.2,20.19,24.74,15.47,12.45,24.74,16.7,29.3,29.01,27.12,20.16,27.27,19.04,12.8,11.44,40.18,21.02,15.99,9.19,9.55,28.82,15.11,18.87,17.88,19.13,21.26,35.1,24.82,14.04,10.25,30.79,28.87,33.26,46.71,18.77,20.91,26.55,28.73,27.09,26.45,18.28,18.13,14.48,9.25,30.95,16.21,31.55,28.13,15.11,37.63,27.98,20.07,23.04,18.34,23.61,22.26,28.26,22.7,23.11,23.83,10.76,22.92,18.24,9.9,30.85,7.33,18.43,33.27,10.64,18.25,36.47,35.42,28.71,42.21,26.4,30.57,19.84,27.79,29.54,30.34,30.28,23.98,23.44,10.95,19.7,10.95,15.15,12.34,15.15,11.82,26.21,12.69,32.26,32.97,28.19,24.34,41.04,18.24,10.68,41.94,25.91,23.03,13.79,16.79,19.98,17.73,29.59,20.09,24.11,17.31,18.96,14.49,15.18,31.81,27.8,42.83,7.87,17.17,30.68,28.23,21.69,4.09,31.94,20.31,16.16,22.67,22.34,28.29,17.89,17.79,30.27,31.3,20.73,47.0,26.08,11.81,14.37,15.27,9.27,1.3,24.62,14.39,9.67,22.49,12.01,8.35
2.88,22.2,1.18,4.32,2.05,6.85,25.77,18.32,0.0,1.39,6.22,7.48,25.26,20.12,6.1,5.92,27.39,24.33,20.69,16.22,21.41,24.32,4.16,8.67,5.75,3.14,4.52,20.24,7.93,7.25,28.08,9.93,9.22,9.62,4.89,13.68,24.54,25.57,20.29,27.65,4.1,8.74,24.08,18.71,29.34,0.76,27.26,4.25,19.27,25.49,20.84,5.26,21.76,21.66,14.71,21.61,26.5,27.43,31.36,10.63,15.05,16.29,28.13,3.44,22.11,3.92,28.36,27.63,27.13,28.25,28.43,27.58,16.5,4.48,23.27,14.1,31.09,18.02,5.4,23.72,22.74,28.85,5.47,23.34,6.11,11.5,23.13,26.82,32.67,0.98,28.79,24.96,3.31,20.46,27.36,10.38,17.85,31.72,4.91,29.27,26.01,7.85,19.74,8.65,2.59,2.9,18.68,7.29,25.48,20.45,20.55,5.44,3.54,4.61,22.36,23.97,28.05,7.02,7.64,7.41,2.57,21.57,2.22,1.48,5.71,8.68,29.83,30.5,21.37,25.86,4.23,4.95,15.36,0.33,7.96,17.39,28.86,14.53,6.84,9.23,30.16,10.71,24.89,5.59,23.15,5.77,30.34,17.14,30.26,13.31,6.78,17.75,16.15,9.46,5.93,24.41,23.15,7.03,6.76,27.53,16.85,4.27,22.43,5.8,4.17,24.59,30.66,5.46,18.58,29.61,26.88,7.28,16.63,37.3,20.36,5.26,23.57,22.98,17.79,18.17,28.14,5.17,18.85,17.82,6.8,20.74,8.73,7.04,0.88,27.26,16.41,3.73,7.23,23.44,8.78,11.74,8.34,24.69,5.08,21.11,4.53,27.93,14.07,3.89,7.45,1.85,24.63,15.97,9.37,15.33,9.53,6.12,25.29,15.62,11.62,4.23,22.25,4.93,2.48,16.33,6.25,19.07,3.15,26.79,27.5,4.39,0.82,18.99,8.83,24.06,0.85,11.25,19.74,19.55,14.45,16.73,5.41,20.19,29.38,9.99,6.31,10.29,6.67,6.34,8.26,5.45,28.47,19.23,18.42,13.68,25.39,23.3,24.31,28.56,3.56,19.16,10.25,9.09,6.17,5.8,21.81,0.57,27.42,19.93,3.26,18.16,23.97,8.19,2.85,9.86,6.72,30.27,27.99,2.47,4.17,24.67,7.52,9.79,4.93,20.82,21.08,5.81,8.67,10.9,7.64,20.89,9.93,30.49,26.34,13.17,6.83,5.42,0.74,21.63,8.26,9.29,5.97,24.98,3.43,18.27,21.17,5.56,17.09,18.63,23.83,20.88,26.41,29.65,16.53,19.35
3.92,23.16,2.72,5.63,1.32,7.48,26.74,19.63,1.4,0.0,5.98,7.24,24.43,17.48,5.4,5.22,28.35,25.65,24.82,13.58,20.71,25.28,3.26,7.15,5.51,3.04,3.82,19.54,7.23,7.01,28.79,9.22,8.33,8.91,4.0,11.95,27.16,26.54,19.59,25.24,3.28,8.04,25.01,16.06,34.25,2.35,28.22,3.45,22.03,26.8,20.13,3.98,22.72,20.84,16.02,20.91,31.42,32.35,32.33,9.92,14.16,13.65,33.05,3.34,21.29,2.22,28.68,28.56,29.06,28.94,28.87,28.54,15.61,4.24,24.23,13.21,32.06,15.38,4.51,23.02,23.67,29.82,5.37,24.27,5.41,10.8,24.09,27.79,37.58,0.76,29.76,25.89,1.77,25.57,24.96,9.49,15.21,32.69,3.69,30.23,27.03,8.39,19.04,10.17,3.77,1.95,19.99,8.6,26.44,19.75,19.73,4.74,2.78,4.52,23.29,23.26,25.64,6.31,6.94,8.72,2.25,24.64,3.53,3.18,5.47,7.97,34.75,31.46,20.55,23.45,3.53,6.29,16.67,1.46,7.26,14.75,29.82,13.82,6.14,11.29,29.84,9.81,29.81,3.63,28.32,4.87,35.26,14.5,31.23,12.42,7.79,19.06,15.45,8.76,7.95,28.0,22.33,6.33,6.05,28.49,15.68,3.56,23.37,5.71,4.08,25.56,31.63,6.47,18.1,30.57,29.28,5.8,15.73,35.35,21.32,4.56,24.53,26.83,15.15,17.47,29.1,6.18,17.2,15.18,6.1,25.43,10.79,8.38,1.31,28.22,15.52,3.13,8.54,22.62,8.08,11.04,7.45,23.99,4.99,22.07,3.83,28.9,13.18,2.68,7.83,3.05,25.57,17.28,8.47,12.68,8.83,5.42,27.66,14.92,10.92,4.13,23.21,4.83,1.78,13.68,5.55,18.18,2.54,27.75,25.09,3.31,2.22,17.66,7.71,21.9,2.05,10.63,18.92,23.08,13.75,15.84,4.95,19.49,30.34,9.1,8.08,9.58,5.78,6.57,7.56,5.21,29.43,16.59,21.94,14.99,24.57,22.48,25.24,26.15,2.44,18.34,9.54,8.2,5.47,5.57,21.11,2.06,25.02,19.23,2.15,17.27,28.89,10.81,2.75,13.12,5.83,35.19,28.95,3.64,4.75,29.59,8.53,9.09,4.04,20.11,20.26,7.03,7.14,10.2,9.7,22.2,9.23,35.41,31.26,12.28,6.6,4.52,2.28,22.56,7.56,8.59,5.74,24.28,2.32,15.63,25.08,6.56,15.56,19.94,24.79,25.57,24.0,30.61,13.89,18.53
