in,Node
1,1428
2,2778
3,2785
4,2596
5,2631
6,2623
7,2623
8,2629
9,2524
10,2525
11,2524
12,2523
13,2516
14,2520
15,2517
16,2525
17,2787
18,1185
19,1183
20,2595
21,2521
22,2593
23,2571
24,2567
25,2627
26,2567
27,2562
28,2568
29,2552
30,2562
31,2551
32,2548
33,493
34,2535
35,495
36,2561
37,2544
38,2561
39,494
40,484
41,480
42,494
43,2787
44,1244
45,1185
46,2526
47,2496
48,2511
49,2485
50,2482
51,2482
52,490
53,491
54,1042
55,491
56,483
57,483
58,484
59,489
60,489
61,489
62,489
63,476
64,473
65,472
66,1184
67,472
68,469
69,469
70,437
71,1238
72,478
73,476
74,2787
75,1182
76,471
77,478
78,470
79,471
80,486
81,482
82,482
83,482
84,482
85,478
86,478
87,485
88,481
89,481
90,2787
91,2474
92,488
93,486
94,488
95,2467
96,2475
97,2470
98,2473
99,2472
100,2472
101,1247
102,2577
103,2517
104,2503
105,2498
106,2504
107,2498
108,2476
109,2476
110,2500
111,2465
112,2469
113,2497
114,2497
115,2472
116,2472
117,2472
118,2469
119,2500
120,2573
121,1240
122,2617
123,2581
124,2590
125,1248
126,2591
127,2434
128,2582
129,2582
130,1248
131,2584
132,2572
133,2610
134,2616
135,2439
136,2457
137,2456
138,2456
139,2439
140,2439
141,2440
142,2435
143,2435
144,2434
145,2400
146,2433
147,2431
148,2437
149,2426
150,2432
151,2438
152,2456
153,2427
154,2426
155,2430
156,2442
157,1239
158,2444
159,2453
160,2399
161,2401
162,2389
163,2391
164,2390
165,2390
166,468
167,467
168,2380
169,2382
170,2389
171,2385
172,2385
173,2398
174,1157
175,2401
176,2400
177,2387
178,2387
179,2373
180,2377
181,2372
182,2377
183,481
184,481
185,458
186,458
187,485
188,485
189,481
190,481
191,471
192,451
193,458
194,458
195,465
196,466
197,465
198,466
199,458
200,458
201,457
202,457
203,457
204,449
205,451
206,471
207,471
208,1152
209,469
210,436
211,469
212,469
213,469
214,430
215,436
216,431
217,449
218,451
219,451
220,454
221,450
222,428
223,448
224,428
225,430
226,429
227,425
228,445
229,1165
230,424
231,429
232,1173
233,443
234,426
235,446
236,2403
237,350
238,456
239,456
240,455
241,352
242,459
243,757
244,461
245,455
246,459
247,2348
248,455
249,452
250,2392
251,764
252,2392
253,2355
254,2450
255,763
256,2441
257,2441
258,2425
259,2404
260,2421
261,2421
262,2403
263,2833
264,2834
265,2834
266,2837
267,2829
268,2829
269,2829
270,2829
271,2745
272,2749
273,2749
274,2831
275,2831
276,2831
277,2754
278,2755
279,2743
280,2743
281,925
282,2736
283,2710
284,2726
285,2667
286,2667
287,946
288,2646
289,2657
290,2661
291,930
292,2660
293,2657
294,2660
295,2662
296,2664
297,2663
298,777
299,2664
300,2655
301,2640
302,922
303,1355
304,1237
305,2413
306,2356
307,749
308,2712
309,2708
310,744
311,1363
312,1358
313,735
314,743
315,2709
316,2734
317,1939
318,1939
319,1948
320,2827
321,2835
322,1948
323,1948
324,2830
325,1948
326,817
327,1972
328,2835
329,1974
330,1945
331,1943
332,1929
333,1940
334,1925
335,1926
336,1124
337,1924
338,1926
339,1921
340,1919
341,1916
342,2786
343,1919
344,1918
345,1910
346,1921
347,1920
348,1921
349,1887
350,1911
351,2776
352,1868
353,1927
354,1420
355,1432
356,1378
357,2778
358,1364
359,1364
360,1359
361,1359
362,1358
363,1352
364,1352
365,1354
366,1354
367,1361
368,1354
369,1342
370,1351
371,1354
372,1354
373,1011
374,1341
375,1342
376,998
377,1214
378,1233
379,630
380,1232
381,1232
382,1236
383,1236
384,1235
385,1352
386,1235
387,1235
388,1232
389,1213
390,1231
391,1211
392,1211
393,1222
394,1235
395,1234
396,2787
397,975
398,934
399,933
400,933
401,933
402,933
403,1194
404,1206
405,2785
406,1204
407,1212
408,1196
409,644
410,1194
411,961
412,1202
413,2785
414,1202
415,1181
416,1192
417,962
418,951
419,961
420,1192
421,1317
422,1314
423,1230
424,1220
425,1218
426,1225
427,1224
428,1215
429,2622
430,1216
431,1225
432,1215
433,629
434,1300
435,1337
436,1318
437,1313
438,1321
439,1371
440,608
441,602
442,1322
443,1329
444,1369
445,1278
446,1266
447,587
448,1266
449,1322
450,573
451,559
452,563
453,1266
454,1278
455,1278
456,1280
457,1285
458,1277
459,1265
460,562
461,1264
462,1303
463,562
464,558
465,1187
466,1257
467,1259
468,1256
469,1258
470,1188
471,1256
472,1189
473,1188
474,1187
475,1186
476,1186
477,1188
478,1252
479,1256
480,1179
481,1177
482,1177
483,1177
484,912
485,1176
486,1176
487,561
488,561
489,913
490,1180
491,1190
492,1190
493,914
494,1188
495,1252
496,1439
497,2433
498,1355
499,1939
500,466
501,2786
502,451
503,2595
504,1938
505,2709
506,2785
507,738
508,2427
509,2738
510,2473
511,2834
512,2521
513,2394
514,1360
515,476
516,2435
517,1221
518,1189
519,1189
520,427
521,2743
522,1263
523,2622
524,484
525,1227
526,780
527,1222
528,458
529,453
530,1224
531,1264
532,2551
533,1153
534,1190
535,734
536,2464
537,1231
538,2829
539,746
540,2525
541,2385
542,2834
543,1210
544,1187
545,492
546,2655
547,1177
548,2597
549,458
550,495
551,1925
552,1177
553,1183
554,2665
555,2787
556,1157
557,2377
558,1237
559,1188
560,2737
561,1945
562,2459
563,2828
564,1264
565,2561
566,477
567,1111
568,472
569,1146
570,747
571,1220
572,448
573,1264
574,1202
575,452
576,2834
577,2661
578,490
579,581
580,1231
581,1948
582,2596
583,789
584,2787
585,2386
586,2568
587,2502
588,2567
589,1166
590,1374
591,2787
592,1432
593,1232
594,1213
595,1443
596,1220
597,1237
598,442
599,2394
600,1210
601,455
602,1247
603,2459
604,2467
605,457
606,1353
607,2476
608,2656
