in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.027,8,8,20
3,-7.947783812,16.16144809,3,0.036,8,8,20
4,-8.639766184,15.75023127,3,0.043,8,8,20
5,-3.25346039,-4.32763525,3,0.034,8,8,20
6,-8.290847041,15.54305592,3,0.02,8,8,20
7,-6.934205883,16.519647,3,0.027,8,8,20
8,-9.031624119,15.95129766,3,0.083,8,8,20
9,-8.11059065,16.6624215,3,0.094,8,8,20
10,-10.04407602,15.76578858,3,0.027,8,8,20
11,-10.24165601,15.12080536,3,0.039,8,8,20
12,-10.34385649,14.55115914,3,0.052,8,8,20
13,-10.01188847,14.90534997,3,0.019,8,8,20
14,-9.844785939,14.32425452,3,0.015,8,8,20
15,-9.458434114,14.66453763,3,0.074,8,8,20
16,-9.241736589,15.22000893,3,0.036,8,8,20
17,-8.407901029,14.3044991,3,0.015,8,8,20
18,-9.305931632,13.7064968,3,0.017,8,8,20
19,-9.571570909,13.65812032,3,0.025,8,8,20
20,-9.117967203,13.87196471,3,0.041,8,8,20
21,-9.987247597,18.86856102,3,0.037,8,8,20
22,-9.076755589,17.78132314,3,0.018,8,8,20
23,-9.636771015,17.82362071,3,0.033,8,8,20
24,-9.910141013,17.58673591,3,0.032,8,8,20
25,-10.72506808,17.81421777,3,0.058,8,8,20
26,-11.12410657,18.41312838,3,0.05,8,8,20
27,-11.78232313,18.9351327,3,0.045,8,8,20
28,-10.65577951,18.31477095,3,0.026,8,8,20
29,-13.2088632,19.02805409,3,0.026,8,8,20
30,-11.87067612,18.01037358,3,0.014,8,8,20
31,-15.24285085,18.27121608,3,0.025,8,8,20
32,-12.57515066,17.70459676,3,0.044,8,8,20
33,-15.33772178,16.67046953,3,0.061,8,8,20
34,-13.7469145,16.74627717,3,0.047,8,8,20
35,-13.73565643,15.99828623,3,0.079,8,8,20
36,-11.55791228,16.92145414,3,0.055,8,8,20
37,-11.83364889,16.65552648,3,0.02,8,8,20
38,-11.03644236,17.54209166,3,0.034,8,8,20
39,-11.25174089,17.2293966,3,0.041,8,8,20
40,-17.22526239,16.04807786,3,0.037,8,8,20
41,-16.36388366,16.46040875,3,0.017,8,8,20
42,-18.73914159,16.48180123,3,0.022,8,8,20
43,-2.239188663,14.24258703,6,0.153,8,8,20
44,-2.564432608,-5.337521815,3,0.052,8,8,20
45,-12.62525089,15.83873306,3,0.046,8,8,20
46,-11.55362464,15.23663682,3,0.03,8,8,20
47,-10.88687796,15.59065877,3,0.031,8,8,20
48,-11.31223395,14.53944364,3,0.038,8,8,20
49,-12.11053988,14.19579533,3,0.032,8,8,20
50,-12.10575301,14.74116519,3,0.032,8,8,20
51,-13.03470857,14.19991703,3,0.049,8,8,20
52,-13.80174187,15.20862984,3,0.046,8,8,20
53,-14.6616908,15.65939741,3,0.04,8,8,20
54,-3.230269784,-6.972757908,3,0.035,8,8,20
55,-14.92994021,15.2178364,3,0.051,8,8,20
56,-16.87591567,14.77600706,3,0.062,8,8,20
57,-16.10002899,14.18558911,3,0.036,8,8,20
58,-14.81916533,14.21647016,3,0.018,8,8,20
59,-14.81808045,14.71789205,3,0.029,8,8,20
60,-13.84126746,14.71546541,3,0.034,8,8,20
61,-19.04589697,14.95146143,3,0.038,8,8,20
62,-20.66551957,15.05436495,3,0.02,8,8,20
63,-19.9339352,14.68163607,3,0.043,8,8,20
64,-2.556423285,-5.853287306,3,0.022,8,8,20
65,-19.45338199,12.29706414,3,0.019,8,8,20
