0.0,30.08,2.7,9.23,3.8,22.39,21.66,34.07,29.59,3.78,1.24,1.88,24.61,27.13,5.33,25.73,11.36,23.47,22.85,18.59,9.68,20.43,9.75,8.29,4.56,21.57,11.15,31.43,7.11,6.44,19.74,2.79,18.22,20.89,22.47,3.79,9.57,15.66,2.32,25.64,5.2,6.67,23.53,7.14,27.1,9.33,26.31,22.92,26.21,31.73,18.62,30.23,23.58
30.62,0.0,31.37,35.63,32.29,5.4,28.13,6.55,6.84,26.25,28.18,29.07,10.0,2.9,27.57,13.44,34.15,4.62,8.66,20.09,33.38,9.69,28.35,35.62,31.19,15.92,32.9,2.8,33.52,32.84,20.73,31.33,12.52,8.42,16.33,23.29,35.98,22.13,30.9,46.32,27.59,27.04,4.65,24.72,8.05,35.74,8.09,5.18,11.61,4.43,14.88,4.79,7.26
2.71,31.4,0.0,4.74,1.18,24.71,21.05,36.39,30.92,6.62,4.44,3.72,26.93,29.45,4.72,28.06,9.9,27.93,24.14,17.97,8.22,24.02,7.31,5.74,6.81,23.89,9.69,33.75,3.96,3.43,19.13,2.16,20.54,23.22,24.79,6.69,8.11,15.05,3.52,24.18,4.58,6.05,27.43,9.46,28.43,7.87,27.64,27.97,28.54,33.05,20.95,32.55,24.88
7.29,34.85,4.74,0.0,3.81,29.17,24.5,42.8,34.37,10.31,9.84,8.3,31.39,35.86,8.17,31.67,4.51,31.38,27.59,21.42,2.79,27.47,5.3,2.81,11.38,27.51,4.3,40.16,1.77,2.44,22.58,6.61,25.0,30.24,28.41,9.66,1.79,17.31,8.09,18.79,8.03,7.55,30.88,13.08,31.88,1.25,31.08,31.42,33.0,36.5,21.51,38.96,28.32
3.79,32.35,1.18,3.81,0.0,26.01,22.0,37.69,31.87,7.57,5.39,5.02,28.23,30.75,5.67,29.36,8.14,28.88,25.09,18.93,6.45,24.97,6.3,4.81,8.11,25.19,7.92,35.05,2.96,2.43,20.08,3.21,21.84,24.52,26.09,7.64,6.35,16.0,4.82,22.42,5.54,7.01,28.38,10.76,29.38,5.07,28.59,28.92,29.84,34.0,22.25,33.85,25.83
23.26,5.52,25.11,29.69,26.21,0.0,25.93,13.08,10.96,18.89,20.83,21.72,4.17,6.14,19.23,6.53,31.95,1.37,5.27,17.89,31.18,7.49,26.15,33.42,23.83,11.92,30.7,10.44,30.67,30.0,18.53,23.98,4.95,3.71,12.34,17.77,33.14,19.93,23.55,44.12,25.39,24.84,1.87,17.37,13.98,32.9,13.19,1.27,7.62,13.52,7.32,9.24,5.06
21.67,28.1,21.14,25.4,22.06,25.91,0.0,36.05,27.62,22.35,22.43,23.39,29.97,29.11,17.34,33.41,23.89,24.63,20.84,5.1,23.12,20.72,18.09,25.36,26.47,35.88,22.65,33.41,23.28,22.61,2.43,22.86,32.49,23.49,36.3,20.6,25.75,10.33,23.18,36.06,17.36,16.81,24.13,25.12,25.13,25.51,24.33,24.67,31.58,29.75,24.6,32.21,21.57
34.85,6.52,36.7,43.82,37.8,13.23,36.31,0.0,5.71,30.48,32.42,33.31,14.03,7.71,35.76,17.46,42.34,12.82,16.85,28.28,41.57,17.88,36.53,43.81,35.42,19.94,41.09,3.36,41.7,41.03,28.92,35.57,16.54,17.35,20.35,29.36,44.17,30.31,35.14,54.51,35.78,35.23,12.84,28.96,9.27,43.93,14.53,13.37,15.64,3.11,18.91,6.02,15.45
30.2,6.96,32.04,35.22,33.14,10.96,27.72,5.71,0.0,25.82,27.76,28.65,15.9,8.95,27.16,19.34,33.74,9.62,10.71,19.68,32.97,11.09,27.93,35.21,30.76,21.81,32.49,4.63,33.11,32.43,20.32,30.91,20.86,14.12,22.23,22.86,35.57,21.72,30.48,45.91,27.18,26.63,9.19,24.3,3.2,35.33,8.47,9.73,17.51,2.17,14.46,7.9,11.45
4.07,26.26,10.29,10.75,11.39,18.57,21.62,30.25,25.78,0.0,2.93,6.9,20.79,23.31,4.25,21.95,12.88,19.65,19.03,18.55,11.2,16.62,11.27,13.27,9.02,17.78,12.67,27.62,8.63,7.96,19.7,9.16,14.4,17.08,18.68,1.66,11.09,15.62,8.73,27.16,5.14,6.63,19.71,3.36,23.29,10.85,22.49,19.1,23.98,27.91,14.81,26.42,19.76
