in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1364
10,2503
11,2751
12,1322
13,486
14,2828
15,447
16,2785
17,1921
18,1354
19,2743
20,1317
21,449
22,2498
23,1919
24,2708
25,2439
26,2552
27,2377
28,2398
29,995
30,1264
31,1254
32,2827
33,478
34,1188
35,2629
36,932
37,2469
38,1223
39,2428
40,630
41,1185
42,454
43,2521
44,1202
45,451
46,2655
47,1280
48,455
49,1215
50,1184
51,1189
52,1280
53,575
54,2373
55,1183
56,2664
57,1924
58,1252
59,2595
60,1042
61,2472
62,933
63,470
64,1147
65,2453
66,1215
67,2521
68,2442
69,1918
70,485
71,491
72,458
73,1351
74,485
75,630
76,1179
77,2571
78,742
79,1322
80,1365
81,1047
82,493
83,2474
84,2466
85,2392
86,2357
87,476
88,1265
89,1359
90,458
91,451
92,1948
93,1329
94,1369
95,2387
96,1190
97,2626
98,467
99,2741
100,612
101,2747
102,1278
103,1930
104,737
105,492
106,2596
107,1278
108,2612
109,1186
110,1300
111,1250
112,484
113,2630
114,494
115,429
116,1244
117,1168
118,573
119,2525
120,744
121,2665
122,2437
123,1354
124,2392
125,928
126,480
127,2431
128,1233
129,2371
130,2656
131,2623
132,436
133,1213
134,1218
135,482
136,482
137,483
138,482
139,482
140,482
141,482
142,1266
143,449
144,1369
145,2498
146,456
147,1887
148,743
149,2399
150,429
151,2433
152,560
153,2434
154,1264
155,1192
156,1048
157,585
158,1206
159,451
160,763
161,468
162,449
163,1210
164,1186
165,2391
166,466
167,1265
168,466
169,1168
170,2611
171,457
172,1256
173,445
174,611
175,2394
176,437
177,471
178,1339
179,350
180,425
181,488
182,961
183,1220
184,2484
185,2497
186,1153
187,2567
188,482
189,801
190,1232
191,2434
192,360
193,429
194,784
195,2785
196,1266
197,2536
198,428
199,451
200,817
201,1188
202,481
203,1247
204,1942
205,1225
206,622
207,1948
208,573
209,1422
210,2829
211,1223
212,1172
213,2785
214,609
215,2755
216,451
217,2507
218,612
219,2467
220,2498
221,2663
222,1235
223,1258
224,2659
225,1212
226,485
227,1209
228,1947
229,466
230,562
231,2489
232,458
233,2556
234,1190
235,1244
236,2498
237,1251
238,432
239,2833
240,576
241,761
242,505
243,2468
244,1280
245,1360
246,1165
247,1278
248,1186
249,1157
250,2520
251,480
252,465
253,469
254,2387
255,2597
256,629
257,2628
258,489
259,1258
260,1240
261,2708
262,2459
263,1354
264,481
265,1150
266,2356
267,562
268,2434
269,2401
270,449
271,1355
272,2456
273,1236
274,1230
275,2442
276,960
277,1185
278,2835
279,2836
280,349
281,789
282,1402
283,489
284,472
285,962
286,1187
287,563
288,2526
289,1185
290,951
291,1237
292,427
293,472
294,2519
295,2400
296,2785
297,436
298,751
299,840
300,1219
301,2829
302,2590
303,2473
304,997
305,1196
306,1146
307,2456
308,1945
309,489
310,2561
311,2389
312,1244
313,1321
314,1250
315,587
316,451
317,437
318,2440
319,1946
320,1259
321,2390
322,1322
323,1210
324,2485
325,1233
326,2398
327,458
328,1940
329,2834
330,2503
331,446
332,469
333,1190
334,1248
335,483
336,1157
337,1186
338,2475
339,360
340,2835
341,431
342,481
343,461
