in,x,y,q,tc,tr,te,tl
7,-15.721,8.717,3.0,0.051000000000000004,8.0,8.0,20.0
8,-0.504,1.162,3.0,0.051000000000000004,8.0,8.0,20.0
9,0.471,4.768,3.0,0.051000000000000004,8.0,8.0,20.0
10,-0.564,-2.337,3.0,0.051000000000000004,8.0,8.0,20.0
11,-2.74,0.204,3.0,0.051000000000000004,8.0,8.0,20.0
12,-14.672,13.536,3.0,0.051000000000000004,8.0,8.0,20.0
13,2.185,3.511,3.0,0.051000000000000004,8.0,8.0,20.0
14,-4.536,-5.537,3.0,0.051000000000000004,8.0,8.0,20.0
15,-18.807,9.455,3.0,0.051000000000000004,8.0,8.0,20.0
16,-1.944,-4.705,3.0,0.051000000000000004,8.0,8.0,20.0
17,-1.995,14.643,3.0,0.051000000000000004,8.0,8.0,20.0
18,2.885,-1.584,3.0,0.051000000000000004,8.0,8.0,20.0
19,-1.081,0.754,3.0,0.051000000000000004,8.0,8.0,20.0
20,0.843,4.278,3.0,0.051000000000000004,8.0,8.0,20.0
21,-1.856,-0.14,3.0,0.051000000000000004,8.0,8.0,20.0
22,-19.894,10.338,3.0,0.051000000000000004,8.0,8.0,20.0
23,-10.599,13.822,3.0,0.051000000000000004,8.0,8.0,20.0
24,2.521,-0.737,3.0,0.051000000000000004,8.0,8.0,20.0
25,-1.101,2.646,3.0,0.051000000000000004,8.0,8.0,20.0
26,-7.954,10.788,3.0,0.051000000000000004,8.0,8.0,20.0
27,-11.951,18.361,3.0,0.051000000000000004,8.0,8.0,20.0
28,-11.148,10.513,3.0,0.051000000000000004,8.0,8.0,20.0
29,-2.751,-15.205,3.0,0.051000000000000004,8.0,8.0,20.0
30,-0.38,-4.368,3.0,0.051000000000000004,8.0,8.0,20.0
31,-0.914,-4.536,3.0,0.051000000000000004,8.0,8.0,20.0
32,2.422,2.64,3.0,0.051000000000000004,8.0,8.0,20.0
33,-16.978,12.257,3.0,0.051000000000000004,8.0,8.0,20.0
34,-2.59,-4.152,3.0,0.051000000000000004,8.0,8.0,20.0
35,-7.532,16.487,3.0,0.051000000000000004,8.0,8.0,20.0
36,-8.49,0.327,3.0,0.051000000000000004,8.0,8.0,20.0
37,-11.578,12.059,3.0,0.051000000000000004,8.0,8.0,20.0
38,-2.342,-2.18,3.0,0.051000000000000004,8.0,8.0,20.0
39,-8.373,6.7,3.0,0.051000000000000004,8.0,8.0,20.0
40,-2.423,-2.586,3.0,0.051000000000000004,8.0,8.0,20.0
41,-0.28,-17.513,3.0,0.051000000000000004,8.0,8.0,20.0
42,-2.428,-4.631,3.0,0.051000000000000004,8.0,8.0,20.0
43,-16.877,8.736,3.0,0.051000000000000004,8.0,8.0,20.0
44,-9.449,13.731,3.0,0.051000000000000004,8.0,8.0,20.0
45,-4.25,-0.92,3.0,0.051000000000000004,8.0,8.0,20.0
46,-18.395,10.809,3.0,0.051000000000000004,8.0,8.0,20.0
47,-12.966,10.11,3.0,0.051000000000000004,8.0,8.0,20.0
48,-3.078,2.167,3.0,0.051000000000000004,8.0,8.0,20.0
49,0.711,-3.425,3.0,0.051000000000000004,8.0,8.0,20.0
50,0.608,-3.607,3.0,0.051000000000000004,8.0,8.0,20.0
51,-17.623,7.406,3.0,0.051000000000000004,8.0,8.0,20.0
52,-3.429,1.282,3.0,0.051000000000000004,8.0,8.0,20.0
53,-3.54,-1.968,3.0,0.051000000000000004,8.0,8.0,20.0
54,-2.112,-6.404,3.0,0.051000000000000004,8.0,8.0,20.0
55,-1.951,-2.859,3.0,0.051000000000000004,8.0,8.0,20.0
56,0.338,-2.975,3.0,0.051000000000000004,8.0,8.0,20.0
57,-3.113,-17.553,3.0,0.051000000000000004,8.0,8.0,20.0
58,-11.27,8.738,3.0,0.051000000000000004,8.0,8.0,20.0
59,-2.949,-4.779,3.0,0.051000000000000004,8.0,8.0,20.0
60,-2.05,2.765,3.0,0.051000000000000004,8.0,8.0,20.0
61,2.845,-1.001,3.0,0.051000000000000004,8.0,8.0,20.0
62,-1.928,-4.32,3.0,0.051000000000000004,8.0,8.0,20.0
63,-9.424,13.562,3.0,0.051000000000000004,8.0,8.0,20.0
64,-2.73,-6.637,3.0,0.051000000000000004,8.0,8.0,20.0
65,-12.199,12.088,3.0,0.051000000000000004,8.0,8.0,20.0
66,-12.004,12.095,3.0,0.051000000000000004,8.0,8.0,20.0
67,-7.804,0.547,3.0,0.051000000000000004,8.0,8.0,20.0
68,-19.427,12.006,3.0,0.051000000000000004,8.0,8.0,20.0
69,-1.123,-7.713,3.0,0.051000000000000004,8.0,8.0,20.0
70,-15.079,6.137,3.0,0.051000000000000004,8.0,8.0,20.0
71,-3.425,-2.101,3.0,0.051000000000000004,8.0,8.0,20.0
72,-9.391,14.219,3.0,0.051000000000000004,8.0,8.0,20.0
73,1.969,-0.984,3.0,0.051000000000000004,8.0,8.0,20.0
74,1.883,5.335,3.0,0.051000000000000004,8.0,8.0,20.0
