in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,494
23,456
24,1232
25,1364
26,1266
27,1231
28,486
29,2827
30,450
31,2787
32,1921
33,1354
34,2754
35,1234
36,450
37,1919
38,2504
39,1919
40,2646
41,2440
42,2537
43,2377
44,2398
45,995
46,1264
47,1264
48,2827
49,481
50,1188
51,2629
52,926
53,2472
54,1189
55,2421
56,1189
57,630
58,1185
59,453
60,2580
61,1202
62,451
63,468
64,1233
65,1285
66,452
67,1232
68,1352
69,1216
70,1184
71,1189
72,1278
73,575
74,2376
75,1183
76,2664
77,1921
78,1253
79,2593
80,1042
81,2465
82,933
83,469
84,1146
85,1215
86,2525
87,2446
88,1917
89,2831
90,490
91,491
92,458
93,485
94,624
95,1179
96,2649
97,2571
98,742
99,1263
100,1364
101,1147
102,495
103,2481
104,2465
105,2355
106,2358
107,476
108,1264
109,1359
110,457
111,451
112,1948
113,1329
114,1329
115,2387
116,1180
117,2628
118,612
119,2745
120,1266
121,492
122,2623
123,1278
124,2459
125,1186
126,1250
127,484
128,2631
129,484
130,2392
131,429
132,1184
133,1168
134,560
135,2525
136,744
137,2665
138,2439
139,1354
140,2395
141,483
142,2430
143,2655
144,2423
145,2393
146,2623
147,431
148,1232
149,1204
150,483
151,483
152,483
153,482
154,482
155,483
156,482
157,482
158,482
159,1266
160,1266
161,432
162,1369
163,2504
164,456
165,1887
166,747
167,2500
168,429
169,2433
170,558
171,2401
172,1264
173,1198
174,458
175,585
176,1206
177,451
178,487
179,2417
180,449
181,482
182,1210
183,1186
184,2465
185,466
186,1264
187,466
188,1168
189,2459
190,457
191,1256
192,2342
193,445
194,611
195,470
196,1443
197,471
198,351
199,427
200,1921
201,488
202,961
203,1220
204,2482
205,1235
206,2497
207,1163
208,2567
209,478
210,2434
211,757
212,429
213,780
214,2785
215,1259
216,2533
217,428
218,814
219,818
220,1188
221,481
222,1243
223,1943
224,621
225,2573
226,1948
227,560
228,1422
229,1223
230,1172
231,2785
232,612
233,2755
234,350
235,451
236,2513
237,629
238,2467
239,2476
240,2663
241,1234
242,1256
243,2660
244,1211
245,485
246,1209
247,1947
248,466
249,2518
250,562
251,2493
252,2557
253,1190
254,1314
255,1245
256,2498
257,1251
258,432
259,578
260,764
261,494
262,2470
263,1292
264,1363
265,1163
266,1266
267,1187
268,1248
269,2520
270,480
271,465
272,469
273,2387
274,2597
275,644
276,2392
277,2567
278,489
279,1257
280,1240
281,2711
282,2459
283,1353
284,482
285,764
286,1150
287,562
288,1176
289,2433
290,2401
291,449
292,1355
293,2456
294,1236
295,1313
296,1244
297,1979
298,2839
299,789
300,1438
301,483
302,472
303,961
304,1187
305,457
306,748
307,1197
308,1237
309,476
310,2504
311,2397
312,470
313,829
314,839
315,1220
316,2829
317,2834
318,2592
319,2473
320,998
321,1194
322,1146
323,1941
324,489
325,2561
326,2389
327,1248
328,1323
329,1250
330,591
331,449
332,472
333,2440
334,1948
335,1259
336,1322
337,1210
338,2485
339,1214
340,2391
341,458
342,1925
343,2834
344,2749
345,458
346,2503
347,444
348,469
349,1248
350,483
351,1167
352,1186
353,2463
354,360
355,2868
356,471
357,461
358,1239
359,1921
360,1256
361,2421
362,458
363,2622
364,490
365,1265
366,2437
367,1349
368,471
369,456
370,2747
371,2655
372,2577
373,1945
374,1250
375,2472
376,1185
377,1979
378,932
379,1277
380,1339
381,1256
382,360
383,451
384,2798
385,2650
386,877
387,801
388,1303
389,1354
390,2834
391,561
392,2561
393,2562
394,1150
395,1171
396,1234
397,933
398,1238
399,560
400,2348
401,2456
402,469
403,460
404,2711
405,1256
406,2427
407,442
408,1215
409,768
410,1215
411,2425
412,1939
413,1157
414,2664
415,2460
416,946
417,2476
418,2440
419,921
420,1359
421,1353
422,1188
423,430
424,1182
425,1374
426,2457
427,2831
428,2469
429,1188
430,818
431,1948
432,1329
433,454
434,2566
435,1374
436,1235
437,1090
438,1236
439,2524
440,2595
441,1352
442,1155
443,2595
444,2431
445,824
446,1196
447,1355
448,1924
449,2429
450,1945
451,1167
452,2519
453,1249
454,469
455,2401
456,2377
457,2775
458,2549
459,2561
460,488
461,2553
462,1216
463,2499
464,1153
465,930
466,1186
467,877
468,747
469,436
470,1166
471,579
472,1225
473,912
474,491
475,480
476,2476
477,2835
478,929
479,450
480,2709
481,772
482,1355
483,491
484,2829
485,1143
486,1125
487,2472
488,2385
489,360
490,1047
491,1177
492,1167
493,1973
494,2497
495,477
496,495
497,352
498,446
499,2400
500,2785
