in,x,y,q,tc,tr,te,tl
2,-1.019,-4.367,3.0,0.051000000000000004,8.0,8.0,20.0
3,-15.651,13.747,3.0,0.051000000000000004,8.0,8.0,20.0
4,-15.711,12.993,3.0,0.051000000000000004,8.0,8.0,20.0
5,-15.585,13.771,3.0,0.051000000000000004,8.0,8.0,20.0
6,-15.636,13.568,3.0,0.051000000000000004,8.0,8.0,20.0
7,-20.675,10.642,3.0,0.051000000000000004,8.0,8.0,20.0
8,-10.621,14.646,3.0,0.051000000000000004,8.0,8.0,20.0
9,3.088,-2.056,3.0,0.051000000000000004,8.0,8.0,20.0
10,-10.415,11.281,3.0,0.051000000000000004,8.0,8.0,20.0
11,-9.488,8.625,3.0,0.051000000000000004,8.0,8.0,20.0
12,-9.595,10.442,3.0,0.051000000000000004,8.0,8.0,20.0
13,-5.262,-1.37,3.0,0.051000000000000004,8.0,8.0,20.0
14,-3.166,-15.555,3.0,0.051000000000000004,8.0,8.0,20.0
15,-5.477,-0.102,3.0,0.051000000000000004,8.0,8.0,20.0
16,-12.777,10.592,3.0,0.051000000000000004,8.0,8.0,20.0
17,-16.644,13.275,3.0,0.051000000000000004,8.0,8.0,20.0
18,-2.819,-4.513,3.0,0.051000000000000004,8.0,8.0,20.0
19,-14.248,10.566,3.0,0.051000000000000004,8.0,8.0,20.0
20,-14.271,10.497,3.0,0.051000000000000004,8.0,8.0,20.0
21,-7.004,11.845,3.0,0.051000000000000004,8.0,8.0,20.0
22,-1.737,-4.062,3.0,0.051000000000000004,8.0,8.0,20.0
23,-19.903,8.638,3.0,0.051000000000000004,8.0,8.0,20.0
24,-20.753,13.907,3.0,0.051000000000000004,8.0,8.0,20.0
25,-1.404,-0.022,3.0,0.051000000000000004,8.0,8.0,20.0
26,-21.341,8.157,3.0,0.051000000000000004,8.0,8.0,20.0
27,-5.931,-0.529,3.0,0.051000000000000004,8.0,8.0,20.0
28,-12.164,14.157,3.0,0.051000000000000004,8.0,8.0,20.0
29,-0.754,-7.997,3.0,0.051000000000000004,8.0,8.0,20.0
30,-17.037,13.202,3.0,0.051000000000000004,8.0,8.0,20.0
31,-2.951,1.18,3.0,0.051000000000000004,8.0,8.0,20.0
32,-13.185,0.102,3.0,0.051000000000000004,8.0,8.0,20.0
33,-10.417,-1.194,3.0,0.051000000000000004,8.0,8.0,20.0
34,-1.014,-2.867,3.0,0.051000000000000004,8.0,8.0,20.0
35,-20.753,10.137,3.0,0.051000000000000004,8.0,8.0,20.0
36,-2.038,-4.035,3.0,0.051000000000000004,8.0,8.0,20.0
37,-1.704,-4.861,3.0,0.051000000000000004,8.0,8.0,20.0
38,-1.333,-17.842,3.0,0.051000000000000004,8.0,8.0,20.0
39,3.604,3.35,3.0,0.051000000000000004,8.0,8.0,20.0
40,0.362,1.51,3.0,0.051000000000000004,8.0,8.0,20.0
41,-1.746,-1.706,3.0,0.051000000000000004,8.0,8.0,20.0
42,-0.744,-18.501,3.0,0.051000000000000004,8.0,8.0,20.0
43,-16.729,1.996,3.0,0.051000000000000004,8.0,8.0,20.0
44,-11.277,15.964,3.0,0.051000000000000004,8.0,8.0,20.0
45,-12.418,12.199,3.0,0.051000000000000004,8.0,8.0,20.0
46,-1.859,2.628,3.0,0.051000000000000004,8.0,8.0,20.0
47,-0.724,-3.605,3.0,0.051000000000000004,8.0,8.0,20.0
48,-3.271,2.952,3.0,0.051000000000000004,8.0,8.0,20.0
49,-3.758,-0.004,3.0,0.051000000000000004,8.0,8.0,20.0
50,-14.75,12.049,3.0,0.051000000000000004,8.0,8.0,20.0
51,2.892,1.606,3.0,0.051000000000000004,8.0,8.0,20.0
52,-10.832,15.085,3.0,0.051000000000000004,8.0,8.0,20.0
53,-11.087,19.267,3.0,0.051000000000000004,8.0,8.0,20.0
54,-1.544,-0.281,3.0,0.051000000000000004,8.0,8.0,20.0
55,-0.932,-5.539,3.0,0.051000000000000004,8.0,8.0,20.0
56,-0.649,-5.147,3.0,0.051000000000000004,8.0,8.0,20.0
57,2.022,6.041,3.0,0.051000000000000004,8.0,8.0,20.0
58,-11.644,-0.673,3.0,0.051000000000000004,8.0,8.0,20.0
59,-12.485,12.51,3.0,0.051000000000000004,8.0,8.0,20.0
60,0.053,1.85,3.0,0.051000000000000004,8.0,8.0,20.0
61,0.314,-8.198,3.0,0.051000000000000004,8.0,8.0,20.0
62,-3.081,-3.148,3.0,0.051000000000000004,8.0,8.0,20.0
63,-9.85,15.101,3.0,0.051000000000000004,8.0,8.0,20.0
64,-14.028,9.819,3.0,0.051000000000000004,8.0,8.0,20.0
65,-10.919,9.187,3.0,0.051000000000000004,8.0,8.0,20.0
66,-0.089,-17.689,3.0,0.051000000000000004,8.0,8.0,20.0
67,-9.642,17.552,3.0,0.051000000000000004,8.0,8.0,20.0
68,-1.926,-2.818,3.0,0.051000000000000004,8.0,8.0,20.0
69,-1.145,3.534,3.0,0.051000000000000004,8.0,8.0,20.0
70,-1.947,14.262,3.0,0.051000000000000004,8.0,8.0,20.0
71,-15.864,12.366,3.0,0.051000000000000004,8.0,8.0,20.0
72,-1.07,-6.48,3.0,0.051000000000000004,8.0,8.0,20.0
73,-9.63,10.06,3.0,0.051000000000000004,8.0,8.0,20.0
74,-19.434,10.963,3.0,0.051000000000000004,8.0,8.0,20.0
75,-6.62,9.221,3.0,0.051000000000000004,8.0,8.0,20.0
76,4.705,2.701,3.0,0.051000000000000004,8.0,8.0,20.0
77,-17.983,12.689,3.0,0.051000000000000004,8.0,8.0,20.0
78,-10.004,-2.12,3.0,0.051000000000000004,8.0,8.0,20.0
79,-14.94,14.874,3.0,0.051000000000000004,8.0,8.0,20.0
80,-6.244,-1.113,3.0,0.051000000000000004,8.0,8.0,20.0
81,-16.498,9.435,3.0,0.051000000000000004,8.0,8.0,20.0
82,-2.242,-20.579,3.0,0.051000000000000004,8.0,8.0,20.0
83,-7.672,9.919,3.0,0.051000000000000004,8.0,8.0,20.0
84,-2.678,1.589,3.0,0.051000000000000004,8.0,8.0,20.0
85,-19.028,13.994,3.0,0.051000000000000004,8.0,8.0,20.0
86,-10.049,13.649,3.0,0.051000000000000004,8.0,8.0,20.0
87,-5.154,15.936,3.0,0.051000000000000004,8.0,8.0,20.0
88,-9.666,-2.852,3.0,0.051000000000000004,8.0,8.0,20.0
89,-3.554,-0.449,3.0,0.051000000000000004,8.0,8.0,20.0
90,3.71,5.828,3.0,0.051000000000000004,8.0,8.0,20.0
91,-12.081,13.011,3.0,0.051000000000000004,8.0,8.0,20.0
92,-5.337,-0.303,3.0,0.051000000000000004,8.0,8.0,20.0
93,-6.951,9.614,3.0,0.051000000000000004,8.0,8.0,20.0
94,3.256,0.21,3.0,0.051000000000000004,8.0,8.0,20.0
95,-11.063,17.12,3.0,0.051000000000000004,8.0,8.0,20.0
96,-11.957,10.106,3.0,0.051000000000000004,8.0,8.0,20.0
97,-0.984,-1.985,3.0,0.051000000000000004,8.0,8.0,20.0
98,-1.823,-20.624,3.0,0.051000000000000004,8.0,8.0,20.0
99,-19.88,14.012,3.0,0.051000000000000004,8.0,8.0,20.0
100,4.043,1.387,3.0,0.051000000000000004,8.0,8.0,20.0
101,-12.556,11.279,3.0,0.051000000000000004,8.0,8.0,20.0
102,-4.683,1.627,3.0,0.051000000000000004,8.0,8.0,20.0
103,-3.591,1.828,3.0,0.051000000000000004,8.0,8.0,20.0
104,2.987,-0.077,3.0,0.051000000000000004,8.0,8.0,20.0
105,1.848,2.618,3.0,0.051000000000000004,8.0,8.0,20.0
106,-9.594,13.087,3.0,0.051000000000000004,8.0,8.0,20.0
107,-19.923,11.287,3.0,0.051000000000000004,8.0,8.0,20.0
108,-1.047,-6.242,3.0,0.051000000000000004,8.0,8.0,20.0
109,-0.086,-7.494,3.0,0.051000000000000004,8.0,8.0,20.0
110,-12.236,12.817,3.0,0.051000000000000004,8.0,8.0,20.0
111,5.198,3.256,3.0,0.051000000000000004,8.0,8.0,20.0
112,-17.122,11.766,3.0,0.051000000000000004,8.0,8.0,20.0
113,3.118,-1.539,3.0,0.051000000000000004,8.0,8.0,20.0
114,-8.097,6.805,3.0,0.051000000000000004,8.0,8.0,20.0
115,-6.122,13.942,3.0,0.051000000000000004,8.0,8.0,20.0
116,0.123,-4.037,3.0,0.051000000000000004,8.0,8.0,20.0
117,-8.53,10.376,3.0,0.051000000000000004,8.0,8.0,20.0
118,-17.651,12.215,3.0,0.051000000000000004,8.0,8.0,20.0
119,1.756,3.278,3.0,0.051000000000000004,8.0,8.0,20.0
120,-9.611,12.558,3.0,0.051000000000000004,8.0,8.0,20.0
121,-9.077,11.029,3.0,0.051000000000000004,8.0,8.0,20.0
122,-1.147,-4.7,3.0,0.051000000000000004,8.0,8.0,20.0
123,-1.636,-5.203,3.0,0.051000000000000004,8.0,8.0,20.0
124,-7.881,0.041,3.0,0.051000000000000004,8.0,8.0,20.0
125,-1.917,-3.572,3.0,0.051000000000000004,8.0,8.0,20.0
126,-0.689,14.554,3.0,0.051000000000000004,8.0,8.0,20.0
127,-1.253,0.457,3.0,0.051000000000000004,8.0,8.0,20.0
128,-2.173,-22.31,3.0,0.051000000000000004,8.0,8.0,20.0
129,-10.922,17.745,3.0,0.051000000000000004,8.0,8.0,20.0
130,1.119,-8.133,3.0,0.051000000000000004,8.0,8.0,20.0
131,-7.151,-0.186,3.0,0.051000000000000004,8.0,8.0,20.0
132,-3.023,-21.678,3.0,0.051000000000000004,8.0,8.0,20.0
133,-3.018,3.3,3.0,0.051000000000000004,8.0,8.0,20.0
134,-14.515,8.05,3.0,0.051000000000000004,8.0,8.0,20.0
135,-1.273,-3.126,3.0,0.051000000000000004,8.0,8.0,20.0
136,-8.916,8.967,3.0,0.051000000000000004,8.0,8.0,20.0
137,-2.432,-1.857,3.0,0.051000000000000004,8.0,8.0,20.0
138,-3.146,-1.909,3.0,0.051000000000000004,8.0,8.0,20.0
139,2.223,1.464,3.0,0.051000000000000004,8.0,8.0,20.0
140,-7.037,0.422,3.0,0.051000000000000004,8.0,8.0,20.0
141,-0.541,-6.83,3.0,0.051000000000000004,8.0,8.0,20.0
142,-12.595,12.269,3.0,0.051000000000000004,8.0,8.0,20.0
143,-11.378,12.854,3.0,0.051000000000000004,8.0,8.0,20.0
144,-0.952,0.684,3.0,0.051000000000000004,8.0,8.0,20.0
145,-1.722,0.525,3.0,0.051000000000000004,8.0,8.0,20.0
146,-4.049,-5.252,3.0,0.051000000000000004,8.0,8.0,20.0
147,-14.678,10.213,3.0,0.051000000000000004,8.0,8.0,20.0
148,-21.753,9.294,3.0,0.051000000000000004,8.0,8.0,20.0
149,-2.367,-5.817,3.0,0.051000000000000004,8.0,8.0,20.0
150,0.586,-1.804,3.0,0.051000000000000004,8.0,8.0,20.0
151,-7.159,11.315,3.0,0.051000000000000004,8.0,8.0,20.0
152,3.156,-0.18,3.0,0.051000000000000004,8.0,8.0,20.0
153,-1.73,14.061,3.0,0.051000000000000004,8.0,8.0,20.0
154,-2.633,-4.07,3.0,0.051000000000000004,8.0,8.0,20.0
155,-9.818,-5.355,3.0,0.051000000000000004,8.0,8.0,20.0
156,3.058,1.882,3.0,0.051000000000000004,8.0,8.0,20.0
157,-0.655,-1.743,3.0,0.051000000000000004,8.0,8.0,20.0
158,-18.824,10.092,3.0,0.051000000000000004,8.0,8.0,20.0
159,-10.465,18.353,3.0,0.051000000000000004,8.0,8.0,20.0
160,0.268,-2.003,3.0,0.051000000000000004,8.0,8.0,20.0
161,-2.09,-11.808,3.0,0.051000000000000004,8.0,8.0,20.0
162,-2.12,1.189,3.0,0.051000000000000004,8.0,8.0,20.0
163,-10.561,15.133,3.0,0.051000000000000004,8.0,8.0,20.0
164,-8.798,13.766,3.0,0.051000000000000004,8.0,8.0,20.0
165,4.043,6.401,3.0,0.051000000000000004,8.0,8.0,20.0
166,-1.895,0.44,3.0,0.051000000000000004,8.0,8.0,20.0
167,-10.907,9.806,3.0,0.051000000000000004,8.0,8.0,20.0
168,-7.953,9.317,3.0,0.051000000000000004,8.0,8.0,20.0
169,-17.393,13.348,3.0,0.051000000000000004,8.0,8.0,20.0
170,-9.222,7.636,3.0,0.051000000000000004,8.0,8.0,20.0
171,-10.659,-2.366,3.0,0.051000000000000004,8.0,8.0,20.0
172,-1.14,-17.946,3.0,0.051000000000000004,8.0,8.0,20.0
173,-20.455,9.67,3.0,0.051000000000000004,8.0,8.0,20.0
174,-9.193,-1.461,3.0,0.051000000000000004,8.0,8.0,20.0
175,2.559,-0.266,3.0,0.051000000000000004,8.0,8.0,20.0
176,-0.724,1.434,3.0,0.051000000000000004,8.0,8.0,20.0
177,-16.667,12.952,3.0,0.051000000000000004,8.0,8.0,20.0
178,-0.42,-5.954,3.0,0.051000000000000004,8.0,8.0,20.0
179,-19.635,11.499,3.0,0.051000000000000004,8.0,8.0,20.0
180,-10.375,10.776,3.0,0.051000000000000004,8.0,8.0,20.0
181,-10.689,9.086,3.0,0.051000000000000004,8.0,8.0,20.0
182,-5.192,11.879,3.0,0.051000000000000004,8.0,8.0,20.0
183,-13.494,18.94,3.0,0.051000000000000004,8.0,8.0,20.0
184,-11.684,17.282,3.0,0.051000000000000004,8.0,8.0,20.0
185,-13.476,12.182,3.0,0.051000000000000004,8.0,8.0,20.0
186,-15.44,9.188,3.0,0.051000000000000004,8.0,8.0,20.0
187,-2.519,-2.378,3.0,0.051000000000000004,8.0,8.0,20.0
188,-21.193,9.225,3.0,0.051000000000000004,8.0,8.0,20.0
189,-3.327,-5.762,3.0,0.051000000000000004,8.0,8.0,20.0
190,2.008,-1.486,3.0,0.051000000000000004,8.0,8.0,20.0
191,2.447,4.71,3.0,0.051000000000000004,8.0,8.0,20.0
192,-8.095,-5.973,3.0,0.051000000000000004,8.0,8.0,20.0
193,-8.931,-3.805,3.0,0.051000000000000004,8.0,8.0,20.0
194,-20.691,11.616,3.0,0.051000000000000004,8.0,8.0,20.0
195,0.589,-7.355,3.0,0.051000000000000004,8.0,8.0,20.0
196,-2.217,-17.727,3.0,0.051000000000000004,8.0,8.0,20.0
197,-2.779,-0.9,3.0,0.051000000000000004,8.0,8.0,20.0
198,-4.906,-4.184,3.0,0.051000000000000004,8.0,8.0,20.0
199,-18.778,17.05,3.0,0.051000000000000004,8.0,8.0,20.0
