in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.355,8,8,20
3,-3.139880642,14.35394087,3,0.175,8,8,20
4,-6.934205883,16.519647,3,0.121,8,8,20
5,-9.290331859,16.46556578,3,0.185,8,8,20
6,-9.031624119,15.95129766,3,0.563,8,8,20
7,-8.11059065,16.6624215,3,0.538,8,8,20
8,-10.04407602,15.76578858,3,0.143,8,8,20
9,-10.24165601,15.12080536,3,0.181,8,8,20
10,-10.34385649,14.55115914,3,0.265,8,8,20
11,-10.01188847,14.90534997,3,0.265,8,8,20
12,-9.844785939,14.32425452,3,0.235,8,8,20
13,-9.458434114,14.66453763,3,0.464,8,8,20
14,-9.657001215,14.48963826,3,0.246,8,8,20
15,-9.241736589,15.22000893,3,0.199,8,8,20
16,-2.74830046,-4.819167811,3,0.131,8,8,20
17,-8.407901029,14.3044991,3,0.304,8,8,20
18,-8.879665306,14.80929854,3,0.33,8,8,20
19,-9.571570909,13.65812032,3,0.105,8,8,20
20,-10.84410027,19.14936847,3,0.2,8,8,20
21,-9.987247597,18.86856102,3,0.296,8,8,20
22,-9.076755589,17.78132314,3,0.301,8,8,20
23,-9.636771015,17.82362071,3,0.118,8,8,20
24,-9.910141013,17.58673591,3,0.468,8,8,20
25,-10.72506808,17.81421777,3,0.488,8,8,20
26,-11.12410657,18.41312838,3,0.344,8,8,20
27,-11.78232313,18.9351327,3,0.441,8,8,20
28,-10.65577951,18.31477095,3,0.421,8,8,20
29,-13.2088632,19.02805409,3,0.082,8,8,20
30,-11.87067612,18.01037358,3,0.288,8,8,20
31,-14.4806901,16.453272,3,0.07,8,8,20
32,-13.7469145,16.74627717,3,0.356,8,8,20
33,-13.73565643,15.99828623,3,0.72,8,8,20
34,-11.55791228,16.92145414,3,0.401,8,8,20
35,-2.059290998,-4.83019173,3,0.396,8,8,20
36,-11.83364889,16.65552648,3,0.428,8,8,20
37,-11.03644236,17.54209166,3,0.196,8,8,20
38,-17.22526239,16.04807786,3,0.47,8,8,20
39,-16.36388366,16.46040875,3,0.37,8,8,20
40,-18.73914159,16.48180123,3,0.108,8,8,20
41,-12.62525089,15.83873306,3,0.338,8,8,20
42,-11.55362464,15.23663682,3,0.297,8,8,20
43,-10.88687796,15.59065877,3,0.343,8,8,20
44,-11.31223395,14.53944364,3,0.273,8,8,20
45,-12.11053988,14.19579533,3,0.204,8,8,20
46,-12.10575301,14.74116519,3,0.179,8,8,20
47,-13.03470857,14.19991703,3,0.358,8,8,20
48,-13.80174187,15.20862984,3,0.156,8,8,20
49,-14.6616908,15.65939741,3,0.469,8,8,20
50,-3.230269784,-6.972757908,3,0.324,8,8,20
51,-14.92994021,15.2178364,3,0.299,8,8,20
52,-16.87591567,14.77600706,3,0.294,8,8,20
53,-16.10002899,14.18558911,3,0.312,8,8,20
54,-16.0533778,15.15597517,3,0.157,8,8,20
55,-14.81916533,14.21647016,3,0.221,8,8,20
56,-14.81808045,14.71789205,3,0.332,8,8,20
57,-13.89673078,14.21496811,3,0.538,8,8,20
58,-13.84126746,14.71546541,3,0.295,8,8,20
59,-19.04589697,14.95146143,3,0.486,8,8,20
60,-20.66551957,15.05436495,3,0.322,8,8,20
61,-19.9339352,14.68163607,3,0.156,8,8,20
62,-20.20789053,14.17780296,3,0.4,8,8,20
63,-20.52028542,12.27310338,3,0.312,8,8,20
64,-19.45338199,12.29706414,3,0.196,8,8,20
65,-1.876093508,-5.677242808,3,0.176,8,8,20
66,-1.878894615,-5.94608868,3,0.184,8,8,20
67,-18.58550726,13.51679623,3,0.321,8,8,20
68,-18.20565708,14.19760938,3,0.457,8,8,20
69,-2.262477984,14.59807,24,1.964,8,8,20
70,-19.42254039,14.1891222,3,0.35,8,8,20
71,-19.01873706,14.19311638,3,0.369,8,8,20
72,-3.187896092,-6.347110314,3,0.193,8,8,20
73,-17.90034804,12.16368232,3,0.179,8,8,20
74,-17.57867763,12.45410853,3,0.275,8,8,20
75,-19.27817235,12.67722749,3,0.295,8,8,20
76,-18.5882982,12.1570138,3,0.203,8,8,20
77,-14.72963524,13.21375728,3,0.226,8,8,20
78,-15.65532333,13.51701499,3,0.177,8,8,20
79,-15.3820696,13.07915284,3,0.24,8,8,20
80,-16.24703489,12.82668357,3,0.084,8,8,20
81,-16.85654036,13.4365578,3,0.184,8,8,20
82,-16.94409389,12.28948333,3,0.118,8,8,20
83,-14.95481094,12.20273728,3,0.113,8,8,20
84,-15.90339157,12.19766384,3,0.161,8,8,20
85,-11.92829862,13.19772991,3,0.094,8,8,20
86,-1.006907303,13.85904939,3,0.247,8,8,20
87,-12.37943992,13.43774342,3,0.216,8,8,20
88,-13.49653371,13.40165876,3,0.179,8,8,20
89,-14.01648858,13.12422836,3,0.122,8,8,20
90,-13.59192065,12.43090624,3,0.217,8,8,20
91,-12.89462728,12.45641053,3,0.078,8,8,20
92,-12.38849107,12.81932335,3,0.171,8,8,20
93,-12.39362489,12.56882974,3,0.058,8,8,20
94,-12.3977866,12.20541168,3,0.147,8,8,20
95,-11.97388133,12.81998038,3,0.128,8,8,20
96,-11.99110811,12.56429391,3,0.192,8,8,20
97,-0.664982542,-4.320537387,3,0.177,8,8,20
98,-9.41010559,12.72118093,3,0.111,8,8,20
99,-10.24988182,13.96887074,3,0.248,8,8,20
100,-9.70897858,13.34983147,3,0.095,8,8,20
101,-10.73675389,13.70859843,3,0.181,8,8,20
102,-10.80463715,14.31854774,3,0.057,8,8,20
103,-11.43826299,13.17766988,3,0.209,8,8,20
104,-11.34136746,12.81088928,3,0.448,8,8,20
105,-11.07571935,13.30559731,3,0.37,8,8,20
106,-10.42351018,13.25923036,3,0.296,8,8,20
107,-1.256521329,-5.207833733,3,0.214,8,8,20
108,-9.888923491,11.96406143,3,0.356,8,8,20
109,-10.01412562,12.71837553,3,0.191,8,8,20
110,-10.73538868,12.41205113,3,0.137,8,8,20
111,-11.5098634,11.77356368,3,0.19,8,8,20
112,-11.61493162,12.08534878,3,0.333,8,8,20
113,-11.60798629,12.31228196,3,0.242,8,8,20
114,-11.5842685,12.6750518,3,0.189,8,8,20
115,-10.71183144,11.54518835,3,0.198,8,8,20
116,-1.254635691,-5.673897483,3,0.189,8,8,20
117,-8.587751067,12.10235894,3,0.174,8,8,20
118,-8.496417821,11.32621696,3,0.115,8,8,20
119,-8.640878357,13.21260584,3,0.407,8,8,20
120,-8.123537447,12.3968868,3,0.175,8,8,20
121,-0.54795663,-5.676572706,3,0.102,8,8,20
122,-7.916657618,12.71020334,3,0.255,8,8,20
123,-8.983868407,11.2533785,3,0.181,8,8,20
124,-7.971641923,11.28231651,3,0.089,8,8,20
125,-7.884434084,11.81624393,3,0.069,8,8,20
126,-9.431352755,11.50975562,3,0.228,8,8,20
127,-6.856724778,11.86041513,3,0.122,8,8,20
128,-6.061320316,11.47785702,3,0.181,8,8,20
129,-7.920691072,10.79836604,3,0.206,8,8,20
130,-7.424182225,10.73802832,3,0.091,8,8,20
131,-6.464623958,10.81589112,3,0.307,8,8,20
132,-7.873213277,10.22890148,3,0.232,8,8,20
133,-8.056310587,10.06957817,3,0.184,8,8,20
134,-7.440823657,10.11294809,3,0.235,8,8,20
135,-8.386737949,10.50999532,3,0.195,8,8,20
136,-8.728092962,10.24944322,3,0.139,8,8,20
137,-9.952232637,10.15039785,3,0.124,8,8,20
138,-9.792395164,9.709052727,3,0.086,8,8,20
139,-9.886484419,9.190935775,3,0.118,8,8,20
140,-8.925281766,9.442423298,3,0.245,8,8,20
141,-8.66575071,7.897584971,3,0.171,8,8,20
142,-7.43318411,8.815209655,3,0.163,8,8,20
143,-8.928151046,8.690181099,3,0.146,8,8,20
144,-8.432710493,8.18140905,3,0.21,8,8,20
145,-7.432194408,8.063165372,3,0.219,8,8,20
146,-1.744233121,-6.343167627,3,0.154,8,8,20
147,-10.923596,10.90367274,3,0.175,8,8,20
148,-10.4250136,10.84622914,3,0.133,8,8,20
149,-11.80232772,11.06495495,3,0.196,8,8,20
150,-11.41528355,10.8190245,3,0.32,8,8,20
151,-12.36561954,11.06893992,3,0.307,8,8,20
152,-12.87549638,11.23674461,3,0.19,8,8,20
153,-12.36331652,11.76110946,3,0.097,8,8,20
154,-12.95374728,10.19312964,3,0.177,8,8,20
155,-13.28651814,9.816258114,3,0.234,8,8,20
156,-12.82780277,9.815777968,3,0.116,8,8,20
157,-12.38606422,10.31018925,3,0.33,8,8,20
158,-11.91327951,10.31532217,3,0.537,8,8,20
159,-11.67775115,9.949361379,3,0.102,8,8,20
160,-11.65235883,9.699007783,3,0.327,8,8,20
