in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1364
24,2743
25,1322
26,1231
27,486
28,2828
29,454
30,1185
31,2787
32,1921
33,1354
34,2743
35,1230
36,450
37,2504
38,1919
39,2646
40,2440
41,2537
42,2377
43,2398
44,1048
45,1264
46,1264
47,2827
48,478
49,1188
50,2629
51,926
52,2469
53,1189
54,2404
55,1189
56,630
57,1185
58,456
59,2521
60,1202
61,451
62,2655
63,1285
64,452
65,1232
66,1352
67,1215
68,1184
69,1189
70,1278
71,575
72,2376
73,1183
74,1921
75,1253
76,2595
77,2594
78,1042
79,2468
80,930
81,469
82,1153
83,2453
84,1215
85,2520
86,1918
87,489
88,491
89,458
90,630
91,1179
92,2571
93,742
94,1322
95,1365
96,1047
97,493
98,2474
99,2464
100,2352
101,2357
102,479
103,1278
104,1359
105,458
106,451
107,1948
108,1329
109,1279
110,2387
111,1180
112,2567
113,2743
114,629
115,2745
116,1266
117,1441
118,746
119,2479
120,2623
121,1278
122,2775
123,1186
124,1251
125,484
126,2631
127,484
128,429
129,445
130,1184
131,1168
132,593
133,2525
134,741
135,2660
136,2437
137,2394
138,479
139,2436
140,2655
141,2449
142,2371
143,2623
144,431
145,1213
146,1220
147,482
148,483
149,482
150,483
151,482
152,482
153,483
154,482
155,483
156,1266
157,432
158,1279
159,2509
160,456
161,1887
162,747
163,2469
164,429
165,2433
166,560
167,2434
168,1254
169,1192
170,458
171,585
172,1205
173,451
174,487
175,449
176,1210
177,1186
178,2391
179,466
180,1264
181,466
182,1168
183,2610
184,457
185,1252
186,2742
187,2352
188,445
189,608
190,437
191,471
192,1341
193,350
194,425
195,1921
196,488
197,961
198,1220
199,2482
200,2497
201,1153
202,2567
203,478
204,1232
205,2572
206,757
207,431
208,779
209,2785
210,1266
211,2535
212,428
213,817
214,1188
215,481
216,1243
217,1931
218,1225
219,607
220,2582
221,1948
222,563
223,1421
224,2829
225,1223
226,1172
227,2785
228,609
229,2755
230,350
231,454
232,2513
233,612
234,2466
235,2476
236,1235
237,1264
238,2659
239,1211
240,481
241,1209
242,1946
243,466
244,2515
245,561
246,2492
247,2571
248,1190
249,1312
250,1244
251,2498
252,1250
253,432
254,2756
255,576
256,763
257,493
258,2470
259,1280
260,1360
261,1165
262,1278
263,1186
264,1248
265,2524
266,472
267,467
268,469
269,2387
270,2438
271,2596
272,630
273,2567
274,489
275,1257
276,1240
277,2667
278,2711
279,2459
280,1354
281,481
282,1239
283,586
284,2433
285,2401
286,449
287,2456
288,1229
289,970
290,1185
291,2835
292,2836
293,349
294,789
295,1438
296,483
297,472
298,961
299,1189
300,457
301,747
302,563
303,2490
304,1185
305,962
306,427
307,476
308,2517
309,2400
310,436
311,750
312,827
313,1220
314,2829
315,2834
316,2592
317,2473
318,998
319,1196
320,1147
321,2456
322,1941
323,489
324,2548
325,2389
326,1248
327,1327
328,1245
329,587
330,451
331,472
332,2440
333,1948
334,1259
335,2390
336,1322
337,1210
338,2509
339,1233
340,2391
341,458
342,1925
343,449
344,2834
345,2503
346,446
347,469
348,950
349,1248
350,483
351,1157
352,1177
353,2470
354,2343
355,2835
356,471
357,461
358,1239
359,1921
360,1254
361,2421
362,2618
363,490
364,1265
365,2436
366,2544
367,1378
368,456
369,2655
370,2580
371,1944
372,2572
373,2434
374,1247
375,614
376,2472
377,1243
378,925
379,1277
380,1339
381,1258
382,451
383,2787
384,2650
385,884
386,1320
387,1354
388,2831
389,561
390,2561
391,2562
392,1145
393,1166
394,1222
395,933
396,1184
397,548
398,461
399,2660
400,746
401,469
402,459
403,1250
404,2400
405,1258
406,2427
407,445
408,1223
409,813
410,1216
411,2425
412,1939
413,934
414,1157
415,2663
416,487
417,946
418,2476
419,1218
420,1354
421,2403
422,1152
423,1188
424,489
425,1111
426,1173
427,2459
428,2829
429,1331
430,2395
431,818
432,1948
433,1329
434,454
435,2562
436,1374
437,1235
438,1204
439,2432
440,1352
441,2522
442,2595
443,2829
444,1351
445,913
446,2438
447,479
448,2425
449,623
450,2429
451,735
452,1925
453,1366
454,482
455,1209
456,1248
457,1278
458,449
459,2401
460,2387
461,2775
462,507
463,2561
464,486
465,2557
466,1216
467,2499
468,1182
469,1907
470,2831
471,824
472,747
473,436
474,1168
475,2457
476,1152
477,2399
478,494
479,1232
480,350
481,440
482,450
483,2709
484,1430
485,1237
486,484
487,2596
488,1044
489,2472
490,2387
491,360
492,1047
493,2726
494,2391
495,1187
496,455
497,2497
498,2755
499,1247
500,484
