in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.015,8,8,20
3,-8.639766184,15.75023127,3,0.085,8,8,20
4,-3.25346039,-4.32763525,3,0.023,8,8,20
5,-3.306237834,-4.831508916,3,0.1,8,8,20
6,-6.934205883,16.519647,3,0.026,8,8,20
7,-9.290331859,16.46556578,3,0.044,8,8,20
8,-9.031624119,15.95129766,3,0.06,8,8,20
9,-10.04407602,15.76578858,3,0.038,8,8,20
10,-9.621447326,15.61834946,3,0.02,8,8,20
11,-10.24165601,15.12080536,3,0.02,8,8,20
12,-10.34385649,14.55115914,3,0.057,8,8,20
13,-10.01188847,14.90534997,3,0.019,8,8,20
14,-9.844785939,14.32425452,3,0.033,8,8,20
15,-9.458434114,14.66453763,3,0.051,8,8,20
16,-9.657001215,14.48963826,3,0.031,8,8,20
17,-9.241736589,15.22000893,3,0.022,8,8,20
18,-2.74830046,-4.819167811,3,0.033,8,8,20
19,-8.407901029,14.3044991,3,0.018,8,8,20
20,-9.305931632,13.7064968,3,0.024,8,8,20
21,-9.571570909,13.65812032,3,0.023,8,8,20
22,-8.919364646,14.04691445,3,0.048,8,8,20
23,-10.84410027,19.14936847,3,0.035,8,8,20
24,-9.987247597,18.86856102,3,0.034,8,8,20
25,-9.636771015,17.82362071,3,0.039,8,8,20
26,-9.910141013,17.58673591,3,0.052,8,8,20
27,-10.72506808,17.81421777,3,0.026,8,8,20
28,-11.12410657,18.41312838,3,0.056,8,8,20
29,-11.78232313,18.9351327,3,0.041,8,8,20
30,-10.65577951,18.31477095,3,0.061,8,8,20
31,-13.2088632,19.02805409,6,0.074,8,8,20
32,-11.87067612,18.01037358,3,0.03,8,8,20
33,-12.57515066,17.70459676,3,0.051,8,8,20
34,-13.7469145,16.74627717,3,0.042,8,8,20
35,-13.73565643,15.99828623,3,0.121,8,8,20
36,-11.55791228,16.92145414,3,0.102,8,8,20
37,-11.03644236,17.54209166,3,0.059,8,8,20
38,-17.22526239,16.04807786,3,0.019,8,8,20
39,-16.36388366,16.46040875,3,0.025,8,8,20
40,-18.73914159,16.48180123,6,0.042,8,8,20
41,-12.62525089,15.83873306,3,0.039,8,8,20
42,-11.55362464,15.23663682,3,0.034,8,8,20
43,-10.88687796,15.59065877,3,0.041,8,8,20
44,-11.31223395,14.53944364,3,0.024,8,8,20
45,-12.11053988,14.19579533,3,0.04,8,8,20
46,-12.10575301,14.74116519,3,0.043,8,8,20
47,-13.03470857,14.19991703,3,0.048,8,8,20
48,-13.80174187,15.20862984,3,0.057,8,8,20
49,-14.6616908,15.65939741,3,0.038,8,8,20
50,-3.230269784,-6.972757908,3,0.04,8,8,20
51,-14.92994021,15.2178364,3,0.049,8,8,20
52,-16.87591567,14.77600706,3,0.032,8,8,20
53,-16.10002899,14.18558911,3,0.043,8,8,20
54,-14.81916533,14.21647016,3,0.037,8,8,20
55,-14.81808045,14.71789205,3,0.029,8,8,20
56,-13.84126746,14.71546541,3,0.024,8,8,20
57,-19.04589697,14.95146143,3,0.036,8,8,20
58,-20.66551957,15.05436495,3,0.016,8,8,20
59,-19.9339352,14.68163607,3,0.012,8,8,20
60,-2.556423285,-5.853287306,3,0.028,8,8,20
61,-20.20789053,14.17780296,3,0.041,8,8,20
62,-19.45338199,12.29706414,3,0.054,8,8,20
63,-1.876093508,-5.677242808,3,0.027,8,8,20
64,-20.52517085,13.54106156,3,0.01,8,8,20
65,-18.58550726,13.51679623,3,0.038,8,8,20
66,-18.20565708,14.19760938,3,0.057,8,8,20
67,-2.262477984,14.59807,30,0.43,8,8,20
68,-19.42254039,14.1891222,3,0.04,8,8,20
69,-17.90034804,12.16368232,3,0.04,8,8,20
70,-17.57867763,12.45410853,3,0.024,8,8,20
71,-19.27817235,12.67722749,3,0.026,8,8,20
72,-18.5882982,12.1570138,3,0.026,8,8,20
73,-14.72963524,13.21375728,3,0.033,8,8,20
74,-15.65532333,13.51701499,3,0.02,8,8,20
75,-15.3820696,13.07915284,3,0.024,8,8,20
76,-16.24703489,12.82668357,3,0.072,8,8,20
77,-16.3969447,13.4602845,3,0.052,8,8,20
78,-16.94409389,12.28948333,3,0.019,8,8,20
79,-14.95481094,12.20273728,3,0.016,8,8,20
80,-15.90339157,12.19766384,3,0.023,8,8,20
81,-16.45131732,12.23681506,3,0.021,8,8,20
82,-11.92829862,13.19772991,3,0.019,8,8,20
83,-1.006907303,13.85904939,3,0.028,8,8,20
84,-12.37943992,13.43774342,3,0.042,8,8,20
85,-13.49653371,13.40165876,3,0.019,8,8,20
86,-14.01648858,13.12422836,3,0.021,8,8,20
87,-13.59192065,12.43090624,3,0.038,8,8,20
88,-12.89462728,12.45641053,3,0.043,8,8,20
89,-12.38849107,12.81932335,3,0.031,8,8,20
90,-12.39362489,12.56882974,3,0.018,8,8,20
91,-12.3977866,12.20541168,3,0.015,8,8,20
92,-11.99110811,12.56429391,3,0.02,8,8,20
93,-1.371517599,-4.814518656,3,0.038,8,8,20
94,-9.70897858,13.34983147,3,0.018,8,8,20
95,-10.73675389,13.70859843,3,0.019,8,8,20
96,-10.80463715,14.31854774,3,0.013,8,8,20
97,-11.43826299,13.17766988,3,0.032,8,8,20
98,-11.34136746,12.81088928,3,0.056,8,8,20
99,-11.07571935,13.30559731,3,0.066,8,8,20
100,-10.42351018,13.25923036,3,0.01,8,8,20
101,-9.888923491,11.96406143,3,0.027,8,8,20
102,-10.18359717,12.93167743,3,0.063,8,8,20
103,-10.01412562,12.71837553,3,0.028,8,8,20
104,-10.73538868,12.41205113,3,0.023,8,8,20
105,-11.5098634,11.77356368,3,0.076,8,8,20
106,-11.33605198,12.54216929,3,0.033,8,8,20
107,-11.03501695,12.63548667,3,0.023,8,8,20
108,-11.61493162,12.08534878,3,0.025,8,8,20
109,-11.60798629,12.31228196,3,0.019,8,8,20
110,-11.5842685,12.6750518,3,0.017,8,8,20
111,-10.71183144,11.54518835,3,0.039,8,8,20
112,-8.587751067,12.10235894,3,0.025,8,8,20
113,-1.239645537,-5.942684242,3,0.026,8,8,20
114,-6.402253937,12.17574349,3,0.022,8,8,20
115,-8.640878357,13.21260584,3,0.044,8,8,20
116,-8.123537447,12.3968868,3,0.022,8,8,20
117,-0.54795663,-5.676572706,3,0.012,8,8,20
118,-7.916657618,12.71020334,3,0.041,8,8,20
119,-8.983868407,11.2533785,3,0.013,8,8,20
120,-7.971641923,11.28231651,3,0.023,8,8,20
121,-7.884434084,11.81624393,3,0.04,8,8,20
122,-9.431352755,11.50975562,3,0.014,8,8,20
123,-6.773574297,11.23315531,3,0.045,8,8,20
124,-6.695940918,11.47075291,3,0.038,8,8,20
125,-6.856724778,11.86041513,3,0.025,8,8,20
126,-6.061320316,11.47785702,3,0.019,8,8,20
