in,Node
1,1428
2,494
3,456
4,1232
5,1365
6,2502
7,2743
8,1322
9,1231
10,486
11,2827
12,450
13,1185
14,2787
15,1920
16,1359
17,2743
18,1317
19,449
20,2504
21,1925
22,2439
23,2548
24,2377
25,2398
26,995
27,1264
28,1264
29,2827
30,478
31,1188
32,2629
33,932
34,2472
35,1189
36,2404
37,1189
38,631
39,1185
40,453
41,2521
42,1202
43,451
44,2382
45,1177
46,466
47,1233
48,1285
49,452
50,1213
51,1215
52,1184
53,1189
54,1278
55,575
56,2373
57,1183
58,2664
59,1924
60,1252
61,2595
62,2519
63,1042
64,2472
65,930
66,469
67,1153
68,1215
69,2521
70,2442
71,1918
72,2831
73,486
74,484
75,458
76,1351
77,485
78,630
79,1177
80,2571
81,818
82,1322
83,1364
84,1047
85,493
86,2474
87,2464
88,2355
89,2358
90,476
91,1278
92,1359
93,457
94,451
95,1948
96,1279
97,1329
98,2387
99,914
100,2567
101,467
102,2755
103,612
104,2746
105,1266
106,1441
107,777
108,455
109,492
110,2596
111,1279
112,2775
113,1186
114,1250
115,484
116,2631
117,430
118,1242
119,1168
120,566
121,744
122,2666
123,2437
124,1354
125,2392
126,484
127,2436
128,2655
129,2449
130,2369
131,2623
132,436
133,1213
134,1204
135,482
136,482
137,483
138,482
139,483
140,482
141,482
142,482
143,1266
144,739
145,449
146,1290
147,2498
148,456
149,1887
150,743
151,2500
152,429
153,2427
154,558
155,2434
156,1264
157,1192
158,458
159,581
160,585
161,1205
162,451
163,487
164,449
165,1210
166,1186
167,2389
168,466
169,1265
170,465
171,1168
172,2611
173,457
174,1256
175,2344
176,447
177,608
178,437
179,471
180,1341
181,351
182,427
183,1920
184,1193
185,1222
186,2485
187,2497
188,1153
189,2567
190,478
191,1232
192,2572
193,360
194,429
195,777
196,2785
197,1266
198,2536
199,432
200,817
201,481
202,1243
203,1946
204,621
205,2582
206,1948
207,573
208,1422
209,2829
210,1339
211,1299
212,1168
213,2785
214,611
215,2755
216,350
217,451
218,2513
219,612
220,2467
221,2476
222,1350
223,1256
224,2656
225,2641
226,1212
227,481
228,1214
229,1947
230,466
231,2509
232,561
233,2492
234,458
235,2568
236,1190
237,1244
238,2498
239,1250
240,432
241,576
242,1213
243,763
244,505
245,2470
246,1292
247,2709
248,591
249,1360
250,1165
251,1278
252,1187
253,1249
254,2525
255,480
256,465
257,469
258,2387
259,2596
260,645
261,2392
262,2567
263,489
264,1258
265,1240
266,2711
267,1354
268,481
269,1239
270,562
271,2433
272,2401
273,449
274,1355
275,2456
276,1185
277,1979
278,2837
279,478
280,350
281,790
282,1438
283,489
284,961
285,1188
286,457
287,563
288,2490
289,1185
290,2440
291,1197
292,1237
293,427
294,476
295,2519
296,2400
297,2780
298,469
299,750
300,840
301,1218
302,2829
303,2829
304,2590
305,2473
306,1000
307,1196
308,1144
309,2456
310,1940
311,489
312,2561
313,2389
314,1242
315,1328
316,1245
317,587
318,450
319,472
320,2440
321,1947
322,1263
323,2389
324,1322
325,1210
326,2495
327,1233
328,2398
329,458
330,1925
331,469
332,2834
333,2749
334,458
335,2503
336,446
337,469
338,1190
339,1248
340,483
341,1157
342,1177
343,2470
344,2343
345,2835
346,458
347,461
348,1238
349,1924
350,1256
351,2421
352,458
353,2621
354,490
355,1265
356,2435
357,2544
358,581
359,1346
360,456
361,2749
362,2655
363,2577
364,1944
365,2436
366,1250
367,2497
368,1244
369,932
370,1277
371,1342
372,1256
373,471
374,2798
375,2422
376,878
377,1303
378,1353
379,2834
380,561
381,2561
382,2561
383,1145
384,1166
385,1222
386,933
387,1184
388,548
389,2348
390,2456
391,469
392,460
393,1250
394,1258
395,2590
396,2427
397,442
398,1223
