in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,494
8,456
9,1364
10,2743
11,1266
12,1231
13,486
14,2827
15,1176
16,454
17,2787
18,1921
19,1230
20,449
21,2504
22,1919
23,2439
24,2537
25,2377
26,2398
27,1048
28,1264
29,1264
30,2827
31,478
32,1186
33,2623
34,925
35,2469
36,1223
37,2404
38,1189
39,630
40,1185
41,456
42,2834
43,2521
44,1202
45,451
46,468
47,2655
48,1277
49,452
50,1232
51,1215
52,1184
53,1189
54,1280
55,576
56,2387
57,1183
58,2664
59,1921
60,1252
61,2595
62,769
63,2594
64,1042
65,2468
66,2465
67,933
68,470
69,1146
70,2452
71,1215
72,2521
73,2452
74,1918
75,486
76,484
77,458
78,485
79,624
80,2571
81,742
82,1320
83,1365
84,1047
85,495
86,2474
87,2474
88,2464
89,2392
90,461
91,479
92,1264
93,1359
94,458
95,451
96,1948
97,1329
98,1369
99,2387
100,1190
101,2628
102,2380
103,2755
104,629
105,2745
106,1266
107,1928
108,777
109,1124
110,490
111,2623
112,1279
113,2616
114,1186
115,1224
116,1250
117,483
118,2631
119,494
120,2392
121,429
122,1242
123,1168
124,593
125,744
126,2665
127,483
128,2436
129,1233
130,2445
131,2393
132,2623
133,436
134,1232
135,1211
136,483
137,483
138,483
139,483
140,482
141,482
142,482
143,482
144,482
145,1266
146,449
147,1290
148,2516
149,456
150,1921
151,747
152,2500
153,429
154,2427
155,558
156,2434
157,1256
158,1192
159,458
160,581
161,585
162,451
163,468
164,449
165,482
166,1210
167,1186
168,2389
169,466
170,1264
171,466
172,1168
173,2610
174,457
175,1256
176,2392
177,447
178,611
179,437
180,1443
181,471
182,1341
183,351
184,425
185,1920
186,488
187,1193
188,1220
189,2485
190,1235
191,2497
192,1153
193,2567
194,482
195,802
196,2401
197,360
198,429
199,777
200,2785
201,1266
202,2532
203,432
204,817
205,1188
206,481
207,1247
208,1944
209,1219
210,606
211,2667
212,1948
213,560
214,1421
215,1300
216,1172
217,2785
218,609
219,2755
220,451
221,2505
222,629
223,2467
224,2476
225,2663
226,1234
227,1264
228,2660
229,1212
230,485
231,1214
232,1947
233,466
234,562
235,2496
236,458
237,2556
238,1190
239,1244
240,2498
241,1251
242,432
243,2833
244,578
245,1231
246,763
247,494
248,2467
249,1287
250,1363
251,1165
252,1266
253,1186
254,1157
255,2430
256,2525
257,473
258,465
259,469
260,2387
261,2597
262,644
263,2567
264,489
265,1257
266,1242
267,2667
268,2710
269,2459
270,1353
271,481
272,764
273,1239
274,2499
275,586
276,2434
277,2401
278,449
279,2663
280,2456
281,1314
282,2429
283,960
284,1244
285,2835
286,2836
287,350
288,789
289,1437
290,489
291,961
292,1187
293,743
294,589
295,496
296,1183
297,950
298,443
299,2519
300,2785
301,470
302,748
303,827
304,1218
305,2829
306,2599
307,2473
308,1010
309,961
310,1146
311,1945
312,492
313,2561
314,2389
315,1242
316,1320
317,1245
318,591
319,451
320,472
321,2440
322,1947
323,1259
324,2390
325,1329
326,2485
327,1233
328,2391
329,1925
330,449
331,2834
332,2749
333,2503
334,2354
335,446
336,449
337,1190
338,1248
339,483
340,1157
341,1177
342,2475
343,2345
