in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1364
24,2503
25,1266
26,1231
27,486
28,2827
29,1176
30,454
31,2785
32,1921
33,1354
34,1234
35,449
36,2504
37,1912
38,2706
39,2440
40,2537
41,2377
42,2398
43,995
44,1264
45,1264
46,2827
47,478
48,1188
49,2625
50,926
51,2472
52,1189
53,2404
54,1189
55,629
56,1185
57,453
58,2580
59,1202
60,451
61,2381
62,2655
63,1277
64,452
65,1232
66,1216
67,1184
68,2786
69,1189
70,1280
71,577
72,2377
73,1183
74,1921
75,1252
76,2519
77,1042
78,2465
79,933
80,469
81,1147
82,1181
83,2525
84,2442
85,1919
86,486
87,491
88,451
89,466
90,624
91,1177
92,2657
93,2566
94,742
95,1322
96,1365
97,1145
98,493
99,2474
100,2475
101,2464
102,2392
103,2357
104,479
105,1278
106,1359
107,458
108,451
109,1948
110,1279
111,1329
112,2387
113,914
114,2628
115,629
116,2747
117,1266
118,1929
119,737
120,455
121,490
122,2623
123,1267
124,2616
125,1186
126,1250
127,483
128,2631
129,429
130,1242
131,1168
132,573
133,744
134,2660
135,2437
136,2370
137,480
138,2436
139,1233
140,2423
141,2371
142,2623
143,431
144,1232
145,1204
146,483
147,483
148,483
149,482
150,483
151,483
152,482
153,1266
154,432
155,1279
156,2498
157,456
158,1887
159,748
160,2469
161,424
162,2427
163,558
164,2434
165,1256
166,1198
167,458
168,581
169,585
170,451
171,2390
172,2413
173,449
174,482
175,1210
176,1186
177,2391
178,466
179,1264
180,465
181,1166
182,2612
183,457
184,1256
185,2342
186,445
187,608
188,2394
189,436
190,1443
191,471
192,1353
193,351
194,423
195,488
196,961
197,1220
198,2482
199,1235
200,2497
201,1153
202,2567
203,478
204,1232
205,2401
206,360
207,429
208,777
209,2785
210,1263
211,2532
212,428
213,454
214,742
215,1188
216,481
217,1243
218,1946
219,1225
220,605
221,2439
222,1948
223,573
224,1422
225,2829
226,1302
227,1172
228,2785
229,612
230,2755
231,350
232,454
233,2507
234,629
235,2468
236,2476
237,1350
238,1264
239,2658
240,1211
241,2341
242,485
243,1213
244,1938
245,466
246,2522
247,585
248,2556
249,1190
250,1250
251,2498
252,1251
253,432
254,2833
255,576
256,1213
257,763
258,497
259,2470
260,1280
261,1360
262,1163
263,1266
264,1186
265,1248
266,2520
267,480
268,465
269,469
270,2387
271,2597
272,644
273,2394
274,2567
275,489
276,1257
277,1240
278,2708
279,2459
280,1354
281,481
282,1240
283,586
284,1176
285,2434
286,2401
287,449
288,2663
289,1122
290,2456
291,2465
292,1236
293,1314
294,960
295,1244
296,2835
297,2840
298,789
299,1437
300,489
301,961
302,1189
303,457
304,573
305,2487
306,2438
307,951
308,2504
309,2780
310,436
311,751
312,827
313,1218
314,2829
315,2834
316,2601
317,2473
318,998
319,1196
320,1146
321,2456
322,1945
323,489
324,2561
325,2389
326,1248
327,1327
328,1244
329,587
330,451
331,472
332,2440
333,1946
334,1259
335,2464
336,1322
337,1214
338,2495
339,814
340,2391
341,458
342,1925
343,469
344,2834
345,2503
346,446
347,449
348,1248
349,483
350,1167
351,1177
352,2475
353,2345
354,2835
355,431
356,481
357,459
358,1238
359,1921
360,1256
361,2421
362,458
363,490
364,1265
365,2435
366,2543
367,1349
368,457
369,2747
370,2655
371,2577
372,1941
373,1353
374,2435
375,1264
376,614
377,2497
378,1243
379,1979
380,936
381,1284
382,1342
383,1256
384,451
385,2787
386,884
387,814
388,1320
389,1354
390,2834
391,561
392,2548
393,2566
394,1047
395,1166
396,1222
397,946
398,1184
399,548
400,2348
401,746
402,2456
403,469
404,460
405,2734
406,2400
407,1258
408,2427
409,442
410,1224
411,813
412,1215
413,2425
414,1939
415,1157
416,2663
417,2462
418,2601
419,802
420,482
421,1353
422,1176
423,466
424,430
425,1184
426,1233
427,2457
428,1926
429,2469
430,1236
431,739
432,1947
433,1332
434,1951
435,2754
436,1371
437,1361
438,2447
439,1352
440,2523
441,2595
442,2834
443,1235
444,2387
445,1009
446,817
447,1203
448,1924
449,2427
450,1925
451,1360
452,482
453,2385
454,1248
455,469
456,2399
457,2397
458,2674
459,505
460,2548
461,488
462,2553
463,1224
464,2499
465,1153
466,928
467,1188
468,1265
469,642
470,1354
471,1168
472,616
473,1221
474,907
475,491
476,480
477,1979
478,1233
479,2432
480,2711
481,1435
482,1237
483,489
484,2831
485,2596
486,1939
487,2473
488,2385
489,2525
490,609
491,2439
492,2391
493,1187
494,2501
495,2582
496,1245
497,1253
498,352
