in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.097,8,8,20
3,-8.639766184,15.75023127,3,0.307,8,8,20
4,-3.25346039,-4.32763525,3,0.538,8,8,20
5,-6.934205883,16.519647,3,0.209,8,8,20
6,-9.290331859,16.46556578,3,0.249,8,8,20
7,-9.031624119,15.95129766,3,0.261,8,8,20
8,-8.11059065,16.6624215,3,0.193,8,8,20
9,-10.04407602,15.76578858,3,0.136,8,8,20
10,-9.405262581,15.43999333,3,0.104,8,8,20
11,-10.24165601,15.12080536,3,0.109,8,8,20
12,-10.34385649,14.55115914,3,0.251,8,8,20
13,-10.01188847,14.90534997,3,0.11,8,8,20
14,-9.844785939,14.32425452,3,0.11,8,8,20
15,-9.458434114,14.66453763,3,0.63,8,8,20
16,-2.74830046,-4.819167811,3,0.518,8,8,20
17,-8.407901029,14.3044991,3,0.102,8,8,20
18,-8.879665306,14.80929854,3,0.121,8,8,20
19,-9.305931632,13.7064968,3,0.121,8,8,20
20,-9.571570909,13.65812032,3,0.158,8,8,20
21,-9.117967203,13.87196471,3,0.313,8,8,20
22,-8.919364646,14.04691445,3,0.125,8,8,20
23,-9.987247597,18.86856102,3,0.141,8,8,20
24,-9.910141013,17.58673591,3,0.489,8,8,20
25,-10.72506808,17.81421777,3,0.526,8,8,20
26,-11.12410657,18.41312838,3,0.401,8,8,20
27,-11.78232313,18.9351327,3,0.224,8,8,20
28,-10.65577951,18.31477095,3,0.189,8,8,20
29,-13.2088632,19.02805409,3,0.097,8,8,20
30,-11.87067612,18.01037358,3,0.252,8,8,20
31,-15.24285085,18.27121608,3,0.299,8,8,20
32,-12.57515066,17.70459676,3,0.355,8,8,20
33,-13.7469145,16.74627717,3,0.103,8,8,20
34,-13.73565643,15.99828623,3,0.514,8,8,20
35,-11.55791228,16.92145414,3,0.158,8,8,20
36,-11.03644236,17.54209166,3,0.44,8,8,20
37,-1.747728029,-4.815595901,3,0.089,8,8,20
38,-17.22526239,16.04807786,3,0.096,8,8,20
39,-16.36388366,16.46040875,3,0.183,8,8,20
40,-18.73914159,16.48180123,6,0.389,8,8,20
41,-17.59877961,16.92040353,3,0.15,8,8,20
42,-2.239188663,14.24258703,6,0.651,8,8,20
43,-12.62525089,15.83873306,3,0.199,8,8,20
44,-11.55362464,15.23663682,3,0.171,8,8,20
45,-10.88687796,15.59065877,3,0.417,8,8,20
46,-11.31223395,14.53944364,3,0.291,8,8,20
47,-12.11053988,14.19579533,3,0.26,8,8,20
48,-12.10575301,14.74116519,3,0.288,8,8,20
49,-13.03470857,14.19991703,3,0.305,8,8,20
50,-13.80174187,15.20862984,3,0.164,8,8,20
51,-14.6616908,15.65939741,3,0.218,8,8,20
52,-3.230269784,-6.972757908,3,0.244,8,8,20
53,-14.92994021,15.2178364,3,0.458,8,8,20
54,-16.87591567,14.77600706,3,0.163,8,8,20
55,-16.10002899,14.18558911,3,0.152,8,8,20
56,-14.81916533,14.21647016,3,0.158,8,8,20
57,-14.81808045,14.71789205,3,0.125,8,8,20
