in,x,y,q,tc,tr,te,tl
2,-5.831422182,14.45330931,3,0.206,8,8,20
3,-7.947783812,16.16144809,3,0.167,8,8,20
4,-8.639766184,15.75023127,3,0.257,8,8,20
5,-3.25346039,-4.32763525,3,0.421,8,8,20
6,-6.934205883,16.519647,3,0.221,8,8,20
7,-9.031624119,15.95129766,3,0.563,8,8,20
8,-8.11059065,16.6624215,3,0.392,8,8,20
9,-10.04407602,15.76578858,3,0.188,8,8,20
10,-10.24165601,15.12080536,3,0.183,8,8,20
11,-10.34385649,14.55115914,3,0.464,8,8,20
12,-10.01188847,14.90534997,3,0.186,8,8,20
13,-9.844785939,14.32425452,6,0.26,8,8,20
14,-9.458434114,14.66453763,3,0.682,8,8,20
15,-1.614207004,14.05459569,6,0.608,8,8,20
16,-9.657001215,14.48963826,3,0.107,8,8,20
17,-9.241736589,15.22000893,3,0.232,8,8,20
18,-2.74830046,-4.819167811,3,0.169,8,8,20
19,-8.407901029,14.3044991,3,0.169,8,8,20
20,-8.879665306,14.80929854,3,0.153,8,8,20
21,-9.305931632,13.7064968,3,0.172,8,8,20
22,-9.571570909,13.65812032,3,0.236,8,8,20
23,-8.919364646,14.04691445,3,0.262,8,8,20
24,-9.987247597,18.86856102,3,0.279,8,8,20
25,-8.932786191,18.70474748,3,0.295,8,8,20
26,-9.076755589,17.78132314,3,0.179,8,8,20
27,-9.636771015,17.82362071,3,0.258,8,8,20
28,-9.910141013,17.58673591,3,0.308,8,8,20
29,-10.72506808,17.81421777,3,0.201,8,8,20
30,-11.12410657,18.41312838,3,0.455,8,8,20
31,-11.78232313,18.9351327,3,0.46,8,8,20
32,-10.65577951,18.31477095,3,0.091,8,8,20
33,-13.2088632,19.02805409,3,0.135,8,8,20
34,-11.87067612,18.01037358,3,0.199,8,8,20
35,-15.33772178,16.67046953,6,0.68,8,8,20
36,-13.7469145,16.74627717,3,0.267,8,8,20
37,-13.73565643,15.99828623,3,0.5,8,8,20
38,-11.55791228,16.92145414,3,0.33,8,8,20
39,-11.83364889,16.65552648,3,0.226,8,8,20
40,-11.03644236,17.54209166,3,0.335,8,8,20
41,-1.747728029,-4.815595901,3,0.22,8,8,20
42,-11.25174089,17.2293966,3,0.215,8,8,20
43,-17.22526239,16.04807786,3,0.507,8,8,20
44,-16.36388366,16.46040875,3,0.099,8,8,20
45,-18.73914159,16.48180123,6,0.623,8,8,20
46,-17.59877961,16.92040353,3,0.283,8,8,20
47,-2.239188663,14.24258703,6,0.655,8,8,20
48,-1.878523919,-5.453174942,3,0.215,8,8,20
49,-12.62525089,15.83873306,3,0.373,8,8,20
50,-11.55362464,15.23663682,3,0.161,8,8,20
51,-10.88687796,15.59065877,3,0.515,8,8,20
52,-11.31223395,14.53944364,3,0.213,8,8,20
53,-12.11053988,14.19579533,3,0.105,8,8,20
54,-12.10575301,14.74116519,3,0.312,8,8,20
55,-13.03470857,14.19991703,3,0.547,8,8,20
56,-13.80174187,15.20862984,3,0.397,8,8,20
57,-14.6616908,15.65939741,3,0.522,8,8,20
58,-3.230269784,-6.972757908,3,0.195,8,8,20
59,-14.92994021,15.2178364,3,0.387,8,8,20
60,-16.87591567,14.77600706,3,0.25,8,8,20
61,-16.10002899,14.18558911,3,0.379,8,8,20
62,-14.81916533,14.21647016,3,0.245,8,8,20
63,-14.81808045,14.71789205,3,0.379,8,8,20
64,-13.84126746,14.71546541,3,0.325,8,8,20
65,-19.04589697,14.95146143,3,0.406,8,8,20
66,-20.66551957,15.05436495,3,0.105,8,8,20
67,-19.9339352,14.68163607,3,0.216,8,8,20
68,-2.556423285,-5.853287306,3,0.226,8,8,20
69,-20.52028542,12.27310338,3,0.3,8,8,20
70,-19.45338199,12.29706414,3,0.331,8,8,20
71,-20.52517085,13.54106156,3,0.067,8,8,20
72,-1.878894615,-5.94608868,3,0.145,8,8,20
73,-18.58550726,13.51679623,3,0.249,8,8,20
74,-18.20565708,14.19760938,3,0.305,8,8,20
75,-2.262477984,14.59807,33,3.103,8,8,20
76,-3.187896092,-6.347110314,3,0.213,8,8,20
77,-17.90034804,12.16368232,3,0.198,8,8,20
78,-17.57867763,12.45410853,3,0.174,8,8,20
79,-19.27817235,12.67722749,3,0.411,8,8,20
80,-18.5882982,12.1570138,3,0.128,8,8,20
81,-14.72963524,13.21375728,3,0.138,8,8,20
82,-15.65532333,13.51701499,3,0.175,8,8,20
