in,Node
1,1428
2,1339
3,471
4,2572
5,597
6,921
7,480
8,456
9,1232
10,1364
11,2580
12,2743
13,1279
14,489
15,2828
16,1176
17,454
18,2787
19,1921
20,1354
21,2743
22,1230
23,449
24,2504
25,1925
26,2708
27,2648
28,2439
29,2552
30,2398
31,1048
32,1264
33,1264
34,1939
35,478
36,1186
37,2596
38,926
39,2497
40,1257
41,2421
42,631
43,1185
44,454
45,2521
46,1202
47,451
48,468
49,466
50,2655
51,1285
52,1285
53,455
54,1232
55,1352
56,1216
57,2785
58,1189
59,1278
60,578
61,2377
62,1186
63,1921
64,1253
65,2595
66,360
67,1042
68,2472
69,2472
70,933
71,470
72,1146
73,1187
74,2525
75,1918
76,485
77,491
78,458
79,1417
80,485
81,623
82,1179
83,2571
84,818
85,1266
86,1364
87,1047
88,496
89,2481
90,2465
91,2355
92,2357
93,476
94,1265
95,1359
96,457
97,451
98,1948
99,1369
100,1329
101,2387
102,1178
103,2567
104,629
105,2747
106,1266
107,1930
108,737
109,455
110,490
111,2623
112,2623
113,1279
114,2612
115,1186
116,1251
117,483
118,2631
119,430
120,1184
121,1168
122,593
123,741
124,2665
125,2392
126,480
127,2436
128,1233
129,2445
130,2369
131,2655
132,2626
133,431
134,1213
135,1204
136,482
137,482
138,482
139,483
140,482
141,482
142,482
143,482
144,1266
145,432
146,1279
147,2516
148,456
149,1887
150,743
151,2500
152,424
153,2427
154,559
155,1256
156,1197
157,581
158,585
159,1208
160,451
161,2383
162,449
163,482
164,2632
165,1186
166,2389
167,466
168,1264
169,466
170,1168
171,2602
172,457
173,1252
174,2352
175,445
176,608
177,2394
178,437
179,1442
180,471
181,1353
182,352
183,424
184,1921
185,1193
186,1220
187,2481
188,2497
189,1153
190,2571
191,478
192,1232
193,2434
194,757
195,430
196,777
197,1266
198,2548
199,428
200,814
201,818
202,481
203,1247
204,1934
205,1218
206,622
207,2439
208,1948
209,573
210,1421
211,1223
212,1172
213,2785
214,612
215,2755
216,350
217,454
218,2564
219,629
220,2467
221,2476
222,1234
223,1258
224,2659
225,1211
226,485
227,1209
228,1946
229,466
230,562
231,2492
232,458
233,2557
234,1190
235,1341
236,1244
237,2498
238,1250
239,1190
240,432
241,2833
242,576
243,763
244,505
245,2471
246,1287
247,2709
248,1367
249,1163
250,1278
251,1186
252,1248
253,2430
254,2520
255,476
256,465
257,469
258,2387
259,2597
260,644
261,2567
262,489
263,1258
264,1240
265,2667
266,2712
267,2459
268,1354
269,482
270,1239
271,562
272,1177
273,2433
274,2401
275,449
276,1119
277,2456
278,1230
279,1185
280,2835
281,2837
282,478
283,350
284,789
285,1927
286,483
287,961
288,1189
289,457
290,748
291,589
292,1185
293,950
294,1237
295,443
296,476
297,2830
298,2519
299,436
300,750
301,839
302,1220
303,2829
304,2834
305,2605
306,2473
307,1000
308,957
309,1147
310,2456
311,1945
312,489
313,2561
314,2389
315,1242
316,1320
317,1250
318,587
319,451
320,472
321,2440
322,1947
323,1258
324,2390
325,1322
326,2485
327,1233
328,2391
329,458
330,1940
331,2834
332,458
333,2503
334,447
335,449
336,1190
337,1249
338,483
339,1167
340,1177
341,2463
342,360
343,2835
