in,Node
1,1428
2,2778
3,1188
4,2631
5,2623
6,2629
7,2524
8,2525
9,2523
10,2516
11,2520
12,2517
13,2525
14,2787
15,1183
16,2595
17,2521
18,2593
19,2521
20,2595
21,2568
22,2571
23,2567
24,2567
25,2562
26,2568
27,2552
28,2562
29,2551
30,2548
31,495
32,495
33,2561
34,2561
35,494
36,484
37,480
38,2787
39,1244
40,1185
41,2526
42,2496
43,2511
44,2485
45,2482
46,2482
47,490
48,491
49,1042
50,491
51,483
52,483
53,489
54,489
55,489
56,489
57,476
58,473
59,472
60,1184
61,469
62,1242
63,437
64,477
65,476
66,2787
67,472
68,476
69,1182
70,471
71,478
72,470
73,471
74,486
75,482
76,482
77,482
78,478
79,478
80,485
81,481
82,481
83,2787
84,2474
85,488
86,486
87,488
88,2467
89,2475
90,2470
91,2467
92,2473
93,2472
94,1247
95,2577
96,2517
97,2503
98,2498
99,2504
100,2476
101,2476
102,2476
103,1250
104,2500
105,2465
106,2469
107,2497
108,2497
109,2472
110,2472
111,2472
112,2469
113,2573
114,2435
115,1240
116,2581
117,2590
118,1248
119,2591
120,2582
121,2572
122,2610
123,2616
124,1239
125,2439
126,2439
127,2440
128,2435
129,2435
130,2433
131,2400
132,2433
133,2426
134,2432
135,2427
136,2426
137,2430
138,2442
139,2399
140,2401
141,1145
142,2389
143,2391
144,2464
145,468
146,467
147,2380
148,2386
149,1148
150,2382
151,2391
152,2389
153,2385
154,2385
155,2398
156,1157
157,2401
158,2400
159,1157
160,2387
161,2387
162,2387
163,2373
164,2377
165,2377
166,1153
167,2377
168,1153
169,2369
170,481
171,481
172,458
173,458
174,485
175,485
176,481
177,481
178,471
179,1154
180,451
181,458
182,458
183,458
184,466
185,465
186,466
187,465
188,458
189,458
190,458
191,457
192,457
193,457
194,457
195,449
196,451
197,471
198,471
199,469
200,436
201,469
202,469
203,469
204,430
205,432
206,1172
207,431
208,449
209,449
210,451
211,451
212,451
213,454
214,450
215,428
216,448
217,428
218,430
219,429
220,425
221,1165
222,427
223,424
224,429
225,443
226,452
227,1166
228,446
229,2403
230,2352
231,769
232,456
233,455
234,455
235,360
236,455
237,459
238,455
239,459
240,2348
241,814
242,452
243,2392
244,764
245,2392
246,2355
247,2394
248,2450
249,2441
250,2425
251,801
252,2404
253,925
254,2421
255,2424
256,2421
257,2403
258,2833
259,2834
260,2834
261,2837
262,2829
263,2829
264,2829
265,2829
266,2745
267,2749
268,2749
269,2831
270,2831
271,2754
272,2755
273,2743
274,2743
275,2743
276,2737
277,2736
278,2726
279,2667
280,2667
281,2661
282,946
283,2646
284,2661
285,2660
286,2658
287,2657
288,2665
289,2664
290,2663
291,777
292,2664
293,2655
294,922
295,2637
296,2655
297,1355
298,745
299,2356
300,2712
301,734
302,744
303,1363
304,1358
305,827
306,2709
307,2734
308,747
309,1939
310,1948
311,1947
312,1939
313,1948
314,2827
315,1938
316,1939
317,2835
318,1948
319,1948
320,2830
321,1948
322,1972
323,2835
324,1979
325,1974
326,1945
327,1945
328,1929
329,1940
330,1925
331,1926
332,1924
333,1926
334,1925
335,1919
336,1916
337,1919
338,1918
339,1910
340,1921
341,1920
342,1921
343,1887
344,1911
345,2776
346,1868
347,1439
348,1927
349,1420
350,1432
351,1378
352,2778
353,1364
354,1364
355,1359
356,1360
357,1359
358,1358
359,1352
360,1352
361,1354
362,1354
363,1361
364,1354
365,1342
366,1354
367,1354
368,1011
369,1341
370,1342
371,998
372,1214
373,995
374,581
375,1233
376,1232
377,1232
378,1232
379,1236
380,1236
381,1235
382,1352
383,1235
384,1235
385,1232
386,1213
387,1231
388,1211
389,1211
390,1231
391,1231
392,1222
393,1235
394,1210
395,2787
396,1210
397,975
398,934
399,933
400,933
401,933
402,933
403,1194
404,1206
405,2785
406,1204
407,1212
408,1196
409,1203
410,1194
411,1202
412,2785
413,1202
414,1181
415,962
416,961
417,1192
418,1317
419,1314
420,1220
421,1230
422,1218
423,1225
424,1227
425,1224
426,2622
427,621
428,623
429,1215
430,629
431,1300
432,1337
433,1321
434,1371
435,1329
436,636
437,609
438,602
439,1322
440,1329
441,1374
442,1278
443,1266
444,1266
445,1322
446,1263
447,1278
448,1280
449,1285
450,1265
451,1264
452,1264
453,1264
454,1264
455,1303
456,1189
457,558
458,1189
459,1257
460,1259
461,1256
462,1258
463,1188
464,1256
465,1189
466,1188
467,1187
468,1186
469,1186
470,1188
471,1188
472,1252
473,1256
474,1177
475,1177
476,1177
477,1177
478,912
479,1176
480,561
481,561
482,913
483,1180
484,1190
485,1190
486,1190
487,914
488,2834
489,624
490,1943
491,1225
492,2456
493,2456
494,2829
495,1318
496,1177
497,2831
498,478
499,2785
500,2394
501,1222
502,1354
503,2385
504,2785
505,1146
506,1210
507,2597
508,469
509,2831
510,2709
511,2444
512,2473
513,2738
514,1353
515,581
516,2434
517,1192
518,472
519,1183
520,1443
521,2656
522,453
523,2438
524,2551
525,2787
526,2627
527,2453
528,2660
529,2834
530,2662
531,2623
532,2456
533,1213
534,2372
535,1351
536,451
537,2828
538,1224
539,2439
540,2595
541,961
542,456
543,2524
544,2441
545,2747
546,1187
547,2622
548,493
549,2584
550,1220
551,2535
552,2459
553,2778
554,1221
555,2834
556,2502
557,814
558,1202
559,492
560,2544
561,2459
562,1354
563,495
564,2525
565,951
566,1369
567,2787
568,449
569,1234
570,448
571,482
572,2561
573,1371
574,1179
575,587
576,2500
577,2498
578,1187
579,2786
580,442
581,1267
582,2596
583,2785
584,2472
585,1921
586,1215
587,1278
588,484
589,2501
590,2567
591,1189
592,484
