in,Node
1,1428
2,456
3,1232
4,1364
5,2500
6,2743
7,1266
8,1235
9,486
10,2828
11,1176
12,450
13,1185
14,2785
15,1921
16,1354
17,1317
18,449
19,2504
20,1921
21,2708
22,2440
23,2537
24,2398
25,1048
26,1264
27,1264
28,2827
29,478
30,1188
31,2629
32,926
33,2497
34,1223
35,2421
36,1189
37,629
38,1185
39,453
40,2521
41,1202
42,451
43,2382
44,466
45,1233
46,1285
47,452
48,1216
49,1184
50,1189
51,1278
52,575
53,2377
54,1183
55,2663
56,1921
57,1252
58,2595
59,769
60,2594
61,1042
62,2472
63,933
64,469
65,1153
66,2452
67,1215
68,2525
69,2445
70,1918
71,486
72,458
73,1419
74,485
75,623
76,1179
77,2571
78,742
79,1266
80,1365
81,1146
82,493
83,2481
84,2466
85,2352
86,2358
87,476
88,1264
89,1359
90,457
91,451
92,1948
93,1279
94,1279
95,2387
96,914
97,2567
98,629
99,2745
100,1266
101,1928
102,777
103,490
104,2623
105,1278
106,2775
107,1186
108,1224
109,1250
110,484
111,2630
112,484
113,430
114,1184
115,1168
116,593
117,2525
118,744
119,2665
120,2439
121,1354
122,483
123,2430
124,2655
125,2368
126,2656
127,2623
128,431
129,1232
130,1212
131,482
132,483
133,482
134,483
135,483
136,482
137,483
138,482
139,1266
140,449
141,1369
142,2514
143,456
144,1887
145,747
146,2401
147,429
148,2427
149,559
150,2434
151,1264
152,1192
153,458
154,585
155,1203
156,451
157,468
158,449
159,1210
160,1186
161,2389
162,466
163,1264
164,466
165,1166
166,2602
167,457
168,1256
169,2394
170,447
171,610
172,2394
173,435
174,1443
175,451
176,1341
177,351
178,427
179,1921
180,488
181,961
182,1222
183,2482
184,1235
185,2497
186,1153
187,2567
188,478
189,801
190,1232
191,2572
192,360
193,431
194,784
195,2785
196,1266
197,2531
198,428
199,454
200,742
201,481
202,1247
203,1935
204,1225
205,618
206,2582
207,1948
208,560
209,1422
210,2829
211,1299
212,1172
213,2785
214,612
215,2755
216,350
217,451
218,2564
219,629
220,2468
221,2476
222,2663
223,1235
224,1264
225,2658
226,1211
227,485
228,1209
229,1946
230,466
231,2517
232,585
233,2496
234,2571
235,1190
236,1244
237,2498
238,1251
239,432
240,2833
241,578
242,1231
243,763
244,504
245,2470
246,1291
247,1368
248,587
249,1363
250,1163
251,1266
252,1187
253,1249
254,2516
255,473
256,465
257,469
258,2387
259,2597
260,630
261,2392
262,2567
263,489
264,1258
265,1242
266,2667
267,2711
268,1354
269,481
270,785
271,1240
272,562
273,1176
274,2433
275,2401
276,449
277,2663
278,2456
279,1229
280,934
281,1185
282,2835
283,2836
284,350
285,789
286,1438
287,489
288,472
289,961
290,1189
291,573
292,1185
293,1197
294,427
295,476
296,2515
297,2400
298,470
299,840
300,1219
301,2829
302,2829
303,2590
304,2473
305,1011
306,1196
307,1141
308,1940
309,489
310,2548
311,2389
312,1242
313,1323
314,1245
315,587
316,451
317,472
318,2440
319,1948
320,1258
321,1322
322,1210
323,2485
324,1233
325,2391
326,458
327,1925
328,2834
329,458
330,2580
331,2354
332,446
333,469
334,1190
335,1248
336,483
337,1157
338,1177
339,2471
340,2343
341,2868
342,481
343,461
344,1239
345,1924
346,1256
347,2445
348,458
349,2618
350,490
351,1265
352,2436
353,2544
354,1345
355,471
356,456
357,2656
358,2500
359,1945
360,2435
361,1245
362,616
363,2497
364,745
365,1244
366,1979
367,933
368,1284
369,1342
370,1939
371,1258
372,471
373,2424
374,877
375,1262
376,1353
377,2831
378,561
379,2548
380,2562
381,1145
382,1171
383,1231
384,946
385,1238
386,548
387,2348
388,2660
389,746
390,2456
391,469
392,459
393,1250
394,2400
395,1256
396,2427
397,443
398,768
399,2425
400,1938
401,1157
402,2664
403,2476
404,1218
405,1354
406,1354
407,1188
408,489
409,1113
410,1173
411,1387
412,2459
413,1945
414,2465
415,1188
416,818
417,1947
418,1332
419,450
420,2566
421,1374
422,1361
423,2442
424,1352
425,2523
426,2595
427,2834
428,1351
429,913
430,2436
431,478
432,822
433,1194
434,623
435,448
436,735
437,1925
438,1359
439,482
440,2385
441,1248
442,1280
443,471
444,423
445,2595
446,2674
447,2549
448,2561
449,488
450,2553
451,1224
452,2502
453,1156
454,930
455,1911
456,2831
457,1265
458,637
459,1354
460,2552
461,2657
462,2457
463,1153
464,1177
465,491
466,2498
467,2835
468,941
469,450
470,2709
471,1439
472,1355
473,2564
474,2829
475,1045
476,1125
477,600
478,2525
479,609
480,2393
481,2391
482,1187
483,455
484,2469
485,476
486,1247
487,1253
488,352
489,1920
490,2582
491,2401
492,467
493,1150
494,746
495,561
496,1225
497,2400
498,2472
499,2747
500,2440
501,2785
502,1157
503,2476
504,2567
505,562
506,458
507,2595
508,428
509,451
510,2584
511,2438
512,481
513,2403
514,1167
515,2579
516,1204
517,1924
518,1176
519,925
520,349
521,495
522,2385
523,1223
524,457
525,772
526,1222
527,1150
528,1358
529,1168
530,1980
531,2829
532,735
533,1165
534,995
535,1090
536,1152
537,1330
538,1277
539,2473
540,616
541,440
542,2433
543,1342
544,2524
545,1352
546,1181
547,1265
548,2389
549,444
550,2341
551,446
552,455
553,2655
554,883
555,2420
556,1247
557,1352
558,1940
559,1248
560,2500
561,484
562,1182
563,470
564,2398
565,1182
566,2399
567,2521
568,1232
569,2831
570,2427
571,462
572,2342
573,2500
574,1233
575,793
576,1188
577,360
578,2573
579,777
580,457
581,2661
582,1225
583,482
584,2397
585,1166
586,1369
587,482
588,480
589,451
590,1939
591,1290
592,2426
593,488
594,491
595,1223
596,1924
597,1216
598,2394
599,1167
600,1192
601,1236
602,826
603,451
604,1082
605,2401
606,1183
607,1912
608,482
609,484
610,2525
611,430
612,561
613,1154
614,1209
615,2596
616,495
617,1167
618,436
619,1249
620,1359
621,2618
622,1185
623,1184
624,2596
