in,Node
1,1428
2,2778
3,2596
4,1186
5,1183
6,2631
7,2623
8,2623
9,2524
10,2524
11,2523
12,2516
13,2520
14,2517
15,2525
16,2525
17,2525
18,1183
19,2595
20,2521
21,2593
22,2595
23,2568
24,2571
25,2567
26,2567
27,2562
28,2568
29,2552
30,2562
31,2551
32,2548
33,2535
34,495
35,495
36,2561
37,2561
38,494
39,484
40,480
41,2526
42,2496
43,2511
44,2485
45,2482
46,2482
47,490
48,492
49,491
50,1042
51,491
52,483
53,483
54,489
55,489
56,489
57,476
58,473
59,472
60,1184
61,472
62,469
63,1242
64,437
65,477
66,476
67,2787
68,472
69,471
70,478
71,470
72,471
73,486
74,482
75,482
76,482
77,482
78,478
79,485
80,481
81,481
82,2473
83,2787
84,2474
85,488
86,486
87,488
88,2467
89,2475
90,2470
91,2467
92,2472
93,1247
94,2503
95,2498
96,2504
97,2476
98,2476
99,2476
100,2502
101,2500
102,2502
103,2502
104,2501
105,2469
106,2497
107,2497
108,2472
109,2472
110,2472
111,2469
112,2573
113,1240
114,2617
115,2581
116,2590
117,1248
118,2591
119,2434
120,2582
121,2582
122,2572
123,2459
124,2459
125,2610
126,2616
127,2439
128,2457
129,2457
130,1239
131,2439
132,2440
133,2435
134,2435
135,2434
136,2401
137,2400
138,2433
139,2431
140,2426
141,2432
142,2427
143,2426
144,2430
145,2442
146,1239
147,2453
148,2399
149,2401
150,2389
151,2391
152,2390
153,2390
154,2464
155,468
156,467
157,2380
158,2386
159,2382
160,2391
161,2389
162,2385
163,2385
164,1157
165,2401
166,2400
167,2387
168,2387
169,2385
170,2387
171,2373
172,2377
173,1153
174,2377
175,1153
176,1153
177,2369
178,481
179,481
180,458
181,485
182,485
183,481
184,481
185,471
186,1154
187,451
188,458
189,466
190,465
191,466
192,465
193,458
194,458
195,458
196,457
197,457
198,457
199,449
200,451
201,471
202,1152
203,469
204,436
205,469
206,469
207,430
208,436
209,431
210,449
211,451
212,1168
213,451
214,451
215,454
216,450
217,448
218,428
219,430
220,429
221,425
222,447
223,443
224,424
225,429
226,1168
227,1173
228,443
229,1166
230,446
231,2403
232,442
233,350
234,456
235,455
236,455
237,352
238,455
239,459
240,461
241,455
242,459
243,2348
244,452
245,2392
246,2348
247,2355
248,2394
249,2450
250,2441
251,2441
252,2425
253,2404
254,925
255,2421
256,2421
257,2403
258,2834
259,2833
260,2834
261,2834
262,2834
263,2837
264,2829
265,2829
266,2829
267,2829
268,2829
269,2828
270,2745
271,2749
272,2749
273,2831
274,2831
275,2831
276,2754
277,2743
278,2743
279,2738
280,2737
281,2736
282,2726
283,2667
284,2667
285,946
286,2646
287,2661
288,2660
289,2658
290,2660
291,2665
292,2664
293,2663
294,777
295,2655
296,2656
297,2640
298,922
299,2637
300,1233
301,2655
302,745
303,2356
304,750
305,749
306,2712
307,2708
308,744
309,1363
310,1358
311,735
312,747
313,743
314,2709
315,2734
316,741
317,1422
318,1939
319,1939
320,1948
321,2827
322,1938
323,2835
324,1948
325,1948
326,2830
327,1948
328,817
329,1972
330,2835
331,2835
332,1974
333,1945
334,1945
335,1943
336,1929
337,1925
338,1926
339,1924
340,1926
341,1925
342,1919
343,1916
344,2786
345,1919
346,1918
347,1910
348,1921
349,1920
350,1921
351,1887
352,1911
353,2776
354,1868
355,1439
356,1927
357,1420
358,1432
359,1378
360,2778
361,1364
362,1364
363,1359
364,1359
365,1358
366,1122
367,1352
368,1354
369,1354
370,1361
371,1111
372,1354
373,1342
374,1351
375,1354
376,1354
377,1011
378,1341
379,1342
380,1214
381,995
382,581
383,1237
384,576
385,1233
386,630
387,1232
388,1232
389,1236
390,1236
391,1235
392,1352
393,1236
394,1235
395,1232
396,1213
397,1231
398,1211
399,1231
400,1222
401,1235
402,1234
403,1210
404,2787
405,1210
406,975
407,1209
408,934
409,933
410,933
411,933
412,933
413,1194
414,2785
415,1204
416,1212
417,1196
418,644
419,1194
420,1202
421,2785
422,1181
423,1192
424,962
425,961
426,1192
427,1317
428,1314
429,1230
430,1220
431,1220
432,1218
433,1225
434,1227
435,1224
436,2622
437,620
438,579
439,623
440,1215
441,1224
442,629
443,629
444,1337
445,1321
446,1371
447,1329
448,636
449,612
450,608
451,602
452,1322
453,1329
454,1374
455,1369
456,1267
457,1278
458,1266
459,1266
460,563
461,1278
462,1285
463,1277
464,1265
465,562
466,1264
467,1264
468,1264
469,1264
470,1303
471,1223
472,1187
473,1257
474,1256
475,1258
476,585
477,1188
478,1256
479,1189
480,1188
481,1187
482,1186
483,1186
484,1188
485,1252
486,1256
487,561
488,1177
489,1177
490,1177
491,1177
492,912
493,1176
494,561
495,913
496,1180
497,1190
498,1190
499,1190
500,914
501,1188
502,1189
503,1300
504,2662
505,2787
506,1432
507,452
508,2778
509,458
510,1252
511,458
512,2500
513,2437
514,1179
515,747
516,1232
517,961
518,1187
519,1189
520,1948
521,2786
522,2372
523,1360
524,2544
525,484
526,1918
527,427
528,484
529,2627
530,1215
531,734
532,480
533,2456
534,2622
535,493
536,451
537,1211
538,1177
539,2433
540,2787
541,2785
542,1202
543,1443
544,2444
545,763
546,489
547,1357
548,2747
549,2709
550,1188
551,1222
552,1225
553,1202
554,2577
555,2597
556,1216
557,2551
558,456
559,951
560,471
561,2657
562,2517
563,1353
564,2456
565,1220
566,1355
567,1221
568,1940
569,1185
570,2595
571,2498
572,1371
573,1263
574,448
575,495
576,1189
577,2787
578,2561
579,2438
580,2472
581,453
582,1939
583,2743
584,1352
585,478
586,1231
587,2834
588,1089
589,1354
590,2521
591,1146
592,2657
593,428
594,2584
595,2525
596,2785
597,1439
598,1206
599,469
600,2456
601,2465
602,818
603,2439
604,746
605,1259
606,2831
607,469
608,2661
609,457
610,360
611,2473
612,642
613,1921
614,476
615,2377
616,478
617,2394
618,1157
