in,x,y,q,tc,tr,te,tl
7,-15.856,8.912,3.0,0.051000000000000004,8.0,8.0,20.0
8,-0.474,1.035,3.0,0.051000000000000004,8.0,8.0,20.0
9,0.835,4.68,3.0,0.051000000000000004,8.0,8.0,20.0
10,-0.5,-2.377,3.0,0.051000000000000004,8.0,8.0,20.0
11,-2.714,0.297,3.0,0.051000000000000004,8.0,8.0,20.0
12,-14.472,13.519,3.0,0.051000000000000004,8.0,8.0,20.0
13,1.93,3.252,3.0,0.051000000000000004,8.0,8.0,20.0
14,-18.632,9.261,3.0,0.051000000000000004,8.0,8.0,20.0
15,-2.132,-4.962,3.0,0.051000000000000004,8.0,8.0,20.0
16,-1.938,14.405,3.0,0.051000000000000004,8.0,8.0,20.0
17,2.803,-1.382,3.0,0.051000000000000004,8.0,8.0,20.0
18,-1.115,0.86,3.0,0.051000000000000004,8.0,8.0,20.0
19,0.755,4.144,3.0,0.051000000000000004,8.0,8.0,20.0
20,-2.161,-0.184,3.0,0.051000000000000004,8.0,8.0,20.0
21,-19.763,10.167,3.0,0.051000000000000004,8.0,8.0,20.0
22,-10.749,13.93,3.0,0.051000000000000004,8.0,8.0,20.0
23,2.602,-0.777,3.0,0.051000000000000004,8.0,8.0,20.0
24,-4.129,4.607,3.0,0.051000000000000004,8.0,8.0,20.0
25,-7.701,11.048,3.0,0.051000000000000004,8.0,8.0,20.0
26,-11.973,18.173,3.0,0.051000000000000004,8.0,8.0,20.0
27,-10.886,8.445,3.0,0.051000000000000004,8.0,8.0,20.0
28,-11.042,10.1,3.0,0.051000000000000004,8.0,8.0,20.0
29,-2.718,-15.287,3.0,0.051000000000000004,8.0,8.0,20.0
30,-0.788,-4.392,3.0,0.051000000000000004,8.0,8.0,20.0
31,-0.589,-4.242,3.0,0.051000000000000004,8.0,8.0,20.0
32,2.658,3.164,3.0,0.051000000000000004,8.0,8.0,20.0
33,-16.798,12.618,3.0,0.051000000000000004,8.0,8.0,20.0
34,-2.578,-4.299,3.0,0.051000000000000004,8.0,8.0,20.0
35,-8.589,16.24,3.0,0.051000000000000004,8.0,8.0,20.0
36,-8.52,-0.502,3.0,0.051000000000000004,8.0,8.0,20.0
37,-11.535,11.976,3.0,0.051000000000000004,8.0,8.0,20.0
38,-2.063,-2.506,3.0,0.051000000000000004,8.0,8.0,20.0
39,-8.762,6.672,3.0,0.051000000000000004,8.0,8.0,20.0
40,-2.276,-2.837,3.0,0.051000000000000004,8.0,8.0,20.0
41,-0.292,-17.158,3.0,0.051000000000000004,8.0,8.0,20.0
42,-2.316,-4.623,3.0,0.051000000000000004,8.0,8.0,20.0
43,-16.903,9.017,3.0,0.051000000000000004,8.0,8.0,20.0
44,-9.318,13.82,3.0,0.051000000000000004,8.0,8.0,20.0
45,-3.992,-0.87,3.0,0.051000000000000004,8.0,8.0,20.0
46,-17.781,10.561,3.0,0.051000000000000004,8.0,8.0,20.0
47,-3.037,2.374,3.0,0.051000000000000004,8.0,8.0,20.0
48,0.694,-3.354,3.0,0.051000000000000004,8.0,8.0,20.0
49,-17.905,6.921,3.0,0.051000000000000004,8.0,8.0,20.0
50,-3.201,1.183,3.0,0.051000000000000004,8.0,8.0,20.0
51,-1.543,1.186,3.0,0.051000000000000004,8.0,8.0,20.0
52,-3.622,-1.827,3.0,0.051000000000000004,8.0,8.0,20.0
53,-2.075,-6.307,3.0,0.051000000000000004,8.0,8.0,20.0
54,-2.037,-2.654,3.0,0.051000000000000004,8.0,8.0,20.0
55,-0.109,-3.036,3.0,0.051000000000000004,8.0,8.0,20.0
56,-3.149,-17.613,3.0,0.051000000000000004,8.0,8.0,20.0
57,-11.825,9.082,3.0,0.051000000000000004,8.0,8.0,20.0
58,-3.619,-4.634,3.0,0.051000000000000004,8.0,8.0,20.0
59,2.835,-1.011,3.0,0.051000000000000004,8.0,8.0,20.0
60,-1.622,-4.507,3.0,0.051000000000000004,8.0,8.0,20.0
61,-8.28,14.278,3.0,0.051000000000000004,8.0,8.0,20.0
62,-9.562,13.791,3.0,0.051000000000000004,8.0,8.0,20.0
63,-3.419,-6.772,3.0,0.051000000000000004,8.0,8.0,20.0
64,-12.173,12.432,3.0,0.051000000000000004,8.0,8.0,20.0
65,-7.818,-0.028,3.0,0.051000000000000004,8.0,8.0,20.0
66,-19.307,11.913,3.0,0.051000000000000004,8.0,8.0,20.0
67,-1.014,-7.802,3.0,0.051000000000000004,8.0,8.0,20.0
68,-6.391,7.396,3.0,0.051000000000000004,8.0,8.0,20.0
69,-3.345,-2.162,3.0,0.051000000000000004,8.0,8.0,20.0
70,-9.961,14.748,3.0,0.051000000000000004,8.0,8.0,20.0
71,2.018,-0.705,3.0,0.051000000000000004,8.0,8.0,20.0
72,-13.715,13.726,3.0,0.051000000000000004,8.0,8.0,20.0
73,-14.4,15.468,3.0,0.051000000000000004,8.0,8.0,20.0
74,-16.819,10.53,3.0,0.051000000000000004,8.0,8.0,20.0
75,-0.766,-17.348,3.0,0.051000000000000004,8.0,8.0,20.0
76,-3.779,-3.59,3.0,0.051000000000000004,8.0,8.0,20.0
77,-9.886,18.752,3.0,0.051000000000000004,8.0,8.0,20.0
78,-9.435,-6.027,3.0,0.051000000000000004,8.0,8.0,20.0
79,-0.867,-2.185,3.0,0.051000000000000004,8.0,8.0,20.0
80,-0.338,1.308,3.0,0.051000000000000004,8.0,8.0,20.0
81,-1.976,-7.442,3.0,0.051000000000000004,8.0,8.0,20.0
82,-13.892,17.081,3.0,0.051000000000000004,8.0,8.0,20.0
83,-12.301,13.612,3.0,0.051000000000000004,8.0,8.0,20.0
84,-12.338,11.647,3.0,0.051000000000000004,8.0,8.0,20.0
85,-12.111,5.694,3.0,0.051000000000000004,8.0,8.0,20.0
86,-12.404,7.285,3.0,0.051000000000000004,8.0,8.0,20.0
87,-17.568,14.355,3.0,0.051000000000000004,8.0,8.0,20.0
88,-0.487,-3.301,3.0,0.051000000000000004,8.0,8.0,20.0
89,-1.093,1.245,3.0,0.051000000000000004,8.0,8.0,20.0
90,-16.451,10.529,3.0,0.051000000000000004,8.0,8.0,20.0
91,-18.739,10.592,3.0,0.051000000000000004,8.0,8.0,20.0
92,3.947,2.475,3.0,0.051000000000000004,8.0,8.0,20.0
93,-0.405,-1.974,3.0,0.051000000000000004,8.0,8.0,20.0
94,-0.419,-2.381,3.0,0.051000000000000004,8.0,8.0,20.0
95,-11.359,9.519,3.0,0.051000000000000004,8.0,8.0,20.0
96,-5.286,-2.632,3.0,0.051000000000000004,8.0,8.0,20.0
97,-9.442,18.049,3.0,0.051000000000000004,8.0,8.0,20.0
98,0.933,4.076,3.0,0.051000000000000004,8.0,8.0,20.0
99,-0.478,-17.801,3.0,0.051000000000000004,8.0,8.0,20.0
100,0.884,2.979,3.0,0.051000000000000004,8.0,8.0,20.0
101,-0.927,-2.766,3.0,0.051000000000000004,8.0,8.0,20.0
102,1.552,0.717,3.0,0.051000000000000004,8.0,8.0,20.0
103,-10.79,-2.55,3.0,0.051000000000000004,8.0,8.0,20.0
104,-12.696,14.929,3.0,0.051000000000000004,8.0,8.0,20.0
105,-8.974,15.82,3.0,0.051000000000000004,8.0,8.0,20.0
106,-0.111,-2.799,3.0,0.051000000000000004,8.0,8.0,20.0
107,-6.046,11.202,3.0,0.051000000000000004,8.0,8.0,20.0
108,-3.521,-4.019,3.0,0.051000000000000004,8.0,8.0,20.0
109,-0.388,-5.432,3.0,0.051000000000000004,8.0,8.0,20.0
110,-16.273,15.299,3.0,0.051000000000000004,8.0,8.0,20.0
111,-7.179,17.117,3.0,0.051000000000000004,8.0,8.0,20.0
112,-16.149,16.601,3.0,0.051000000000000004,8.0,8.0,20.0
113,-22.619,9.663,3.0,0.051000000000000004,8.0,8.0,20.0
114,-20.227,8.745,3.0,0.051000000000000004,8.0,8.0,20.0
115,-2.034,-5.766,3.0,0.051000000000000004,8.0,8.0,20.0
116,0.633,-6.795,3.0,0.051000000000000004,8.0,8.0,20.0
117,-2.166,-20.035,3.0,0.051000000000000004,8.0,8.0,20.0
118,-9.694,15.298,3.0,0.051000000000000004,8.0,8.0,20.0
119,-11.087,-4.396,3.0,0.051000000000000004,8.0,8.0,20.0
120,-2.69,3.459,3.0,0.051000000000000004,8.0,8.0,20.0
121,-8.06,9.971,3.0,0.051000000000000004,8.0,8.0,20.0
122,-10.547,7.107,3.0,0.051000000000000004,8.0,8.0,20.0
123,-17.122,14.354,3.0,0.051000000000000004,8.0,8.0,20.0
124,-8.671,9.113,3.0,0.051000000000000004,8.0,8.0,20.0
125,-2.859,2.344,3.0,0.051000000000000004,8.0,8.0,20.0
126,-6.446,6.993,3.0,0.051000000000000004,8.0,8.0,20.0
127,-12.157,8.02,3.0,0.051000000000000004,8.0,8.0,20.0
128,-9.22,16.283,3.0,0.051000000000000004,8.0,8.0,20.0
129,-21.807,11.795,3.0,0.051000000000000004,8.0,8.0,20.0
130,-3.456,0.792,3.0,0.051000000000000004,8.0,8.0,20.0
131,-3.69,-0.329,3.0,0.051000000000000004,8.0,8.0,20.0
132,-15.799,13.013,3.0,0.051000000000000004,8.0,8.0,20.0
133,-15.593,14.028,3.0,0.051000000000000004,8.0,8.0,20.0
134,-16.008,12.961,3.0,0.051000000000000004,8.0,8.0,20.0
135,-15.575,14.016,3.0,0.051000000000000004,8.0,8.0,20.0
136,-15.545,13.072,3.0,0.051000000000000004,8.0,8.0,20.0
137,-15.548,13.048,3.0,0.051000000000000004,8.0,8.0,20.0
138,-15.437,13.852,3.0,0.051000000000000004,8.0,8.0,20.0
139,-15.737,13.064,3.0,0.051000000000000004,8.0,8.0,20.0
140,-15.462,14.264,3.0,0.051000000000000004,8.0,8.0,20.0
141,-0.989,-3.161,3.0,0.051000000000000004,8.0,8.0,20.0
142,-21.093,10.93,3.0,0.051000000000000004,8.0,8.0,20.0
143,-0.17,-2.277,3.0,0.051000000000000004,8.0,8.0,20.0
144,-10.673,14.674,3.0,0.051000000000000004,8.0,8.0,20.0
145,-16.367,9.029,3.0,0.051000000000000004,8.0,8.0,20.0
146,3.143,-2.36,3.0,0.051000000000000004,8.0,8.0,20.0
147,-9.623,-4.38,3.0,0.051000000000000004,8.0,8.0,20.0
148,-10.864,11.671,3.0,0.051000000000000004,8.0,8.0,20.0
149,-22.99,8.885,3.0,0.051000000000000004,8.0,8.0,20.0
150,-9.322,9.37,3.0,0.051000000000000004,8.0,8.0,20.0
151,-3.417,-20.892,3.0,0.051000000000000004,8.0,8.0,20.0
152,-9.565,10.335,3.0,0.051000000000000004,8.0,8.0,20.0
153,-1.162,-3.869,3.0,0.051000000000000004,8.0,8.0,20.0
154,-4.742,-1.633,3.0,0.051000000000000004,8.0,8.0,20.0
155,-15.872,10.156,3.0,0.051000000000000004,8.0,8.0,20.0
156,-1.621,-21.575,3.0,0.051000000000000004,8.0,8.0,20.0
157,-5.133,-0.09,3.0,0.051000000000000004,8.0,8.0,20.0
158,-17.2,10.602,3.0,0.051000000000000004,8.0,8.0,20.0
159,-12.947,11.898,3.0,0.051000000000000004,8.0,8.0,20.0
160,-19.964,11.059,3.0,0.051000000000000004,8.0,8.0,20.0
161,-5.477,1.976,3.0,0.051000000000000004,8.0,8.0,20.0
162,-3.442,-4.373,3.0,0.051000000000000004,8.0,8.0,20.0
163,-11.268,11.24,3.0,0.051000000000000004,8.0,8.0,20.0
164,-14.391,11.02,3.0,0.051000000000000004,8.0,8.0,20.0
165,-0.628,-4.061,3.0,0.051000000000000004,8.0,8.0,20.0
166,-14.643,10.068,3.0,0.051000000000000004,8.0,8.0,20.0
167,0.915,-7.534,3.0,0.051000000000000004,8.0,8.0,20.0
168,-6.668,11.894,3.0,0.051000000000000004,8.0,8.0,20.0
169,-15.705,9.969,3.0,0.051000000000000004,8.0,8.0,20.0
170,-1.886,-3.984,3.0,0.051000000000000004,8.0,8.0,20.0
171,0.262,3.953,3.0,0.051000000000000004,8.0,8.0,20.0
172,-11.469,4.651,3.0,0.051000000000000004,8.0,8.0,20.0
173,-19.991,8.875,3.0,0.051000000000000004,8.0,8.0,20.0
174,-0.994,-19.165,3.0,0.051000000000000004,8.0,8.0,20.0
175,-20.84,13.262,3.0,0.051000000000000004,8.0,8.0,20.0
176,-18.784,11.636,3.0,0.051000000000000004,8.0,8.0,20.0
177,-1.53,-0.029,3.0,0.051000000000000004,8.0,8.0,20.0
178,-15.785,-0.063,3.0,0.051000000000000004,8.0,8.0,20.0
179,-21.879,7.863,3.0,0.051000000000000004,8.0,8.0,20.0
180,2.81,-1.675,3.0,0.051000000000000004,8.0,8.0,20.0
181,-13.608,13.507,3.0,0.051000000000000004,8.0,8.0,20.0
182,-6.088,-0.782,3.0,0.051000000000000004,8.0,8.0,20.0
183,-3.438,-0.315,3.0,0.051000000000000004,8.0,8.0,20.0
184,-11.99,14.415,3.0,0.051000000000000004,8.0,8.0,20.0
185,-11.428,12.519,3.0,0.051000000000000004,8.0,8.0,20.0
186,-0.3,-7.718,3.0,0.051000000000000004,8.0,8.0,20.0
187,-8.713,18.553,3.0,0.051000000000000004,8.0,8.0,20.0
188,-17.048,12.71,3.0,0.051000000000000004,8.0,8.0,20.0
189,-3.132,1.151,3.0,0.051000000000000004,8.0,8.0,20.0
190,-9.473,12.258,3.0,0.051000000000000004,8.0,8.0,20.0
191,-12.592,0.034,3.0,0.051000000000000004,8.0,8.0,20.0
192,-22.755,10.749,3.0,0.051000000000000004,8.0,8.0,20.0
193,-10.975,-1.338,3.0,0.051000000000000004,8.0,8.0,20.0
194,-3.061,14.351,3.0,0.051000000000000004,8.0,8.0,20.0
195,-1.028,-2.587,3.0,0.051000000000000004,8.0,8.0,20.0
196,-12.288,17.601,3.0,0.051000000000000004,8.0,8.0,20.0
197,-20.781,9.199,3.0,0.051000000000000004,8.0,8.0,20.0
198,-8.664,-5.776,3.0,0.051000000000000004,8.0,8.0,20.0
199,-2.166,-3.712,3.0,0.051000000000000004,8.0,8.0,20.0
200,-16.551,11.731,3.0,0.051000000000000004,8.0,8.0,20.0
201,-1.715,-5.054,3.0,0.051000000000000004,8.0,8.0,20.0
202,2.363,0.573,3.0,0.051000000000000004,8.0,8.0,20.0
