in,Node
1,1428
2,456
3,1365
4,2502
5,2751
6,1266
7,1231
8,486
9,2827
10,1176
11,454
12,1185
13,2787
14,1921
15,1359
16,2743
17,1314
18,449
19,2498
20,1919
21,2708
22,2440
23,2548
24,2377
25,2398
26,581
27,1264
28,1254
29,2827
30,481
31,1188
32,2596
33,926
34,2497
35,1189
36,2421
37,1189
38,631
39,1185
40,456
41,2829
42,2521
43,1202
44,451
45,468
46,2655
47,1280
48,452
49,1216
50,1189
51,1278
52,577
53,2377
54,1183
55,1921
56,1253
57,2580
58,1042
59,2472
60,933
61,469
62,1144
63,2453
64,1181
65,2521
66,2442
67,1918
68,489
69,491
70,458
71,485
72,629
73,2571
74,818
75,1266
76,1364
77,1047
78,496
79,2474
80,2466
81,2352
82,2354
83,476
84,1278
85,1359
86,457
87,451
88,1948
89,1329
90,1279
91,2387
92,914
93,2626
94,2381
95,2743
96,612
97,2745
98,1266
99,1929
100,777
101,455
102,1124
103,2479
104,2623
105,1278
106,2612
107,1186
108,1250
109,483
110,2631
111,494
112,2392
113,429
114,1184
115,1168
116,573
117,744
118,2666
119,2437
120,1354
121,484
122,2430
123,1233
124,2393
125,2628
126,431
127,1232
128,1212
129,483
130,482
131,483
132,483
133,482
134,483
135,483
136,1259
137,738
138,449
139,1369
140,2504
141,455
142,456
143,1921
144,747
145,2500
146,424
147,2427
148,2401
149,1264
150,1192
151,1048
152,585
153,1208
154,451
155,468
156,2418
157,449
158,482
159,1210
160,1186
161,2465
162,466
163,1264
164,465
165,1168
166,2612
167,457
168,1256
169,2352
170,445
171,610
172,437
173,471
174,350
175,424
176,1920
177,488
178,961
179,1220
180,1222
181,2482
182,2497
183,1153
184,2627
185,478
186,2572
187,360
188,431
189,781
190,2785
191,1266
192,2549
193,428
194,451
195,817
196,1188
197,481
198,1247
199,1938
200,1219
201,609
202,2435
203,1948
204,560
205,1421
206,1224
207,1168
208,2785
209,612
210,2755
211,350
212,451
213,2564
214,629
215,2468
216,2476
217,2663
218,1235
219,1256
220,2660
221,1212
222,2341
223,485
224,1214
225,1947
226,466
227,562
228,2493
229,458
230,2568
231,1190
232,2428
233,1244
234,2498
235,1250
236,432
237,2831
238,578
239,764
240,505
241,2468
242,1280
243,2709
244,1363
245,1163
246,1266
247,1187
248,1248
249,2520
250,472
251,465
252,470
253,2387
254,2438
255,2597
256,645
257,2628
258,483
259,1258
260,1240
261,2667
262,2708
263,2459
264,1354
265,481
266,1239
267,2356
268,562
269,1177
270,2433
271,2401
272,449
273,2456
274,1314
275,1185
276,2835
277,2830
278,350
279,789
280,1927
281,489
282,961
283,1189
284,457
285,747
286,564
287,1185
288,1197
289,427
290,476
291,1948
292,2517
293,2400
294,2785
295,470
296,750
297,827
298,1219
299,2829
300,2834
301,2604
302,2473
303,997
304,1196
305,1144
306,1945
307,489
308,2561
309,2389
310,1242
311,1321
312,1250
313,591
314,449
315,472
316,2440
317,1947
318,1258
319,2390
320,1329
321,1210
322,2485
323,1233
324,2399
325,458
326,1925
327,469
328,2834
329,2519
330,446
331,469
332,1249
333,483
334,1167
335,1177
336,2475
337,360
338,2835
339,481
340,460
341,1924
342,1254
343,2421
344,458
345,2622
346,490
347,1265
348,2439
349,581
350,1347
351,477
352,456
353,2655
354,2502
355,1944
356,1353
357,2436
358,1250
359,2472
360,745
361,1243
362,1979
363,936
364,1284
365,1339
366,1258
367,471
368,2787
369,2650
370,884
371,814
372,1321
373,1353
374,2831
375,561
376,2561
377,2562
378,1150
379,1166
380,1222
381,933
382,1242
383,548
384,461
385,2662
386,459
387,1250
388,2400
389,1258
390,2427
391,443
392,1224
393,813
394,1215
395,2425
396,495
397,1939
398,2489
399,1157
400,2663
401,2476
402,1218
403,1354
404,2403
405,1176
406,465
407,430
408,1184
409,462
410,2660
411,2472
412,1236
413,1352
414,2349
415,561
416,1329
417,454
418,2566
419,1374
420,1235
421,1090
422,2500
423,1183
424,2597
425,2717
426,2829
427,1351
428,2387
429,1078
430,849
431,1196
432,1926
433,2427
434,1925
435,1359
436,744
437,960
438,2387
439,1249
440,469
441,2401
442,2400
443,2829
444,458
445,2500
446,1211
447,487
448,457
449,1189
450,428
451,1182
452,1907
453,2831
454,824
455,747
456,2562
457,2642
458,2440
459,1137
460,2399
461,492
462,448
463,1232
464,350
465,450
466,2709
467,1439
468,1237
469,2524
470,1202
471,2596
472,1939
473,2471
474,2387
475,2525
476,609
477,2439
478,2393
479,1165
480,1980
481,2782
482,1131
483,476
484,1247
485,1254
486,1868
487,2582
488,2400
489,467
490,1147
491,1182
492,1911
493,561
494,1217
495,1181
496,2468
497,2742
498,2440
499,2785
500,1157
501,455
502,2497
503,2567
504,470
505,2433
506,480
507,2457
508,1352
509,489
510,2754
511,1168
512,2595
513,479
514,2548
515,2394
516,1227
517,482
518,2573
519,1163
520,1112
521,1369
522,1047
523,444
524,1188
525,1188
526,2564
527,352
528,1181
529,458
530,1231
531,1166
532,456
533,1249
534,2561
535,491
536,1945
537,2391
538,483
539,1177
540,1247
541,1216
542,1148
543,1354
544,1926
545,471
546,1951
547,452
548,623
549,1157
550,2431
551,1130
552,1256
553,1265
554,2523
555,475
556,2432
557,1204
558,928
559,482
560,1916
561,1217
562,1209
563,2835
564,1248
565,1280
566,1357
567,1352
568,448
569,1256
570,737
571,921
572,2567
573,482
574,1265
575,2498
576,1945
577,789
578,736
579,1166
580,1198
581,1948
582,2775
583,608
584,2829
585,494
586,1183
587,2459
588,2504
589,2521
590,2726
591,352
592,471
593,2553
594,1167
595,934
596,1369
597,1188
598,1173
599,2520
600,642
601,562
602,1352
603,2584
604,2400
605,2525
606,458
607,1359
608,1045
609,487
610,452
611,2595
612,818
613,426
614,1188
615,2500
616,1157
617,1155
618,1361
619,1152
620,2426
621,507
622,473
623,613
