in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1364
24,2743
25,1266
26,1231
27,486
28,2828
29,450
30,2787
31,1921
32,1354
33,2743
34,1234
35,449
36,2504
37,1919
38,2708
39,2648
40,2440
41,2537
42,2377
43,2398
44,995
45,1264
46,1264
47,2827
48,478
49,1188
50,2630
51,925
52,2472
53,1189
54,2428
55,1189
56,630
57,1185
58,453
59,2834
60,2521
61,1218
62,451
63,2386
64,466
65,2655
66,1285
67,452
68,1215
69,1184
70,1189
71,1280
72,576
73,2377
74,1186
75,2664
76,1924
77,1252
78,1042
79,2468
80,933
81,469
82,1147
83,459
84,1187
85,2520
86,2451
87,1918
88,486
89,491
90,458
91,485
92,630
93,2570
94,742
95,1263
96,1364
97,1147
98,496
99,2474
100,2464
101,2352
102,2358
103,476
104,1264
105,1359
106,457
107,451
108,1948
109,1279
110,1279
111,2387
112,914
113,2567
114,2380
115,629
116,2745
117,1266
118,737
119,455
120,2479
121,2623
122,1279
123,2616
124,1186
125,1250
126,484
127,2631
128,429
129,1184
130,1168
131,595
132,2525
133,744
134,2666
135,1354
136,484
137,2430
138,2655
139,2448
140,2369
141,2623
142,432
143,1213
144,1204
145,482
146,482
147,482
148,482
149,482
150,482
151,482
152,482
153,1266
154,449
155,1369
156,2504
157,456
158,1887
159,747
160,2469
161,424
162,2427
163,558
164,2434
165,1264
166,1192
167,581
168,585
169,1206
170,451
171,487
172,449
173,482
174,1210
175,1186
176,2465
177,458
178,1264
179,458
180,1168
181,2602
182,457
183,1252
184,2344
185,445
186,611
187,437
188,1443
189,471
190,1341
191,352
192,424
193,1920
194,488
195,961
196,1220
197,2484
198,2497
199,1163
200,2627
201,482
202,2572
203,360
204,429
205,784
206,2785
207,1266
208,2549
209,428
210,814
211,818
212,1188
213,481
214,1247
215,1934
216,1221
217,613
218,2439
219,1948
220,560
221,1421
222,2829
223,1223
224,1172
225,2785
226,612
227,2755
228,454
229,2507
230,612
231,2466
232,2476
233,1235
234,1264
235,2658
236,1212
237,485
238,1214
239,1947
240,466
241,2518
242,562
243,2496
244,2557
245,1190
246,2428
247,1245
248,2498
249,1250
250,1190
251,432
252,2833
253,576
254,763
255,505
256,2470
257,1280
258,1368
259,585
260,1363
261,1163
262,1278
263,1187
264,1249
265,2430
266,2525
267,475
268,465
269,2387
270,2596
271,644
272,2392
273,2566
274,489
275,1257
276,1241
277,2711
278,1342
279,481
280,764
281,1150
282,562
283,2434
284,2401
285,449
286,2663
287,1122
288,2456
289,1236
290,1313
291,1185
292,1979
293,2839
294,350
295,790
296,1927
297,489
298,472
299,961
300,1189
301,457
302,1185
303,950
304,427
305,2830
306,2514
307,2780
308,436
309,750
310,827
311,1220
312,2829
313,2834
314,2599
315,2473
316,998
317,961
318,1146
319,2456
320,1941
321,489
322,2561
323,2389
324,1244
325,1320
326,1250
327,587
328,451
329,472
330,2440
331,1972
332,1263
333,2464
334,1329
335,1210
336,2485
337,1233
338,2391
339,458
340,1940
341,469
342,2834
343,2749
344,2503
345,2351
346,447
347,469
348,1248
349,483
350,1157
351,1177
352,2475
353,2341
354,2835
355,431
356,471
357,461
358,1921
359,1256
360,2422
361,458
362,2778
363,490
364,1265
365,2435
366,2545
367,1378
368,471
369,456
370,2749
371,2655
372,2574
373,1946
374,2434
375,1245
376,614
377,2472
378,1185
379,1979
380,932
381,1230
382,1284
383,1339
384,1256
385,360
386,471
387,882
388,801
389,1261
390,1353
391,2834
392,561
393,2561
394,2566
395,1047
396,1166
397,1222
398,1184
399,548
400,461
401,2660
402,2456
403,469
404,460
405,2739
406,2400
407,1256
408,2591
409,2427
410,426
411,1224
412,813
413,1215
414,2425
415,495
416,1939
417,1157
418,2663
419,2462
420,2476
421,926
422,482
423,1137
424,489
425,1090
426,1173
427,462
428,2661
429,2469
430,2394
431,818
432,1948
433,1329
434,454
435,2562
436,1369
437,1361
438,1086
439,1352
440,2523
441,2595
442,2834
443,1351
444,950
445,2734
446,479
447,2426
448,623
449,448
450,2502
451,1925
452,2520
453,482
454,1248
455,1277
456,477
457,425
458,2595
459,481
460,2401
461,471
462,1212
463,1216
464,2502
465,1156
466,925
467,1186
468,2655
469,877
470,827
471,436
472,1166
473,578
474,1225
475,2345
476,1185
477,2827
478,2476
479,2835
480,441
481,449
482,734
483,772
484,1237
485,491
486,2831
487,1146
488,1130
489,595
490,1256
491,609
492,2440
493,974
494,2391
495,1187
496,452
497,2501
498,2573
499,437
500,495
501,352
502,1868
