in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1232
24,1364
25,2751
26,1266
27,486
28,2828
29,1176
30,450
31,1185
32,2787
33,1921
34,1354
35,2743
36,1234
37,449
38,2504
39,1919
40,2708
41,2439
42,2548
43,2377
44,2398
45,995
46,1264
47,1264
48,2827
49,481
50,1188
51,2629
52,926
53,2469
54,1299
55,2404
56,1189
57,630
58,1185
59,453
60,2521
61,1218
62,451
63,468
64,1233
65,1285
66,452
67,1352
68,1216
69,1184
70,2786
71,1189
72,1278
73,575
74,2376
75,1183
76,1924
77,1252
78,2580
79,1042
80,2465
81,933
82,471
83,1146
84,2453
85,1187
86,2525
87,2444
88,1916
89,486
90,491
91,458
92,485
93,624
94,2571
95,742
96,1322
97,1364
98,1147
99,495
100,2474
101,2466
102,2392
103,2360
104,476
105,1264
106,1359
107,458
108,451
109,1948
110,1279
111,2387
112,914
113,2571
114,2381
115,2743
116,612
117,2747
118,1278
119,1929
120,777
121,455
122,492
123,2623
124,1278
125,2775
126,1186
127,1250
128,484
129,2631
130,494
131,2392
132,430
133,1184
134,1168
135,593
136,744
137,2665
138,1354
139,483
140,2431
141,2655
142,2371
143,2628
144,431
145,1232
146,1204
147,483
148,482
149,482
150,482
151,482
152,482
153,1266
154,432
155,1279
156,2498
157,456
158,1887
159,743
160,2469
161,429
162,2433
163,560
164,2401
165,1264
166,1198
167,458
168,581
169,585
170,1208
171,451
172,2464
173,449
174,482
175,1210
176,1186
177,2389
178,466
179,1264
180,466
181,1168
182,2610
183,457
184,1256
185,2737
186,2352
187,445
188,608
189,436
190,451
191,351
192,425
193,488
194,961
195,1220
196,2482
197,1236
198,2476
199,1153
200,2567
201,483
202,802
203,2574
204,757
205,431
206,775
207,2785
208,1263
209,2532
210,428
211,817
212,481
213,1247
214,1944
215,1219
216,609
217,2582
218,1948
219,563
220,1421
221,2829
222,1299
223,1168
224,2785
225,612
226,2755
227,350
228,454
229,2511
230,629
231,2467
232,2476
233,2663
234,1234
235,1264
236,2658
237,1212
238,485
239,1209
240,1946
241,466
242,2522
243,457
244,562
245,2496
246,2568
247,1190
248,1244
249,2498
250,1250
251,432
252,2833
253,578
254,1231
255,763
256,2470
257,1287
258,1368
259,1360
260,1165
261,1278
262,1186
263,1248
264,2430
265,2520
266,480
267,465
268,469
269,2387
270,2597
271,644
272,2394
273,2628
274,483
275,1257
276,1240
277,2708
278,2459
279,1354
280,481
281,805
282,1239
283,562
284,2434
285,2401
286,449
287,1355
288,1116
289,2456
290,1236
291,1229
292,960
293,1244
294,2835
295,2837
296,477
297,349
298,790
299,1437
300,489
301,472
302,961
303,1189
304,457
305,747
306,496
307,1185
308,1197
309,443
310,476
311,2515
312,2397
313,470
314,749
315,840
316,1220
317,2829
318,2829
319,2592
320,2473
321,998
322,1194
323,1146
324,2456
325,1941
326,490
327,2561
328,2389
329,1248
330,1320
331,1245
332,587
333,451
334,472
335,2440
336,1947
337,1258
338,2389
339,1329
340,1210
341,2485
342,815
343,2391
344,1925
345,469
346,2834
347,2503
348,446
349,469
350,1190
351,1248
352,483
353,1157
354,1177
355,2470
356,360
357,2868
358,431
359,481
360,463
361,1887
362,1256
363,2421
364,2621
365,2477
366,1277
367,2435
368,1346
369,477
370,456
371,2749
372,2655
373,2500
374,1945
375,2433
376,1245
377,620
378,2472
379,745
380,1243
381,1972
382,933
383,1225
384,1277
385,1256
386,360
387,451
388,2792
389,876
390,1321
391,1354
392,2834
393,561
394,2548
395,2562
396,1047
397,1166
398,1231
399,933
400,1184
401,548
402,2348
403,469
404,459
405,2711
406,1250
407,1256
408,2427
409,426
410,1224
411,813
412,1216
413,2425
414,1935
415,933
416,1157
417,2663
418,487
419,2476
420,2584
421,925
422,2404
423,1188
424,1090
425,1173
426,465
427,2660
428,1331
429,2787
430,1188
431,769
432,557
433,458
434,1924
435,2831
436,1371
437,1364
438,2432
439,1352
440,2524
441,2595
442,2834
443,1351
444,909
445,2437
446,478
447,2396
448,777
449,1926
450,2429
451,1925
452,1360
453,482
454,1209
455,1248
456,1280
457,471
458,425
459,2397
460,2776
461,2549
462,2544
463,485
464,457
465,1223
466,428
467,1182
468,1907
469,2831
470,824
471,826
472,436
473,1168
474,580
475,1225
476,2343
477,2399
478,475
479,1948
480,1232
481,2835
482,473
483,789
484,1439
485,1237
486,491
487,2596
488,1939
489,1215
490,602
491,2525
492,609
493,2439
494,1177
495,1165
496,1972
497,2501
498,2574
499,1176
500,1246
501,1254
