in,Node
1,1428
2,2778
3,2596
4,2597
5,2631
6,2629
7,2524
8,2524
9,2523
10,2516
11,2520
12,2517
13,2525
14,2525
15,2525
16,1183
17,2595
18,2593
19,2595
20,2571
21,2567
22,2627
23,2567
24,2567
25,2562
26,2568
27,2552
28,2562
29,2551
30,2548
31,2535
32,495
33,484
34,495
35,495
36,2561
37,2544
38,2561
39,2561
40,494
41,484
42,480
43,494
44,2787
45,1185
46,2526
47,2496
48,2511
49,2485
50,2482
51,2482
52,490
53,492
54,491
55,1042
56,491
57,483
58,483
59,484
60,489
61,489
62,489
63,489
64,476
65,473
66,472
67,1184
68,472
69,469
70,1242
71,437
72,476
73,2787
74,476
75,471
76,478
77,470
78,471
79,486
80,482
81,482
82,482
83,482
84,478
85,478
86,485
87,481
88,481
89,2473
90,2787
91,2474
92,488
93,486
94,488
95,2467
96,2475
97,2470
98,2467
99,2472
100,2577
101,2503
102,2498
103,2504
104,2476
105,2502
106,2500
107,2502
108,2469
109,2497
110,2497
111,2472
112,2472
113,2472
114,2469
115,2500
116,2573
117,1240
118,2581
119,2590
120,1248
121,2591
122,2582
123,2582
124,1248
125,2572
126,2459
127,2459
128,1248
129,2610
130,2616
131,2439
132,2457
133,1239
134,2456
135,2456
136,2439
137,2439
138,2440
139,2435
140,2435
141,2400
142,2433
143,2426
144,2432
145,2427
146,2426
147,2430
148,2442
149,1239
150,2444
151,2399
152,2401
153,2389
154,2391
155,2464
156,467
157,2380
158,2382
159,2389
160,2385
161,2385
162,1157
163,2401
164,2400
165,2387
166,2387
167,2385
168,2387
169,2373
170,2377
171,2372
172,1153
173,2377
174,1153
175,1153
176,2369
177,481
178,481
179,458
180,485
181,485
182,481
183,481
184,471
185,1146
186,451
187,458
188,465
189,466
190,465
191,1132
192,466
193,458
194,458
195,457
196,457
197,457
198,457
199,449
200,451
201,471
202,471
203,469
204,436
205,469
206,469
207,430
208,436
209,431
210,449
211,451
212,451
213,451
214,454
215,450
216,428
217,448
218,448
219,428
220,430
221,429
222,425
223,447
224,1165
225,424
226,429
227,1166
228,452
229,446
230,2403
231,2352
232,2344
233,442
234,2343
235,2343
236,462
237,350
238,456
239,455
240,455
241,455
242,459
243,455
244,459
245,814
246,452
247,2394
248,2392
249,2392
250,2355
251,2394
252,2450
253,2441
254,2425
255,2404
256,2421
257,2421
258,2403
259,2833
260,2834
261,2837
262,2829
263,2829
264,2829
265,2745
266,2749
267,2749
268,2831
269,2754
270,2755
271,2743
272,2743
273,2743
274,2737
275,2736
276,2726
277,2667
278,2667
279,2661
280,946
281,2646
282,930
283,930
284,2658
285,2657
286,2665
287,2664
288,2663
289,777
290,2664
291,2655
292,2656
293,922
294,2637
295,1233
296,2655
297,1355
298,2356
299,2712
300,2708
301,744
302,2709
303,1363
304,1358
305,735
306,2747
307,747
308,743
309,2709
310,2734
311,1422
312,1939
313,1947
314,1939
315,1948
316,2827
317,1938
318,1939
319,2835
320,1948
321,1948
322,2830
323,1948
324,1972
325,2835
326,1979
327,1974
328,1945
329,1943
330,1929
331,1940
332,1925
333,1926
334,882
335,1124
336,1924
337,1921
338,1925
339,1919
340,1916
341,2786
342,1919
343,1918
344,1910
345,1921
346,1920
347,1921
348,1887
349,1911
350,2776
351,1868
352,1439
353,1927
354,1420
355,1432
356,1378
357,2778
358,1364
359,1364
360,1359
361,1359
362,1358
363,1352
364,1122
365,1352
366,1354
367,1354
368,1361
369,1354
370,1342
371,1354
372,1354
373,1011
374,1341
375,1342
376,998
377,1214
378,1237
379,1233
380,630
381,1232
382,1232
383,1232
384,1236
385,1236
386,1235
387,1352
388,1235
389,1235
390,1232
391,1213
392,1231
393,1211
394,1231
395,1222
396,1235
397,2787
398,1210
399,975
400,1209
401,934
402,933
403,933
404,933
405,933
406,1194
407,2785
408,1204
409,1212
410,1196
411,644
412,1203
413,1194
414,961
415,1202
416,2785
417,1202
418,1181
419,962
420,951
421,1192
422,1317
423,1314
424,1230
425,1220
426,1218
427,1225
428,1227
429,1224
430,1215
431,2622
432,1216
433,620
434,1215
435,629
436,1300
437,629
438,1337
439,1318
440,1321
441,1371
442,608
443,1322
444,1329
445,1280
446,1278
447,1266
448,1266
449,573
450,1263
451,563
452,1278
453,1280
454,1285
455,1277
456,1265
457,1264
458,1264
459,1264
460,1264
461,1303
462,1223
463,1187
464,1187
465,1257
466,1259
467,1256
468,1188
469,1256
470,1189
471,1188
472,1187
473,1186
474,1186
475,1188
476,1252
477,1256
478,1177
479,1177
480,1177
481,912
482,1176
483,561
484,561
485,913
486,1180
487,1190
488,1190
489,1190
490,914
491,1188
492,2521
493,1353
494,1211
495,1374
496,493
497,2456
498,2785
499,1439
500,2438
501,741
502,2828
503,1945
504,2662
505,1225
506,1224
507,2501
508,1210
509,1357
510,1177
511,2831
512,747
513,1369
514,2831
515,477
516,443
517,2391
518,472
519,427
520,458
521,2476
522,2551
523,2473
524,1351
525,1231
526,2787
527,780
528,2657
529,2517
530,2660
531,1354
532,1248
533,453
534,1177
535,1189
536,2525
537,2834
538,1189
539,1220
540,2595
541,2453
542,1157
543,1432
544,1179
545,1189
546,2435
547,2785
548,2834
549,961
550,1232
551,2476
552,621
553,451
554,2472
555,1221
556,1192
557,585
558,490
559,468
560,734
561,2433
562,1188
563,2829
564,1267
565,1234
566,478
567,1210
568,1360
569,1202
570,2738
571,1443
572,469
573,2661
574,2834
575,1948
576,1243
577,2386
578,2427
579,2465
580,2568
581,2431
582,2829
583,469
584,1183
585,2521
586,2584
587,1111
588,466
589,1206
590,2377
591,1222
592,581
593,2837
594,2434
595,2787
596,1322
597,1220
598,1278
599,2498
600,2786
