in,Node
1,1428
2,1198
3,449
4,623
5,1157
6,2831
7,2782
8,928
9,1256
10,483
11,2430
12,1352
13,465
14,2509
15,766
16,998
17,817
18,2639
19,745
20,1927
21,562
22,456
23,1232
24,1364
25,2503
26,2743
27,1267
28,1231
29,486
30,2828
31,1176
32,454
33,2787
34,1921
35,1359
36,1317
37,449
38,2504
39,1919
40,2440
41,2548
42,2377
43,2398
44,995
45,1265
46,1264
47,2827
48,478
49,1186
50,2629
51,932
52,2469
53,1189
54,2404
55,1189
56,629
57,1185
58,454
59,2834
60,2521
61,1218
62,451
63,468
64,1177
65,466
66,2655
67,1284
68,452
69,1232
70,1216
71,2786
72,1189
73,1278
74,575
75,2377
76,1183
77,2664
78,1921
79,1252
80,2595
81,360
82,1042
83,2472
84,934
85,469
86,1157
87,2452
88,1187
89,2525
90,2443
91,1918
92,489
93,491
94,458
95,485
96,629
97,2571
98,742
99,1320
100,1365
101,1047
102,496
103,2474
104,2466
105,2360
106,2358
107,476
108,1264
109,1359
110,458
111,451
112,1948
113,1369
114,1329
115,2387
116,914
117,2628
118,2380
119,629
120,2748
121,1266
122,1441
123,777
124,455
125,2479
126,2623
127,1290
128,2775
129,1186
130,611
131,1250
132,483
133,2631
134,429
135,1242
136,1168
137,593
138,2525
139,744
140,2665
141,2437
142,1354
143,2392
144,483
145,2431
146,2655
147,2445
148,2393
149,2623
150,436
151,1232
152,1218
153,482
154,482
155,482
156,482
157,482
158,482
159,483
160,1266
161,449
162,1369
163,2498
164,456
165,1887
166,747
167,2500
168,429
169,2427
170,559
171,2401
172,1254
173,1197
174,458
175,581
176,585
177,1208
178,451
179,2460
180,449
181,1210
182,1186
183,2389
184,466
185,1264
186,466
187,1168
188,2602
189,457
190,1252
191,2342
192,447
193,611
194,437
195,471
196,1341
197,351
198,424
199,486
200,961
201,1220
202,1222
203,2482
204,2497
205,1153
206,2567
207,483
208,802
209,1232
210,2434
211,763
212,431
213,784
214,2785
215,1259
216,508
217,432
218,451
219,818
220,1188
221,481
222,1243
223,1946
224,1218
225,618
226,2435
227,1948
228,563
229,1421
230,2829
231,1300
232,1172
233,2785
234,609
235,2755
236,343
237,454
238,2513
239,612
240,2467
241,2476
242,1351
243,1256
244,2659
245,1211
246,361
247,481
248,1214
249,1946
250,466
251,2518
252,562
253,2496
254,2557
255,1190
256,1244
257,2498
258,1250
259,432
260,2756
261,578
262,1213
263,764
264,494
265,2470
266,1280
267,1165
268,1278
269,1187
270,1249
271,2525
272,476
273,465
274,469
275,2387
276,2597
277,644
278,2628
279,489
280,1257
281,1248
282,2711
283,2459
284,1354
285,481
286,805
287,1150
288,586
289,2433
290,2401
291,449
292,1355
293,2456
294,1236
295,1230
296,2441
297,960
298,1185
299,2835
300,2836
301,349
302,789
303,1437
304,483
305,472
306,961
307,1189
308,457
309,747
310,1183
311,2438
312,1197
313,1237
314,476
315,2504
316,2621
317,436
318,748
319,840
320,1220
321,2829
322,2834
323,2604
324,2476
325,1010
326,1194
327,1147
328,2456
329,1945
330,489
331,2561
332,2389
333,1242
334,1328
335,1244
336,591
337,451
338,472
339,2440
340,1948
341,1258
342,2388
343,1322
344,1209
345,2485
346,814
347,1233
348,2391
349,458
350,1925
351,469
352,2834
353,2749
354,2503
355,446
356,449
357,1190
358,1248
359,483
360,1163
361,1177
362,2470
363,2343
364,2868
365,481
366,459
367,1238
368,1924
369,1254
370,2421
371,490
372,1265
373,2436
374,2544
375,581
376,1345
377,456
378,2749
379,2655
380,2572
381,1945
382,2435
383,2435
384,1245
385,620
386,2497
387,1948
388,1244
389,1979
390,936
391,1277
392,1256
393,471
394,2792
395,2424
396,884
397,814
398,1320
399,1354
400,2831
401,561
402,2561
403,2562
404,1150
405,1166
406,1222
407,946
408,1238
409,548
410,461
411,2660
412,469
413,459
414,2740
415,1250
416,2400
417,1258
418,2427
419,442
420,1223
421,813
422,2425
423,1939
424,2664
425,2476
426,925
427,482
428,1142
429,465
430,430
431,1182
432,1332
433,2457
434,1926
435,2394
436,849
437,1947
438,1258
439,458
440,1924
441,2831
442,1371
443,1364
444,2442
445,1236
446,2523
447,2595
448,1352
449,1155
450,2525
451,2436
452,478
453,2427
454,2752
455,1926
456,2427
457,1925
458,1363
459,741
460,1194
461,2387
462,1248
463,1280
464,471
465,426
466,2595
467,481
468,2401
469,1211
470,487
471,2553
472,1224
473,2499
474,1163
475,925
476,1186
477,2655
478,877
479,747
480,432
481,1168
482,577
483,1225
484,1177
485,1183
486,1948
487,2835
488,930
489,449
490,1430
491,1916
492,484
493,1220
494,2596
495,959
496,1134
497,2471
498,2385
499,609
500,2377
