in,Node
1,1428
2,2778
3,2596
4,2596
5,1186
6,2631
7,2623
8,2629
9,2524
10,2523
11,2516
12,2520
13,2517
14,2525
15,2787
16,2525
17,2525
18,1183
19,2595
20,2595
21,2521
22,2593
23,2595
24,2571
25,2567
26,2627
27,2567
28,2567
29,2562
30,2568
31,2552
32,2562
33,2551
34,2548
35,484
36,495
37,495
38,2561
39,2544
40,2561
41,1247
42,2561
43,494
44,484
45,480
46,494
47,2787
48,1244
49,2526
50,2496
51,2511
52,2485
53,2482
54,2482
55,490
56,492
57,491
58,1042
59,491
60,483
61,483
62,489
63,489
64,489
65,476
66,473
67,472
68,1184
69,469
70,469
71,437
72,1238
73,477
74,476
75,2787
76,1182
77,471
78,478
79,470
80,471
81,486
82,482
83,482
84,482
85,482
86,478
87,485
88,481
89,2787
90,2474
91,488
92,486
93,488
94,2467
95,2475
96,2470
97,2473
98,1247
99,2577
100,2503
101,2498
102,2504
103,2498
104,2476
105,2476
106,2502
107,2500
108,2465
109,2469
110,2497
111,2472
112,2472
113,2472
114,2469
115,2500
116,1244
117,2573
118,2435
119,1240
120,2617
121,2581
122,1248
123,2591
124,2582
125,2582
126,2572
127,2459
128,1248
129,1248
130,2610
131,2616
132,2439
133,2439
134,2440
135,2435
136,2435
137,2434
138,2433
139,2400
140,2433
141,2431
142,2426
143,2432
144,2456
145,2427
146,2430
147,2442
148,1239
149,2444
150,1184
151,2399
152,2401
153,2389
154,2391
155,2390
156,2464
157,468
158,467
159,2380
160,2386
161,1145
162,1148
163,2382
164,2391
165,2389
166,2385
167,2385
168,2398
169,2401
170,2400
171,1157
172,2387
173,2387
174,2373
175,2377
176,1153
177,2377
178,1153
179,1153
180,2369
181,481
182,481
183,458
184,458
185,485
186,485
187,481
188,481
189,471
190,1154
191,451
192,458
193,458
194,466
195,465
196,466
197,465
198,466
199,458
200,458
201,458
202,457
203,457
204,457
205,451
206,457
207,449
208,451
209,471
210,471
211,1152
212,469
213,436
214,449
215,469
216,469
217,469
218,436
219,431
220,449
221,449
222,1168
223,451
224,454
225,450
226,448
227,428
228,429
229,425
230,445
231,447
232,443
233,427
234,424
235,429
236,443
237,446
238,2352
239,2344
240,462
241,453
242,456
243,456
244,455
245,455
246,360
247,455
248,461
249,455
250,459
251,452
252,2394
253,2394
254,2392
255,2392
256,2355
257,2394
258,2450
259,2441
260,2441
261,2425
262,2404
263,2421
264,2421
265,2403
266,2834
267,2833
268,2834
269,2834
270,2837
271,2829
272,2829
273,2834
274,2829
275,2829
276,2828
277,2745
278,2749
279,932
280,2831
281,2831
282,2754
283,2755
284,2743
285,2743
286,2743
287,925
288,2736
289,2726
290,2667
291,2667
292,2646
293,2657
294,2661
295,2658
296,2657
297,2664
298,2663
299,777
300,2655
301,2656
302,2640
303,922
304,2655
305,1355
306,2413
307,745
308,2356
309,750
310,2712
311,1363
312,1358
313,735
314,827
315,2709
316,2734
317,1422
318,1939
319,1948
320,1939
321,1948
322,2827
323,1939
324,2835
325,1948
326,1948
327,2830
328,1948
329,1972
330,2835
331,2835
332,1974
333,738
334,1945
335,1929
336,1940
337,1925
338,1926
339,882
340,1130
341,1924
342,1919
343,1916
344,1919
345,1918
346,1910
347,1921
348,1920
349,1921
350,1887
351,1911
352,2776
353,1868
354,1439
355,1927
356,1420
357,1432
358,1378
359,2778
360,1364
361,1364
362,1359
363,1360
364,1359
365,1358
366,1352
367,1122
368,1352
369,1354
370,1354
371,1354
372,1361
373,1111
374,1354
375,1342
376,1354
377,1354
378,1353
379,1011
380,1341
381,1342
382,998
383,1214
384,1236
385,1233
386,1233
387,1232
388,1232
389,1236
390,1236
391,1235
392,1352
393,1236
394,1235
395,1235
396,1232
397,1213
398,1231
399,1211
400,1231
401,1231
402,1222
403,1235
404,1234
405,2787
406,1210
407,975
408,934
409,933
410,933
411,933
412,933
413,1194
414,1206
415,1204
416,1212
417,1196
418,644
419,1194
420,1202
421,2785
422,1181
423,962
424,951
425,961
426,1192
427,1317
428,1314
429,1220
430,1230
431,1220
432,1218
433,1221
434,1225
435,1227
436,1224
437,2622
438,620
439,623
440,1215
441,1224
442,629
443,1337
444,1318
445,1321
446,1371
447,642
448,1329
449,1369
450,608
451,1322
452,1329
453,1280
454,1267
455,1278
456,1266
457,1266
458,563
459,1278
460,1285
461,1265
462,1264
463,1264
464,1264
465,1264
466,1303
467,1189
468,1223
469,1187
470,1187
471,1189
472,1189
473,1257
474,1256
475,1258
476,585
477,1188
478,1256
479,1189
480,1188
481,1187
482,1186
483,1186
484,1252
485,1256
486,1177
487,1177
488,1177
489,1177
490,912
491,1176
492,1176
493,561
494,561
495,913
496,1180
497,1190
498,1190
499,1190
500,914
501,930
502,2738
503,1225
504,2439
505,1374
506,1220
507,1183
508,1945
509,1188
510,1179
511,493
512,1300
513,946
514,2456
515,2473
516,1210
517,2497
518,2709
519,1166
520,478
521,1222
522,581
523,2456
524,2655
525,2517
526,2459
527,2829
528,2662
529,495
530,2467
531,2737
532,2597
533,2535
534,478
535,1432
536,1938
537,2372
538,1925
539,2501
540,1210
541,1202
542,484
543,490
544,1263
545,2377
546,2472
547,1252
548,2831
549,428
550,2476
551,1188
552,480
553,763
554,2787
555,2785
556,2521
557,1232
558,995
559,1369
560,2837
561,1192
562,489
563,814
564,2568
565,2787
566,1146
567,1443
568,2660
569,1211
570,734
571,458
572,360
573,2785
574,352
575,624
576,1243
577,2427
578,2787
579,585
580,2665
581,2472
582,442
583,2434
584,484
585,1146
586,430
587,448
588,2786
589,476
590,1177
591,2426
592,1237
593,1926
594,1921
595,451
596,2749
597,1232
598,2524
599,1187
600,1202
601,481
602,2385
603,2525
604,1943
605,1227
606,1237
607,2453
608,2834
609,472
610,1215
611,2584
612,2787
613,817
614,2437
615,1351
616,2622
617,2661
